Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\Th9d8c.cfr
Action Line,Root BET 152 RAISE 366 RAISE 580
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 880 freq,CALL freq,FOLD freq
Ac Kc 9c,0.00001,77.39,1174.5,129.045,22.61,0,0,0.00,0.00,100.00
Ac Kc 9d,0.13623,63.83,948.341,126.333,36.17,226.162,65.0016,78.41,0.29,21.30
Ac Kc Jc,0.00547,51.21,689.902,114.562,48.79,484.601,103.243,76.65,4.26,19.09
Ac Kc Jd,0.17083,67.50,1013.75,127.699,32.50,160.753,51.4238,76.62,1.71,21.67
Ac Kd Kc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc Qc,0.00001,50.45,703.214,118.528,49.55,471.293,98.8724,100.00,0.00,0.00
Ac Kc Qd,0.04314,53.52,737.182,117.118,46.48,437.319,97.8111,73.01,2.62,24.37
Ac Kc Tc,0.05641,47.94,636.487,112.908,52.06,538.01,107.418,76.84,11.36,11.80
Ac Kc Td,0.18606,63.25,942.49,126.708,36.75,232.005,65.6252,79.66,0.04,20.30
Ac Kd 2c,0.03312,58.98,859.246,123.891,41.02,315.258,79.8816,84.95,2.23,12.83
Ac Kd 3c,0.03265,59.83,879.277,124.978,40.17,295.218,76.3875,86.40,2.20,11.41
Ac Kd 4c,0.02183,61.96,913.405,125.363,38.04,261.097,71.3412,81.54,2.86,15.59
Ac Kd 5c,0.05492,62.87,932.398,126.102,37.13,242.105,67.7865,81.15,2.76,16.09
Ac Kd 6c,0.07491,61.75,919.139,126.565,38.25,255.362,69.4046,79.63,2.48,17.88
Ac Kd 7c,0.03221,61.63,916.38,126.44,38.37,258.123,69.9277,81.72,3.17,15.11
Ac Kd 8c,0.09098,62.92,939.202,126.938,37.08,235.297,65.9567,80.21,1.59,18.19
Ac Kd 9c,0.19541,65.66,983.314,127.346,34.34,191.179,57.8714,75.24,1.82,22.95
Ac Kd Jc,0.24695,65.13,960.223,125.358,34.86,214.274,63.8865,76.86,1.73,21.41
Ac Kd Qc,0.06627,54.28,751.261,117.694,45.72,423.237,96.2255,73.13,2.01,24.86
Ac Kd Tc,0.27954,65.86,978.889,126.389,34.14,195.611,59.5585,72.22,2.71,25.07
Ac Qc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 2d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 3d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 4d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 5c,0.00019,45.82,607.977,112.818,54.18,566.534,108.704,72.97,26.90,0.13
Ac Qc 5d,0.00043,37.85,452.683,101.697,62.15,721.828,120.733,99.47,0.53,0.00
Ac Qc 6c,0.00011,63.03,924.026,124.664,36.97,250.478,70.4243,45.25,0.00,54.75
Ac Qc 6d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 7c,0.00012,47.14,623.571,112.477,52.86,550.922,108.346,58.73,9.72,31.55
Ac Qc 7d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 8c,0.00007,61.31,890.229,123.468,38.69,284.277,76.3797,53.03,0.12,46.85
Ac Qc 8d,0.16787,48.80,652.657,113.724,51.20,521.849,105.951,81.63,0.40,17.97
Ac Qc 9c,0.0673,49.21,668.931,115.584,50.79,505.568,103.478,68.82,14.73,16.45
Ac Qc 9d,0.30945,46.75,614.095,111.701,53.25,560.404,109.394,82.13,0.40,17.48
Ac Qc Jc,0.1116,54.17,771.49,121.096,45.83,403.011,91.4182,75.55,7.34,17.12
Ac Qc Jd,0.29611,50.37,690.503,116.561,49.63,484.002,101.382,85.40,2.00,12.60
Ac Qd Qc,0.03994,47.47,613.164,109.834,52.53,561.332,111.084,53.12,24.94,21.95
Ac Qc Tc,0.00322,52.67,726.629,117.313,47.33,447.868,98.3623,82.87,3.29,13.83
Ac Qc Td,0.00989,54.30,759.35,118.909,45.70,415.15,94.4358,81.79,3.36,14.85
Ac Qd 2c,0.04692,45.51,584.395,109.2,54.49,590.105,112.568,85.93,0.88,13.20
Ac Qd 3c,0.08176,44.81,570.133,108.196,55.19,604.365,113.827,82.17,1.97,15.86
Ac Qd 4c,0.09099,45.43,575.493,107.712,54.57,599.008,114.11,79.22,2.94,17.84
Ac Qd 5c,0.08532,46.21,596.399,109.74,53.79,578.093,111.725,78.61,2.39,19.01
Ac Qd 6c,0.03007,47.17,628.375,113.275,52.83,546.121,107.459,83.84,0.00,16.16
Ac Qd 7c,0.05468,47.17,622.326,112.181,52.83,552.173,108.654,78.61,3.14,18.26
Ac Qd 8c,0.32576,48.86,656.84,114.315,51.14,517.66,105.221,79.88,2.28,17.83
Ac Qd 9c,0.31437,48.95,653.885,113.601,51.05,520.615,106,79.73,0.07,20.19
Ac Qd Jc,0.34678,50.46,688.816,116.078,49.54,485.682,101.911,84.28,0.39,15.33
Ac Qd Tc,0.00001,53.56,764.191,121.336,46.44,410.301,91.8319,85.68,14.32,0.00
Ac Tc 2c,0.00003,68.22,1051.48,131.07,31.78,122.992,40.2259,0.00,100.00,0.00
Ac Tc 2d,0.1201,60.15,845.778,119.577,39.85,328.717,85.7372,61.97,2.80,35.23
Ac Tc 3c,0.00034,31.27,321.654,87.4816,68.73,852.839,128.978,94.61,5.39,0.00
Ac Tc 3d,0.09349,58.75,820.39,118.733,41.24,354.105,89.2456,61.30,3.62,35.08
Ac Tc 4c,0.00023,52.16,736.94,120.149,47.84,437.566,95.0703,66.37,33.63,0.00
Ac Tc 4d,0.13265,59.79,840.293,119.505,40.21,334.208,86.4015,63.56,1.42,35.02
Ac Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Tc 5d,0.12786,59.38,834.2,119.461,40.62,340.299,87.084,63.64,1.69,34.67
Ac Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Tc 6d,0.18103,59.81,860.531,122.337,40.19,313.971,81.2149,68.83,0.51,30.65
Ac Tc 7c,0.00009,53.03,754.396,120.967,46.97,420.094,92.9722,84.84,15.16,0.00
Ac Tc 7d,0.25721,60.35,868.679,122.397,39.65,305.82,80.1779,72.08,0.80,27.12
Ac Tc 8c,0.00026,49.55,685.31,117.596,50.45,489.183,100.802,81.88,18.12,0.00
Ac Tc 8d,0.49228,54.99,777.834,120.286,45.01,396.662,91.6032,84.46,0.35,15.19
Ac Tc 9c,0,31.89,334.156,89.0993,68.11,840.349,128.258,99.48,0.52,0.00
Ac Tc 9d,0.3634,50.46,689.579,116.199,49.54,484.924,101.759,86.86,1.43,11.72
Ac Td Tc,0.12758,54.54,769.64,119.992,45.46,404.86,92.5814,67.06,0.00,32.94
Ac Td 2c,0.04256,52.53,694.244,112.381,47.47,480.259,105.168,75.43,0.87,23.70
Ac Td 3c,0.02712,50.74,682.673,114.399,49.26,491.825,103.793,81.13,0.14,18.72
Ac Td 4c,0.05149,54.50,731.966,114.208,45.50,442.533,101.099,75.26,0.07,24.66
Ac Td 5c,0.08572,54.46,732.968,114.445,45.54,441.529,100.785,72.00,0.07,27.93
Ac Td 6c,0.06698,55.55,774.224,118.513,44.45,400.275,93.6099,74.75,0.08,25.16
Ac Td 7c,0.14991,56.05,793.792,120.435,43.95,380.708,90.0372,82.39,0.43,17.17
Ac Td 8c,0.45904,51.58,708.29,116.76,48.42,466.213,100.096,85.83,0.63,13.54
Ac Td 9c,0.39056,49.58,668.343,114.633,50.42,506.158,104.349,85.97,0.99,13.03
Ad 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 4c 3c,0,60.18,896.578,126.694,39.82,277.918,72.5423,98.44,1.56,0.00
Ad 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 5c 4c,0.00015,63.36,959.837,128.825,36.64,214.662,60.8965,96.22,3.78,0.00
Ad 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 6c 4c,0,60.64,876.588,122.913,39.36,297.914,78.6891,100.00,0.00,0.00
Ad 6c 5c,0.0001,45.10,597.697,112.689,54.90,576.799,109.218,98.62,1.38,0.00
Ad 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 6c,0.0004,38.63,467.907,103.002,61.37,706.589,119.681,87.77,12.23,0.00
Ad 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 7c,0.00011,53.89,771.527,121.744,46.11,402.977,90.8428,91.54,8.46,0.00
Ad 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 7c,0.00001,60.36,894.141,125.961,39.64,280.364,73.5235,100.00,0.00,0.00
Ad 9c 8c,0.01808,44.82,584.153,110.819,55.18,590.348,111.22,64.74,30.17,5.08
Ah Ad 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 6c,0.00002,83.56,1169.06,118.969,16.44,5.44241,3.44116,0.00,100.00,0.00
Ah Ad 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 8c,0.00027,56.44,768.434,115.782,43.56,406.066,96.8949,40.57,30.20,29.23
Ah Ad 9c,0.00117,58.34,800.8,116.719,41.66,373.697,93.2489,56.04,5.82,38.14
Ah Ad Jc,0.02997,60.61,828.739,116.278,39.39,345.761,91.2374,52.88,0.00,47.12
Ah Ad Kc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Qc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Tc,0.36223,64.10,900.114,119.4,35.90,274.387,79.4587,53.45,0.43,46.12
Ad Jc 2c,0.00256,40.38,466.157,98.1551,59.62,708.334,123.51,84.47,0.00,15.53
Ad Jc 3c,0.00407,43.52,555.443,108.541,56.48,619.05,113.925,90.81,1.14,8.05
Ad Jc 4c,0.00889,45.52,546.572,102.097,54.48,627.928,119.817,73.65,1.23,25.12
Ad Jc 5c,0.00496,46.19,542.524,99.8724,53.81,631.967,122.088,64.64,1.69,33.67
Ad Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad Jc 7c,0.04523,55.06,775.359,119.747,44.94,399.144,92.3245,85.74,0.05,14.21
Ad Jc 8c,0.26621,52.99,733.329,117.672,47.01,441.169,97.5587,84.53,0.47,15.00
Ad Jc 9c,0.34696,50.66,684.321,114.868,49.34,490.173,103.267,75.73,8.69,15.57
Ad Jc Tc,0.01655,52.32,706.861,114.893,47.68,467.642,101.945,73.19,1.59,25.22
Ad Kc 2c,0.00002,82.42,1174.5,121.171,17.58,0.00003,0.00002,0.00,0.00,100.00
Ad Kc 3c,0.00053,61.99,912.271,125.135,38.01,262.23,71.7188,57.49,7.45,35.07
Ad Kc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 5c,0.00238,67.98,1012.31,126.629,32.02,162.182,52.6486,62.79,2.70,34.50
Ad Kc 6c,0.00413,65.34,978.657,127.354,34.65,195.836,58.7426,67.22,5.83,26.95
Ad Kc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 8c,0.005,65.59,983.642,127.524,34.41,190.861,57.6574,65.26,9.58,25.16
Ad Kc 9c,0.08321,67.63,1014.19,127.521,32.37,160.312,51.4787,71.55,2.45,26.00
Ad Kc Jc,0.10257,57.51,808.297,119.524,42.49,366.205,89.5805,79.67,0.35,19.98
Ad Kc Qc,0.11518,55.10,759.943,117.287,44.90,414.554,95.9677,70.14,6.34,23.52
Ad Kc Tc,0.22658,66.92,1003.59,127.527,33.08,170.914,53.7041,72.71,1.33,25.96
Ad Qc 2c,0.00064,44.18,578.46,111.345,55.82,596.033,110.99,96.26,3.74,0.00
Ad Qc 3c,0.00649,44.46,571.941,109.386,55.54,602.556,112.779,87.22,1.65,11.13
Ad Qc 4c,0.00244,43.10,557.121,109.926,56.90,617.372,112.781,97.72,2.28,0.00
Ad Qc 5c,0.00306,42.88,536.429,106.379,57.12,638.072,116.118,81.04,2.92,16.04
Ad Qc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 7c,0.00053,43.96,574.394,111.112,56.04,600.124,111.315,96.28,3.72,0.00
Ad Qc 8c,0.20172,49.43,661.994,113.872,50.57,512.51,105.358,81.29,0.09,18.62
Ad Qc 9c,0.19013,49.56,668.952,114.769,50.44,505.545,104.195,78.98,1.99,19.03
Ad Qc Jc,0.29606,52.01,716,117.071,47.99,458.503,99.3076,84.24,2.24,13.52
Ad Qc Tc,0.04908,57.86,819.16,120.397,42.14,355.338,87.6447,79.10,1.85,19.05
Ad Tc 2c,0.02591,57.01,782.819,116.772,42.99,391.687,94.7001,67.79,1.80,30.41
Ad Tc 3c,0.02816,58.16,800.689,117.064,41.84,373.806,92.8741,67.88,1.06,31.06
Ad Tc 4c,0.05567,58.68,807.659,117.039,41.32,366.848,92.2892,65.77,1.40,32.83
Ad Tc 5c,0.05059,58.71,817.5,118.409,41.29,356.998,89.8717,67.88,0.46,31.66
Ad Tc 6c,0.03969,57.49,817.252,120.878,42.51,357.25,87.3607,70.51,2.50,26.98
Ad Tc 7c,0.09233,58.01,820.22,120.234,41.99,354.274,87.7016,76.78,0.72,22.50
Ad Tc 8c,0.39412,52.87,735.42,118.293,47.13,439.082,96.8354,71.21,14.73,14.06
Ad Tc 9c,0.33561,51.06,697.107,116.099,48.94,477.404,101.398,73.98,10.12,15.90
Ah 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 4c,0.00009,87.08,1174.5,114.685,12.92,0,0,0.00,0.00,100.00
Ah 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 8c,0,86.26,1174.5,115.782,13.74,-0.00006,-0.00005,0.00,0.00,100.00
Ah 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 3c,0.00003,86.60,1174.5,115.32,13.40,-0.00003,-0.00002,0.00,0.00,100.00
Ah 8d 4c,0.00003,88.09,1174.5,113.372,11.91,0.00006,0.00005,0.00,0.00,100.00
Ah 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 4c,0.00002,89.14,1174.5,112.038,10.86,-0.00003,-0.00003,0.00,0.00,100.00
Ah 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 6c,0.00001,94.20,1174.5,106.019,5.80,-0.00003,-0.00006,0.00,0.00,100.00
Ah 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 8c,0.00135,37.74,434.212,97.8408,62.26,740.296,123.595,40.32,55.50,4.18
Ah Jd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 2c,0.26961,63.74,888.336,118.507,36.26,286.158,82.0399,56.99,3.69,39.31
Ah Jd 3c,0.19392,60.27,811.441,114.481,39.73,363.055,94.9948,50.56,11.08,38.36
Ah Jd 4c,0.35504,61.99,844.323,115.823,38.01,330.179,90.2926,49.35,11.95,38.70
Ah Jd 5c,0.22584,60.12,807.975,114.28,39.88,366.527,95.5387,45.30,17.53,37.17
Ah Jd 6c,0.10958,63.42,884.723,118.622,36.58,289.776,82.3495,58.42,3.98,37.59
Ah Jd 7c,0.12373,64.81,942.14,123.611,35.19,232.359,68.6408,59.03,4.82,36.15
Ah Jd 8c,0.06645,70.56,1082.87,130.507,29.44,91.6404,32.353,66.37,4.20,29.42
Ah Jd 9c,0.07075,57.96,831.437,121.974,42.04,343.063,84.8341,74.79,3.47,21.74
Ah Jd Tc,0.05964,52.32,704.93,114.562,47.68,469.571,102.381,68.98,0.06,30.95
Ah Kd Kc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 2c,0.01433,63.45,858.161,115.013,36.55,316.337,89.9616,62.29,0.00,37.71
Ah Kd 3c,0.00983,63.48,880.272,117.908,36.51,294.231,83.7611,64.00,0.00,36.00
Ah Kd 4c,0.03706,64.53,895.99,118.07,35.47,278.513,81.6199,61.93,0.00,38.07
Ah Kd 5c,0.03573,64.87,912.076,119.554,35.13,262.42,77.6552,64.21,0.00,35.79
Ah Kd 6c,0.01766,62.83,896.657,121.356,37.17,277.838,77.6966,68.46,0.00,31.54
Ah Kd 7c,0.0035,62.39,883.519,120.427,37.62,290.981,80.4133,69.56,0.09,30.35
Ah Kd 8c,0.0241,62.79,896.264,121.382,37.21,278.237,77.7229,68.00,0.00,32.00
Ah Kd 9c,0.16332,65.22,943.168,122.969,34.78,231.327,69.1404,66.70,0.00,33.30
Ah Kd Jc,0.34759,66.63,996.098,127.118,33.37,178.403,55.5794,71.34,0.51,28.15
Ah Kd Qc,0.08345,53.99,728.761,114.783,46.01,445.739,100.703,68.37,0.07,31.57
Ah Kd Tc,0.24034,66.31,1001.09,128.373,33.69,173.419,53.5094,69.54,0.24,30.22
Ah Qd Qc,0.00002,73.66,1132.06,130.69,26.34,42.4543,16.7532,100.00,0.00,0.00
Ah Qd 2c,0.00351,58.61,783.531,113.674,41.39,390.968,98.195,62.03,0.00,37.97
Ah Qd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 4c,0.00275,58.12,775.48,113.463,41.88,399.022,99.0358,54.96,5.18,39.87
Ah Qd 5c,0.00557,57.79,779.923,114.764,42.21,394.578,97.1685,57.02,4.64,38.34
Ah Qd 6c,0.00661,57.07,787.635,117.362,42.93,386.863,93.6698,64.94,0.00,35.06
Ah Qd 7c,0.005,59.03,797.792,114.927,40.97,376.7,95.5739,64.45,0.00,35.55
Ah Qd 8c,0.00678,56.83,784.32,117.352,43.17,390.178,93.9584,66.66,0.00,33.34
Ah Qd 9c,0.0143,53.11,717.401,114.87,46.89,457.099,101.327,63.97,2.10,33.93
Ah Qd Jc,0.05235,48.96,655.457,113.85,51.04,519.05,105.704,71.27,6.13,22.59
Ah Qd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td Tc,0.32587,58.72,817.129,118.337,41.28,357.374,89.9853,64.53,0.00,35.47
Ah Td 2c,0.14789,56.20,739.408,111.882,43.80,435.094,103.254,58.67,0.75,40.58
Ah Td 3c,0.12421,55.76,730.04,111.328,44.24,444.461,104.439,58.78,1.02,40.20
Ah Td 4c,0.2077,56.16,739.128,111.922,43.84,435.373,103.224,56.74,2.74,40.52
Ah Td 5c,0.12812,57.99,771.981,113.192,42.01,402.521,99.6108,60.07,0.20,39.73
Ah Td 6c,0.05464,56.03,754.804,114.557,43.97,419.695,99.2161,61.11,2.07,36.82
Ah Td 7c,0.14598,57.99,795.57,116.661,42.01,378.929,93.7609,66.01,1.26,32.72
Ah Td 8c,0.21107,56.38,796.131,120.068,43.62,378.368,90.1761,72.37,2.52,25.11
Ah Td 9c,0.24455,54.73,755.004,117.295,45.27,419.501,96.3369,66.54,7.09,26.37
Jc 2d 2c,0.08978,62.34,934.454,127.465,37.66,240.05,66.2575,77.76,14.67,7.57
Jc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 3c 2d,0.0248,51.06,708.981,118.065,48.94,465.517,98.8827,88.85,2.74,8.41
Jc 3d 3c,0.02045,63.99,967.9,128.624,36.01,206.597,59.6363,72.31,14.48,13.21
Jc 3d 2c,0.03238,51.08,708.848,118.011,48.92,465.654,98.9398,88.85,2.33,8.81
Jc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 2d,0.11778,53.08,753.062,120.63,46.92,421.433,93.3767,83.85,5.11,11.04
Jc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 3d,0.14418,52.93,747.644,120.102,47.07,426.853,94.2757,84.16,4.64,11.19
Jc 4d 4c,0.02757,54.82,776.518,120.449,45.18,397.984,91.5692,79.87,6.31,13.82
Jc 4d 2c,0.07288,52.74,746.157,120.294,47.25,428.342,94.2266,85.89,5.04,9.07
Jc 4d 3c,0.08334,52.08,730.274,119.238,47.92,444.228,96.3606,78.11,12.43,9.46
Jc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 2d,0.15249,53.91,767.209,121.017,46.09,407.288,91.856,77.41,12.28,10.31
Jc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 3d,0.21926,54.14,771.671,121.203,45.86,402.83,91.3073,79.27,11.54,9.19
Jc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 4d,0.29885,53.98,769.102,121.153,46.02,405.397,91.5732,75.51,12.99,11.50
Jc 5d 5c,0.11362,56.17,801.106,121.277,43.83,373.396,88.5568,81.33,2.69,15.98
Jc 5d 2c,0.09456,54.00,770.334,121.316,46.01,404.165,91.3217,79.58,12.74,7.68
Jc 5d 3c,0.09565,54.38,776.727,121.453,45.62,397.778,90.6401,82.44,9.57,7.99
Jc 5d 4c,0.2793,54.41,777.209,121.473,45.59,397.292,90.5791,75.06,14.48,10.46
Jc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 2d,0.09524,53.91,767.509,121.056,46.09,406.996,91.797,83.42,8.09,8.49
Jc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 3d,0.04067,54.79,782.881,121.493,45.21,391.629,90.0558,83.62,8.62,7.76
Jc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 4d,0.24634,53.97,767.163,120.871,46.03,407.332,91.9903,80.00,10.35,9.65
Jc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 5d,0.00043,54.72,788.103,122.47,45.28,386.393,88.7053,95.54,4.46,0.00
Jc 6d 6c,0.18798,55.94,800.526,121.694,44.06,373.966,88.2237,78.41,8.19,13.40
Jc 6d 2c,0.07325,54.15,770.541,120.998,45.85,403.965,91.5892,83.99,7.60,8.41
Jc 6d 3c,0.01472,55.45,793.066,121.613,44.55,381.436,89.0069,85.56,4.39,10.05
Jc 6d 4c,0.27784,54.54,777.323,121.195,45.46,397.175,90.8184,78.12,10.37,11.51
Jc 6d 5c,0.03604,57.21,828.474,123.139,42.79,346.027,84.0614,80.95,6.57,12.48
Jc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 2d,0.22396,54.68,776.203,120.717,45.32,398.294,91.3488,80.30,6.95,12.75
Jc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 3d,0.27893,55.13,784.102,120.935,44.87,390.394,90.4484,81.44,5.13,13.42
Jc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 4d,0.42818,55.41,790.807,121.352,44.59,383.691,89.4546,77.23,8.43,14.34
Jc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 5d,0.32113,55.94,801.829,121.884,44.06,372.67,87.924,80.44,5.27,14.29
Jc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 6d,0.00037,54.48,783.377,122.266,45.52,391.121,89.3209,98.50,1.50,0.00
Jc 7d 7c,0.37086,55.68,790.386,120.711,44.32,384.116,90.0884,76.90,7.35,15.74
Jc 7d 2c,0.18175,54.73,778.49,120.943,45.27,396.008,90.941,81.23,8.45,10.31
Jc 7d 3c,0.16695,55.12,783.159,120.817,44.88,391.336,90.6423,82.06,4.84,13.09
Jc 7d 4c,0.52611,55.31,789.017,121.311,44.69,385.481,89.6575,77.80,7.34,14.86
Jc 7d 5c,0.469,56.51,812.796,122.298,43.49,361.705,86.4628,77.05,7.79,15.16
Jc 7d 6c,0.00012,54.90,791.616,122.62,45.10,382.875,88.2429,98.59,1.41,0.00
Jc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 2d,0.18513,55.63,794.874,121.506,44.37,379.622,88.9329,76.91,8.69,14.40
Jc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 3d,0.14692,56.24,806.955,122.02,43.77,367.547,87.2991,76.70,9.14,14.17
Jc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 4d,0.1939,55.31,790.534,121.547,44.69,383.96,89.3019,78.08,7.53,14.40
Jc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 5d,0.16783,56.65,814.579,122.282,43.35,359.917,86.2961,78.28,7.71,14.02
