Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\HJvBB\Th9d8c.cfr
Action Line,Root CHECK BET 11
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 46 freq,CALL freq,FOLD freq
Ac Jc 3c,54.5652,40.20,13.6471,75.4365,59.80,40.8529,121.997,8.93,55.90,35.17
Ac Jc 3d,70.7382,38.32,12.3156,71.4287,61.68,42.1844,122.12,13.01,52.28,34.72
Ac Jc 4c,58.6305,40.45,13.7421,75.4871,59.55,40.7579,122.229,10.13,54.96,34.91
Ac Jc 4d,68.8748,38.74,12.44,71.3671,61.26,42.06,122.595,13.94,52.26,33.80
Ac Jc 5c,57.2393,40.51,13.782,75.6026,59.49,40.718,122.224,11.62,52.90,35.48
Ac Jc 5d,76.2541,38.84,12.5376,71.7365,61.16,41.9625,122.516,15.24,51.47,33.29
Ac Jc 6c,58.911,40.40,13.6704,75.1909,59.60,40.8296,122.336,9.99,54.19,35.82
Ac Jc 6d,87.2936,38.75,12.4239,71.2424,61.25,42.0761,122.677,13.76,51.99,34.25
Ac Jc 7c,60.4937,40.69,13.8145,75.4488,59.31,40.6855,122.493,11.64,53.39,34.98
Ac Jc 7d,85.3185,38.94,12.439,70.9899,61.06,42.061,123.005,14.20,54.83,30.96
Ac Jc 8c,43.1866,40.00,13.5212,75.1185,60.00,40.9788,121.96,12.77,51.10,36.13
Ac Jc 8d,73.2775,37.80,12.0063,70.5888,62.20,42.4937,121.991,14.77,50.74,34.49
Ac Jc 9c,48.1357,39.95,13.4668,74.9107,60.05,41.0332,122.019,11.58,52.47,35.95
Ac Jc 9d,89.1435,37.97,12.1192,70.9253,62.03,42.3808,122.009,12.96,53.00,34.04
Ac Jd Jc,81.6526,37.33,11.9484,71.1277,62.67,42.5516,121.247,12.61,44.30,43.09
Ac Jc Tc,61.301,39.31,13.765,77.8194,60.69,40.735,119.852,14.60,47.26,38.14
Ac Jc Td,99.9995,36.31,11.2544,68.8752,63.69,43.2456,121.254,9.64,49.68,40.67
Ac Jd 2c,71.9151,38.04,12.2487,71.554,61.96,42.2513,121.771,12.06,52.55,35.39
Ac Jd 3c,74.4807,38.20,12.3109,71.6174,61.80,42.1891,121.905,12.55,52.55,34.90
Ac Jd 4c,75.5014,38.53,12.4091,71.5663,61.47,42.0909,122.279,13.47,52.75,33.78
Ac Jd 5c,81.637,38.60,12.4638,71.7589,61.40,42.0362,122.251,14.57,52.22,33.21
Ac Jd 6c,91.301,38.61,12.3637,71.1508,61.38,42.1363,122.576,13.18,52.20,34.61
Ac Jd 7c,89.9332,38.84,12.3834,70.8443,61.16,42.1166,122.978,13.68,54.92,31.40
Ac Jd 8c,74.8837,37.70,11.9479,70.4275,62.30,42.5521,121.967,14.49,50.60,34.90
Ac Jd 9c,86.334,37.90,12.0401,70.5973,62.10,42.4599,122.094,12.96,52.59,34.46
Ac Jd Tc,99.9989,36.46,11.4827,69.9925,63.54,43.0173,120.889,11.23,47.82,40.95
Ac Kc 2c,28.3796,38.88,12.9421,73.9786,61.12,41.5579,121.411,8.46,54.71,36.83
Ac Kc 2d,75.4885,36.68,11.5002,69.6702,63.32,42.9998,121.268,12.50,51.69,35.81
Ac Kc 3c,32.1184,38.91,12.9379,73.8925,61.09,41.5621,121.488,8.89,54.65,36.45
Ac Kc 3d,78.7839,36.92,11.6125,69.899,63.08,42.8875,121.406,12.88,51.82,35.29
Ac Kc 4c,40.7018,39.17,13.1441,74.575,60.83,41.3559,121.399,10.35,53.06,36.59
Ac Kc 4d,78.3297,37.35,11.723,69.7473,62.65,42.777,121.929,13.82,51.87,34.32
Ac Kc 5c,50.265,39.28,13.2113,74.7505,60.72,41.2887,121.417,11.26,51.94,36.80
Ac Kc 5d,89.4109,37.68,11.8986,70.1699,62.32,42.6014,122.073,14.59,52.71,32.71
Ac Kc 6c,55.1532,39.31,13.1211,74.1801,60.69,41.379,121.745,10.36,52.27,37.37
Ac Kc 6d,99.9889,37.75,11.5845,68.1917,62.25,42.9155,123.111,12.59,53.27,34.14
Ac Kc 7c,51.1434,39.44,13.1849,74.2897,60.56,41.3151,121.825,10.28,52.50,37.23
Ac Kc 7d,99.7121,37.81,11.7379,68.9907,62.19,42.7622,122.783,13.59,51.51,34.90
Ac Kc 8c,31.905,38.72,12.9921,74.5626,61.28,41.5079,120.957,11.34,50.31,38.35
Ac Kc 8d,94.4312,36.51,11.4464,69.6661,63.49,43.0536,121.096,14.48,49.34,36.18
Ac Kc 9c,27.023,38.48,12.8383,74.1373,61.52,41.6617,120.934,10.65,50.84,38.52
Ac Kc 9d,99.8343,36.31,11.3703,69.5968,63.69,43.1297,120.917,12.27,51.25,36.48
Ac Kc Jc,37.4984,38.69,13.3179,76.4841,61.31,41.1821,119.956,13.09,48.17,38.74
Ac Kc Jd,99.93,36.22,12.3472,75.7536,63.78,42.1528,118.021,11.27,48.55,40.18
Ac Kd Kc,99.9997,35.26,9.40868,59.3014,64.74,45.0913,124.37,0.13,55.16,44.71
Ac Kc Qc,36.6886,38.74,13.2189,75.8301,61.26,41.2811,120.33,13.52,47.88,38.60
Ac Kc Qd,99.9816,36.40,12.3573,75.4401,63.60,42.1428,118.327,9.59,51.48,38.93
Ac Kc Tc,35.6886,38.04,12.9686,75.753,61.96,41.5314,119.702,13.22,47.02,39.76
Ac Kc Td,99.9991,35.12,10.8748,68.8098,64.88,43.6252,120.072,6.34,50.76,42.90
Ac Kd 2c,90.4344,36.84,11.7221,70.7165,63.16,42.7779,120.938,11.30,53.34,35.36
Ac Kd 3c,93.4795,37.04,11.7965,70.7769,62.96,42.7035,121.115,11.74,53.39,34.87
Ac Kd 4c,96.0717,37.43,11.9032,70.6743,62.57,42.5968,121.564,12.91,53.59,33.50
Ac Kd 5c,99.9995,37.51,11.6223,68.8545,62.49,42.8777,122.527,12.04,54.99,32.97
Ac Kd 6c,99.9992,37.27,10.7788,64.2689,62.73,43.7212,124.46,6.72,58.72,34.56
Ac Kd 7c,99.9997,37.35,10.917,64.9499,62.65,43.583,124.228,7.46,57.67,34.86
Ac Kd 8c,99.9826,36.33,11.0773,67.7519,63.67,43.4227,121.791,11.73,52.13,36.13
Ac Kd 9c,99.9893,36.12,10.9419,67.3137,63.88,43.5581,121.768,9.10,55.04,35.87
Ac Kd Jc,99.9874,35.98,11.8996,73.4916,64.02,42.6004,118.829,9.59,48.65,41.76
Ac Kd Qc,99.9893,36.14,11.8958,73.1558,63.86,42.6042,119.126,8.09,51.36,40.55
Ac Kd Tc,99.9969,35.04,10.6933,67.8175,64.96,43.8067,120.421,5.81,50.45,43.75
Ac Qc 2c,49.4914,39.96,13.519,75.1891,60.04,40.981,121.877,8.30,56.44,35.25
Ac Qc 2d,73.7858,37.66,11.9642,70.6012,62.34,42.5359,121.839,11.76,53.30,34.94
Ac Qc 3c,53.434,39.97,13.5048,75.0902,60.03,40.9953,121.941,8.85,56.14,35.01
Ac Qc 3d,76.7339,37.87,12.035,70.6166,62.13,42.4651,122.056,12.19,53.39,34.42
Ac Qc 4c,61.8312,40.24,13.5798,74.9958,59.76,40.9203,122.273,10.39,54.79,34.82
Ac Qc 4d,76.9494,38.34,12.1473,70.3982,61.66,42.3527,122.666,12.99,54.18,32.82
Ac Qc 5c,60.7214,40.27,13.5821,74.9434,59.73,40.9179,122.337,11.84,52.62,35.54
Ac Qc 5d,84.5463,38.49,12.2286,70.5936,61.51,42.2714,122.728,14.30,53.63,32.07
Ac Qc 6c,64.5819,40.27,13.5507,74.7754,59.73,40.9493,122.425,10.56,53.71,35.73
Ac Qc 6d,97.6795,38.65,12.2088,70.1904,61.35,42.2912,123.103,13.15,53.69,33.16
Ac Qc 7c,62.0201,40.28,13.5788,74.9092,59.72,40.9212,122.365,9.99,54.49,35.51
Ac Qc 7d,96.5731,38.62,12.2778,70.6484,61.38,42.2222,122.835,13.28,52.63,34.10
Ac Qc 8c,56.1547,39.86,13.4284,74.865,60.14,41.0716,121.952,12.44,51.12,36.45
Ac Qc 8d,90.4935,37.81,11.944,70.1991,62.19,42.556,122.195,13.74,53.72,32.54
Ac Qc 9c,51.6416,39.74,13.3517,74.6551,60.26,41.1483,121.944,11.00,52.91,36.09
Ac Qc 9d,97.7361,37.80,11.9527,70.2655,62.20,42.5473,122.153,11.52,54.71,33.77
Ac Qc Jc,63.2074,39.18,13.4125,76.0638,60.81,41.0875,120.645,13.03,49.04,37.93
Ac Qc Jd,99.9922,36.57,11.8052,71.7444,63.43,42.6949,120.189,10.12,48.86,41.03
Ac Qd Qc,95.8594,36.95,11.6568,70.1124,63.05,42.8432,121.335,11.84,45.32,42.84
Ac Qc Tc,54.4158,39.03,13.4388,76.508,60.97,41.0612,120.27,12.89,48.65,38.46
Ac Qc Td,99.9985,36.09,11.4706,70.6298,63.91,43.0294,120.229,9.28,48.48,42.23
Ac Qd 2c,77.9023,37.68,12.0633,71.1395,62.32,42.4367,121.604,10.92,53.91,35.17
Ac Qd 3c,80.9684,37.87,12.1266,71.1599,62.13,42.3734,121.787,11.34,54.11,34.55
Ac Qd 4c,84.5327,38.32,12.2592,71.1015,61.69,42.2409,122.283,12.19,55.05,32.77
Ac Qd 5c,90.7768,38.39,12.2647,70.9956,61.61,42.2353,122.414,13.43,54.54,32.03
Ac Qd 6c,99.6127,38.51,12.0648,69.6251,61.49,42.4353,123.229,11.62,55.03,33.35
Ac Qd 7c,99.0754,38.50,12.1571,70.1761,61.50,42.343,122.941,11.91,54.03,34.06
Ac Qd 8c,92.7294,37.78,11.9524,70.3082,62.22,42.5476,122.108,13.18,53.88,32.94
Ac Qd 9c,95.6666,37.77,11.9467,70.2837,62.23,42.5533,122.114,11.52,54.56,33.92
Ac Qd Jc,99.9888,36.59,11.8208,71.8,63.41,42.6792,120.182,10.49,48.05,41.46
Ac Qd Tc,99.9958,36.26,11.7066,71.7411,63.74,42.7934,119.892,10.68,46.82,42.50
Ac Tc 2c,45.6927,40.26,13.6383,75.2819,59.74,40.8617,122.139,8.44,56.58,34.98
Ac Tc 2d,67.3089,38.46,12.2821,70.9578,61.54,42.2179,122.513,13.03,52.74,34.23
Ac Tc 3c,48.307,40.28,13.639,75.2376,59.72,40.861,122.189,8.98,56.34,34.68
Ac Tc 3d,69.5789,38.65,12.3399,70.9589,61.35,42.1601,122.706,13.52,52.45,34.03
Ac Tc 4c,56.8984,40.61,13.701,74.9762,59.39,40.799,122.67,10.59,55.29,34.12
Ac Tc 4d,70.969,39.21,12.5218,70.9666,60.79,41.9782,123.312,14.28,53.38,32.33
Ac Tc 5c,54.5049,40.58,13.6541,74.7687,59.42,40.8459,122.756,11.82,53.54,34.63
Ac Tc 5d,76.8961,39.16,12.4896,70.8674,60.84,42.0104,123.313,14.93,53.44,31.63
Ac Tc 6c,52.7891,40.78,13.7466,74.9111,59.22,40.7534,122.886,11.45,54.83,33.72
Ac Tc 6d,81.5092,39.24,12.529,70.9603,60.76,41.971,123.344,14.13,56.38,29.49
Ac Tc 7c,51.7501,40.87,13.8016,75.0374,59.13,40.6984,122.915,11.75,54.66,33.59
Ac Tc 7d,77.2287,39.28,12.4788,70.5953,60.72,42.0212,123.583,14.39,55.30,30.31
Ac Tc 8c,44.7263,40.28,13.5809,74.9178,59.72,40.9191,122.362,13.24,51.31,35.45
Ac Tc 8d,79.5386,38.41,12.1193,70.1256,61.59,42.3807,122.867,14.88,52.86,32.26
Ac Tc 9c,37.1505,40.14,13.4768,74.6074,59.86,41.0232,122.382,12.32,52.29,35.38
Ac Tc 9d,78.4626,38.22,12.2663,71.3278,61.78,42.2337,122.066,14.53,52.81,32.65
Ac Td Tc,74.9338,37.58,12.0763,71.4169,62.42,42.4237,121.36,12.71,45.40,41.89
Ac Td 2c,75.2882,38.34,12.3037,71.3138,61.66,42.1963,122.203,12.44,53.11,34.45
Ac Td 3c,77.775,38.51,12.3651,71.3461,61.49,42.1349,122.37,12.95,52.92,34.13
Ac Td 4c,82.1456,39.04,12.5532,71.4528,60.96,41.9468,122.878,13.59,53.99,32.42
Ac Td 5c,86.8794,38.97,12.4847,71.1982,61.03,42.0154,122.929,14.14,54.49,31.37
Ac Td 6c,90.4098,39.16,12.5149,71.0174,60.84,41.9851,123.232,13.63,56.79,29.57
Ac Td 7c,86.2041,39.19,12.4622,70.6687,60.81,42.0379,123.442,13.78,55.76,30.46
Ac Td 8c,85.2428,38.32,12.0985,70.1669,61.68,42.4015,122.751,14.64,52.41,32.96
Ac Td 9c,79.8553,38.17,12.2339,71.2264,61.83,42.2661,122.067,14.45,52.44,33.11
Ad 3c 2c,33.6592,41.38,14.4164,77.4137,58.62,40.0836,122.112,15.24,50.57,34.19
Ad 4c 2c,42.1708,41.75,14.6463,77.966,58.25,39.8537,122.166,15.06,50.81,34.12
Ad 4c 3c,39.1356,42.24,14.6802,77.2313,57.76,39.8198,123.108,15.28,51.81,32.90
Ad 5c 2c,47.4977,41.92,14.8434,78.6841,58.08,39.6566,121.93,15.79,50.44,33.77
Ad 5c 3c,42.4019,42.46,15.0081,78.5425,57.54,39.4919,122.566,15.96,51.28,32.76
Ad 5c 4c,39.6318,43.11,15.0673,77.6687,56.89,39.4327,123.774,15.83,52.56,31.61
Ad 6c 2c,93.2923,41.46,14.4888,77.6567,58.54,40.0112,122.053,13.65,51.57,34.78
Ad 6c 3c,75.2508,41.73,14.3698,76.526,58.27,40.1302,122.977,14.08,51.41,34.51
Ad 6c 4c,70.3489,42.50,14.4987,75.81,57.50,40.0013,124.228,13.98,53.87,32.16
Ad 6c 5c,68.7076,42.82,14.5538,75.5276,57.18,39.9462,124.753,14.42,54.90,30.68
Ad 7c 2c,91.6074,41.44,14.4735,77.6131,58.56,40.0265,122.057,14.03,50.85,35.12
Ad 7c 3c,81.3037,41.84,14.3869,76.4106,58.16,40.1132,123.163,14.60,51.85,33.54
Ad 7c 4c,68.18,42.66,14.5411,75.7478,57.34,39.9589,124.441,14.69,53.28,32.03
Ad 7c 5c,69.3143,42.94,14.6256,75.6929,57.06,39.8744,124.785,14.79,54.72,30.49
Ad 7c 6c,77.1294,42.81,14.4101,74.8006,57.19,40.0899,125.178,14.14,56.06,29.81
Ad 8c 2c,79.1685,40.38,14.0734,77.4452,59.62,40.4266,121.089,15.43,46.74,37.83
Ad 8c 3c,81.2628,40.45,14.0413,77.1453,59.55,40.4587,121.317,15.44,46.84,37.72
Ad 8c 4c,67.7113,41.32,14.1458,76.0811,58.68,40.3542,122.799,15.47,51.03,33.50
Ad 8c 5c,65.7748,41.87,14.4478,76.6851,58.13,40.0522,123.032,16.28,50.74,32.97
Ad 8c 6c,75.3201,41.74,14.2527,75.889,58.26,40.2473,123.351,15.68,51.94,32.38
Ad 8c 7c,69.6248,41.78,14.1396,75.2106,58.22,40.3605,123.788,15.93,52.67,31.39
Ad 9c 2c,91.68,40.36,14.1356,77.8326,59.64,40.3644,120.855,14.59,47.98,37.42
Ad 9c 3c,93.9838,40.51,14.1399,77.5693,59.49,40.3601,121.145,14.87,47.99,37.14
Ad 9c 4c,94.8214,41.05,14.2426,77.0962,58.95,40.2574,121.954,14.66,49.74,35.61
Ad 9c 5c,85.2741,41.44,14.3952,77.187,58.56,40.1048,122.303,15.22,52.84,31.95
Ad 9c 6c,92.3317,41.41,14.278,76.6276,58.59,40.222,122.582,14.86,51.57,33.57
Ad 9c 7c,92.7178,41.44,14.2289,76.2994,58.56,40.2711,122.805,14.61,53.72,31.67
Ad 9c 8c,77.0264,40.44,13.6198,74.8511,59.56,40.8802,122.556,15.92,52.12,31.96
Ah Ad 2c,99.9999,37.93,12.2895,71.9966,62.07,42.2105,121.442,14.31,37.54,48.15
Ah Ad 3c,99.9997,38.05,12.2192,71.3605,61.95,42.2808,121.878,14.06,37.92,48.02
Ah Ad 4c,100,38.73,12.3993,71.1475,61.27,42.1006,122.699,11.11,43.29,45.60
Ah Ad 5c,99.9991,38.78,12.2258,70.062,61.22,42.2742,123.304,9.34,45.31,45.35
Ah Ad 6c,99.9983,38.54,11.5849,66.7921,61.46,42.9151,124.697,5.42,47.39,47.19
Ah Ad 7c,99.9997,38.61,11.7337,67.5386,61.39,42.7663,124.393,6.88,45.33,47.79
Ah Ad 8c,99.9993,37.24,11.7409,70.0566,62.76,42.7592,121.668,10.89,38.27,50.84
Ah Ad 9c,99.9997,37.05,11.453,68.7007,62.95,43.047,122.105,7.60,41.78,50.63
Ah Ad Jc,99.9772,35.44,11.0793,69.464,64.56,43.4207,120.108,10.84,37.27,51.89
Ah Ad Kc,99.9951,34.09,10.095,65.7988,65.91,44.405,120.315,9.71,36.73,53.56
Ah Ad Qc,99.9972,35.23,10.7556,67.8395,64.77,43.7444,120.608,8.87,39.87,51.26
Ah Ad Tc,99.9949,35.48,10.9577,68.6258,64.52,43.5423,120.517,10.71,36.83,52.46
Ad Jc 2c,82.6907,38.17,12.4137,72.2644,61.83,42.0863,121.557,12.19,51.91,35.91
Ad Jc 3c,85.3877,38.33,12.4592,72.2399,61.67,42.0408,121.727,12.60,51.98,35.42
Ad Jc 4c,83.8691,38.76,12.6108,72.2979,61.24,41.8892,122.15,13.71,51.95,34.34
Ad Jc 5c,88.9748,38.85,12.6378,72.2927,61.15,41.8622,122.242,14.96,51.35,33.69
Ad Jc 6c,98.6242,38.75,12.4379,71.3252,61.25,42.0621,122.634,13.05,51.86,35.09
Ad Jc 7c,98.2988,39.06,12.5545,71.4199,60.94,41.9455,122.919,13.67,54.27,32.06
Ad Jc 8c,85.6146,37.98,12.2735,71.8193,62.02,42.2265,121.574,14.81,49.92,35.27
Ad Jc 9c,99.3281,38.09,12.2044,71.1983,61.91,42.2956,122,12.09,52.82,35.09
Ad Jc Tc,99.9993,36.01,10.881,67.1416,63.99,43.619,121.731,7.42,50.69,41.89
Ad Kc 2c,88.7211,36.88,11.6965,70.4775,63.12,42.8035,121.095,11.93,51.98,36.09
Ad Kc 3c,92.9099,37.09,11.781,70.591,62.91,42.719,121.253,12.46,51.95,35.60
Ad Kc 4c,94.2457,37.47,11.8762,70.4365,62.53,42.6238,121.722,13.38,52.45,34.18
Ad Kc 5c,99.9885,37.55,11.5943,68.6194,62.45,42.9058,122.682,12.13,54.26,33.61
Ad Kc 6c,99.9992,37.18,10.6292,63.5329,62.82,43.8709,124.703,6.38,58.53,35.09
Ad Kc 7c,99.9973,37.31,10.8454,64.5899,62.69,43.6546,124.357,7.35,57.11,35.55
Ad Kc 8c,99.9976,36.37,11.0689,67.6298,63.63,43.4311,121.887,11.58,51.58,36.84
Ad Kc 9c,99.9942,36.01,10.7385,66.269,63.99,43.7615,122.121,7.97,55.39,36.64
Ad Kc Jc,99.9833,35.90,11.7154,72.5182,64.10,42.7846,119.191,8.94,49.00,42.06
Ad Kc Qc,99.9912,36.03,11.6836,72.0567,63.97,42.8164,119.526,7.73,51.12,41.15
Ad Kc Tc,99.9984,34.94,10.5308,66.982,65.06,43.9692,120.678,5.19,50.64,44.18
Ad Qc 2c,84.3748,37.86,12.2164,71.7054,62.14,42.2837,121.51,11.40,52.91,35.69
Ad Qc 3c,88.5035,38.05,12.2835,71.7437,61.95,42.2165,121.685,11.83,53.05,35.12
Ad Qc 4c,90.8384,38.52,12.4119,71.6066,61.48,42.0881,122.245,12.73,53.85,33.43
Ad Qc 5c,96.1203,38.62,12.4091,71.4055,61.38,42.0909,122.451,13.86,53.41,32.72
Ad Qc 6c,99.9687,38.43,11.7841,68.1463,61.57,42.7159,123.884,10.32,55.56,34.12
Ad Qc 7c,99.9655,38.47,11.9491,69.0316,61.53,42.5509,123.483,10.79,54.33,34.88
Ad Qc 8c,99.8797,37.89,11.9398,70.025,62.11,42.5602,122.365,12.31,53.62,34.07
Ad Qc 9c,99.9488,37.71,11.6817,68.8436,62.29,42.8183,122.746,9.34,55.98,34.68
Ad Qc Jc,99.9971,36.20,11.2442,69.0305,63.80,43.2558,121.065,7.77,50.19,42.04
Ad Qc Tc,99.9993,35.87,11.1594,69.1378,64.13,43.3406,120.68,7.87,48.88,43.25
Ad Tc 2c,84.0462,38.54,12.521,72.2031,61.46,41.979,121.963,12.63,52.27,35.10
Ad Tc 3c,86.8527,38.69,12.5699,72.19,61.31,41.9301,122.134,13.04,52.26,34.70
Ad Tc 4c,90.6184,39.25,12.7588,72.2324,60.75,41.7412,122.701,13.86,53.17,32.98
Ad Tc 5c,94.7226,39.23,12.7041,71.9646,60.77,41.7959,122.816,14.44,53.43,32.12
Ad Tc 6c,97.3134,39.42,12.7648,71.9623,60.58,41.7353,123.019,13.62,56.43,29.94
Ad Tc 7c,92.9388,39.44,12.7456,71.8114,60.56,41.7544,123.123,14.02,55.08,30.90
Ad Tc 8c,95.3993,38.58,12.4347,71.62,61.42,42.0653,122.305,14.90,51.43,33.66
Ad Tc 9c,93.0954,38.41,12.5482,72.593,61.59,41.9518,121.639,14.45,52.04,33.51
Ah 2d 2c,70.4774,39.19,14.0334,79.5675,60.81,40.4666,118.839,15.74,42.32,41.94
Ah 3d 3c,60.3667,39.47,13.9009,78.2551,60.53,40.5991,119.782,15.53,42.81,41.65
Ah 3d 2c,31.7351,40.90,14.3954,78.2114,59.10,40.1046,121.18,17.44,47.23,35.33
Ah 4d 4c,24.3145,41.12,14.6519,79.1872,58.88,39.8481,120.846,15.46,45.48,39.06
Ah 4d 2c,39.6241,41.36,14.6086,78.4967,58.64,39.8914,121.471,16.96,48.45,34.59
Ah 4d 3c,35.1815,41.95,14.7128,77.9354,58.05,39.7872,122.395,16.24,50.89,32.87
Ah 5d 5c,22.3061,41.74,14.6604,78.055,58.26,39.8396,122.108,15.58,45.86,38.56
Ah 5d 2c,45.5339,41.52,14.7763,79.0876,58.48,39.7237,121.296,17.65,48.35,34.00
Ah 5d 3c,38.7135,42.10,14.9617,78.9811,57.90,39.5383,121.934,16.74,50.68,32.58
Ah 5d 4c,30.6699,43.20,15.2751,78.5788,56.80,39.225,123.314,15.97,53.03,31.00
Ah 6d 6c,40.6997,41.47,14.6068,78.2632,58.52,39.8932,121.722,15.13,45.86,39.01
Ah 6d 2c,97.0674,41.21,14.4249,77.7857,58.79,40.0751,121.726,15.24,49.16,35.60
Ah 6d 3c,75.9212,41.36,14.167,76.1124,58.64,40.333,122.828,15.40,49.22,35.38
Ah 6d 4c,67.8927,42.29,14.3415,75.3653,57.71,40.1585,124.256,14.57,52.99,32.43
Ah 6d 5c,62.2478,42.81,14.4409,74.9576,57.19,40.0591,125.086,14.84,53.92,31.24
Ah 7d 7c,45.6376,41.04,14.5623,78.8593,58.96,39.9377,120.951,15.76,44.57,39.67
Ah 7d 2c,95.0538,41.16,14.4018,77.7555,58.84,40.0982,121.692,15.66,48.11,36.23
Ah 7d 3c,77.2927,41.59,14.1388,75.5545,58.41,40.3612,123.383,15.72,49.81,34.47
Ah 7d 4c,64.2685,42.45,14.3575,75.1607,57.55,40.1425,124.557,15.33,52.17,32.51
Ah 7d 5c,66.3027,42.69,14.4117,75.0158,57.31,40.0883,124.916,14.95,53.99,31.06
Ah 7d 6c,70.5405,42.75,14.2038,73.8288,57.25,40.2962,125.696,15.07,53.52,31.41
Ah 8d 8c,56.4917,39.68,13.9958,78.3781,60.32,40.5042,119.912,16.16,39.61,44.23
Ah 8d 2c,83.977,39.88,13.9554,77.7582,60.12,40.5446,120.433,16.76,43.93,39.31
Ah 8d 3c,85.2305,39.97,13.9064,77.3195,60.03,40.5935,120.75,16.65,44.31,39.05
Ah 8d 4c,67.1275,41.03,14.0322,76.0088,58.98,40.4678,122.533,16.47,47.99,35.54
Ah 8d 5c,64.48,41.52,14.3001,76.542,58.48,40.1999,122.746,16.53,48.94,34.53
Ah 8d 6c,75.3173,41.37,14.0404,75.4215,58.63,40.4596,123.226,16.38,48.87,34.75
Ah 8d 7c,64.4518,41.66,13.9603,74.4712,58.34,40.5397,124.082,16.57,49.69,33.74
Ah 9d 9c,78.5976,39.01,13.4766,76.7794,60.99,41.0234,120.102,14.89,39.61,45.51
Ah 9d 2c,99.8746,39.73,13.8876,77.6733,60.27,40.6124,120.333,15.20,45.35,39.45
Ah 9d 3c,99.9023,39.92,13.8655,77.1818,60.08,40.6345,120.779,15.25,46.08,38.66
Ah 9d 4c,99.4556,40.63,14.0841,77.0305,59.37,40.4159,121.563,14.96,48.70,36.34
Ah 9d 5c,89.6681,40.93,14.2098,77.1558,59.07,40.2902,121.792,15.80,49.75,34.45
Ah 9d 6c,97.3879,40.78,13.9768,76.1609,59.22,40.5232,122.196,15.30,48.40,36.30
Ah 9d 7c,99.1197,40.87,13.9863,76.0415,59.13,40.5137,122.358,15.77,48.28,35.95
Ah 9d 8c,75.4955,39.80,13.2672,74.0681,60.20,41.2328,122.319,16.01,49.51,34.48
Ah Jd Jc,86.7982,36.53,11.7055,71.2149,63.47,42.7945,120.395,13.29,37.95,48.76
Ah Jd 2c,85.4257,37.71,12.2595,72.2499,62.29,42.2405,121.089,13.39,47.24,39.37
Ah Jd 3c,87.6368,37.86,12.2945,72.1599,62.14,42.2055,121.29,14.06,47.06,38.89
Ah Jd 4c,86.5342,38.30,12.4377,72.159,61.70,42.0623,121.743,14.82,48.07,37.11
Ah Jd 5c,95.3418,38.37,12.4874,72.3244,61.63,42.0126,121.728,16.15,46.80,37.05
Ah Jd 6c,99.9951,38.02,11.7323,68.5705,61.98,42.7677,123.222,12.21,47.74,40.05
Ah Jd 7c,99.9989,38.33,11.962,69.3466,61.67,42.538,123.178,13.11,48.88,38.02
Ah Jd 8c,90.0697,37.22,11.9516,71.3527,62.78,42.5484,121.03,15.59,43.38,41.03
Ah Jd 9c,99.9876,37.17,11.535,68.9712,62.83,42.965,122.103,11.67,47.15,41.18
Ah Jd Tc,99.9999,34.98,10.028,63.7152,65.02,44.472,122.129,5.36,52.25,42.38
Ah Kd Kc,100,34.02,8.99349,58.7512,65.98,45.5065,123.156,0.11,47.51,52.38
Ah Kd 2c,99.2761,36.13,11.3442,69.776,63.87,43.1558,120.656,12.45,47.73,39.82
Ah Kd 3c,99.8944,36.28,11.2652,68.9958,63.72,43.2348,121.169,12.43,48.20,39.37
Ah Kd 4c,99.9248,36.76,11.3575,68.6504,63.24,43.1425,121.831,13.06,50.04,36.91
Ah Kd 5c,99.9983,36.71,10.7295,64.9459,63.29,43.7705,123.503,10.15,53.38,36.48
Ah Kd 6c,99.9998,36.32,9.63365,58.9355,63.68,44.8664,125.824,4.10,56.43,39.46
Ah Kd 7c,99.9999,36.39,9.78214,59.7296,63.61,44.7179,125.544,5.14,53.66,41.20
Ah Kd 8c,99.9986,35.17,9.84502,62.2097,64.83,44.655,122.996,8.71,47.38,43.91
Ah Kd 9c,99.9985,34.75,9.51687,60.8669,65.25,44.9831,123.099,5.28,51.05,43.67
Ah Kd Jc,99.9875,34.68,10.9666,70.2633,65.32,43.5335,119.019,5.89,50.67,43.44
Ah Kd Qc,99.9995,34.89,11.0277,70.2349,65.11,43.4723,119.23,4.90,51.79,43.30
Ah Kd Tc,99.9984,33.51,9.43753,62.5812,66.49,45.0625,121.028,2.38,50.82,46.81
Ah Qd Qc,98.8928,35.99,11.3929,70.3547,64.01,43.1071,120.249,11.82,40.39,47.79
Ah Qd 2c,91.8015,37.28,12.0536,71.8464,62.72,42.4464,120.854,12.75,47.85,39.41
Ah Qd 3c,94.6892,37.49,12.0943,71.6816,62.51,42.4057,121.147,13.42,47.82,38.76
Ah Qd 4c,96.0563,38.07,12.2585,71.5464,61.93,42.2415,121.81,13.88,49.73,36.39
Ah Qd 5c,99.9444,38.02,11.9797,70.0197,61.98,42.5203,122.506,13.88,49.99,36.12
Ah Qd 6c,99.9994,37.63,10.8862,64.2861,62.37,43.6138,124.873,8.82,51.57,39.62
