Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\Th9d8c.cfr
Action Line,Root BET 152 RAISE 366 RAISE 880
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
Ac Qc Tc,0.00356,52.38,1021.31,132.111,47.62,453.185,98.9157,86.17,13.83
Ac Qc Td,0.011,54.27,1058.28,132.105,45.73,416.212,94.6193,85.14,14.86
Ac Qd 2c,0.05113,45.51,884.395,131.649,54.49,590.101,112.581,86.80,13.20
Ac Qd 3c,0.09047,44.95,871.37,131.342,55.05,603.132,113.884,84.17,15.83
Ac Qd 4c,0.09812,45.51,876.788,130.53,54.49,597.706,114.021,82.15,17.85
Ac Qd 5c,0.09429,46.46,899.057,131.092,53.54,575.443,111.734,81.00,19.00
Ac Qd 6c,0.03303,47.46,931.485,132.968,52.54,543.014,107.438,83.88,16.12
Ac Qd 7c,0.06043,47.50,926.022,132.077,52.50,548.481,108.603,81.77,18.23
Ac Qd 8c,0.36074,49.15,960.656,132.434,50.85,513.845,105.033,82.16,17.84
Ac Qd 9c,0.34324,49.09,955.7,131.902,50.91,518.797,105.928,79.80,20.20
Ac Qd Jc,0.38562,50.11,983.279,132.944,49.89,491.222,102.349,84.64,15.36
Ac Qd Tc,0.00001,53.60,1065.92,134.722,46.40,408.583,91.5424,100.00,0.00
Ac Tc 2c,0.00004,69.26,1377.25,134.722,30.74,97.2454,32.8857,100.00,0.00
Ac Tc 2d,0.1208,60.33,1151.2,129.289,39.67,323.297,84.7076,64.91,35.09
Ac Tc 3c,0.00044,32.87,653.692,134.72,67.13,820.81,127.109,100.00,0.00
Ac Tc 3d,0.09563,58.92,1124.73,129.337,41.08,349.775,88.502,65.04,34.96
Ac Tc 4c,0.00027,50.60,1006.1,134.723,49.40,468.409,98.5555,100.00,0.00
Ac Tc 4d,0.13498,60.18,1148.05,129.243,39.82,326.444,85.2231,65.04,34.96
Ac Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Tc 5d,0.13311,59.47,1135.93,129.403,40.53,338.566,86.8411,65.37,34.63
Ac Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ac Tc 6d,0.1928,60.04,1163.97,131.343,39.96,310.526,80.781,69.35,30.65
Ac Tc 7c,0.00011,52.30,1040.07,134.723,47.70,434.431,94.6794,100.00,0.00
Ac Tc 7d,0.27747,60.57,1171.96,131.096,39.43,302.545,79.7545,72.85,27.15
Ac Tc 8c,0.00035,50.92,1012.6,134.723,49.08,461.903,97.8344,100.00,0.00
Ac Tc 8d,0.53803,55.05,1078.46,132.721,44.95,396.031,91.5901,84.81,15.19
Ac Tc 9c,0.00001,33.11,658.427,134.722,66.89,816.066,126.823,100.00,0.00
Ac Tc 9d,0.39776,50.53,989.733,132.7,49.47,484.77,101.867,88.31,11.69
Ac Td Tc,0.13166,55.82,1082.01,131.322,44.18,392.479,92.3514,67.14,32.86
Ac Td 2c,0.04423,52.49,994.381,128.34,47.51,480.118,105.055,76.36,23.64
Ac Td 3c,0.02799,50.71,982.758,131.302,49.29,491.745,103.705,81.26,18.74
Ac Td 4c,0.05308,54.39,1030.83,128.398,45.61,443.666,101.121,75.39,24.61
Ac Td 5c,0.08934,54.52,1033.65,128.457,45.48,440.845,100.754,72.04,27.96
Ac Td 6c,0.07112,55.66,1075.28,130.887,44.34,399.232,93.5934,74.83,25.17
Ac Td 7c,0.1641,56.17,1094.87,132.048,43.82,379.633,90.0468,82.83,17.17
Ac Td 8c,0.51129,51.49,1005.75,132.341,48.51,468.753,100.445,86.49,13.51
Ac Td 9c,0.42947,49.74,968.626,131.945,50.26,505.869,104.621,87.03,12.97
Ad 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 4c 3c,0,59.83,1189.64,134.721,40.17,284.865,73.7095,100.00,0.00
Ad 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 5c 4c,0.00015,62.89,1250.66,134.722,37.10,223.843,62.7103,100.00,0.00
Ad 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 6c 4c,0,59.56,1184.37,134.723,40.44,290.14,74.5819,100.00,0.00
Ad 6c 5c,0.0001,43.49,864.799,134.724,56.51,609.699,112.154,100.00,0.00
Ad 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 6c,0.00042,38.31,761.758,134.721,61.69,712.739,120.095,100.00,0.00
Ad 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 7c,0.00011,53.65,1066.92,134.72,46.35,407.586,91.4175,100.00,0.00
Ad 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 7c,0.00001,60.05,1194.07,134.722,39.95,280.428,72.9649,100.00,0.00
Ad 9c 8c,0.0199,44.46,876.195,133.507,55.54,598.319,111.992,95.04,4.96
Ah Ad 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 6c,0,88.41,1474.5,112.993,11.59,-0.00003,-0.00003,0.00,100.00
Ah Ad 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 8c,0.00001,61.92,1093.33,119.635,38.08,381.171,104.044,47.02,52.98
Ah Ad 9c,0.00001,49.08,945.175,130.479,50.92,529.321,108.052,65.60,34.40
Ah Ad Jc,0.01349,63.13,1167.36,125.289,36.87,307.143,86.5853,51.69,48.31
Ah Ad Kc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Tc,0.12761,61.39,1167.26,128.822,38.61,307.247,82.7185,54.76,45.24
Ad Jc 2c,0.00281,40.43,766.598,128.467,59.57,707.893,123.525,84.44,15.56
Ad Jc 3c,0.00432,43.42,854.02,133.254,56.58,620.477,113.999,91.93,8.07
Ad Jc 4c,0.00964,45.52,846.602,125.999,54.48,627.894,119.81,74.89,25.11
Ad Jc 5c,0.00521,46.17,842.802,123.679,53.83,631.706,121.984,66.44,33.56
Ad Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Jc 7c,0.04856,55.07,1075.8,132.34,44.92,398.702,92.2544,85.78,14.22
Ad Jc 8c,0.29245,53.07,1034.3,132.047,46.93,440.195,97.4992,84.99,15.01
Ad Jc 9c,0.3863,50.93,986.81,131.282,49.07,487.692,103.306,84.48,15.52
Ad Jc Tc,0.01835,52.00,1000.75,130.4,48.00,473.75,102.587,74.40,25.60
Ad Kc 2c,0.00002,82.60,1474.5,120.941,17.40,-0.00002,-0.00001,0.00,100.00
Ad Kc 3c,0.00059,62.63,1220.28,132.002,37.37,254.217,70.7167,64.93,35.07
Ad Kc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 5c,0.00259,68.19,1315.36,130.688,31.81,159.142,52.0047,65.50,34.50
Ad Kc 6c,0.00453,65.96,1286.9,132.189,34.04,187.601,57.2842,73.08,26.92
Ad Kc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 8c,0.00545,66.04,1289.02,132.234,33.96,185.474,56.7796,74.91,25.09
Ad Kc 9c,0.09156,68.05,1319.33,131.35,31.95,155.17,50.4868,74.03,25.97
Ad Kc Jc,0.11624,57.53,1107.8,130.454,42.47,366.697,89.7596,80.04,19.96
Ad Kc Qc,0.13261,56.12,1075.35,129.816,43.88,399.143,94.5594,76.35,23.65
Ad Kc Tc,0.25593,68.12,1319.32,131.216,31.88,155.185,50.6006,74.13,25.87
Ad Qc 2c,0.00071,44.32,881.25,134.723,55.68,593.247,110.748,100.00,0.00
Ad Qc 3c,0.00692,44.51,872.475,132.816,55.49,602.028,112.771,88.88,11.12
Ad Qc 4c,0.00267,43.19,858.837,134.723,56.81,615.667,112.653,100.00,0.00
Ad Qc 5c,0.00324,42.93,836.961,132.097,57.07,637.539,116.117,83.95,16.05
Ad Qc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 7c,0.00057,44.11,877.223,134.723,55.89,597.278,111.098,100.00,0.00
Ad Qc 8c,0.21837,49.61,964.225,131.687,50.39,510.272,105.259,81.38,18.62
Ad Qc 9c,0.20711,49.82,971.671,132.145,50.18,502.823,104.157,80.96,19.04
Ad Qc Jc,0.34263,52.42,1020.67,131.908,47.58,453.827,99.1562,86.48,13.52
Ad Qc Tc,0.05477,58.30,1125.07,130.744,41.70,349.434,87.1073,80.93,19.07
Ad Tc 2c,0.0267,57.03,1083.83,128.766,42.97,390.674,94.4993,69.68,30.32
Ad Tc 3c,0.02929,58.19,1102.09,128.307,41.81,372.408,92.5997,69.00,31.00
Ad Tc 4c,0.05738,58.72,1108.99,127.96,41.28,365.509,92.0369,67.25,32.75
Ad Tc 5c,0.05286,58.95,1121.12,128.84,41.05,353.38,89.4946,68.41,31.59
Ad Tc 6c,0.04277,57.60,1118.17,131.532,42.40,356.336,87.3512,73.04,26.96
Ad Tc 7c,0.10006,58.03,1120.37,130.811,41.97,354.127,87.7023,77.49,22.51
Ad Tc 8c,0.43395,52.86,1033.15,132.415,47.14,441.354,97.3271,86.01,13.99
Ad Tc 9c,0.36757,51.06,994.711,131.995,48.94,479.793,101.903,84.18,15.82
Ah 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 4c,0.00003,95.44,1474.5,104.671,4.56,0,0,0.00,100.00
Ah 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 8c,0,92.51,1474.5,107.984,7.49,0,0,0.00,100.00
Ah 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 3c,0.00002,93.50,1474.5,106.849,6.50,0,0,0.00,100.00
Ah 8d 4c,0.00002,92.11,1474.5,108.459,7.89,0.00003,0.00004,0.00,100.00
Ah 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 4c,0.00001,95.70,1474.5,104.392,4.30,0.00006,0.00015,0.00,100.00
Ah 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 6c,0.00001,94.05,1474.5,106.214,5.95,0,0,0.00,100.00
Ah 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 8c,0.00142,37.68,736.514,132.435,62.32,737.969,123.089,95.83,4.17
Ah Jd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 2c,0.21902,61.45,1164.97,128.434,38.55,309.534,83.4731,59.97,40.03
Ah Jd 3c,0.14897,58.51,1098,127.147,41.49,376.506,94.3232,59.27,40.73
Ah Jd 4c,0.18748,58.79,1124.09,129.541,41.21,350.408,88.3899,61.17,38.83
Ah Jd 5c,0.15215,57.68,1088.4,127.84,42.32,386.1,94.8407,60.16,39.84
Ah Jd 6c,0.09494,62.25,1172.96,127.661,37.75,301.544,83.034,62.67,37.33
Ah Jd 7c,0.11866,64.67,1244.21,130.352,35.33,230.288,67.7536,64.06,35.94
Ah Jd 8c,0.07154,70.38,1380.47,132.891,29.62,94.0308,32.9994,70.61,29.39
Ah Jd 9c,0.07683,57.60,1125.78,132.413,42.40,348.727,85.4974,78.31,21.69
Ah Jd Tc,0.06598,51.78,994.578,130.142,48.22,479.923,103.45,69.14,30.86
Ah Kd Kc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 2c,0.01507,63.79,1162.06,123.419,36.21,312.435,89.6957,62.22,37.78
Ah Kd 3c,0.01047,63.91,1185.33,125.661,36.09,289.169,83.285,63.96,36.04
Ah Kd 4c,0.03915,65.20,1204.04,125.119,34.80,270.457,80.782,61.85,38.15
Ah Kd 5c,0.03848,65.63,1222.04,126.147,34.37,252.455,76.3603,64.17,35.83
Ah Kd 6c,0.01869,63.16,1199.1,128.615,36.84,275.402,77.7187,68.46,31.54
Ah Kd 7c,0.00379,63.03,1192.18,128.148,36.97,282.319,79.3786,69.68,30.32
Ah Kd 8c,0.0259,63.38,1203.91,128.687,36.62,270.597,76.8174,68.06,31.94
Ah Kd 9c,0.17145,65.27,1241.14,128.839,34.73,233.358,69.8382,66.67,33.33
Ah Kd Jc,0.38508,69.01,1325.22,130.097,30.99,149.272,50.0757,72.05,27.95
Ah Kd Qc,0.09483,54.86,1040.24,128.475,45.14,434.257,99.9967,68.41,31.59
Ah Kd Tc,0.25897,68.08,1321.29,131.492,31.92,153.205,49.8897,69.76,30.24
Ah Qd Qc,0.00002,72.52,1442.12,134.723,27.48,32.3854,12.2519,100.00,0.00
Ah Qd 2c,0.00352,58.92,1087.27,125.02,41.08,387.228,97.9901,61.98,38.02
Ah Qd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 4c,0.00265,58.74,1082.76,124.889,41.26,391.738,98.6895,60.05,39.95
Ah Qd 5c,0.0051,58.04,1079.33,125.998,41.96,395.173,97.8911,61.69,38.31
Ah Qd 6c,0.00638,57.27,1085.61,128.432,42.73,388.881,94.6013,64.92,35.08
Ah Qd 7c,0.0049,59.37,1099.72,125.492,40.63,374.773,95.8893,64.39,35.61
Ah Qd 8c,0.00682,57.18,1090.33,129.194,42.82,384.169,93.2578,66.67,33.33
Ah Qd 9c,0.01493,52.72,1013.11,130.202,47.28,461.385,101.434,66.13,33.87
Ah Qd Jc,0.05913,49.24,959.383,131.997,50.76,515.116,105.494,77.35,22.65
Ah Qd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td Tc,0.27139,59.37,1117.91,127.565,40.63,356.594,91.2385,64.50,35.50
Ah Td 2c,0.14258,56.13,1041.8,125.74,43.87,432.696,102.537,59.56,40.44
Ah Td 3c,0.11405,55.46,1029.88,125.822,44.54,444.621,103.758,59.95,40.05
Ah Td 4c,0.1927,56.51,1048.55,125.723,43.49,425.952,101.801,59.24,40.76
Ah Td 5c,0.12005,57.24,1066.46,126.23,42.76,408.032,99.1927,60.57,39.43
Ah Td 6c,0.05274,55.12,1042.62,128.151,44.88,431.88,100.034,63.26,36.74
Ah Td 7c,0.15237,58.08,1097.38,128.006,41.92,377.112,93.5174,67.27,32.73
Ah Td 8c,0.23083,56.32,1095.32,131.751,43.68,379.182,90.2479,74.41,25.59
Ah Td 9c,0.27167,55.18,1059.71,130.121,44.82,414.786,96.1923,73.53,26.47
Jc 2d 2c,0.1006,61.99,1228.93,134.316,38.01,245.568,67.1552,90.14,9.86
Jc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 3c 2d,0.028,51.02,1007.87,133.847,48.98,466.626,99.0249,91.65,8.35
Jc 3d 3c,0.02296,63.71,1264.61,134.48,36.29,209.887,60.1221,85.19,14.81
Jc 3d 2c,0.03647,51.08,1008.65,133.779,48.92,465.848,98.9901,91.12,8.88
Jc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 2d,0.1299,53.13,1053.69,134.362,46.87,420.813,93.3312,89.16,10.84
Jc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 3d,0.16023,53.22,1052.03,133.932,46.78,422.463,93.8715,88.81,11.19
Jc 4d 4c,0.02998,54.67,1073.97,133.092,45.33,400.54,91.8531,86.19,13.81
Jc 4d 2c,0.08054,52.58,1042.94,134.395,47.42,431.56,94.5958,92.51,7.49
Jc 4d 3c,0.09306,52.07,1030.35,134.051,47.93,444.147,96.3351,90.55,9.45
Jc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 2d,0.17169,53.79,1065.43,134.203,46.21,409.072,92.0136,89.38,10.62
Jc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 3d,0.24657,54.67,1080.86,133.947,45.33,393.632,90.2682,90.80,9.20
Jc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 4d,0.34476,54.77,1082.42,133.896,45.23,392.081,90.11,87.81,12.19
Jc 5d 5c,0.12597,56.03,1098.46,132.816,43.97,376.041,88.9071,84.01,15.99
Jc 5d 2c,0.10472,54.19,1074.14,134.297,45.81,400.364,90.8454,91.39,8.61
Jc 5d 3c,0.10665,54.70,1082.23,134.054,45.30,392.277,90.0067,92.02,7.98
Jc 5d 4c,0.32296,55.13,1089.65,133.915,44.87,384.857,89.1545,88.67,11.33
Jc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 2d,0.10555,53.64,1062.89,134.259,46.36,411.614,92.2855,91.72,8.28
Jc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 3d,0.04486,54.95,1085.93,133.884,45.05,388.576,89.6667,92.23,7.77
Jc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 4d,0.27518,54.67,1079.87,133.818,45.33,394.64,90.5035,90.24,9.76
Jc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 5d,0.00048,54.83,1090.29,134.723,45.17,384.212,88.4179,100.00,0.00
Jc 6d 6c,0.2122,56.21,1105.36,133.235,43.79,369.136,87.6225,86.56,13.44
Jc 6d 2c,0.07973,53.73,1063.21,134.075,46.27,411.291,92.3925,90.45,9.55
Jc 6d 3c,0.01632,55.34,1091.05,133.577,44.66,383.453,89.2483,89.95,10.05
Jc 6d 4c,0.31464,55.24,1089.66,133.64,44.76,384.838,89.3786,87.99,12.01
Jc 6d 5c,0.04017,58.07,1143.79,133.449,41.93,330.717,81.9876,87.46,12.54
Jc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 2d,0.24758,54.62,1075.32,133.39,45.38,399.177,91.4324,87.22,12.78
Jc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 3d,0.3097,55.11,1083.49,133.213,44.89,391.01,90.535,86.55,13.45
Jc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 4d,0.47597,55.75,1096.71,133.269,44.25,377.794,88.7573,85.60,14.40
Jc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 5d,0.36384,57.37,1126.77,133.058,42.63,347.721,84.7947,85.57,14.43
Jc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 6d,0.00041,54.41,1081.9,134.721,45.59,392.596,89.5106,100.00,0.00
Jc 7d 7c,0.4145,56.78,1110.58,132.526,43.22,363.922,87.5184,84.14,15.86
Jc 7d 2c,0.20014,54.76,1079.33,133.547,45.24,395.168,90.7914,89.66,10.34
Jc 7d 3c,0.18334,55.03,1081.74,133.187,44.97,392.756,90.7815,86.90,13.10
Jc 7d 4c,0.59106,56.02,1101.15,133.172,43.98,373.35,88.2447,85.03,14.97
Jc 7d 5c,0.52917,57.82,1135.14,133.007,42.18,339.356,83.6353,84.44,15.56
Jc 7d 6c,0.00013,54.86,1090.92,134.723,45.14,383.582,88.3346,100.00,0.00
Jc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 2d,0.20477,56.05,1101.99,133.203,43.95,372.507,88.1044,84.90,15.10
Jc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 3d,0.16293,56.57,1112.29,133.212,43.43,362.213,86.6963,84.93,15.07
Jc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 4d,0.21319,55.96,1101.46,133.359,44.04,373.046,88.0481,85.36,14.64
Jc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 5d,0.18769,57.57,1129.98,132.97,42.43,344.525,84.4149,85.40,14.60
Jc 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 6d,0.03139,56.05,1100.28,133.006,43.95,374.217,88.503,88.56,11.44
Jc 8c 7c,0.05461,51.88,1028.89,134.368,48.12,445.602,96.2583,94.64,5.36
Jc 8c 7d,0.16087,60.31,1199.25,134.722,39.69,275.25,72.0875,100.00,0.00
Jc 8d 8c,0.61211,58.13,1144.1,133.334,41.87,330.399,82.0368,83.76,16.24
Jc 8d 2c,0.09042,54.99,1082.28,133.341,45.01,392.215,90.5844,87.08,12.92
Jc 8d 3c,0.05564,54.93,1080.17,133.23,45.07,394.327,90.9469,86.75,13.25
Jc 8d 4c,0.22785,56.09,1104.85,133.443,43.91,369.643,87.5169,85.76,14.24
Jc 8d 5c,0.26183,57.92,1138.69,133.192,42.08,335.816,82.9594,86.23,13.77
Jc 8d 6c,0.0096,55.01,1083.31,133.432,44.99,391.179,90.3739,92.33,7.67
Jc 8d 7c,0.08688,54.67,1087.12,134.722,45.33,387.383,88.8349,100.00,0.00
Jc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 2d,0.02032,52.99,1052.27,134.549,47.01,422.231,93.3581,98.58,1.42
Jc 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 3d,0.01545,54.00,1073.88,134.723,46.00,400.616,90.5393,100.00,0.00
Jc 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 4d,0.0004,46.37,921.996,134.723,53.63,552.505,107.085,100.00,0.00
Jc 9c 5c,0.00001,54.70,1087.77,134.723,45.30,386.739,88.7513,100.00,0.00
Jc 9c 5d,0.00291,53.12,1056.26,134.721,46.88,418.239,92.7366,100.00,0.00
Jc 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 6d,0.01047,56.06,1114.85,134.722,43.94,359.642,85.091,100.00,0.00
Jc 9c 7c,0.0303,53.19,1056,134.52,46.81,418.49,92.9239,97.18,2.82
Jc 9c 7d,0.76596,50.21,998.479,134.722,49.79,476.023,99.3874,100.00,0.00
Jc 9c 8c,0.04224,51.66,1023.74,134.25,48.34,450.77,96.9416,94.13,5.87
Jc 9c 8d,0.2564,50.76,1004.56,134.069,49.24,469.934,99.2166,93.82,6.18
Jc 9d 9c,0.64904,49.79,976.067,132.817,50.21,498.434,103.19,84.27,15.73
Jc 9d 2c,0.00282,50.22,998.646,134.721,49.78,475.853,99.3685,100.00,0.00
Jc 9d 3c,0.00212,47.69,948.401,134.721,52.31,526.096,104.555,100.00,0.00
Jc 9d 4c,0.00085,47.32,940.972,134.723,52.68,533.533,105.28,100.00,0.00
Jc 9d 5c,0.0004,37.22,740.165,134.723,62.78,734.334,121.593,100.00,0.00
Jc 9d 6c,0.00415,52.71,1048.11,134.723,47.29,426.386,93.7227,100.00,0.00
Jc 9d 7c,0.82335,51.46,1023.23,134.722,48.54,451.27,96.6358,100.00,0.00
Jc 9d 8c,0.325,50.55,999.507,133.972,49.45,474.987,99.8399,92.98,7.02
Jd Jc 2c,0.05658,66.39,1313.45,134.031,33.61,161.051,49.8151,90.78,9.22
Jd Jc 3c,0.07369,64.99,1290.48,134.522,35.01,184.021,54.6452,95.24,4.76
Jd Jc 4c,0.08122,67.25,1327.44,133.741,32.75,147.058,46.67,89.78,10.22
Jd Jc 5c,0.02338,63.92,1261.94,133.757,36.08,212.556,61.2388,94.28,5.72
Jd Jc 6c,0.00411,63.78,1264.05,134.269,36.22,210.447,60.4016,97.99,2.01
Jd Jc 7c,0.0612,55.29,1075,131.732,44.71,399.503,92.8802,85.04,14.96
Jd Jc 8c,0.01009,52.76,1026.53,131.827,47.24,447.967,98.5674,84.00,16.00
Jd Jc 9c,0.64497,48.91,958.913,132.824,51.09,515.581,104.906,77.59,22.41
Jh Jd Jc,5.16793,66.05,1297.23,133.064,33.95,177.268,54.2769,83.80,16.20
Jd Jc Tc,0.66141,51.24,1011.88,133.799,48.76,462.623,98.6209,85.04,14.96
Jc Tc 2c,0.00009,60.54,1203.87,134.722,39.46,270.616,71.2918,100.00,0.00
Jc Tc 2d,0.00668,40.07,796.885,134.723,59.93,677.618,117.544,100.00,0.00
Jc Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 3d,0.01629,42.12,837.516,134.724,57.88,636.991,114.397,100.00,0.00
Jc Tc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 4d,0.00355,46.11,916.96,134.723,53.89,557.544,107.553,100.00,0.00
Jc Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 5d,0.13029,44.28,880.544,134.723,55.72,593.963,110.813,100.00,0.00
Jc Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 6d,0.00759,44.81,891.004,134.722,55.19,583.496,109.896,100.00,0.00
Jc Tc 7c,0.61174,57.46,1137.53,134.128,42.54,336.976,82.3408,93.96,6.04
Jc Tc 7d,0.22328,46.02,915.157,134.722,53.98,559.335,107.718,100.00,0.00
Jc Tc 8c,0.0001,49.06,975.576,134.721,50.94,498.919,101.812,100.00,0.00
Jc Tc 8d,0.04433,46.84,931.472,134.722,53.16,543.026,106.19,100.00,0.00
Jc Tc 9c,0.30012,59.51,1160.92,132.177,40.49,313.583,80.4982,81.73,18.27
Jc Tc 9d,0.64023,56.73,1104.18,131.867,43.27,370.321,88.9657,81.05,18.95
