Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\Th9d8c.cfr
Action Line,Root CHECK BET 15 RAISE 60 RAISE 150
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 970 freq,RAISE 330 freq,CALL freq,FOLD freq
Ac 9c 3c,0.00504,48.69,52.7188,60.1509,51.31,194.293,140.251,0.00,26.07,25.30,48.63
Ac 9c 3d,0.01551,44.36,43.2499,54.171,55.64,200.62,133.532,1.05,10.28,50.55,38.12
Ac 9c 4c,0.00564,47.81,52.5965,61.1201,52.19,194.423,137.968,0.00,26.30,23.74,49.96
Ac 9c 4d,0.01089,43.29,42.365,54.3663,56.71,201.644,131.697,2.67,9.67,48.12,39.54
Ac 9c 5c,0.01174,47.10,53.5507,63.1617,52.90,193.295,135.337,0.00,26.58,23.29,50.13
Ac 9c 5d,0.03366,45.99,38.8922,46.9865,54.01,203.629,139.625,1.78,13.90,47.28,37.04
Ac 9c 6c,0.00439,47.40,54.4997,63.8803,52.60,192.145,135.288,0.00,25.67,25.14,49.19
Ac 9c 6d,0.01534,44.67,37.2314,46.3094,55.34,204.908,137.15,3.83,13.43,46.35,36.38
Ac 9c 7c,0.00451,47.80,53.1424,61.767,52.20,193.757,137.47,0.00,25.68,24.22,50.10
Ac 9c 7d,0.04222,45.97,42.087,50.8582,54.03,199.457,136.736,5.16,14.09,45.82,34.94
Ac 9c 8c,0.00985,47.54,51.2285,59.8623,52.46,195.747,138.206,0.00,28.61,19.90,51.49
Ac 9c 8d,0.04164,47.22,44.5627,52.428,52.78,197.036,138.268,3.56,19.27,39.85,37.32
Ac 9d 9c,0,31.12,5.96355,10.6448,68.88,242.134,130.204,0.00,43.03,18.93,38.04
Ac 9d 2c,0.00663,44.36,38.4574,48.159,55.64,205.314,136.678,0.08,13.11,48.45,38.36
Ac 9d 3c,0.00682,43.81,39.5534,50.1595,56.19,204.198,134.592,0.11,14.18,46.87,38.84
Ac 9d 4c,0.00703,42.86,41.9611,54.3909,57.14,202.291,131.12,0.32,15.08,43.59,41.01
Ac 9d 5c,0.03023,45.80,37.8353,45.8933,54.20,204.924,140.035,0.00,19.48,40.49,40.03
Ac 9d 6c,0.01428,44.77,38.7855,48.124,55.23,203.652,136.58,0.25,19.77,41.26,38.71
Ac 9d 7c,0.03796,45.94,42.6978,51.634,54.06,199.272,136.524,2.18,18.60,42.45,36.76
Ac 9d 8c,0.03738,47.25,44.9285,52.8241,52.75,196.819,138.195,2.64,20.65,38.32,38.39
Ad Ac 2c,0.00004,51.65,94.7256,101.891,48.35,150.835,115.539,0.00,39.29,18.28,42.43
Ad Ac 3c,0,47.81,55.3204,64.2857,52.19,189.416,134.415,0.00,16.83,57.76,25.41
Ad Ac 4c,0.00004,48.41,84.0344,96.4298,51.59,162.206,116.46,0.00,42.68,16.60,40.72
Ad Ac 5c,0.00012,41.19,61.7741,83.3188,58.81,187.205,117.897,0.00,43.84,4.96,51.20
Ad Ac 6c,0.00001,36.38,55.4768,84.7106,63.62,196.679,114.504,0.00,33.13,2.27,64.60
Ad Ac 7c,0.00005,39.12,48.1519,68.3775,60.88,202.852,123.413,0.00,28.94,13.14,57.92
Ad Ac 8c,0.00003,48.47,87.4582,100.235,51.53,159.81,114.872,0.00,41.35,14.66,43.98
Ad Ac 9c,0.00002,38.14,56.5949,82.4383,61.86,194.688,116.563,0.00,25.05,15.05,59.89
Ah Ad Ac,0.00003,38.34,64.6311,93.6443,61.66,192.051,115.364,0.00,14.16,3.35,82.49
Ad Ac Jc,0,41.65,77.5446,103.432,58.35,168.516,106.965,0.00,32.11,25.59,42.31
Ad Ac Kc,0.00001,41.85,62.5639,83.0521,58.15,184.261,117.361,0.00,31.38,20.47,48.15
Ad Ac Qc,0,38.09,46.7331,68.1658,61.91,200.295,119.821,0.00,22.45,34.60,42.94
Ad Ac Tc,0.00001,34.62,49.1851,78.938,65.38,199.88,113.223,0.00,35.93,10.18,53.89
Ac Jc 2c,0.00801,49.36,54.1152,60.9115,50.64,193.01,141.155,0.00,24.13,26.69,49.19
Ac Jc 2d,0.00941,45.53,36.5264,44.5711,54.47,205.335,139.613,2.15,13.28,49.60,34.97
Ac Jc 3c,0.00659,48.48,53.7078,61.5464,51.52,193.336,138.986,0.00,22.26,29.31,48.43
Ac Jc 3d,0.0092,44.95,37.1688,45.9391,55.05,204.886,137.844,3.18,13.30,47.67,35.85
Ac Jc 4c,0.0079,46.66,53.583,63.8001,53.34,193.588,134.416,0.00,23.17,27.76,49.07
Ac Jc 4d,0.00356,44.20,38.3226,48.1628,55.80,204.245,135.579,4.27,12.96,45.45,37.33
Ac Jc 5c,0.00731,45.98,54.476,65.8152,54.02,192.551,132.026,0.00,23.79,26.58,49.63
Ac Jc 5d,0.00572,43.52,39.8803,50.9125,56.48,203.208,133.248,5.54,14.81,38.73,40.91
Ac Jc 6c,0.00123,45.90,60.618,73.3767,54.10,186.871,127.922,0.00,23.48,26.81,49.70
Ac Jc 6d,0.00004,39.44,31.6284,44.5521,60.56,212.405,129.902,2.06,13.75,42.78,41.42
Ac Jc 7c,0.00063,46.48,63.9549,76.448,53.52,183.339,126.867,0.00,22.01,30.05,47.94
Ac Jc 7d,0.02221,45.09,44.0211,54.2411,54.91,198.273,133.731,3.71,17.73,39.19,39.38
Ac Jc 8c,0.00232,46.23,53.3855,64.1507,53.77,194.136,133.729,0.00,23.79,24.94,51.27
Ac Jc 8d,0.01133,46.91,43.4738,51.4903,53.09,196.979,137.408,4.74,17.33,46.30,31.63
Ac Jc 9c,0.0027,46.59,53.572,63.8804,53.41,193.647,134.286,0.00,22.18,27.40,50.41
Ac Jc 9d,0.00529,47.16,42.8986,50.5383,52.84,197.763,138.611,3.34,18.60,45.27,32.78
Ac Jd Jc,0,40.17,16.7563,23.1728,59.83,222.846,137.956,0.00,0.00,100.00,0.00
Ac Jc Tc,0.00697,46.74,60.4924,71.9054,53.26,187.367,130.289,0.32,20.01,30.25,49.41
Ac Jc Td,0.00695,48.01,40.8668,47.2894,51.99,202.022,143.919,5.26,17.16,35.82,41.76
Ac Jd 2c,0.00444,45.04,33.6849,41.5526,54.96,209.023,140.849,0.24,19.97,41.48,38.31
Ac Jd 3c,0.00411,44.90,34.2827,42.4192,55.10,208.419,140.093,0.33,20.92,40.10,38.64
Ac Jd 4c,0.00099,43.68,32.32,41.1074,56.32,210.904,138.693,0.61,21.32,37.22,40.86
Ac Jd 5c,0.00341,43.89,35.3158,44.7071,56.11,207.443,136.917,0.16,21.18,38.20,40.47
Ac Jd 6c,0,29.96,12.1522,22.5351,70.04,235.716,124.644,0.00,20.40,32.21,47.38
Ac Jd 7c,0.02076,44.58,41.8237,52.1223,55.42,201.084,134.38,0.00,21.97,37.56,40.46
Ac Jd 8c,0.01103,46.11,42.9821,51.7861,53.89,197.886,136.003,0.12,20.97,47.06,31.85
Ac Jd 9c,0.00581,46.40,43.3088,51.8577,53.60,197.728,136.621,0.09,21.97,44.66,33.28
Ac Jd Tc,0.00655,47.90,41.2706,47.8652,52.10,201.656,143.358,4.92,18.10,35.11,41.87
Ac Kc 2c,0.00003,51.14,62.423,67.8188,48.86,187.595,142.189,0.00,14.62,31.63,53.75
Ac Kc 2d,0.01147,46.66,40.0613,47.7013,53.34,201.111,139.637,3.84,14.79,47.34,34.03
Ac Kc 3c,0,49.16,42.074,47.5501,50.84,206.182,150.197,0.00,15.18,24.23,60.59
Ac Kc 3d,0.00977,46.37,41.3912,49.59,53.63,200.234,138.283,5.61,14.54,45.11,34.74
Ac Kc 4c,0.00001,46.26,42.9782,51.6157,53.74,209.203,144.177,0.00,13.00,24.01,62.99
Ac Kc 4d,0.00496,46.00,44.6878,53.9723,54.00,197.709,135.6,6.33,14.54,42.55,36.59
Ac Kc 5c,0,43.50,13.0992,16.7295,56.50,242.437,158.923,0.00,0.00,37.93,62.07
Ac Kc 5d,0.00813,45.74,45.9311,55.7879,54.26,196.903,134.403,6.63,14.35,40.38,38.64
Ac Kc 6c,0.00001,47.86,81.7326,94.8817,52.14,167.794,119.181,0.00,16.70,22.04,61.26
Ac Kc 6d,0.00047,42.88,46.3206,60.0129,57.12,196.319,127.295,5.96,14.52,41.35,38.18
Ac Kc 7c,0,37.90,38.545,56.4953,62.10,214.259,127.794,0.00,19.68,10.90,69.42
Ac Kc 7d,0.00001,47.72,86.0883,100.226,52.28,158.54,112.313,4.36,18.95,38.87,37.82
Ac Kc 8c,0,43.25,66.1547,84.9678,56.75,188.284,122.891,0.00,11.94,8.56,79.50
Ac Kc 8d,0,52.75,87.1258,91.7531,47.25,156.069,122.344,3.80,22.76,35.80,37.64
Ac Kc 9c,0,40.41,43.1721,59.3463,59.59,211.828,131.667,0.00,3.74,19.13,77.13
Ac Kc 9d,0.00002,46.35,59.495,71.3076,53.65,184.403,127.308,5.61,21.16,33.22,40.01
Ac Kc Jc,0.00086,46.30,65.8513,79.0087,53.70,182.235,125.696,0.00,14.25,38.34,47.41
Ac Kc Jd,0.00264,47.00,45.3304,53.5781,53.00,197.694,138.16,7.04,13.46,39.32,40.18
Ac Kd Kc,0,38.24,26.1156,37.9369,61.76,225.622,135.313,0.00,12.78,24.15,63.08
Ac Kc Qc,0.00086,45.97,70.9392,85.7317,54.03,177.241,121.497,0.00,19.23,33.58,47.19
Ac Kc Qd,0.00022,46.91,36.1764,42.8435,53.09,205.615,143.443,0.78,23.46,33.80,41.96
Ac Kc Tc,0.00263,46.02,64.008,77.2667,53.98,184.219,126.403,0.47,12.34,40.01,47.18
Ac Kc Td,0.00179,47.64,42.7245,49.8191,52.36,200.509,141.842,10.69,9.47,40.00,39.83
Ac Kd 2c,0.00502,45.95,35.2873,42.6627,54.05,207.206,141.988,0.50,25.10,34.99,39.41
Ac Kd 3c,0.0049,45.59,36.0071,43.8754,54.41,206.443,140.533,0.37,24.96,35.41,39.27
Ac Kd 4c,0.0029,44.80,39.9564,49.552,55.20,202.685,135.988,0.89,22.23,38.02,38.86
Ac Kd 5c,0.00613,44.83,39.4507,48.8919,55.17,203.139,136.366,1.70,22.50,35.67,40.12
Ac Kd 6c,0.00065,43.13,43.2035,55.6489,56.87,199.962,130.229,0.17,22.42,36.30,41.11
Ac Kd 7c,0.00066,43.37,44.3547,56.8189,56.63,198.614,129.894,0.03,25.02,33.30,41.65
Ac Kd 8c,0.0002,44.25,46.9719,58.9767,55.75,196.191,130.331,0.02,25.36,32.64,41.99
Ac Kd 9c,0.00035,45.00,48.2575,59.5722,55.00,195.027,131.34,0.25,28.88,27.47,43.39
Ac Kd Jc,0.00362,46.32,46.4305,55.688,53.68,196.767,135.762,0.00,23.00,36.12,40.87
Ac Kd Qc,0.00118,46.39,47.6241,57.0327,53.61,195.112,134.797,0.14,24.31,34.08,41.46
Ac Kd Tc,0.00405,46.13,46.1252,55.5532,53.87,197.037,135.461,1.21,21.82,36.20,40.78
Ac Qc 2c,0.00477,48.73,55.093,62.8078,51.27,192.033,138.727,0.00,19.97,31.60,48.43
Ac Qc 2d,0.00814,45.56,36.1559,44.0877,54.44,205.253,139.64,3.53,13.38,48.83,34.26
Ac Qc 3c,0.00466,48.05,55.4725,64.1371,51.95,191.68,136.656,0.00,19.48,32.32,48.20
Ac Qc 3d,0.00794,45.43,37.7126,46.1152,54.57,203.859,138.367,3.61,14.28,47.49,34.62
Ac Qc 4c,0.00456,46.09,54.4167,65.5893,53.91,192.724,132.41,0.00,20.30,30.98,48.71
Ac Qc 4d,0.00295,44.56,40.9638,51.0707,55.44,201.325,134.5,4.59,14.27,43.83,37.31
Ac Qc 5c,0.00402,45.46,55.5153,67.8434,54.54,191.689,130.172,0.00,20.17,30.68,49.16
Ac Qc 5d,0.00472,44.37,42.7631,53.5385,55.63,200.05,133.198,5.81,14.76,39.47,39.97
Ac Qc 6c,0.00077,46.37,62.5088,74.8904,53.63,184.042,127.101,0.00,23.45,29.80,46.75
Ac Qc 6d,0.00006,40.92,43.7311,59.3779,59.08,200.461,125.659,3.62,14.00,40.59,41.79
Ac Qc 7c,0,57.77,145.527,139.959,42.23,93.3963,81.903,0.03,13.46,76.38,10.14
Ac Qc 7d,0.00304,42.93,44.6623,57.7988,57.07,198.375,128.738,3.97,15.69,40.71,39.62
Ac Qc 8c,0.00055,46.65,63.9139,76.1218,53.35,183.053,127.071,0.00,23.97,27.16,48.87
Ac Qc 8d,0.00459,45.62,43.3965,52.8504,54.38,197.631,134.597,4.42,17.75,44.14,33.70
Ac Qc 9c,0,54.29,101.533,103.906,45.71,139.454,112.986,0.00,28.55,31.33,40.12
Ac Qc 9d,0.00081,45.83,42.088,51.0229,54.17,199.351,136.293,4.67,19.01,40.59,35.74
Ac Qc Jc,0.00389,46.52,64.4498,76.9645,53.48,183.21,126.885,0.08,16.08,36.06,47.78
Ac Qc Jd,0.00393,46.78,44.874,53.2948,53.22,198.031,137.808,3.17,19.65,35.95,41.24
Ac Qd Qc,0,35.50,10.1817,15.9322,64.50,236.99,136.091,0.00,22.92,35.42,41.65
Ac Qc Tc,0.00474,46.23,62.0359,74.5427,53.77,185.922,128.075,0.08,15.35,36.21,48.36
Ac Qc Td,0.00202,47.72,44.3014,51.5804,52.28,198.544,140.644,7.04,12.98,39.74,40.24
Ac Qd 2c,0.00261,45.44,33.7364,41.2462,54.56,208.786,141.732,0.00,20.67,41.64,37.68
Ac Qd 3c,0.00302,44.59,33.7847,42.089,55.41,208.759,139.55,0.06,22.37,38.57,39.00
Ac Qd 4c,0.00017,41.71,28.9961,38.621,58.29,214.602,136.357,0.13,22.90,33.93,43.04
Ac Qd 5c,0.00158,43.65,36.8884,46.952,56.35,206.042,135.42,0.37,23.38,34.38,41.87
Ac Qd 6c,0.00001,39.35,37.0008,52.2326,60.65,209.681,128.056,0.00,24.12,28.50,47.38
Ac Qd 7c,0.00255,42.77,41.6436,54.0895,57.23,201.58,130.461,0.01,21.16,37.57,41.26
Ac Qd 8c,0.00464,44.95,42.8585,52.9695,55.05,198.983,133.875,0.12,21.87,42.63,35.38
Ac Qd 9c,0.00163,45.11,43.0867,53.0669,54.89,198.537,133.956,0.28,22.58,42.37,34.77
Ac Qd Jc,0.00238,46.59,45.6113,54.3854,53.41,197.615,137.042,2.32,21.11,35.60,40.98
Ac Qd Tc,0.00237,46.65,46.5657,55.457,53.35,196.8,136.62,4.63,16.57,38.61,40.18
Ac Tc 2c,0.00353,49.03,53.9151,61.0849,50.97,193.312,140.482,0.00,26.03,23.66,50.30
Ac Tc 2d,0.00987,45.59,36.9481,45.0197,54.41,205.033,139.579,0.66,15.70,48.42,35.22
Ac Tc 3c,0.00408,48.57,54.3161,62.1229,51.43,192.87,138.905,0.00,25.88,25.04,49.08
Ac Tc 3d,0.01097,45.11,37.4485,46.1196,54.89,204.698,138.12,3.43,14.38,45.15,37.05
Ac Tc 4c,0.00558,47.32,54.1533,63.5836,52.68,193.071,135.73,0.00,25.75,24.94,49.31
Ac Tc 4d,0.00509,44.26,37.6055,47.2025,55.74,205.079,136.268,3.94,15.68,40.69,39.69
Ac Tc 5c,0.00363,46.19,54.175,65.1579,53.81,193.103,132.915,0.00,24.38,25.69,49.92
Ac Tc 5d,0.0078,44.11,40.1997,50.6266,55.89,202.762,134.375,4.41,16.25,38.65,40.69
Ac Tc 6c,0.00035,46.93,66.304,78.4986,53.07,181.097,126.374,0.03,27.80,22.88,49.29
Ac Tc 6d,0.00987,44.96,40.6604,50.2468,55.04,201.446,135.546,4.27,16.24,41.85,37.63
Ac Tc 7c,0.00131,46.35,56.3938,67.5952,53.65,190.9,131.785,0.00,26.42,23.81,49.76
Ac Tc 7d,0.03339,46.68,44.5008,52.957,53.32,196.714,136.652,5.52,15.94,43.81,34.73
Ac Tc 8c,0.00635,46.94,51.9475,61.4792,53.06,195.286,136.32,0.00,25.41,23.28,51.31
Ac Tc 8d,0.01995,47.48,45.4358,53.1627,52.52,195.177,137.641,4.87,16.84,44.32,33.97
Ac Tc 9c,0.00702,47.09,51.7637,61.0681,52.91,195.458,136.823,0.00,26.34,22.11,51.55
Ac Tc 9d,0.01515,48.30,44.6879,51.403,51.70,196.403,140.694,4.56,18.20,41.66,35.58
Ac Td Tc,0,39.91,0.68444,0.95285,60.09,258.807,159.506,0.00,0.00,8.87,91.13
Ac Td 2c,0.00422,45.55,33.513,40.8752,54.45,208.893,142.087,0.40,20.49,41.46,37.65
Ac Td 3c,0.00508,45.09,34.0717,41.9829,54.91,208.555,140.663,0.33,22.34,38.18,39.15
Ac Td 4c,0.00159,44.32,33.6071,42.1283,55.68,209.291,139.211,0.27,22.09,37.54,40.10
Ac Td 5c,0.00584,44.22,36.0487,45.291,55.78,206.547,137.14,0.36,20.62,39.22,39.80
Ac Td 6c,0.00821,44.79,37.5975,46.6333,55.21,204.771,137.371,0.00,20.75,40.76,38.49
Ac Td 7c,0.03182,46.36,42.7633,51.2458,53.64,198.704,137.199,0.22,20.47,44.61,34.70
Ac Td 8c,0.01814,47.19,44.6464,52.5623,52.81,196.116,137.539,2.12,20.10,43.72,34.07
Ac Td 9c,0.01751,47.98,44.4149,51.4227,52.02,196.635,140.012,1.10,22.42,40.55,35.93
Ad 3c 2c,0.05877,42.55,39.0977,51.0445,57.45,204.843,132.065,1.78,17.25,38.55,42.42
Ad 4c 2c,0.05014,43.15,38.7615,49.9054,56.85,205.142,133.648,0.33,18.25,40.02,41.39
Ad 4c 3c,0.06097,43.40,36.1043,46.2205,56.60,206.737,135.273,0.11,19.06,40.85,39.99
Ad 5c 2c,0.05699,42.11,37.0012,48.8161,57.89,206.344,132.013,0.07,17.71,42.18,40.05
Ad 5c 3c,0.05539,42.71,37.6391,48.9642,57.29,205.501,132.844,0.12,18.97,40.97,39.94
Ad 5c 4c,0.13825,44.93,37.369,46.2032,55.07,205.682,138.338,0.02,24.24,34.03,41.71
Ad 6c 2c,0.00928,43.01,45.8364,59.2015,56.99,198.889,129.263,0.00,15.42,43.98,40.60
Ad 6c 3c,0.00782,43.08,44.0782,56.8414,56.92,199.854,130.044,0.05,15.98,44.02,39.95
Ad 6c 4c,0.00273,42.82,38.9456,50.5325,57.18,204.432,132.409,0.10,15.87,45.32,38.71
Ad 6c 5c,0.02052,43.20,40.1908,51.6847,56.80,202.801,132.241,0.18,17.98,44.55,37.30
Ad 7c 2c,0.01894,43.26,46.9328,60.274,56.74,197.474,128.898,0.00,15.88,45.08,39.04
Ad 7c 3c,0.02291,44.07,44.6495,56.2905,55.93,198.696,131.57,0.00,16.74,45.28,37.98
Ad 7c 4c,0.01426,43.95,42.1529,53.2861,56.05,201.091,132.873,0.06,17.38,44.30,38.26
Ad 7c 5c,0.04869,43.20,42.0589,54.0918,56.80,201.194,131.184,0.11,19.98,40.92,38.99
Ad 7c 6c,0.03171,43.19,41.6257,53.5389,56.81,200.731,130.874,0.00,19.77,44.54,35.70
Ad 8c 2c,0.01217,43.38,45.2195,57.9098,56.62,198.987,130.167,0.30,16.25,44.67,38.78
Ad 8c 3c,0.01212,43.09,45.2909,58.3984,56.91,199.086,129.556,0.08,16.28,44.30,39.34
Ad 8c 4c,0.02841,45.71,44.5417,54.1382,54.29,199.41,136.033,0.00,19.80,40.44,39.76
Ad 8c 5c,0.03178,44.85,43.9913,54.4871,55.15,199.726,134.139,0.05,20.94,37.93,41.08
Ad 8c 6c,0.02049,44.16,41.1476,51.7696,55.84,201.831,133.861,0.42,21.26,39.13,39.20
Ad 8c 7c,0.02742,44.78,42.3126,52.4956,55.22,199.984,134.13,0.07,21.67,41.30,36.96
Ad 9c 2c,0.00418,43.77,40.6806,51.6315,56.23,203.758,134.216,0.66,18.89,40.70,39.75
Ad 9c 3c,0.00464,43.36,41.4997,53.1722,56.64,202.767,132.59,0.20,17.88,42.40,39.53
Ad 9c 4c,0.00255,41.87,41.8919,55.5871,58.13,203.123,129.414,0.23,17.73,40.00,42.04
Ad 9c 5c,0.01764,46.14,42.7579,51.4812,53.86,201.356,138.468,0.00,23.03,35.01,41.96
Ad 9c 6c,0.00535,44.53,42.6076,53.1529,55.47,200.855,134.119,0.27,21.24,39.26,39.22
Ad 9c 7c,0.02009,46.06,41.153,49.6381,53.94,201.142,138.108,0.12,23.09,39.64,37.16
Ad 9c 8c,0.02228,47.27,41.8082,49.1323,52.73,200.358,140.74,0.24,25.04,35.57,39.15
Ah Ad 2c,0.00002,42.33,51.8904,68.1061,57.67,199.068,127.842,0.00,29.14,13.45,57.40
Ah Ad 3c,0.00003,47.46,75.7828,88.7046,52.54,170.887,120.469,0.00,50.01,4.94,45.05
Ah Ad 4c,0.00002,42.28,71.6204,94.1136,57.72,177.084,113.625,0.00,46.92,4.13,48.95
Ah Ad 5c,0.00005,42.19,55.2984,72.814,57.81,194.914,124.879,0.00,37.23,6.69,56.09
Ah Ad 6c,0.00004,40.87,65.1731,88.5949,59.13,184.864,115.79,0.00,41.21,4.00,54.79
Ah Ad 7c,0.00003,40.39,51.6043,70.9877,59.61,198.55,123.355,0.00,39.20,6.70,54.10
Ah Ad 8c,0.00001,40.10,50.5287,69.9989,59.90,201.594,124.654,0.00,16.46,27.13,56.41
Ah Ad 9c,0.00001,41.08,74.3581,100.555,58.92,173.635,109.15,0.00,42.79,11.96,45.25
Ah Ad Jc,0,38.37,50.9471,73.7746,61.63,199.072,119.625,2.55,34.84,12.24,50.37
Ah Ad Kc,0,43.63,79.4247,101.128,56.37,166.327,109.287,3.29,36.41,10.33,49.97
Ah Ad Qc,0,34.57,78.7737,126.593,65.43,168.085,95.1452,2.10,27.80,15.32,54.78
Ah Ad Tc,0.00002,39.47,50.7579,71.4404,60.53,201.812,123.488,0.00,21.24,13.94,64.82
Ad Jc 2c,0.00359,45.71,36.5917,44.4779,54.29,206.696,140.997,0.00,21.87,38.83,39.29
Ad Jc 3c,0.00293,45.47,37.2896,45.5628,54.53,206.051,139.946,0.09,23.46,36.44,40.02
Ad Jc 4c,0.00008,44.06,29.8826,37.6787,55.94,213.926,141.639,0.75,23.45,35.57,40.23
Ad Jc 5c,0.00247,44.10,41.2158,51.9245,55.90,202.783,134.351,0.25,22.92,34.19,42.65
Ad Jc 6c,0,31.85,14.812,25.8389,68.15,228.463,124.156,0.07,51.31,15.54,33.09
Ad Jc 7c,0.01272,44.94,44.6981,55.2582,55.06,198.86,133.764,0.00,24.33,33.00,42.67
Ad Jc 8c,0.00693,46.13,44.1464,53.1649,53.87,197.511,135.798,0.09,21.55,44.79,33.57
Ad Jc 9c,0.0034,46.22,42.9815,51.6598,53.78,198.618,136.791,0.32,21.26,43.75,34.68
Ad Jc Tc,0.00523,46.18,41.5662,49.9997,53.82,201.894,138.949,1.18,23.25,31.48,44.09
Ad Kc 2c,0.00489,46.64,37.7697,44.9928,53.36,205.176,142.404,0.69,23.25,36.09,39.97
Ad Kc 3c,0.0051,46.11,38.7367,46.6719,53.89,204.108,140.277,0.38,23.63,36.22,39.77
Ad Kc 4c,0.00238,45.17,42.7693,52.6034,54.83,200.464,135.41,0.42,22.64,36.55,40.39
Ad Kc 5c,0.00558,44.94,43.0021,53.1605,55.06,200.115,134.609,0.49,22.86,35.80,40.85
Ad Kc 6c,0.0003,42.00,46.5144,61.5216,58.00,197.433,126.083,0.03,25.28,31.85,42.83
Ad Kc 7c,0.00001,44.51,89.9309,112.24,55.49,156.977,104.781,0.79,28.56,26.79,43.86
Ad Kc 8c,0,43.09,83.2173,107.29,56.91,163.123,106.161,0.46,29.25,25.35,44.95
Ad Kc 9c,0.00002,44.03,50.0245,63.124,55.97,193.765,128.213,0.68,27.64,27.31,44.37
Ad Kc Jc,0.00295,45.63,47.9334,58.3618,54.37,195.559,133.213,0.00,24.20,33.73,42.06
Ad Kc Qc,0.00091,45.75,48.4013,58.7777,54.25,194.665,132.895,1.59,23.31,32.93,42.17
Ad Kc Tc,0.00256,45.33,46.7728,57.3197,54.67,196.796,133.33,0.78,22.65,34.97,41.60
Ad Qc 2c,0.00221,45.71,36.3709,44.2095,54.29,206.633,140.955,0.49,19.60,42.24,37.67
Ad Qc 3c,0.00246,45.05,36.5701,45.099,54.95,206.343,139.076,0.53,20.66,40.07,38.74
Ad Qc 4c,0.00018,42.90,34.7869,45.0484,57.10,209.619,135.968,0.74,19.47,36.33,43.46
Ad Qc 5c,0.0013,43.89,41.0005,51.9031,56.11,202.664,133.765,0.99,21.46,34.73,42.82
Ad Qc 6c,0.00001,34.52,33.1479,53.3509,65.48,212.637,120.268,1.87,33.69,16.12,48.32
Ad Qc 7c,0.00063,42.66,46.06,59.9801,57.34,197.984,127.887,0.00,23.33,34.06,42.60
Ad Qc 8c,0.00242,44.80,44.2815,54.9071,55.20,198.263,133.038,0.37,21.95,41.33,36.35
Ad Qc 9c,0.00066,44.70,44.2889,55.0402,55.30,198.087,132.677,1.85,20.61,41.08,36.47
Ad Qc Jc,0.0025,45.71,44.2911,53.8352,54.29,199.322,135.97,0.00,24.78,32.40,42.82
Ad Qc Tc,0.00221,45.41,44.9164,54.955,54.59,198.737,134.828,0.00,24.14,33.36,42.50
Ad Tc 2c,0.00268,46.21,36.3667,43.7237,53.79,207.1,142.593,0.10,24.84,33.91,41.16
Ad Tc 3c,0.00348,45.66,37.3445,45.4357,54.34,206.133,140.502,0.16,24.94,33.82,41.09
Ad Tc 4c,0.00076,43.96,39.0451,49.342,56.04,204.989,135.483,0.23,26.23,31.57,41.97
Ad Tc 5c,0.00261,44.18,41.3735,52.0271,55.82,203.123,134.773,0.02,24.23,32.54,43.22
Ad Tc 6c,0.00273,44.95,42.1627,52.1162,55.05,201.679,135.675,0.19,24.99,32.71,42.11
Ad Tc 7c,0.02117,46.54,45.4304,54.2266,53.46,196.924,136.438,0.37,22.35,40.30,36.98
Ad Tc 8c,0.01274,46.87,43.8486,51.9776,53.13,197.541,137.699,0.10,22.26,42.48,35.15
Ad Tc 9c,0.01125,48.01,43.4882,50.323,51.99,198.12,141.139,0.26,23.65,39.30,36.79
Ah 2d 2c,0.00031,44.69,66.1248,82.1977,55.31,182.401,122.145,0.00,26.45,22.95,50.60
Ah 3d 3c,0.00007,46.73,73.7585,87.6966,53.27,174.724,121.471,0.00,21.92,30.37,47.72
Ah 3d 2c,0.02969,42.49,39.7248,51.9382,57.51,204.245,131.54,0.00,18.03,39.06,42.91
Ah 4d 4c,0.00141,45.71,60.0654,73.0011,54.29,189.461,129.254,0.00,21.90,26.95,51.15
Ah 4d 2c,0.02849,42.89,36.341,47.0747,57.11,207.266,134.412,0.00,21.78,35.27,42.94
Ah 4d 3c,0.04381,44.60,32.4763,40.4565,55.40,210.204,140.522,0.00,25.29,31.93,42.79
Ah 5d 5c,0.00048,44.47,57.6741,72.0539,55.53,193.025,128.738,0.00,17.07,29.99,52.94
Ah 5d 2c,0.06111,41.46,34.2483,45.8922,58.54,209.114,132.301,0.00,24.79,32.85,42.36
Ah 5d 3c,0.05313,42.56,34.6702,45.2616,57.44,207.945,134.071,0.00,21.94,37.74,40.32
Ah 5d 4c,0.15736,44.56,32.0258,39.927,55.44,210.441,140.591,0.01,28.90,29.00,42.09
Ah 6d 6c,0.00351,45.89,59.1684,71.6365,54.11,191.045,130.757,0.00,15.80,33.05,51.15
Ah 6d 2c,0.013,41.49,48.0899,64.3856,58.51,198.133,125.429,0.00,21.01,30.76,48.23
Ah 6d 3c,0.01468,42.00,44.8526,59.335,58.00,200.453,127.993,0.00,21.20,32.17,46.63
Ah 6d 4c,0.00898,42.91,39.8653,51.6131,57.09,204.621,132.748,0.00,20.51,34.77,44.72
Ah 6d 5c,0.0207,43.20,41.6811,53.6051,56.80,201.611,131.458,0.00,16.51,44.11,39.38
Ah 7d 7c,0.00437,43.58,63.9145,81.487,56.42,186.271,122.267,0.00,17.41,30.86,51.73
