Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\HJvBB\2c2d2h.cfr
Action Line,Root CHECK
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 11 freq,CHECK freq
Ac Qd 2c,100,38.43,13.4136,77.57,61.57,30.0864,108.585,77.90,22.10
Ac Qd 3c,100,38.54,13.3178,76.7844,61.46,30.1822,109.136,80.97,19.03
Ac Qd 4c,100,38.93,13.2859,75.846,61.07,30.2141,109.937,84.53,15.47
Ac Qd 5c,100,38.77,12.9016,73.9486,61.23,30.5984,111.051,90.78,9.22
Ac Qd 6c,100,38.53,12.0937,69.7563,61.47,31.4063,113.532,99.61,0.39
Ac Qd 7c,100,38.54,12.221,70.4717,61.46,31.279,113.091,99.08,0.92
Ac Qd 8c,100,38.08,12.4543,72.6722,61.92,31.0457,111.425,92.73,7.27
Ac Qd 9c,100,37.97,12.2432,71.6571,62.03,31.2568,111.974,95.67,4.33
Ac Qd Jc,100,36.59,11.8222,71.8057,63.41,31.6778,111.011,99.99,0.01
Ac Qd Tc,100,36.26,11.7069,71.7426,63.74,31.7931,110.847,100.00,0.00
Ac Tc 2c,100,41.94,16.4215,87.0183,58.06,27.0785,103.635,45.69,54.31
Ac Tc 2d,100,39.40,14.278,80.5245,60.60,29.222,107.163,67.31,32.69
Ac Tc 3c,100,41.95,16.3447,86.5845,58.05,27.1553,103.952,48.31,51.69
Ac Tc 3d,100,39.54,14.2312,79.9904,60.46,29.2688,107.571,69.58,30.42
Ac Tc 4c,100,42.03,16.0454,84.8362,57.97,27.4546,105.244,56.90,43.10
Ac Tc 4d,100,40.17,14.4157,79.75,59.83,29.0843,108.024,70.97,29.03
Ac Tc 5c,100,41.96,16.1022,85.2683,58.04,27.3978,104.908,54.50,45.50
Ac Tc 5d,100,39.95,14.034,78.0561,60.05,29.466,109.05,76.90,23.10
Ac Tc 6c,100,42.29,16.3214,85.7736,57.71,27.1787,104.648,52.79,47.21
Ac Tc 6d,100,39.91,13.7826,76.7458,60.09,29.7174,109.897,81.51,18.49
Ac Tc 7c,100,42.44,16.4316,86.038,57.56,27.0684,104.503,51.75,48.25
Ac Tc 7d,100,40.06,13.9868,77.5941,59.94,29.5132,109.412,77.23,22.77
Ac Tc 8c,100,41.85,16.4489,87.3381,58.15,27.0511,103.381,44.73,55.27
Ac Tc 8d,100,39.09,13.4713,76.5767,60.91,30.0287,109.561,79.54,20.46
Ac Tc 9c,100,42.05,16.8093,88.8404,57.95,26.6906,102.345,37.15,62.85
Ac Tc 9d,100,39.04,13.6924,77.939,60.96,29.8075,108.661,78.46,21.54
Ac Td Tc,100,37.97,13.234,77.4576,62.03,30.266,108.424,74.93,25.07
Ac Td 2c,100,39.09,13.8006,78.4598,60.91,29.6994,108.35,75.29,24.71
Ac Td 3c,100,39.20,13.7323,77.8521,60.80,29.7677,108.796,77.78,22.22
Ac Td 4c,100,39.67,13.7057,76.7817,60.33,29.7943,109.74,82.15,17.85
Ac Td 5c,100,39.45,13.3599,75.2474,60.55,30.1401,110.624,86.88,13.12
Ac Td 6c,100,39.53,13.1643,74.0107,60.47,30.3357,111.475,90.41,9.59
Ac Td 7c,100,39.69,13.3796,74.9213,60.31,30.1204,110.974,86.20,13.80
Ac Td 8c,100,38.81,13.0617,74.7844,61.19,30.4383,110.547,85.24,14.76
Ac Td 9c,100,38.94,13.5587,77.386,61.06,29.9413,108.96,79.86,20.14
Ad 3c 2c,100,42.82,17.7847,92.3049,57.18,25.7153,99.9326,33.66,66.34
Ad 4c 2c,100,42.98,17.4624,90.2943,57.02,26.0376,101.469,42.17,57.83
Ad 4c 3c,100,43.61,17.8462,90.9358,56.39,25.6537,101.099,39.14,60.86
Ad 5c 2c,100,43.08,17.4246,89.8872,56.92,26.0754,101.797,47.50,52.50
Ad 5c 3c,100,43.71,17.9072,91.037,56.29,25.5928,101.038,42.40,57.60
Ad 5c 4c,100,44.36,18.1649,91,55.64,25.3351,101.184,39.63,60.37
Ad 6c 2c,100,41.61,14.8223,79.1526,58.39,28.6777,109.15,93.29,6.71
Ad 6c 3c,100,42.21,15.6289,82.2875,57.79,27.8711,107.168,75.25,24.75
Ad 6c 4c,100,43.18,16.1368,83.0472,56.82,27.3632,107.017,70.35,29.65
Ad 6c 5c,100,43.53,16.3637,83.5396,56.47,27.1363,106.785,68.71,31.29
Ad 7c 2c,100,41.62,14.8827,79.4694,58.38,28.6173,108.925,91.61,8.39
Ad 7c 3c,100,42.27,15.3882,80.8984,57.73,28.1118,108.212,81.30,18.70
Ad 7c 4c,100,43.34,16.3099,83.6245,56.66,27.1901,106.643,68.18,31.82
Ad 7c 5c,100,43.64,16.3894,83.4609,56.36,27.1106,106.891,69.31,30.69
Ad 7c 6c,100,43.39,15.8154,80.9914,56.61,27.6846,108.683,77.13,22.87
Ad 8c 2c,100,40.61,14.9817,81.9829,59.39,28.5183,106.707,79.17,20.83
Ad 8c 3c,100,40.64,14.8659,81.2863,59.36,28.6341,107.197,81.26,18.74
Ad 8c 4c,100,41.89,15.8341,84.0051,58.11,27.6659,105.793,67.71,32.29
Ad 8c 5c,100,42.33,16.1701,84.8814,57.67,27.3298,105.318,65.77,34.23
Ad 8c 6c,100,42.20,15.589,82.0884,57.80,27.911,107.31,75.32,24.68
Ad 8c 7c,100,42.40,15.8676,83.1591,57.60,27.6324,106.611,69.62,30.38
Ad 9c 2c,100,40.45,14.5006,79.6547,59.55,28.9994,108.224,91.68,8.32
Ad 9c 3c,100,40.59,14.4129,78.9058,59.41,29.0871,108.801,93.98,6.02
Ad 9c 4c,100,41.14,14.4895,78.2723,58.86,29.0105,109.522,94.82,5.18
Ad 9c 5c,100,41.76,15.1748,80.7524,58.24,28.3252,108.077,85.27,14.73
Ad 9c 6c,100,41.55,14.6777,78.4924,58.45,28.8223,109.588,92.33,7.67
Ad 9c 7c,100,41.64,14.6466,78.1588,58.36,28.8534,109.874,92.72,7.28
Ad 9c 8c,100,41.02,14.9518,80.9911,58.98,28.5482,107.571,77.03,22.97
Ah Ad 2c,100,37.93,12.2895,71.9966,62.07,31.2105,111.744,100.00,0.00
Ah Ad 3c,100,38.05,12.2192,71.3604,61.95,31.2808,112.211,100.00,0.00
Ah Ad 4c,100,38.73,12.3993,71.1475,61.27,31.1006,112.797,100.00,0.00
Ah Ad 5c,100,38.78,12.2259,70.0621,61.22,31.2741,113.518,100.00,0.00
Ah Ad 6c,100,38.54,11.5851,66.7923,61.46,31.9149,115.403,100.00,0.00
Ah Ad 7c,100,38.61,11.7338,67.5388,61.39,31.7662,114.984,100.00,0.00
Ah Ad 8c,100,37.24,11.7409,70.0565,62.76,31.7591,112.458,100.00,0.00
Ah Ad 9c,100,37.05,11.453,68.7007,62.95,32.047,113.124,100.00,0.00
Ah Ad Jc,100,35.44,11.0807,69.4722,64.56,32.4193,111.598,99.98,0.02
Ah Ad Kc,100,34.09,10.0953,65.8003,65.91,33.4047,112.634,100.00,0.00
Ah Ad Qc,100,35.23,10.7558,67.8409,64.77,32.7442,112.347,100.00,0.00
Ah Ad Tc,100,35.48,10.958,68.6277,64.52,32.542,112.088,99.99,0.01
Ad Jc 2c,100,38.67,13.4078,77.0511,61.33,30.0922,109.035,82.69,17.31
Ad Jc 3c,100,38.77,13.3195,76.3495,61.23,30.1805,109.53,85.39,14.61
Ad Jc 4c,100,39.28,13.5916,76.9015,60.72,29.9084,109.451,83.87,16.13
Ad Jc 5c,100,39.23,13.3346,75.5333,60.77,30.1654,110.31,88.97,11.03
Ad Jc 6c,100,38.81,12.528,71.7415,61.19,30.9719,112.473,98.62,1.38
Ad Jc 7c,100,39.13,12.6697,71.9466,60.87,30.8303,112.56,98.30,1.70
Ad Jc 8c,100,38.43,13.152,76.0438,61.57,30.348,109.541,85.61,14.39
Ad Jc 9c,100,38.12,12.2506,71.4087,61.88,31.2494,112.229,99.33,0.67
Ad Jc Tc,100,36.01,10.8811,67.1419,63.99,32.6189,113.284,100.00,0.00
Ad Kc 2c,100,37.27,12.3866,73.8549,62.73,31.1134,110.22,88.72,11.28
Ad Kc 3c,100,37.33,12.2247,72.7716,62.67,31.2753,110.9,92.91,7.09
Ad Kc 4c,100,37.69,12.2583,72.2742,62.31,31.2417,111.422,94.25,5.75
Ad Kc 5c,100,37.55,11.5953,68.6241,62.45,31.9047,113.527,99.99,0.01
Ad Kc 6c,100,37.18,10.6292,63.5332,62.82,32.8708,116.275,100.00,0.00
Ad Kc 7c,100,37.31,10.8458,64.5918,62.69,32.6542,115.759,100.00,0.00
Ad Kc 8c,100,36.37,11.0691,67.6307,63.63,32.4309,113.264,100.00,0.00
Ad Kc 9c,100,36.01,10.7392,66.2719,63.99,32.7608,113.772,99.99,0.01
Ad Kc Jc,100,35.90,11.7166,72.5231,64.10,31.7834,110.189,99.98,0.02
Ad Kc Qc,100,36.03,11.6846,72.0601,63.97,31.8154,110.528,99.99,0.01
Ad Kc Tc,100,34.94,10.5309,66.9826,65.06,32.969,112.606,100.00,0.00
Ad Qc 2c,100,38.35,13.1375,76.1225,61.65,30.3625,109.447,84.37,15.63
Ad Qc 3c,100,38.43,12.9792,75.0529,61.57,30.5208,110.157,88.50,11.50
Ad Qc 4c,100,38.86,13.0006,74.3382,61.14,30.4994,110.86,90.84,9.16
Ad Qc 5c,100,38.78,12.6721,72.6184,61.22,30.8279,111.899,96.12,3.88
Ad Qc 6c,100,38.43,11.7865,68.1561,61.57,31.7135,114.462,99.97,0.03
Ad Qc 7c,100,38.47,11.9527,69.0466,61.53,31.5473,113.935,99.97,0.03
Ad Qc 8c,100,37.90,11.9494,70.0685,62.10,31.5506,112.898,99.88,0.12
Ad Qc 9c,100,37.71,11.6862,68.8651,62.29,31.8138,113.498,99.95,0.05
Ad Qc Jc,100,36.20,11.2445,69.0318,63.80,32.2555,112.345,100.00,0.00
Ad Qc Tc,100,35.87,11.1595,69.1379,64.13,32.3405,112.063,100.00,0.00
Ad Tc 2c,100,38.96,13.4358,76.6271,61.04,30.0641,109.46,84.05,15.95
Ad Tc 3c,100,39.06,13.3396,75.8877,60.94,30.1604,109.987,86.85,13.15
Ad Tc 4c,100,39.56,13.3385,74.9323,60.44,30.1615,110.891,90.62,9.38
Ad Tc 5c,100,39.42,13.0454,73.5447,60.58,30.4546,111.711,94.72,5.28
Ad Tc 6c,100,39.52,12.9439,72.7788,60.48,30.5561,112.278,97.31,2.69
Ad Tc 7c,100,39.69,13.197,73.8957,60.31,30.303,111.65,92.94,7.06
Ad Tc 8c,100,38.73,12.7209,72.984,61.27,30.7791,111.639,95.40,4.60
Ad Tc 9c,100,38.67,12.9856,74.6197,61.33,30.5144,110.569,93.10,6.90
Ah 2d 2c,100,39.42,14.9916,84.5115,60.58,28.5084,104.576,70.48,29.52
Ah 3d 3c,100,39.71,15.2976,85.5973,60.29,28.2024,103.959,60.37,39.63
Ah 3d 2c,100,42.38,18.0339,94.5719,57.62,25.4661,98.2072,31.74,68.26
Ah 4d 4c,100,41.33,17.1854,92.3939,58.67,26.3146,99.6769,24.31,75.69
Ah 4d 2c,100,42.70,17.7403,92.3346,57.30,25.7597,99.8943,39.62,60.38
Ah 4d 3c,100,43.44,18.2813,93.528,56.56,25.2187,99.0767,35.18,64.82
Ah 5d 5c,100,41.61,17.2998,92.3839,58.39,26.2002,99.7191,22.31,77.69
Ah 5d 2c,100,42.73,17.6289,91.6778,57.27,25.8711,100.389,45.53,54.47
Ah 5d 3c,100,43.47,18.2616,93.3653,56.54,25.2384,99.2046,38.71,61.29
Ah 5d 4c,100,44.47,18.875,94.325,55.53,24.625,98.5415,30.67,69.33
Ah 6d 6c,100,41.33,16.601,89.2651,58.67,26.899,101.88,40.70,59.30
Ah 6d 2c,100,41.28,14.573,78.4588,58.72,28.927,109.465,97.07,2.93
Ah 6d 3c,100,41.79,15.4301,82.0526,58.21,28.0699,107.158,75.92,24.08
Ah 6d 4c,100,42.98,16.1771,83.6465,57.02,27.3229,106.48,67.89,32.11
Ah 6d 5c,100,43.52,16.6651,85.1047,56.48,26.8349,105.574,62.25,37.75
Ah 7d 7c,100,41.00,16.3645,88.7053,59.00,27.1355,102.198,45.64,54.36
Ah 7d 2c,100,41.25,14.6402,78.8663,58.75,28.8598,109.166,95.05,4.95
Ah 7d 3c,100,42.00,15.3726,81.3435,58.00,28.1274,107.761,77.29,22.71
Ah 7d 4c,100,43.12,16.4113,84.5783,56.88,27.0887,105.83,64.27,35.73
Ah 7d 5c,100,43.38,16.4099,84.062,56.62,27.0901,106.324,66.30,33.70
Ah 7d 6c,100,43.28,15.9993,82.1497,56.72,27.5006,107.744,70.54,29.46
Ah 8d 8c,100,38.90,15.0473,85.9549,61.10,28.4527,103.487,56.49,43.51
Ah 8d 2c,100,40.01,14.6375,81.3029,59.99,28.8625,106.913,83.98,16.02
Ah 8d 3c,100,40.08,14.548,80.6537,59.92,28.952,107.379,85.23,14.77
Ah 8d 4c,100,41.38,15.711,84.3757,58.62,27.789,105.342,67.13,32.87
Ah 8d 5c,100,41.79,16.0432,85.3168,58.21,27.4567,104.814,64.48,35.52
Ah 8d 6c,100,41.63,15.3098,81.7312,58.37,28.1902,107.317,75.32,24.68
Ah 8d 7c,100,41.98,15.888,84.1114,58.02,27.612,105.749,64.45,35.55
Ah 9d 9c,100,38.60,14.0255,80.7497,61.40,29.4745,106.672,78.60,21.40
Ah 9d 2c,100,39.73,13.893,77.7014,60.27,29.607,109.17,99.87,0.13
Ah 9d 3c,100,39.92,13.8701,77.2044,60.08,29.6299,109.6,99.90,0.10
Ah 9d 4c,100,40.64,14.1109,77.1582,59.36,29.3891,110.023,99.46,0.54
Ah 9d 5c,100,41.05,14.7269,79.7284,58.95,28.7731,108.46,89.67,10.33
Ah 9d 6c,100,40.81,14.104,76.8077,59.19,29.396,110.356,97.39,2.61
Ah 9d 7c,100,40.88,14.0302,76.2656,59.12,29.4698,110.774,99.12,0.88
Ah 9d 8c,100,40.27,14.6422,80.7974,59.73,28.8578,107.366,75.50,24.50
Ah Jd Jc,100,36.40,12.1371,74.0874,63.60,31.3629,109.592,86.80,13.20
Ah Jd 2c,100,37.96,13.0259,76.2543,62.04,30.4741,109.157,85.43,14.57
Ah Jd 3c,100,38.11,12.9683,75.6192,61.89,30.5317,109.627,87.64,12.36
Ah Jd 4c,100,38.65,13.2187,76.0119,61.35,30.2813,109.676,86.53,13.47
Ah Jd 5c,100,38.51,12.7705,73.6944,61.49,30.7295,111.053,95.34,4.66
Ah Jd 6c,100,38.02,11.7329,68.5722,61.98,31.7671,113.902,100.00,0.00
Ah Jd 7c,100,38.33,11.9621,69.3471,61.67,31.5379,113.648,100.00,0.00
Ah Jd 8c,100,37.43,12.5041,74.2449,62.57,30.9959,110.077,90.07,9.93
Ah Jd 9c,100,37.17,11.5359,68.9755,62.83,31.9641,113.046,99.99,0.01
Ah Jd Tc,100,34.98,10.028,63.7152,65.02,33.472,114.391,100.00,0.00
Ah Kd Kc,100,34.02,8.99349,58.7512,65.98,34.5065,116.214,100.00,0.00
Ah Kd 2c,100,36.15,11.3878,70.0047,63.85,32.1122,111.762,99.28,0.72
Ah Kd 3c,100,36.29,11.272,69.0316,63.71,32.228,112.406,99.89,0.11
Ah Kd 4c,100,36.77,11.3628,68.6767,63.23,32.1372,112.942,99.92,0.08
Ah Kd 5c,100,36.71,10.7297,64.9469,63.29,32.7703,115.068,100.00,0.00
Ah Kd 6c,100,36.32,9.63366,58.9355,63.68,33.8663,118.191,100.00,0.00
Ah Kd 7c,100,36.39,9.78216,59.7297,63.61,33.7178,117.802,100.00,0.00
Ah Kd 8c,100,35.17,9.84518,62.2105,64.83,33.6548,115.357,100.00,0.00
Ah Kd 9c,100,34.75,9.51702,60.8675,65.25,33.983,115.729,100.00,0.00
Ah Kd Jc,100,34.69,10.9674,70.2666,65.31,32.5326,110.686,99.99,0.01
Ah Kd Qc,100,34.89,11.0278,70.2351,65.11,32.4722,110.831,100.00,0.00
Ah Kd Tc,100,33.51,9.43773,62.5822,66.49,34.0622,113.847,100.00,0.00
Ah Qd Qc,100,35.99,11.4355,70.6159,64.01,32.0645,111.312,98.89,1.11
Ah Qd 2c,100,37.46,12.4911,74.1094,62.54,31.0089,110.175,91.80,8.20
Ah Qd 3c,100,37.62,12.3894,73.187,62.38,31.1106,110.826,94.69,5.31
Ah Qd 4c,100,38.20,12.4962,72.7023,61.80,31.0038,111.477,96.06,3.94
Ah Qd 5c,100,38.02,11.9836,70.0373,61.98,31.5164,113.004,99.94,0.06
Ah Qd 6c,100,37.63,10.8862,64.2861,62.37,32.6138,116.204,100.00,0.00
Ah Qd 7c,100,37.63,11.0223,65.087,62.37,32.4777,115.722,100.00,0.00
Ah Qd 8c,100,37.03,11.2349,67.4215,62.97,32.2651,113.865,100.00,0.00
Ah Qd 9c,100,36.72,10.8349,65.5696,63.28,32.6651,114.712,100.00,0.00
Ah Qd Jc,100,35.33,10.7547,67.6377,64.67,32.7453,112.529,99.99,0.01
Ah Qd Tc,100,34.82,10.4118,66.4545,65.18,33.0882,112.804,100.00,0.00
Ah Td Tc,100,36.74,12.5266,75.7757,63.26,30.9734,108.798,80.41,19.59
Ah Td 2c,100,38.09,12.8212,74.7966,61.91,30.6788,110.124,91.04,8.96
Ah Td 3c,100,38.24,12.7529,74.1041,61.76,30.7471,110.639,92.83,7.17
Ah Td 4c,100,38.92,12.8499,73.3774,61.08,30.6501,111.504,96.14,3.86
Ah Td 5c,100,38.68,12.3846,71.1527,61.32,31.1154,112.76,99.79,0.21
Ah Td 6c,100,38.59,12.1119,69.7447,61.41,31.388,113.585,100.00,0.00
Ah Td 7c,100,38.76,12.4018,71.1121,61.24,31.0982,112.837,99.33,0.67
Ah Td 8c,100,37.72,11.911,70.1627,62.27,31.589,112.722,99.58,0.42
Ah Td 9c,100,37.67,12.2939,72.5323,62.33,31.2061,111.25,97.54,2.46
Jc 2d 2c,100,40.97,14.2862,77.496,59.03,29.2138,109.97,99.76,0.24
Jc 3c 2c,100,43.86,16.536,83.7752,56.14,26.964,106.739,75.30,24.70
Jc 3c 2d,100,42.80,16.0113,83.1387,57.20,27.4887,106.787,80.10,19.90
Jc 3d 3c,100,41.18,14.5612,78.5693,58.82,28.9388,109.339,98.26,1.74
Jc 3d 2c,100,42.82,16.0448,83.2673,57.18,27.4551,106.701,79.80,20.20
Jc 4c 2c,100,44.36,16.5601,82.9587,55.64,26.9399,107.595,78.96,21.04
Jc 4c 2d,100,43.63,16.361,83.329,56.37,27.1389,106.99,76.39,23.61
Jc 4c 3c,100,44.69,16.55,82.296,55.31,26.95,108.278,82.91,17.09
Jc 4c 3d,100,44.23,16.8042,84.4263,55.77,26.6958,106.375,71.02,28.98
Jc 4d 4c,100,42.80,16.9998,88.2655,57.20,26.5002,102.953,50.64,49.36
Jc 4d 2c,100,43.63,16.3371,83.2172,56.37,27.1629,107.075,77.73,22.27
Jc 4d 3c,100,44.21,16.7565,84.2359,55.79,26.7435,106.515,72.48,27.52
Jc 5c 2c,100,44.60,16.6672,83.0409,55.40,26.8328,107.637,79.71,20.29
Jc 5c 2d,100,43.82,16.1394,81.8418,56.18,27.3606,108.231,81.84,18.16
Jc 5c 3c,100,44.90,16.6771,82.5341,55.10,26.8229,108.184,81.59,18.41
Jc 5c 3d,100,44.35,16.5555,82.9502,55.65,26.9445,107.599,77.29,22.71
Jc 5c 4c,100,45.44,16.634,81.3566,54.56,26.866,109.415,87.45,12.55
Jc 5c 4d,100,45.55,17.4617,85.1877,54.45,26.0383,106.27,66.77,33.23
Jc 5d 5c,100,43.29,17.3784,89.2003,56.71,26.1216,102.367,47.82,52.18
Jc 5d 2c,100,43.74,15.9631,81.1008,56.26,27.5369,108.768,85.61,14.39
Jc 5d 3c,100,44.25,16.3513,82.1208,55.75,27.1487,108.211,81.17,18.83
Jc 5d 4c,100,45.47,17.3058,84.5738,54.53,26.1942,106.751,69.24,30.76
Jc 6c 2c,100,44.32,16.1923,81.1915,55.68,27.3077,108.984,86.75,13.25
Jc 6c 2d,100,43.72,15.6571,79.5893,56.28,27.8429,109.931,89.44,10.56
Jc 6c 3c,100,44.75,16.5516,82.2009,55.25,26.9484,108.381,82.95,17.05
Jc 6c 3d,100,44.13,16.32,82.1866,55.87,27.18,108.103,77.82,22.18
Jc 6c 4c,100,45.48,16.6788,81.4894,54.52,26.8211,109.329,85.48,14.52
Jc 6c 4d,100,45.29,17.0358,83.5806,54.71,26.4642,107.502,71.24,28.76
Jc 6c 5c,100,45.78,16.7919,81.5075,54.22,26.7081,109.467,86.76,13.24
Jc 6c 5d,100,45.83,17.4399,84.5663,54.17,26.0601,106.903,67.37,32.63
Jc 6d 6c,100,42.82,16.6445,86.3813,57.18,26.8555,104.369,58.21,41.79
Jc 6d 2c,100,43.63,15.4971,78.9379,56.37,28.0028,110.387,93.09,6.91
Jc 6d 3c,100,44.02,16.1334,81.4494,55.98,27.3665,108.632,81.76,18.24
Jc 6d 4c,100,45.22,16.8975,83.0461,54.78,26.6025,107.908,73.71,26.29
Jc 6d 5c,100,45.83,17.4584,84.6481,54.17,26.0415,106.836,67.06,32.94
Jc 7c 2c,100,44.22,16.1662,81.245,55.78,27.3338,108.891,87.26,12.74
Jc 7c 2d,100,43.54,15.4549,78.8749,56.46,28.0451,110.388,90.93,9.07
Jc 7c 3c,100,44.60,16.1719,80.57,55.40,27.3281,109.627,88.00,12.00
Jc 7c 3d,100,44.19,15.9245,80.0842,55.81,27.5755,109.796,83.95,16.05
Jc 7c 4c,100,45.52,16.6492,81.276,54.48,26.8508,109.527,86.58,13.42
Jc 7c 4d,100,45.32,16.9279,83.0125,54.68,26.5721,107.981,71.66,28.34
Jc 7c 5c,100,45.93,16.8782,81.66,54.07,26.6218,109.414,85.82,14.18
Jc 7c 5d,100,45.65,16.8393,81.9778,54.35,26.6606,109.003,75.91,24.09
Jc 7c 6c,100,45.59,16.6491,81.1498,54.41,26.8509,109.669,87.43,12.57
Jc 7c 6d,100,45.48,17.022,83.1761,54.52,26.478,107.919,69.75,30.25
Jc 7d 7c,100,42.87,16.6752,86.4465,57.13,26.8248,104.334,55.12,44.88
Jc 7d 2c,100,43.43,15.2664,78.1168,56.57,28.2336,110.907,94.26,5.74
Jc 7d 3c,100,44.05,15.7022,79.2098,55.95,27.7978,110.412,88.22,11.78
Jc 7d 4c,100,45.21,16.751,82.335,54.79,26.749,108.493,74.53,25.47
Jc 7d 5c,100,45.63,16.8199,81.9151,54.37,26.6801,109.046,76.33,23.67
Jc 7d 6c,100,45.46,16.9873,83.0398,54.54,26.5127,108.025,70.25,29.75
Jc 8c 2c,100,44.14,16.5076,83.1052,55.86,26.9924,107.383,76.10,23.90
Jc 8c 2d,100,43.19,15.7865,81.2171,56.81,27.7135,108.414,82.30,17.70
Jc 8c 3c,100,44.09,16.3378,82.3383,55.91,27.1622,107.967,80.26,19.74
Jc 8c 3d,100,43.25,15.6981,80.6569,56.75,27.8019,108.868,84.52,15.48
Jc 8c 4c,100,45.14,16.81,82.76,54.86,26.69,108.108,79.40,20.60
Jc 8c 4d,100,44.55,16.6836,83.2275,55.45,26.8163,107.462,72.13,27.87
Jc 8c 5c,100,45.65,17.1123,83.2973,54.35,26.3877,107.897,76.87,23.13
Jc 8c 5d,100,45.00,16.7629,82.7732,55.00,26.7371,108.035,73.58,26.42
Jc 8c 6c,100,45.42,16.9511,82.9282,54.58,26.5489,108.101,77.85,22.15
Jc 8c 6d,100,44.69,16.5167,82.1377,55.31,26.9833,108.404,75.02,24.98
Jc 8c 7c,100,45.88,17.3877,84.2179,54.12,26.1123,107.22,71.98,28.02
Jc 8c 7d,100,45.46,17.9516,87.7575,54.54,25.5484,104.092,50.53,49.47
Jc 8d 8c,100,42.08,16.3478,86.3377,57.92,27.1522,104.17,56.15,43.85
Jc 8d 2c,100,42.98,15.4235,79.7415,57.02,28.0765,109.426,88.83,11.17
Jc 8d 3c,100,43.01,15.2982,79.0368,56.99,28.2018,109.974,91.06,8.94
Jc 8d 4c,100,44.33,16.308,81.7452,55.67,27.192,108.55,78.05,21.95
Jc 8d 5c,100,44.88,16.5364,81.8831,55.12,26.9635,108.703,76.96,23.04
Jc 8d 6c,100,44.56,16.2724,81.146,55.44,27.2275,109.143,78.81,21.19
Jc 8d 7c,100,45.36,17.7585,86.9986,54.64,25.7415,104.693,53.28,46.72
Jc 9c 2c,100,43.38,15.992,81.9209,56.62,27.508,107.964,76.06,23.94
Jc 9c 2d,100,42.13,14.5445,76.7213,57.87,28.9554,111.186,93.27,6.73
Jc 9c 3c,100,43.40,15.8357,81.0934,56.60,27.6642,108.605,81.28,18.72
Jc 9c 3d,100,42.28,14.4529,75.9647,57.72,29.047,111.831,96.43,3.57
Jc 9c 4c,100,43.84,15.7809,79.9957,56.16,27.7191,109.68,86.52,13.48
Jc 9c 4d,100,43.07,14.7765,76.2442,56.93,28.7235,112.116,94.10,5.90
Jc 9c 5c,100,44.54,16.3766,81.7065,55.46,27.1234,108.681,79.07,20.93
Jc 9c 5d,100,43.49,15.0332,76.8189,56.51,28.4668,111.941,89.59,10.41
Jc 9c 6c,100,44.34,16.2608,81.4918,55.66,27.2392,108.756,78.65,21.35
Jc 9c 6d,100,43.21,14.9358,76.8164,56.79,28.5642,111.769,88.82,11.18
Jc 9c 7c,100,44.46,16.4814,82.383,55.54,27.0186,108.099,76.27,23.73
Jc 9c 7d,100,43.27,14.9983,77.0267,56.73,28.5016,111.647,88.34,11.66
Jc 9c 8c,100,44.85,17.1493,84.966,55.15,26.3507,106.183,65.74,34.26
Jc 9c 8d,100,43.77,16.2673,82.5887,56.23,27.2327,107.626,67.08,32.92
Jc 9d 9c,100,40.88,14.6651,79.7274,59.12,28.8348,108.378,76.80,23.20
Jc 9d 2c,100,42.00,14.3188,75.7554,58.00,29.1812,111.811,96.33,3.67
Jc 9d 3c,100,42.13,14.1841,74.8236,57.87,29.3159,112.566,99.13,0.87
Jc 9d 4c,100,42.93,14.5378,75.2461,57.07,28.9622,112.783,96.88,3.12
Jc 9d 5c,100,43.44,14.9279,76.365,56.56,28.572,112.259,91.34,8.66
Jc 9d 6c,100,43.16,14.8106,76.2496,56.84,28.6894,112.173,90.56,9.44
Jc 9d 7c,100,43.24,14.891,76.528,56.76,28.609,112.009,90.38,9.62
Jc 9d 8c,100,43.83,16.3293,82.7997,56.17,27.1707,107.485,65.99,34.01
Jd Jc 2c,100,40.64,14.3495,78.4648,59.36,29.1505,109.128,99.71,0.29
Jd Jc 3c,100,40.70,14.1888,77.4677,59.30,29.3112,109.844,99.92,0.08
Jd Jc 4c,100,41.48,14.457,77.4422,58.52,29.0429,110.296,99.98,0.02
Jd Jc 5c,100,41.69,14.1915,75.6507,58.31,29.3085,111.691,100.00,0.00
Jd Jc 6c,100,41.59,14.1215,75.4609,58.41,29.3785,111.763,99.99,0.01
Jd Jc 7c,100,41.85,14.489,76.9284,58.15,29.011,110.874,99.76,0.24
Jd Jc 8c,100,41.36,14.7153,79.0625,58.64,28.7847,109.084,92.96,7.04
Jd Jc 9c,100,40.49,13.8806,76.1846,59.51,29.6193,110.602,93.96,6.04
Jh Jd Jc,100,38.16,10.7458,62.5774,61.84,32.7542,117.702,100.00,0.00
Jd Jc Tc,100,38.51,13.2146,76.252,61.49,30.2854,109.453,86.72,13.28
Jc Tc 2c,100,42.02,15.7058,83.0656,57.98,27.7942,106.523,66.39,33.61
Jc Tc 2d,100,40.11,13.682,75.8079,59.89,29.8179,110.635,91.39,8.61
Jc Tc 3c,100,42.01,15.559,82.3011,57.99,27.941,107.074,71.36,28.64
Jc Tc 3d,100,40.24,13.5926,75.0661,59.76,29.9074,111.211,94.63,5.37
