Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\LJvBB\Th9d8c.cfr
Action Line,Root CHECK BET 11
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 46 freq,CALL freq,FOLD freq
Ad Ac Tc,99.9983,36.01,10.5477,65.0993,63.99,43.9523,122.645,3.86,51.12,45.03
Ac Jc 2c,35.2319,38.83,13.228,75.7084,61.17,41.2719,120.479,9.81,52.09,38.10
Ac Jc 2d,70.3905,36.40,11.7167,71.5275,63.60,42.7833,120.127,13.78,49.16,37.06
Ac Jc 3c,40.3125,38.91,13.2974,75.9447,61.09,41.2026,120.438,10.85,51.24,37.92
Ac Jc 3d,71.3193,36.66,11.7929,71.4773,63.34,42.7071,120.41,14.39,49.14,36.47
Ac Jc 4c,46.8738,39.13,13.3953,76.0794,60.87,41.1047,120.581,12.11,50.10,37.79
Ac Jc 4d,73.7468,37.09,11.9754,71.7565,62.91,42.5246,120.701,15.02,49.51,35.48
Ac Jc 5c,50.7097,39.08,13.4214,76.3193,60.92,41.0786,120.411,13.97,47.44,38.59
Ac Jc 5d,83.0114,37.03,12.0582,72.3647,62.97,42.4418,120.356,16.30,48.96,34.73
Ac Jc 6c,57.1231,39.05,13.3332,75.8681,60.95,41.1668,120.618,12.53,48.60,38.88
Ac Jc 6d,94.7996,37.20,12.0137,71.7722,62.80,42.4863,120.803,15.22,48.93,35.85
Ac Jc 7c,47.7693,39.32,13.4906,76.2349,60.68,41.0094,120.693,13.99,47.85,38.16
Ac Jc 7d,92.1139,37.25,12.0799,72.0636,62.75,42.42,120.719,16.02,50.13,33.85
Ac Jc 8c,38.8018,39.31,13.3697,75.579,60.69,41.1303,121.021,14.07,47.88,38.05
Ac Jc 8d,79.1262,37.03,11.9152,71.5081,62.97,42.5848,120.76,16.24,48.04,35.72
Ac Jc 9c,27.3691,38.71,13.1085,75.2545,61.29,41.3914,120.594,14.16,46.88,38.96
Ac Jc 9d,78.8345,36.13,11.7436,72.2254,63.87,42.7564,119.546,15.83,47.09,37.09
Ac Jd Jc,86.8315,35.63,11.3468,70.7689,64.37,43.1532,119.714,14.72,38.32,46.97
Ac Jc Tc,39.1675,38.76,13.4226,76.9537,61.24,41.0773,119.781,14.96,45.86,39.18
Ac Jc Td,99.9983,35.87,11.5405,71.5001,64.13,42.9595,119.618,11.87,45.51,42.61
Ac Jd 2c,77.5844,36.32,11.7576,71.9394,63.68,42.7424,119.857,13.25,48.97,37.78
Ac Jd 3c,79.7577,36.56,11.8514,72.0291,63.44,42.6486,120.055,13.83,49.26,36.91
Ac Jd 4c,83.9474,36.94,12.0293,72.3745,63.06,42.4706,120.259,14.46,49.86,35.68
Ac Jd 5c,93.3382,36.90,12.0954,72.8322,63.09,42.4046,120.014,15.80,49.20,35.00
Ac Jd 6c,99.9914,36.92,11.6799,70.2959,63.08,42.8201,121.224,13.39,49.83,36.78
Ac Jd 7c,99.3047,37.12,11.9564,71.5749,62.88,42.5436,120.822,15.23,49.78,34.99
Ac Jd 8c,88.0706,36.92,11.9067,71.6709,63.08,42.5933,120.572,15.84,47.81,36.36
Ac Jd 9c,82.2758,36.01,11.6818,72.0881,63.99,42.8182,119.491,15.51,47.17,37.32
Ac Jd Tc,99.9988,35.87,11.6064,71.8979,64.13,42.8936,119.444,12.85,44.34,42.81
Ac Kc 2c,17.0117,37.31,12.6414,75.294,62.69,41.8586,119.233,10.36,50.60,39.05
Ac Kc 2d,80.8616,35.13,11.0982,70.203,64.87,43.4018,119.475,13.51,50.57,35.91
Ac Kc 3c,24.8833,37.55,12.7977,75.7365,62.45,41.7023,119.246,11.39,49.82,38.79
Ac Kc 3d,82.8529,35.40,11.2146,70.3975,64.60,43.2854,119.653,13.87,51.56,34.57
Ac Kc 4c,33.2787,37.85,13.0124,76.4029,62.15,41.4876,119.198,12.35,49.20,38.45
Ac Kc 4d,85.0128,35.78,11.3564,70.5412,64.22,43.1436,119.957,14.52,51.86,33.63
Ac Kc 5c,42.5367,37.86,13.0779,76.7628,62.14,41.4221,119.033,13.81,46.99,39.20
Ac Kc 5d,95.0955,35.80,11.4338,70.9779,64.20,43.0662,119.784,15.36,52.70,31.94
Ac Kc 6c,46.4115,37.86,12.9833,76.1998,62.14,41.5166,119.313,13.23,46.90,39.87
Ac Kc 6d,99.9887,35.73,10.8861,67.7074,64.27,43.6139,121.178,13.35,52.87,33.77
Ac Kc 7c,52.3858,38.11,12.9948,75.7793,61.89,41.5052,119.75,13.47,46.88,39.65
Ac Kc 7d,99.9992,35.85,10.5896,65.6398,64.15,43.9104,122.233,11.74,53.61,34.65
Ac Kc 8c,42.2765,38.00,12.8884,75.3752,62.00,41.6116,119.845,13.36,46.43,40.20
Ac Kc 8d,99.9993,35.69,10.9192,67.9926,64.31,43.5808,121.007,13.29,51.58,35.13
Ac Kc 9c,22.503,37.30,12.6579,75.4218,62.70,41.8421,119.159,14.39,44.30,41.31
Ac Kc 9d,99.9909,34.56,10.7968,69.4213,65.44,43.7032,119.259,14.09,49.52,36.38
Ac Kc Jc,15.6212,38.34,13.4522,77.9797,61.66,41.0478,118.868,15.57,45.14,39.29
Ac Kc Jd,83.2165,35.11,12.3196,77.9717,64.89,42.1804,116.079,13.96,43.46,42.58
Ac Kd Kc,99.9996,33.80,9.08039,59.701,66.20,45.4196,122.516,0.61,50.34,49.06
Ac Kc Qc,23.4512,38.83,13.4269,76.8492,61.17,41.0731,119.896,15.27,45.45,39.28
Ac Kc Qd,84.7696,35.70,12.5178,77.9157,64.30,41.9822,116.595,13.84,44.48,41.68
Ac Kc Tc,19.5858,37.71,12.9293,76.198,62.29,41.5707,119.168,15.37,44.07,40.56
Ac Kc Td,99.8016,35.31,12.1687,76.5908,64.69,42.3313,116.846,13.42,44.12,42.46
Ac Kd 2c,97.3104,35.39,11.4492,71.888,64.61,43.0508,118.989,11.94,52.08,35.99
Ac Kd 3c,98.8672,35.62,11.4889,71.6853,64.38,43.0111,119.291,12.41,52.57,35.02
Ac Kd 4c,99.9877,35.87,11.4539,70.9596,64.13,43.0461,119.863,12.29,53.94,33.77
Ac Kd 5c,99.9997,35.47,10.8318,67.8581,64.53,43.6682,120.845,10.39,55.23,34.38
Ac Kd 6c,99.9998,35.22,10.0181,63.2016,64.78,44.4819,122.626,6.33,57.21,36.47
Ac Kd 7c,100,35.41,9.88151,62.0165,64.59,44.6185,123.353,5.27,57.61,37.11
Ac Kd 8c,100,35.25,10.1447,63.9466,64.75,44.3553,122.333,7.27,55.05,37.69
Ac Kd 9c,99.9994,34.27,10.2086,66.201,65.73,44.2914,120.325,10.54,51.21,38.25
Ac Kd Jc,88.687,35.26,12.3004,77.5294,64.74,42.1996,116.393,13.72,43.53,42.75
Ac Kd Qc,94.8307,35.88,12.5357,77.6397,64.12,41.9643,116.869,13.26,44.99,41.75
Ac Kd Tc,99.9905,35.25,11.963,75.4115,64.75,42.537,117.316,12.09,44.65,43.25
Ac Qc 2c,46.3009,39.07,13.2725,75.4817,60.93,41.2275,120.838,10.28,52.79,36.93
Ac Qc 2d,77.6341,36.80,11.7557,70.997,63.20,42.7443,120.765,12.27,53.46,34.27
Ac Qc 3c,46.2177,39.25,13.3741,75.7141,60.75,41.1258,120.894,10.88,52.21,36.90
Ac Qc 3d,76.0359,36.96,11.8108,71.0142,63.04,42.6892,120.923,13.12,52.49,34.39
Ac Qc 4c,52.2927,39.47,13.481,75.9064,60.53,41.019,121.005,11.84,51.48,36.68
Ac Qc 4d,77.3876,37.33,11.9529,71.1503,62.67,42.5471,121.238,13.74,52.94,33.32
Ac Qc 5c,56.377,39.31,13.4325,75.9396,60.69,41.0675,120.83,13.45,49.21,37.34
Ac Qc 5d,87.3487,37.41,12.0899,71.816,62.59,42.4101,120.997,15.22,52.08,32.70
Ac Qc 6c,63.1988,39.42,13.4208,75.6496,60.58,41.0792,121.097,12.41,49.82,37.77
Ac Qc 6d,98.5854,37.68,12.023,70.907,62.32,42.477,121.713,14.03,52.41,33.55
Ac Qc 7c,57.9429,39.36,13.3769,75.5295,60.64,41.1231,121.093,12.52,49.73,37.75
Ac Qc 7d,99.6774,37.51,11.9201,70.6231,62.49,42.5799,121.672,13.92,52.03,34.05
Ac Qc 8c,52.9642,39.53,13.4112,75.3964,60.47,41.0888,121.333,13.86,48.55,37.59
Ac Qc 8d,92.2202,37.53,12.0174,71.1561,62.47,42.4826,121.438,15.15,51.89,32.96
Ac Qc 9c,42.0084,38.84,13.107,74.9935,61.16,41.393,120.855,13.48,48.29,38.23
Ac Qc 9d,90.7805,36.72,11.8497,71.7176,63.28,42.6502,120.351,14.24,51.00,34.76
Ac Qc Jc,37.9559,39.12,13.4855,76.6074,60.88,41.0145,120.3,13.59,48.73,37.68
Ac Qc Jd,81.1714,36.18,12.4636,76.5531,63.82,42.0364,117.62,13.74,44.83,41.43
Ac Qd Qc,86.754,36.34,11.6793,71.4193,63.66,42.8207,120.116,14.41,40.46,45.13
Ac Qc Tc,40.4013,38.66,13.1758,75.7431,61.34,41.3242,120.295,13.45,46.92,39.64
Ac Qc Td,99.9978,35.88,11.6322,72.0373,64.12,42.8678,119.391,10.72,46.24,43.04
Ac Qd 2c,81.7046,36.86,11.8849,71.6482,63.14,42.6151,120.527,11.78,53.05,35.17
Ac Qd 3c,81.2368,37.01,11.944,71.7097,62.99,42.556,120.649,12.70,52.19,35.11
Ac Qd 4c,84.3624,37.35,12.0905,71.9287,62.65,42.4095,120.886,13.28,52.89,33.83
Ac Qd 5c,94.3453,37.36,12.1703,72.3843,62.64,42.3297,120.678,14.44,52.89,32.67
Ac Qd 6c,99.9572,37.45,11.7064,69.4645,62.55,42.7936,122.169,12.08,53.30,34.61
Ac Qd 7c,99.9929,37.32,11.6619,69.4448,62.68,42.8381,122.039,12.14,52.74,35.12
Ac Qd 8c,97.3041,37.51,12.0236,71.2316,62.49,42.4764,121.381,14.42,51.56,34.03
Ac Qd 9c,91.1419,36.67,11.8244,71.6632,63.33,42.6756,120.326,14.24,50.42,35.34
Ac Qd Jc,76.7886,36.22,12.4323,76.2868,63.78,42.0677,117.773,14.14,44.34,41.52
Ac Qd Tc,99.9761,36.06,11.9074,73.3858,63.94,42.5926,118.948,12.20,45.21,42.60
Ac Tc 2c,37.1785,39.83,13.4464,75.0293,60.17,41.0536,121.829,10.41,53.90,35.69
Ac Tc 2d,72.1214,37.80,12.0329,70.737,62.20,42.4671,121.923,13.26,53.35,33.39
Ac Tc 3c,42.1021,39.93,13.4951,75.0963,60.07,41.0049,121.904,11.34,53.21,35.45
Ac Tc 3d,72.9189,38.08,12.0934,70.5755,61.92,42.4066,122.294,13.68,53.94,32.38
Ac Tc 4c,49.0136,40.17,13.6227,75.3532,59.83,40.8773,122.013,12.36,52.67,34.97
Ac Tc 4d,75.4159,38.53,12.2998,70.9382,61.47,42.2002,122.593,14.24,54.50,31.27
Ac Tc 5c,52.8675,40.25,13.6548,75.3894,59.75,40.8452,122.071,14.02,50.10,35.88
Ac Tc 5d,83.683,38.51,12.3165,71.0738,61.49,42.1835,122.502,15.11,54.29,30.61
Ac Tc 6c,54.1874,40.52,13.7669,75.4964,59.48,40.7331,122.294,13.40,52.03,34.57
Ac Tc 6d,86.7239,38.82,12.4629,71.3344,61.18,42.0371,122.706,14.61,57.27,28.12
Ac Tc 7c,48.8791,40.75,13.8656,75.6122,59.25,40.6344,122.468,14.48,50.78,34.73
Ac Tc 7d,83.6945,38.80,12.3552,70.7591,61.20,42.1448,122.976,14.92,56.85,28.23
Ac Tc 8c,47.1846,40.69,13.7985,75.3595,59.31,40.7016,122.543,14.81,49.79,35.41
Ac Tc 8d,84.1907,38.67,12.2314,70.2851,61.33,42.2686,123.076,14.96,55.70,29.35
Ac Tc 9c,29.416,40.05,13.4205,74.4608,59.95,41.0795,122.367,14.79,48.97,36.24
Ac Tc 9d,74.1638,37.77,12.1475,71.4611,62.23,42.3525,121.542,16.06,51.39,32.55
Ac Td Tc,60.097,37.71,12.2463,72.174,62.29,42.2537,121.124,14.74,43.13,42.13
Ac Td 2c,80.6588,37.79,12.0987,71.1504,62.21,42.4013,121.707,12.67,53.69,33.65
Ac Td 3c,82.5182,38.07,12.177,71.0869,61.93,42.323,122.028,13.11,54.26,32.63
Ac Td 4c,86.3311,38.49,12.3655,71.3838,61.51,42.1345,122.331,13.60,55.10,31.31
Ac Td 5c,94.7147,38.45,12.3504,71.3884,61.55,42.1496,122.277,14.50,54.66,30.83
Ac Td 6c,98.0791,38.82,12.4303,71.1584,61.18,42.0697,122.79,13.70,57.62,28.68
Ac Td 7c,94.0661,38.82,12.3898,70.9285,61.18,42.1102,122.906,14.21,57.40,28.39
Ac Td 8c,94.5304,38.71,12.3009,70.6239,61.29,42.1991,122.94,14.29,55.66,30.05
Ac Td 9c,79.4627,37.72,12.1661,71.6754,62.28,42.3339,121.381,15.80,51.30,32.90
Ad 3c 2c,45.673,39.25,13.5108,76.5017,60.75,40.9892,120.478,16.16,45.64,38.21
Ad 4c 2c,41.397,39.67,13.7607,77.0827,60.33,40.7393,120.586,16.21,45.50,38.29
Ad 4c 3c,37.0554,40.20,13.773,76.1384,59.80,40.727,121.614,16.34,46.66,37.00
Ad 5c 2c,49.9252,39.84,13.9382,77.7357,60.16,40.5618,120.408,16.60,45.05,38.34
Ad 5c 3c,43.8567,40.40,14.0944,77.5326,59.60,40.4056,121.055,16.82,46.03,37.16
Ad 5c 4c,49.9215,40.59,13.9412,76.32,59.41,40.5588,121.915,16.70,47.53,35.77
Ad 6c 2c,97.4693,38.84,13.2473,75.7971,61.16,41.2527,120.444,14.39,45.39,40.22
Ad 6c 3c,79.9493,39.48,13.3486,75.1445,60.52,41.1514,121.413,15.18,45.94,38.88
Ad 6c 4c,74.9118,40.11,13.5398,75.0237,59.89,40.9602,122.12,15.14,48.06,36.81
Ad 6c 5c,75.1269,40.41,13.6402,75.0084,59.59,40.8598,122.445,15.93,48.81,35.26
Ad 7c 2c,99.5631,38.79,13.1279,75.216,61.21,41.372,120.689,14.35,45.17,40.48
Ad 7c 3c,93.2451,39.44,13.3477,75.1999,60.56,41.1523,121.352,15.64,46.31,38.05
Ad 7c 4c,76.2769,40.27,13.6112,75.1044,59.73,40.8888,122.25,16.11,47.15,36.74
Ad 7c 5c,79.3341,40.49,13.7309,75.3667,59.51,40.7691,122.328,16.45,48.35,35.20
Ad 7c 6c,88.7538,40.60,13.6764,74.852,59.40,40.8236,122.731,15.96,49.31,34.73
Ad 8c 2c,94.5948,38.74,13.2255,75.8559,61.26,41.2745,120.323,15.65,43.53,40.82
Ad 8c 3c,95.7856,38.92,13.2184,75.474,61.08,41.2816,120.689,15.62,44.08,40.30
Ad 8c 4c,84.9618,39.81,13.597,75.8921,60.19,40.903,121.359,16.09,46.70,37.21
Ad 8c 5c,81.3625,40.14,13.6788,75.7274,59.86,40.8212,121.777,16.89,46.70,36.41
Ad 8c 6c,91.4841,40.23,13.5814,75.0229,59.77,40.9186,122.248,16.53,47.03,36.44
Ad 8c 7c,89.5564,40.38,13.6054,74.868,59.62,40.8946,122.493,16.71,49.28,34.01
Ad 9c 2c,80.3842,37.76,12.901,75.9221,62.24,41.599,119.353,15.83,41.11,43.06
Ad 9c 3c,83.2345,38.03,12.9888,75.9033,61.97,41.5112,119.613,16.34,40.83,42.82
Ad 9c 4c,85.1487,38.29,13.0718,75.8615,61.71,41.4282,119.884,16.35,41.56,42.09
Ad 9c 5c,80.3144,38.74,13.3434,76.5437,61.26,41.1566,119.968,17.00,43.97,39.03
Ad 9c 6c,84.6994,38.91,13.2417,75.6186,61.09,41.2583,120.609,16.79,43.32,39.89
Ad 9c 7c,85.9024,39.03,13.2706,75.561,60.97,41.2294,120.751,17.06,46.04,36.90
Ad 9c 8c,73.0378,38.98,13.1432,74.9224,61.02,41.3568,121.035,16.63,50.20,33.18
Ah Ad 2c,99.9995,35.26,10.899,68.6856,64.74,43.601,120.268,12.78,31.93,55.29
Ah Ad 3c,99.9995,35.50,10.8802,68.1,64.50,43.6198,120.771,12.38,33.08,54.54
Ah Ad 4c,99.9992,35.90,10.8825,67.3645,64.10,43.6175,121.509,11.35,35.51,53.14
Ah Ad 5c,100,35.71,10.5868,65.8841,64.29,43.9132,121.97,10.04,36.94,53.02
Ah Ad 6c,99.9999,35.77,10.0846,62.6574,64.23,44.4154,123.476,4.51,42.72,52.77
Ah Ad 7c,99.9999,35.82,10.0352,62.2626,64.18,44.4648,123.71,5.13,41.08,53.79
Ah Ad 8c,99.9994,35.68,10.3236,64.2923,64.32,44.1764,122.652,6.96,38.69,54.35
Ah Ad 9c,99.9988,34.38,10.4301,67.4172,65.62,44.0699,119.927,9.61,34.23,56.15
Ah Ad Jc,99.9976,33.29,9.7897,65.3475,66.71,44.7103,119.684,8.20,36.47,55.33
Ah Ad Kc,99.9995,32.10,8.90689,61.6545,67.90,45.5931,119.912,4.91,36.55,58.54
Ah Ad Qc,99.9987,34.04,9.91679,64.7348,65.96,44.5832,120.703,4.70,41.71,53.59
Ah Ad Tc,99.9983,34.74,10.0358,64.2041,65.26,44.4641,121.66,3.88,44.33,51.79
Ad Jc 2c,91.3707,36.49,11.9395,72.7117,63.51,42.5605,119.667,13.24,48.55,38.22
Ad Jc 3c,94.2955,36.74,12.0252,72.738,63.26,42.4748,119.895,13.75,48.81,37.44
Ad Jc 4c,97.2453,37.13,12.1669,72.8189,62.87,42.3331,120.24,14.23,49.49,36.28
Ad Jc 5c,99.9746,36.92,11.8074,71.0776,63.08,42.6926,120.849,13.92,49.89,36.20
Ad Jc 6c,99.9984,36.67,11.0812,67.144,63.33,43.4188,122.437,10.12,51.51,38.37
Ad Jc 7c,99.9978,37.03,11.4951,68.987,62.97,43.0049,121.951,12.34,51.23,36.43
Ad Jc 8c,98.9584,37.16,12.0614,72.1316,62.84,42.4386,120.595,15.50,47.87,36.64
Ad Jc 9c,97.2207,36.37,11.9659,73.1093,63.63,42.5341,119.371,15.30,46.92,37.79
Ad Jc Tc,99.9973,35.41,10.8839,68.3043,64.59,43.6161,120.585,7.04,50.14,42.83
Ad Kc 2c,99.0733,35.48,11.4345,71.6234,64.52,43.0655,119.187,12.12,50.77,37.11
Ad Kc 3c,99.9592,35.60,11.3093,70.603,64.40,43.1907,119.754,11.66,52.19,36.16
Ad Kc 4c,99.9851,35.82,11.2265,69.6384,64.18,43.2735,120.411,11.36,53.64,35.00
Ad Kc 5c,99.9998,35.39,10.5453,66.2094,64.61,43.9547,121.491,8.74,55.57,35.69
Ad Kc 6c,100,35.16,9.85533,62.286,64.84,44.6447,122.956,5.48,56.74,37.78
Ad Kc 7c,100,35.20,9.52401,60.1247,64.80,44.976,123.944,3.21,57.58,39.21
Ad Kc 8c,100,35.12,9.85614,62.3729,64.88,44.6438,122.866,5.19,55.27,39.54
Ad Kc 9c,99.9995,34.17,9.91374,64.4678,65.83,44.5863,120.951,7.71,52.03,40.25
Ad Kc Jc,98.4963,35.43,12.2622,76.9107,64.57,42.2378,116.81,12.95,44.22,42.83
Ad Kc Qc,99.973,35.87,12.246,75.8734,64.13,42.254,117.651,11.71,46.16,42.13
Ad Kc Tc,99.993,34.89,11.345,72.2682,65.11,43.155,118.349,9.41,46.55,44.04
Ad Qc 2c,96.2794,37.07,12.0558,72.2701,62.93,42.4442,120.441,11.62,52.79,35.59
Ad Qc 3c,95.0817,37.27,12.1618,72.5107,62.73,42.3382,120.527,12.72,51.67,35.61
Ad Qc 4c,96.7633,37.64,12.2945,72.5794,62.36,42.2055,120.864,13.30,52.22,34.48
Ad Qc 5c,99.9908,37.42,11.9012,70.6793,62.58,42.5988,121.552,12.83,53.26,33.91
Ad Qc 6c,99.9971,37.25,11.1697,66.6345,62.75,43.3303,123.309,9.17,54.64,36.20
Ad Qc 7c,99.9924,37.11,11.0767,66.3271,62.89,43.4233,123.3,9.10,53.89,37.01
Ad Qc 8c,99.9961,37.39,11.5405,68.5866,62.61,42.9594,122.529,11.47,52.49,36.04
Ad Qc 9c,99.9855,36.71,11.5652,70.0104,63.29,42.9348,121.139,11.66,51.62,36.73
Ad Qc Jc,97.3675,36.34,12.5191,76.546,63.66,41.9809,117.768,13.05,45.83,41.12
Ad Qc Tc,99.9976,35.50,11.0651,69.2724,64.50,43.4349,120.244,6.73,50.17,43.10
Ad Tc 2c,94.0231,38.05,12.346,72.1106,61.95,42.154,121.502,12.56,53.03,34.41
Ad Tc 3c,96.7571,38.35,12.4323,72.0489,61.65,42.0677,121.841,12.91,53.52,33.57
Ad Tc 4c,98.9555,38.77,12.5515,71.9374,61.23,41.9485,122.345,13.04,54.87,32.09
Ad Tc 5c,99.9778,38.44,12.0165,69.4668,61.56,42.4835,123.236,11.99,55.72,32.30
Ad Tc 6c,99.988,38.81,12.1448,69.5358,61.19,42.3552,123.61,11.27,58.44,30.28
Ad Tc 7c,99.9589,38.96,12.3525,70.4562,61.04,42.1475,123.303,12.78,57.69,29.52
Ad Tc 8c,99.9696,38.78,12.1559,69.6621,61.22,42.3441,123.508,12.17,56.27,31.56
Ad Tc 9c,94.9401,38.05,12.4435,72.6814,61.95,42.0565,121.22,15.49,51.06,33.45
Ah 2d 2c,86.7356,36.74,12.8483,77.7146,63.26,41.6517,117.574,15.56,34.87,49.57
Ah 3d 3c,61.0203,37.82,13.0501,76.673,62.18,41.4499,119.044,15.62,37.10,47.28
Ah 3d 2c,45.0284,38.82,13.6058,77.8816,61.18,40.8942,119.365,18.49,40.62,40.89
Ah 4d 4c,44.0453,38.93,13.6414,77.8751,61.07,40.8586,119.466,15.72,39.21,45.08
Ah 4d 2c,39.8043,39.24,13.8331,78.3459,60.76,40.6669,119.512,17.73,42.18,40.09
Ah 4d 3c,32.7371,40.21,14.097,77.912,59.79,40.403,120.665,16.93,44.67,38.40
Ah 5d 5c,25.8198,39.72,13.6731,76.4901,60.28,40.8269,120.951,15.51,40.91,43.58
Ah 5d 2c,48.1266,39.51,14.0408,78.9814,60.49,40.4592,119.429,17.85,42.44,39.71
Ah 5d 3c,38.6929,40.33,14.3036,78.8154,59.67,40.1964,120.293,16.99,44.96,38.05
Ah 5d 4c,42.3244,40.91,14.3287,77.8423,59.10,40.1713,121.388,17.04,46.12,36.84
Ah 6d 6c,33.841,39.94,13.807,76.8277,60.06,40.693,120.982,15.15,41.33,43.51
Ah 6d 2c,99.0625,38.35,12.9936,75.2987,61.65,41.5064,120.218,15.99,41.53,42.48
Ah 6d 3c,80.4461,39.03,13.1391,74.8073,60.97,41.3609,121.141,16.26,43.07,40.67
Ah 6d 4c,71.1313,39.89,13.3707,74.4864,60.11,41.1293,122.184,15.69,45.84,38.46
Ah 6d 5c,65.3606,40.47,13.5468,74.3853,59.53,40.9532,122.847,16.17,47.33,36.51
Ah 7d 7c,50.8625,39.40,13.5616,76.4978,60.60,40.9384,120.626,15.27,40.05,44.67
Ah 7d 2c,99.9224,38.23,12.7677,74.2178,61.77,41.7323,120.642,15.43,41.48,43.09
Ah 7d 3c,89.5006,39.06,13.0957,74.497,60.94,41.4043,121.334,16.81,43.20,39.99
Ah 7d 4c,71.1544,39.94,13.3435,74.2382,60.06,41.1565,122.371,16.18,45.77,38.05
Ah 7d 5c,72.3094,40.14,13.4381,74.3901,59.86,41.0618,122.5,16.23,47.69,36.08
Ah 7d 6c,77.0761,40.32,13.2151,72.8413,59.68,41.2849,123.522,15.64,48.83,35.54
Ah 8d 8c,47.6767,39.14,13.4631,76.4344,60.86,41.0369,120.412,15.33,39.17,45.50
Ah 8d 2c,96.7679,38.19,12.9829,75.5486,61.81,41.5171,119.941,16.74,39.64,43.62
Ah 8d 3c,95.3337,38.49,12.9999,75.0561,61.51,41.5001,120.479,16.59,40.70,42.71
Ah 8d 4c,79.0017,39.41,13.2621,74.7807,60.59,41.2379,121.537,16.44,44.59,38.98
Ah 8d 5c,74.451,39.71,13.3506,74.719,60.29,41.1494,121.872,16.51,46.35,37.14
Ah 8d 6c,85.6231,39.74,13.1453,73.5135,60.26,41.3547,122.541,16.26,46.74,36.99
Ah 8d 7c,79.7503,39.88,13.1165,73.0913,60.12,41.3835,122.916,16.46,48.58,34.96
Ah 9d 9c,52.3428,37.60,12.6124,74.536,62.40,41.8876,119.876,14.40,36.27,49.33
Ah 9d 2c,83.6193,37.10,12.6291,75.6471,62.90,41.8709,118.869,16.11,37.82,46.07
Ah 9d 3c,83.2714,37.38,12.666,75.2976,62.62,41.834,119.298,16.25,39.42,44.33
Ah 9d 4c,83.4665,37.70,12.7349,75.0684,62.30,41.7651,119.709,16.05,41.15,42.80
Ah 9d 5c,78.7616,37.99,12.9762,75.8962,62.01,41.5238,119.584,16.44,43.41,40.15
Ah 9d 6c,84.4143,38.26,12.8924,74.8824,61.74,41.6076,120.342,16.47,41.73,41.80
Ah 9d 7c,85.1093,38.30,12.8513,74.5703,61.70,41.6487,120.534,17.13,43.36,39.51
Ah 9d 8c,65.221,38.48,12.792,73.8809,61.52,41.708,121.057,16.73,46.13,37.14
Ah Jd Jc,92.1545,34.40,10.968,70.8577,65.60,43.532,118.495,14.10,33.65,52.25
Ah Jd 2c,95.5651,35.60,11.6118,72.4881,64.40,42.8882,118.918,14.06,42.19,43.75
Ah Jd 3c,96.7092,35.91,11.6994,72.3905,64.09,42.8006,119.262,14.59,42.72,42.69
Ah Jd 4c,99.131,36.39,11.8425,72.316,63.61,42.6575,119.754,14.93,43.99,41.07
Ah Jd 5c,99.9987,36.11,11.2961,69.5168,63.89,43.2039,120.754,13.67,45.43,40.89
Ah Jd 6c,99.9981,35.86,10.4262,64.6125,64.14,44.0738,122.703,9.41,46.85,43.74
Ah Jd 7c,99.9951,35.99,10.7209,66.2026,64.01,43.7791,122.126,10.99,47.36,41.66
Ah Jd 8c,99.3861,36.10,11.5274,70.9535,63.90,42.9726,120.095,15.42,42.26,42.32
Ah Jd 9c,99.454,35.23,11.4486,72.2134,64.77,43.0514,118.695,15.31,40.48,44.22
Ah Jd Tc,99.9989,34.22,10.0191,65.0637,65.78,44.4809,120.751,5.28,50.50,44.21
Ah Kd Kc,99.9998,32.41,8.73898,59.9191,67.59,45.761,120.9,2.61,40.16,57.23
Ah Kd 2c,99.9997,34.16,10.4607,68.0515,65.84,44.0393,119.443,10.42,46.33,43.25
Ah Kd 3c,99.9998,34.41,10.4254,67.3242,65.59,44.0746,119.998,10.33,47.72,41.95
Ah Kd 4c,99.9997,34.75,10.3759,66.3456,65.25,44.1241,120.763,10.15,49.39,40.46
Ah Kd 5c,100,34.39,9.74518,62.9757,65.61,44.7548,121.805,8.37,50.76,40.87
Ah Kd 6c,100,34.09,8.83751,57.6124,65.91,45.6625,123.71,4.09,51.72,44.18
Ah Kd 7c,100,34.25,8.61598,55.901,65.75,45.884,124.619,2.35,52.44,45.21
Ah Kd 8c,100,34.06,8.95384,58.4213,65.94,45.5462,123.34,4.46,49.88,45.66
Ah Kd 9c,100,32.82,8.87385,60.0802,67.18,45.6262,121.283,5.92,47.59,46.49
Ah Kd Jc,99.7997,34.11,11.74,76.4848,65.89,42.76,115.886,8.86,46.57,44.57
Ah Kd Qc,99.9675,34.69,11.8513,75.9244,65.31,42.6487,116.606,7.85,48.63,43.52
Ah Kd Tc,99.9989,33.57,10.5806,70.0372,66.43,43.9194,118.063,5.71,47.98,46.31
Ah Qd Qc,90.7801,35.28,11.4569,72.1619,64.72,43.0431,118.764,14.15,36.15,49.70
Ah Qd 2c,98.5359,36.29,11.7481,71.9373,63.71,42.7519,119.831,12.13,47.80,40.07
Ah Qd 3c,97.4048,36.47,11.8309,72.0868,63.53,42.6691,119.937,13.05,47.14,39.80
Ah Qd 4c,99.1636,36.92,11.9749,72.0707,63.08,42.5251,120.389,13.49,48.08,38.44
