Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\2c2d2h.cfr
Action Line,Root
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 152 freq,CHECK freq
Ac Tc 4d,100,57.69,134.226,101.166,42.31,94.2741,96.8694,49.29,50.71
Ac Tc 5c,100,56.29,127.196,98.241,43.71,101.304,100.773,38.52,61.48
Ac Tc 5d,100,57.29,131.386,99.709,42.71,97.1136,98.8636,49.10,50.90
Ac Tc 6c,100,56.42,129.179,99.5459,43.58,99.3208,99.0917,44.24,55.76
Ac Tc 6d,100,57.38,133.076,100.838,42.62,95.4242,97.3412,54.94,45.06
Ac Tc 7c,100,56.48,130.304,100.3,43.52,98.1954,98.1114,48.38,51.62
Ac Tc 7d,100,57.36,134.14,101.675,42.64,94.3601,96.2179,56.24,43.76
Ac Tc 8c,100,56.33,127.937,98.7539,43.67,100.563,100.114,44.48,55.52
Ac Tc 8d,100,57.50,133.053,100.612,42.50,95.4465,97.6373,53.48,46.52
Ac Tc 9c,100,56.31,126.042,97.3136,43.69,102.458,101.97,45.08,54.92
Ac Tc 9d,100,57.75,130.786,98.4658,42.25,97.7141,100.554,51.09,48.91
Ac Td Tc,100,58.74,134.78,99.7689,41.26,93.7203,98.7488,36.56,63.44
Ac Td 2c,100,58.38,137.591,102.466,41.62,90.9087,94.9729,48.47,51.53
Ac Td 3c,100,57.56,132.277,99.9211,42.44,96.223,98.5701,45.17,54.83
Ac Td 4c,100,57.79,134.83,101.435,42.21,93.6697,96.4904,48.21,51.79
Ac Td 5c,100,57.47,132.572,100.292,42.53,95.9284,98.0719,48.47,51.53
Ac Td 6c,100,57.62,134.691,101.634,42.38,93.8095,96.2389,54.80,45.20
Ac Td 7c,100,57.66,136.112,102.635,42.34,92.3879,94.8714,56.62,43.38
Ac Td 8c,100,57.68,134.46,101.354,42.32,94.0397,96.6134,52.34,47.66
Ac Td 9c,100,57.82,131.468,98.8552,42.18,97.032,100.023,50.99,49.01
Ad 3c 2c,100,54.71,113.009,89.8015,45.29,115.491,110.881,13.41,86.59
Ad 4c 2c,100,55.99,123.022,95.5333,44.01,105.478,104.2,26.37,73.63
Ad 4c 3c,100,54.99,116.553,92.1557,45.01,111.947,108.134,20.15,79.85
Ad 5c 2c,100,55.73,121.281,94.6204,44.27,107.219,105.298,23.57,76.43
Ad 5c 3c,100,54.87,115.937,91.8648,45.13,112.563,108.446,18.24,81.76
Ad 5c 4c,100,54.25,112.651,90.2851,45.75,115.849,110.094,15.66,84.34
Ad 6c 2c,100,56.57,126.987,97.6012,43.43,101.513,101.623,26.48,73.52
Ad 6c 3c,100,55.53,120.394,94.2703,44.47,108.105,105.687,20.17,79.83
Ad 6c 4c,100,55.71,123.456,96.3427,44.29,105.044,103.129,25.14,74.86
Ad 6c 5c,100,54.59,116.263,92.603,45.41,112.237,107.455,17.76,82.24
Ad 7c 2c,100,56.54,127.965,98.3956,43.46,100.535,100.587,28.59,71.41
Ad 7c 3c,100,55.34,120.425,94.607,44.66,108.075,105.223,22.03,77.97
Ad 7c 4c,100,55.53,123.18,96.4411,44.47,105.32,102.978,26.07,73.93
Ad 7c 5c,100,55.06,121.141,95.6548,44.94,107.359,103.873,24.83,75.17
Ad 7c 6c,100,54.34,115.714,92.5933,45.67,112.786,107.385,20.04,79.96
Ad 8c 2c,100,56.46,127.532,98.207,43.54,100.968,100.827,28.92,71.08
Ad 8c 3c,100,55.74,122.583,95.6144,44.26,105.917,104.05,24.02,75.98
Ad 8c 4c,100,55.51,123.298,96.5706,44.49,105.202,102.813,27.28,72.72
Ad 8c 5c,100,54.92,119.994,94.9981,45.08,108.506,104.647,24.05,75.95
Ad 8c 6c,100,55.40,123.522,96.9345,44.60,104.978,102.346,27.38,72.62
Ad 8c 7c,100,54.81,119.049,94.4388,45.19,109.451,105.302,26.88,73.12
Ad 9c 2c,100,57.12,127.258,96.8615,42.88,101.242,102.66,26.80,73.20
Ad 9c 3c,100,56.26,121.81,94.1372,43.74,106.69,106.049,21.38,78.62
Ad 9c 4c,100,56.59,124.976,96.0271,43.41,103.524,103.676,24.37,75.63
Ad 9c 5c,100,55.67,120.263,93.9312,44.33,108.237,106.149,22.04,77.96
Ad 9c 6c,100,56.07,122.454,94.9581,43.93,106.046,104.95,23.88,76.12
Ad 9c 7c,100,56.09,123.66,95.8617,43.91,104.84,103.801,27.73,72.27
Ad 9c 8c,100,55.61,117.936,92.2039,44.39,110.564,108.298,22.06,77.94
Ah Ad 2c,100,59.03,143.133,105.417,40.97,85.3674,90.6015,55.28,44.72
Ah Ad 3c,100,58.34,137.306,102.331,41.66,91.194,95.1703,42.42,57.58
Ah Ad 4c,100,58.64,141.588,104.976,41.36,86.9123,91.3668,56.02,43.98
Ah Ad 5c,100,58.33,139.042,103.647,41.67,89.4582,93.3311,48.93,51.07
Ah Ad 6c,100,58.81,141.463,104.585,41.19,87.0371,91.8704,50.90,49.10
Ah Ad 7c,100,58.73,142.463,105.462,41.27,86.0368,90.6456,53.02,46.98
Ah Ad 8c,100,58.84,143.668,106.153,41.16,84.8324,89.6178,55.60,44.40
Ah Ad 9c,100,59.90,144.359,104.784,40.10,84.1409,91.2274,48.48,51.52
Ah Ad Jc,100,63.45,155.412,106.496,36.55,73.0881,86.9392,42.71,57.29
Ah Ad Kc,100,63.16,155.839,107.278,36.84,72.6615,85.7525,33.81,66.19
Ah Ad Qc,100,62.56,152.869,106.237,37.44,75.6312,87.8339,41.56,58.44
Ah Ad Tc,100,61.45,153.913,108.895,38.55,74.5874,84.1278,52.32,47.68
Ad Jc 2c,100,60.53,140.007,100.559,39.47,88.4928,97.4897,47.23,52.77
Ad Jc 3c,100,59.63,134.392,97.9874,40.37,94.1082,101.357,40.90,59.10
Ad Jc 4c,100,60.02,137.65,99.7122,39.98,90.8503,98.8004,45.78,54.22
Ad Jc 5c,100,59.65,135.257,98.5913,40.35,93.2434,100.466,44.41,55.59
Ad Jc 6c,100,60.23,138.145,99.7211,39.77,90.3549,98.7824,45.49,54.51
Ad Jc 7c,100,59.74,137.919,100.375,40.26,90.5809,97.8237,56.76,43.24
Ad Jc 8c,100,59.94,137.388,99.6557,40.06,91.1119,98.8871,52.65,47.35
Ad Jc 9c,100,60.25,135.483,97.762,39.75,93.0166,101.752,50.35,49.65
Ad Jc Tc,100,61.69,136.136,95.9504,38.31,92.3636,104.819,16.75,83.25
Ad Kc 2c,100,60.67,144.241,103.372,39.33,84.2593,93.1404,41.55,58.45
Ad Kc 3c,100,59.71,138.839,101.103,40.29,89.6608,96.7471,37.90,62.10
Ad Kc 4c,100,60.16,142.395,102.91,39.84,86.1045,93.9688,40.92,59.08
Ad Kc 5c,100,59.83,140.556,102.142,40.17,87.9437,95.1859,41.89,58.11
Ad Kc 6c,100,60.43,143.45,103.213,39.57,85.0505,93.4453,45.28,54.72
Ad Kc 7c,100,60.42,144.375,103.894,39.58,84.1249,92.4072,47.20,52.80
Ad Kc 8c,100,60.58,145.43,104.367,39.42,83.0704,91.6327,48.95,51.05
Ad Kc 9c,100,61.18,144.486,102.686,38.82,84.0135,94.0878,49.47,50.53
Ad Kc Jc,100,62.69,148.852,103.241,37.31,79.6477,92.8067,57.57,42.43
Ad Kc Qc,100,62.69,148.276,102.839,37.31,80.2237,93.4824,52.90,47.10
Ad Kc Tc,100,62.95,150.917,104.239,37.05,77.5831,91.0381,54.69,45.31
Ad Qc 2c,100,59.94,138.657,100.578,40.06,89.843,97.5065,44.95,55.05
Ad Qc 3c,100,59.01,132.992,97.9839,40.99,95.5075,101.311,40.24,59.76
Ad Qc 4c,100,59.39,136.114,99.6468,40.61,92.3858,98.9101,43.40,56.60
Ad Qc 5c,100,59.02,133.785,98.558,40.98,94.7147,100.485,42.80,57.20
Ad Qc 6c,100,59.59,136.805,99.8097,40.41,91.6952,98.6666,45.22,54.78
Ad Qc 7c,100,59.61,137.609,100.376,40.39,90.8909,97.8302,46.92,53.08
Ad Qc 8c,100,59.53,137.342,100.301,40.47,91.1577,97.945,53.40,46.60
Ad Qc 9c,100,60.15,135.999,98.3007,39.85,92.501,100.928,49.31,50.69
Ad Qc Jc,100,62.32,139.568,97.376,37.68,88.9319,102.609,41.83,58.17
Ad Qc Tc,100,63.96,153.529,104.362,36.04,74.9706,90.4482,66.48,33.52
Ad Tc 2c,100,58.73,140.075,103.702,41.27,88.4253,93.1517,49.65,50.35
Ad Tc 3c,100,57.84,134.38,101.006,42.16,94.1202,97.0724,46.26,53.74
Ad Tc 4c,100,58.18,137.811,102.981,41.82,90.6885,94.2924,49.90,50.10
Ad Tc 5c,100,57.88,135.737,101.966,42.12,92.7626,95.7498,49.85,50.15
Ad Tc 6c,100,57.92,136.857,102.728,42.08,91.6434,94.6943,55.05,44.95
Ad Tc 7c,100,57.86,137.444,103.28,42.14,91.0565,93.9481,56.83,43.17
Ad Tc 8c,100,57.98,136.63,102.455,42.02,91.8701,95.0604,54.54,45.46
Ad Tc 9c,100,58.25,134.724,100.565,41.75,93.7765,97.6495,53.25,46.75
Ah 2d 2c,100,59.23,145.819,107.037,40.77,82.6813,88.1765,44.36,55.64
Ah 3d 3c,100,58.82,142.482,105.318,41.18,86.0184,90.8198,40.25,59.75
Ah 3d 2c,100,55.32,114.762,90.1894,44.68,113.738,110.689,21.49,78.51
Ah 4d 4c,100,58.39,139.121,103.599,41.61,89.3795,93.3828,39.11,60.89
Ah 4d 2c,100,56.62,126.328,97.0123,43.38,102.172,102.396,35.19,64.81
Ah 4d 3c,100,55.58,118.909,93.0109,44.42,109.591,107.278,27.27,72.73
Ah 5d 5c,100,57.69,133.232,100.404,42.31,95.2683,97.9075,32.50,67.50
Ah 5d 2c,100,56.28,123.961,95.7686,43.72,104.539,103.955,31.66,68.34
Ah 5d 3c,100,55.40,117.922,92.5401,44.60,110.578,107.805,25.12,74.88
Ah 5d 4c,100,54.92,115.088,91.1118,45.08,113.412,109.381,22.72,77.28
Ah 6d 6c,100,58.07,135.28,101.286,41.93,93.22,96.6638,33.34,66.66
Ah 6d 2c,100,57.15,131.067,99.7055,42.85,97.4328,98.8707,35.46,64.54
Ah 6d 3c,100,56.08,123.368,95.6385,43.92,105.132,104.085,27.24,72.76
Ah 6d 4c,100,56.16,126.278,97.7704,43.84,102.222,101.368,31.92,68.08
Ah 6d 5c,100,55.11,118.651,93.6086,44.89,109.849,106.393,24.26,75.74
Ah 7d 7c,100,57.99,136.114,102.046,42.01,92.3856,95.6228,35.70,64.30
Ah 7d 2c,100,57.14,132.703,100.979,42.86,95.797,97.1735,39.55,60.45
Ah 7d 3c,100,55.89,123.693,96.2198,44.11,104.807,103.311,30.13,69.87
Ah 7d 4c,100,55.97,126.35,98.1505,44.03,102.15,100.87,34.49,65.51
Ah 7d 5c,100,55.40,123.371,96.818,44.60,105.129,102.49,31.06,68.94
Ah 7d 6c,100,54.91,118.511,93.8406,45.09,109.989,106.054,26.34,73.66
Ah 8d 8c,100,57.83,132.784,99.829,42.17,95.7159,98.6876,32.59,67.41
Ah 8d 2c,100,56.94,131.355,100.301,43.06,97.1446,98.0879,39.66,60.34
Ah 8d 3c,100,56.22,125.819,97.3012,43.78,102.681,101.976,32.84,67.16
Ah 8d 4c,100,55.83,125.643,97.8526,44.17,102.857,101.238,35.98,64.02
Ah 8d 5c,100,55.12,121.147,95.5592,44.88,107.353,104.001,31.26,68.74
Ah 8d 6c,100,55.65,125.251,97.8547,44.35,103.249,101.222,32.79,67.21
Ah 8d 7c,100,55.26,121.432,95.543,44.74,107.068,104.047,32.36,67.64
Ah 9d 9c,100,58.62,131.786,97.7431,41.38,96.714,101.621,27.19,72.81
Ah 9d 2c,100,57.65,130.513,98.4247,42.35,97.987,100.604,33.85,66.15
Ah 9d 3c,100,56.78,124.51,95.3466,43.22,103.99,104.603,29.15,70.85
Ah 9d 4c,100,56.98,127.389,97.2018,43.02,101.111,102.19,31.53,68.47
Ah 9d 5c,100,55.91,120.914,94.0269,44.09,107.586,106.096,27.09,72.91
Ah 9d 6c,100,56.35,123.437,95.2465,43.65,105.063,104.642,28.29,71.71
Ah 9d 7c,100,56.39,124.926,96.3239,43.61,103.574,103.258,30.08,69.92
Ah 9d 8c,100,56.14,119.692,92.7008,43.86,108.808,107.855,23.38,76.62
Ah Jd Jc,100,63.06,156.105,107.629,36.94,72.395,85.2103,45.12,54.88
Ah Jd 2c,100,61.35,144.454,102.367,38.65,84.0462,94.5541,53.68,46.32
Ah Jd 3c,100,60.44,138.502,99.6358,39.56,89.9979,98.9077,48.63,51.37
Ah Jd 4c,100,60.70,141.386,101.272,39.30,87.1142,96.3752,52.52,47.48
Ah Jd 5c,100,60.22,138.067,99.6842,39.78,90.4327,98.8386,50.04,49.96
Ah Jd 6c,100,60.85,141.461,101.074,39.15,87.0392,96.6648,51.63,48.37
Ah Jd 7c,100,60.34,141.977,102.308,39.66,86.5226,94.8455,60.74,39.26
Ah Jd 8c,100,60.43,139.702,100.51,39.57,88.7976,97.5731,53.01,46.99
Ah Jd 9c,100,60.85,137.958,98.5674,39.15,90.5419,100.561,50.12,49.88
Ah Jd Tc,100,62.42,138.591,96.5373,37.58,89.9092,104.016,21.11,78.89
Ah Kd Kc,100,62.77,156.87,108.663,37.23,71.6296,83.6444,37.98,62.02
Ah Kd 2c,100,61.50,148.969,105.31,38.50,79.5312,89.8222,42.44,57.56
Ah Kd 3c,100,60.53,143.343,102.966,39.47,85.1565,93.7995,36.68,63.32
Ah Kd 4c,100,60.86,146.437,104.618,39.14,82.0635,91.1532,40.46,59.54
Ah Kd 5c,100,60.42,143.842,103.504,39.58,84.6579,93.0019,39.33,60.67
Ah Kd 6c,100,61.06,147.393,104.947,38.94,81.1071,90.5668,44.32,55.68
Ah Kd 7c,100,61.07,148.811,105.939,38.93,79.6888,89.0069,48.07,51.93
Ah Kd 8c,100,61.10,148.612,105.745,38.90,79.8881,89.2985,47.22,52.78
Ah Kd 9c,100,61.90,148.11,104.037,38.10,80.39,91.7303,46.42,53.58
Ah Kd Jc,100,63.78,154.786,105.52,36.22,73.7143,88.48,55.56,44.44
Ah Kd Qc,100,63.63,153.31,104.753,36.37,75.1903,89.8895,51.67,48.33
Ah Kd Tc,100,63.85,155.958,106.193,36.15,72.5422,87.2556,51.86,48.14
Ah Qd Qc,100,61.76,142.856,100.566,38.24,85.6442,97.3801,29.50,70.50
Ah Qd 2c,100,60.75,142.944,102.3,39.25,85.556,94.778,49.71,50.29
Ah Qd 3c,100,59.81,136.932,99.5371,40.19,91.5677,99.0657,43.39,56.61
Ah Qd 4c,100,60.06,139.634,101.084,39.94,88.8658,96.7371,47.27,52.73
Ah Qd 5c,100,59.58,136.367,99.513,40.42,92.1325,99.1039,43.79,56.21
Ah Qd 6c,100,60.20,139.981,101.101,39.80,88.5188,96.696,49.05,50.95
Ah Qd 7c,100,60.23,141.275,101.977,39.77,87.2254,95.3654,51.44,48.56
Ah Qd 8c,100,60.03,139.849,101.293,39.97,88.6511,96.4264,54.17,45.83
Ah Qd 9c,100,60.77,138.458,99.0542,39.23,90.0417,99.8021,48.99,51.01
Ah Qd Jc,100,63.18,142.759,98.2429,36.82,85.7409,101.243,44.23,55.77
Ah Qd Tc,100,64.87,158.373,106.15,35.13,70.1266,86.7872,67.12,32.88
Ah Td Tc,100,59.77,141.216,102.728,40.23,87.2844,94.3261,36.90,63.10
Ah Td 2c,100,59.31,143.823,105.441,40.70,84.6767,90.4678,52.50,47.50
Ah Td 3c,100,58.41,137.896,102.651,41.59,90.6038,94.7091,48.18,51.82
Ah Td 4c,100,58.61,140.763,104.415,41.39,87.737,92.1715,51.93,48.07
Ah Td 5c,100,58.21,137.804,102.935,41.79,90.6957,94.3513,50.67,49.33
Ah Td 6c,100,58.25,139.226,103.923,41.75,89.2737,92.9651,56.98,43.02
Ah Td 7c,100,58.20,140.052,104.62,41.80,88.4477,92.0065,57.60,42.40
Ah Td 8c,100,58.39,139.209,103.666,41.61,89.2907,93.2891,54.95,45.05
Ah Td 9c,100,58.69,136.99,101.475,41.31,91.5103,96.3247,53.24,46.76
Jc 2d 2c,100,57.46,155.633,117.767,42.54,72.8668,74.4705,92.54,7.46
Jc 3c 2c,100,54.37,118.688,94.9149,45.63,109.812,104.629,15.60,84.40
Jc 3c 2d,100,55.57,133.273,104.274,44.43,95.2275,93.1861,82.05,17.95
Jc 3d 3c,100,57.53,153.212,115.794,42.47,75.2878,77.0721,91.07,8.93
Jc 3d 2c,100,55.60,133.495,104.392,44.40,95.005,93.0309,82.14,17.86
Jc 4c 2c,100,54.69,122.632,97.4953,45.31,105.868,101.584,26.44,73.56
Jc 4c 2d,100,55.70,138.951,108.467,44.30,89.5485,87.8832,89.41,10.59
Jc 4c 3c,100,53.96,117.574,94.7367,46.04,110.926,104.752,18.22,81.78
Jc 4c 3d,100,54.85,129.623,102.743,45.15,98.877,95.2223,81.67,18.33
Jc 4d 4c,100,56.78,145.188,111.169,43.22,83.3123,83.8155,83.66,16.34
Jc 4d 2c,100,55.62,137.626,107.591,44.38,90.8739,89.0188,87.90,12.10
Jc 4d 3c,100,54.74,128.138,101.771,45.26,100.362,96.4172,79.07,20.93
Jc 5c 2c,100,54.60,122.382,97.4587,45.40,106.118,101.62,25.50,74.50
Jc 5c 2d,100,55.43,136.019,106.689,44.57,92.4813,90.2173,85.87,14.13
Jc 5c 3c,100,53.97,117.914,94.9994,46.03,110.586,104.446,17.52,82.48
Jc 5c 3d,100,54.72,127.971,101.681,45.28,100.529,96.5281,76.55,23.45
Jc 5c 4c,100,53.51,116.171,94.3978,46.49,112.329,105.044,16.52,83.48
Jc 5c 4d,100,54.24,124.549,99.8321,45.76,103.951,98.7731,75.25,24.75
Jc 5d 5c,100,56.28,138.155,106.724,43.72,90.3454,89.8515,74.66,25.34
Jc 5d 2c,100,55.28,133.866,105.288,44.72,94.6343,92.0056,82.28,17.72
Jc 5d 3c,100,54.54,125.741,100.236,45.46,102.759,98.2821,72.65,27.35
Jc 5d 4c,100,54.18,123.755,99.3112,45.82,104.745,99.3905,73.57,26.43
Jc 6c 2c,100,54.62,122.477,97.4899,45.38,106.023,101.584,22.23,77.77
Jc 6c 2d,100,55.53,136.009,106.5,44.47,92.4911,90.4188,83.89,16.11
Jc 6c 3c,100,54.02,118.152,95.0952,45.98,110.348,104.344,13.98,86.02
Jc 6c 3d,100,54.85,127.695,101.213,45.15,100.805,97.0825,73.20,26.80
Jc 6c 4c,100,54.25,121.553,97.4113,45.75,106.947,101.645,24.31,75.69
Jc 6c 4d,100,54.71,131.036,104.132,45.29,97.4644,93.5692,80.97,19.03
Jc 6c 5c,100,53.53,117.253,95.2272,46.47,111.247,104.095,12.41,87.59
Jc 6c 5d,100,53.93,122.061,98.4144,46.07,106.439,100.44,66.48,33.52
Jc 6d 6c,100,56.85,142.533,109.003,43.15,85.9667,86.6263,80.29,19.71
Jc 6d 2c,100,55.40,134.503,105.552,44.60,93.9972,91.6407,81.02,18.98
Jc 6d 3c,100,54.70,126.089,100.213,45.30,102.411,98.3028,70.05,29.95
Jc 6d 4c,100,54.68,130.71,103.94,45.32,97.7899,93.8085,80.49,19.51
Jc 6d 5c,100,53.96,122.468,98.6851,46.04,106.032,100.125,68.05,31.95
Jc 7c 2c,100,54.60,121.923,97.0801,45.40,106.577,102.076,22.03,77.97
Jc 7c 2d,100,55.60,137.026,107.15,44.40,91.4737,89.5775,83.50,16.50
Jc 7c 3c,100,53.86,117.254,94.6518,46.14,111.246,104.83,16.02,83.98
Jc 7c 3d,100,54.74,128.851,102.349,45.26,99.6493,95.7189,80.36,19.64
Jc 7c 4c,100,53.95,119.98,96.6844,46.05,108.52,102.469,26.55,73.45
Jc 7c 4d,100,54.39,129.692,103.667,45.61,98.8076,94.1968,82.11,17.89
Jc 7c 5c,100,53.76,119.348,96.5204,46.24,109.152,102.636,24.94,75.06
Jc 7c 5d,100,53.89,125.096,100.918,46.11,103.404,97.5131,74.28,25.72
Jc 7c 6c,100,53.36,115.728,94.3016,46.64,112.772,105.12,7.17,92.83
Jc 7c 6d,100,54.01,121.905,98.1387,45.99,106.595,100.768,69.41,30.59
Jc 7d 7c,100,56.89,144.09,110.129,43.11,84.4097,85.1228,87.77,12.23
Jc 7d 2c,100,55.53,135.961,106.46,44.47,92.5387,90.4682,81.52,18.48
Jc 7d 3c,100,54.63,127.615,101.558,45.37,100.885,96.6865,77.13,22.87
Jc 7d 4c,100,54.41,129.848,103.761,45.59,98.6517,94.0814,81.86,18.14
Jc 7d 5c,100,53.98,126.04,101.516,46.02,102.46,96.805,75.27,24.73
Jc 7d 6c,100,54.06,122.416,98.453,45.94,106.084,100.401,69.73,30.27
Jc 8c 2c,100,54.58,124.18,98.9298,45.42,104.32,99.8502,30.98,69.02
Jc 8c 2d,100,55.21,136.506,107.5,44.79,91.9942,89.2994,79.16,20.84
Jc 8c 3c,100,54.16,120.523,96.758,45.84,107.977,102.407,23.04,76.96
Jc 8c 3d,100,54.79,130.245,103.363,45.21,98.255,94.4823,73.47,26.53
Jc 8c 4c,100,53.97,123.354,99.3804,46.03,105.146,99.3095,41.00,59.00
Jc 8c 4d,100,54.04,130.324,104.856,45.96,98.1764,92.8717,79.62,20.38
Jc 8c 5c,100,53.71,122.341,99.0256,46.28,106.159,99.7221,40.04,59.96
Jc 8c 5d,100,53.45,124.937,101.631,46.55,103.563,96.7265,73.74,26.26
Jc 8c 6c,100,54.04,123.222,99.1343,45.96,105.278,99.5991,33.86,66.14
Jc 8c 6d,100,54.00,128.459,103.436,46.00,100.041,94.5494,77.76,22.24
Jc 8c 7c,100,53.11,115.693,94.7124,46.89,112.807,104.598,17.38,82.62
Jc 8c 7d,100,53.36,116.69,95.0737,46.64,111.81,104.239,59.21,40.79
Jc 8d 8c,100,56.15,134.654,104.261,43.85,93.8456,93.0554,74.67,25.33
Jc 8d 2c,100,55.01,133.846,105.782,44.99,94.6539,91.4801,76.87,23.13
Jc 8d 3c,100,54.56,127.518,101.623,45.44,100.982,96.6164,69.92,30.08
Jc 8d 4c,100,53.93,128.822,103.857,46.07,99.6779,94.0699,77.19,22.81
Jc 8d 5c,100,53.41,124.277,101.167,46.59,104.223,97.2627,72.18,27.82
Jc 8d 6c,100,53.92,127.306,102.657,46.08,101.194,95.4762,75.03,24.97
Jc 8d 7c,100,53.25,115.434,94.2508,46.75,113.066,105.154,56.71,43.29
Jc 9c 2c,100,54.47,123.331,98.437,45.53,105.169,100.437,34.32,65.68
Jc 9c 2d,100,54.96,131.697,104.178,45.04,96.8029,93.453,73.44,26.56
Jc 9c 3c,100,53.97,119.546,96.3038,46.03,108.954,102.917,25.93,74.07
Jc 9c 3d,100,54.42,125.608,100.35,45.58,102.892,98.1513,68.37,31.63
Jc 9c 4c,100,54.13,123.586,99.2637,45.87,104.914,99.4471,44.39,55.61
Jc 9c 4d,100,54.13,127.028,102.034,45.87,101.472,96.1777,70.35,29.65
Jc 9c 5c,100,53.67,122.533,99.2574,46.33,105.968,99.4528,48.83,51.17
Jc 9c 5d,100,53.24,121.442,99.1708,46.76,107.059,99.5496,67.89,32.11
Jc 9c 6c,100,54.05,123.05,98.9861,45.95,105.45,99.7734,39.83,60.17
Jc 9c 6d,100,53.86,124.039,100.135,46.14,104.461,98.4291,69.86,30.14
Jc 9c 7c,100,53.70,119.622,96.8449,46.30,108.878,102.251,36.70,63.30
Jc 9c 7d,100,53.63,118.989,96.4673,46.37,109.511,102.679,64.22,35.78
Jc 9c 8c,100,53.43,118.158,96.1486,46.57,110.342,103.019,32.22,67.78
Jc 9c 8d,100,53.41,115.605,94.1041,46.59,112.895,105.36,55.17,44.83
Jc 9d 9c,100,55.93,128.143,99.6187,44.07,100.357,99.0037,68.03,31.97
Jc 9d 2c,100,54.77,129.504,102.797,45.23,98.9955,95.1698,70.52,29.48
Jc 9d 3c,100,54.20,123.324,98.9285,45.80,105.176,99.8439,64.20,35.80
Jc 9d 4c,100,54.03,125.913,101.328,45.97,102.587,97.0209,68.23,31.77
Jc 9d 5c,100,53.21,121.059,98.9164,46.79,107.441,99.8386,66.17,33.83
Jc 9d 6c,100,53.79,123.255,99.6356,46.21,105.245,99.0127,66.79,33.21
Jc 9d 7c,100,53.51,117.649,95.5992,46.49,110.851,103.662,61.27,38.73
Jc 9d 8c,100,53.41,115.633,94.1371,46.59,112.867,105.321,54.80,45.20
Jd Jc 2c,100,56.65,139.148,106.789,43.35,89.3525,89.622,93.92,6.08
Jd Jc 3c,100,56.23,132.248,102.249,43.77,96.2521,95.6205,84.82,15.18
Jd Jc 4c,100,56.20,135.994,105.213,43.80,92.5058,91.822,94.68,5.32
Jd Jc 5c,100,55.96,132.924,103.276,44.04,95.5762,94.3567,92.87,7.13
Jd Jc 6c,100,56.43,134.833,103.886,43.57,93.6673,93.4704,92.64,7.36
Jd Jc 7c,100,56.33,134.689,103.957,43.67,93.8114,93.4021,92.39,7.61
Jd Jc 8c,100,56.12,134.653,104.323,43.88,93.8475,92.9861,89.83,10.17
Jd Jc 9c,100,56.14,133.571,103.439,43.86,94.9285,94.1106,83.09,16.91
Jh Jd Jc,100,58.27,169.255,126.283,41.73,59.2451,61.7317,99.99,0.01
Jd Jc Tc,100,58.54,145.645,108.17,41.46,82.8547,86.8904,96.57,3.43
Jc Tc 2c,100,56.06,129.189,100.191,43.94,99.3114,98.2726,53.68,46.32
Jc Tc 2d,100,57.28,142.249,107.974,42.72,86.2516,87.7826,78.16,21.84
Jc Tc 3c,100,55.51,125.01,97.918,44.49,103.49,101.132,46.92,53.08
Jc Tc 3d,100,56.67,136.345,104.608,43.33,92.1546,92.4691,73.33,26.67
Jc Tc 4c,100,55.77,130.043,101.388,44.23,98.4573,96.7758,61.26,38.74
Jc Tc 4d,100,56.48,137.984,106.225,43.52,90.5161,90.424,75.92,24.08
Jc Tc 5c,100,55.70,130.258,101.668,44.30,98.2423,96.4299,63.61,36.39
Jc Tc 5d,100,56.10,134.469,104.214,43.90,94.0311,93.129,74.89,25.11
Jc Tc 6c,100,55.93,130.211,101.217,44.07,98.2887,96.9749,62.28,37.72
Jc Tc 6d,100,56.52,136.511,105.019,43.48,91.9885,91.9767,76.90,23.10
Jc Tc 7c,100,54.73,121.861,96.8073,45.27,106.639,102.419,56.37,43.63
Jc Tc 7d,100,55.20,122.58,96.5499,44.80,105.921,102.796,66.53,33.47
Jc Tc 8c,100,55.15,126.687,99.8689,44.85,101.813,98.707,65.01,34.99
Jc Tc 8d,100,55.56,126.571,99.0511,44.44,101.929,99.7193,64.19,35.81
Jc Tc 9c,100,54.89,123.046,97.4598,45.11,105.454,101.645,30.12,69.88
Jc Tc 9d,100,55.11,119.065,93.9347,44.89,109.435,105.993,25.23,74.77
Jc Td Tc,100,58.11,137.722,103.046,41.89,90.7779,94.2178,76.57,23.43
Jc Td 2c,100,57.20,140.543,106.825,42.80,87.9573,89.3543,77.59,22.41
Jc Td 3c,100,56.56,134.421,103.335,43.44,94.0794,94.1574,71.70,28.30
Jc Td 4c,100,56.50,137.51,105.818,43.50,90.9898,90.9442,76.46,23.54
Jc Td 5c,100,56.20,134.811,104.29,43.80,93.6894,93.0053,75.02,24.98
Jc Td 6c,100,56.57,136.157,104.642,43.43,92.3429,92.4521,74.73,25.27
Jc Td 7c,100,55.20,121.863,95.9935,44.80,106.637,103.48,64.44,35.56
Jc Td 8c,100,55.67,127.413,99.5154,44.33,101.087,99.1372,64.30,35.70
Jc Td 9c,100,55.22,119.753,94.2957,44.78,108.747,105.577,25.00,75.00
Jd 3c 2c,100,55.50,131.55,103.05,44.50,96.9503,94.7302,77.28,22.72
Jd 4c 2c,100,55.62,136.907,107.012,44.38,91.593,89.7407,86.26,13.74
