Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\BTNvBB\Th9d8c.cfr
Action Line,Root CHECK BET 12 RAISE 50
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 975 freq,CALL freq,FOLD freq
Ac Jc 3d,7.66563,57.57,90.0044,139.596,42.43,20.4956,65.2713,0.00,61.45,38.55
Ac Jc 4c,2.09945,56.08,88.8378,141.441,43.92,21.6622,66.6502,0.00,57.03,42.97
Ac Jc 4d,6.87686,57.13,89.7975,140.351,42.87,20.7025,65.2519,0.00,61.42,38.58
Ac Jc 5c,2.53819,56.72,88.8718,139.904,43.28,21.6282,67.5263,0.00,56.93,43.07
Ac Jc 5d,7.29078,56.96,89.3458,140.042,43.04,21.1542,66.425,0.00,61.61,38.39
Ac Jc 6c,2.31354,58.38,89.26,136.519,41.62,21.24,68.96,0.00,56.23,43.77
Ac Jc 6d,8.26198,57.13,89.8884,140.479,42.87,20.6116,64.9742,0.00,61.87,38.13
Ac Jc 7c,2.90123,56.36,87.6865,138.903,43.64,22.8135,70.6506,0.00,58.28,41.72
Ac Jc 7d,7.48638,56.90,89.4901,140.415,43.10,21.0099,65.8802,0.00,65.98,34.02
Ac Jc 8c,2.99738,56.64,86.5307,136.406,43.36,23.9693,74.7015,0.00,58.75,41.25
Ac Jc 8d,7.4423,56.19,88.3325,140.354,43.81,22.1675,68.381,0.00,65.73,34.27
Ac Jc 9c,2.35352,57.18,87.0387,135.904,42.82,23.4613,74.0456,0.00,58.45,41.55
Ac Jc 9d,7.23417,56.93,88.8256,139.314,43.07,21.6743,68.0017,0.00,65.51,34.49
Ac Jd Jc,7.20364,59.78,88.5182,132.217,40.22,21.9818,73.849,0.00,58.18,41.82
Ac Jc Tc,5.39894,55.68,86.4675,138.657,44.32,24.0325,73.2756,0.00,58.39,41.61
Ac Jc Td,11.0801,54.04,86.5323,142.961,45.96,23.9677,70.477,0.00,65.20,34.80
Ac Jd 2c,5.86257,57.09,90.4849,141.506,42.91,20.0151,63.038,0.00,61.48,38.52
Ac Jd 3c,6.67149,57.78,90.0599,139.162,42.22,20.4401,65.4265,0.00,60.94,39.06
Ac Jd 4c,6.46225,57.42,89.9604,139.876,42.58,20.5396,65.1917,0.00,61.09,38.91
Ac Jd 5c,7.15393,57.38,89.8684,139.838,42.62,20.6316,65.4174,0.00,61.47,38.53
Ac Jd 6c,7.50108,57.50,90.0999,139.905,42.50,20.4001,64.8662,0.00,61.33,38.67
Ac Jd 7c,7.09507,56.99,89.422,140.109,43.01,21.0779,66.2184,0.00,65.84,34.16
Ac Jd 8c,7.18748,56.09,88.2012,140.414,43.91,22.2988,68.6179,0.00,65.43,34.57
Ac Jd 9c,6.8441,56.86,88.5211,138.994,43.14,21.9789,68.8534,0.00,65.26,34.74
Ac Jd Tc,10.9286,54.15,86.4716,142.583,45.85,24.0284,70.8175,0.00,64.96,35.04
Ac Kc 2c,0.89089,53.52,89.9198,150.021,46.48,20.5802,59.8296,0.00,57.48,42.52
Ac Kc 2d,5.24753,58.43,90.672,138.556,41.57,19.828,64.4559,0.00,63.08,36.92
Ac Kc 3c,1.27448,54.57,90.3143,147.767,45.43,20.1857,60.0451,0.00,57.14,42.86
Ac Kc 3d,6.3616,58.98,89.8134,135.969,41.02,20.6866,68.1446,0.00,62.65,37.35
Ac Kc 4c,1.6651,54.61,90.0146,147.168,45.39,20.4854,60.9907,0.00,57.88,42.12
Ac Kc 4d,5.7476,58.19,89.6115,137.497,41.81,20.8884,67.515,0.00,63.20,36.80
Ac Kc 5c,2.04377,54.80,90.0026,146.638,45.20,20.4974,61.2828,0.00,58.23,41.77
Ac Kc 5d,6.26078,58.23,89.2018,136.769,41.77,21.2981,68.909,0.00,63.64,36.36
Ac Kc 6c,2.01544,56.32,90.0117,142.705,43.68,20.4883,63.3817,0.00,57.87,42.13
Ac Kc 6d,7.98842,59.15,88.9847,134.325,40.85,21.5153,71.1713,0.00,63.89,36.11
Ac Kc 7c,2.09379,57.18,89.6405,139.965,42.82,20.8594,65.8346,0.00,57.47,42.53
Ac Kc 7d,7.72157,58.71,88.3372,134.337,41.29,22.1629,72.5394,0.00,63.31,36.69
Ac Kc 8c,2.02621,56.36,89.3959,141.612,43.64,21.1041,65.3562,0.00,57.74,42.26
Ac Kc 8d,7.80198,58.46,88.2301,134.742,41.54,22.2699,72.4555,0.00,63.55,36.45
Ac Kc 9c,1.53072,56.42,88.7443,140.448,43.58,21.7557,67.4559,0.00,58.32,41.68
Ac Kc 9d,6.62026,57.50,87.455,135.802,42.50,23.045,73.2733,0.00,65.99,34.01
Ac Kc Jc,3.08357,55.37,88.3672,142.497,44.63,22.1328,67.0146,0.00,58.11,41.89
Ac Kc Jd,6.34202,54.50,87.8547,143.94,45.50,22.6453,67.2512,0.00,65.02,34.98
Ac Kd Kc,7.7663,60.99,86.6346,126.829,39.01,23.8654,82.6712,0.00,59.94,40.06
Ac Kc Qc,3.40873,55.71,88.5883,141.968,44.29,21.9117,66.8626,0.00,58.53,41.47
Ac Kc Qd,5.26704,54.70,87.5393,142.885,45.30,22.9607,68.4963,0.00,65.06,34.94
Ac Kc Tc,2.83008,55.19,88.3516,142.939,44.81,22.1484,66.7907,0.00,57.74,42.26
Ac Kc Td,7.798,54.42,87.2178,143.105,45.58,23.2822,69.0222,0.00,64.61,35.39
Ac Kd 2c,4.82168,58.51,90.2196,137.681,41.49,20.2804,66.0499,0.00,62.56,37.44
Ac Kd 3c,5.7838,59.05,89.6485,135.551,40.95,20.8515,68.8103,0.00,62.02,37.98
Ac Kd 4c,5.63865,58.45,89.3984,136.563,41.55,21.1016,68.6282,0.00,62.54,37.46
Ac Kd 5c,6.50691,58.40,89.2093,136.386,41.60,21.2907,69.1639,0.00,63.20,36.80
Ac Kd 6c,7.90897,59.22,88.4891,133.403,40.77,22.0109,72.9477,0.00,63.05,36.95
Ac Kd 7c,7.93996,58.97,88.0292,133.277,41.03,22.4708,74.0146,0.00,62.74,37.26
Ac Kd 8c,8.24992,58.63,87.5244,133.285,41.37,22.9756,75.0525,0.00,63.03,36.97
Ac Kd 9c,7.05985,57.61,86.4696,134.009,42.39,24.0304,76.6104,0.00,65.73,34.27
Ac Kd Jc,6.70504,54.64,87.2152,142.528,45.36,23.2848,69.3624,0.00,64.77,35.23
Ac Kd Qc,5.42774,54.44,87.5776,143.629,45.56,22.9224,67.9929,0.00,65.29,34.71
Ac Kd Tc,7.94737,54.65,86.6364,141.54,45.35,23.8635,71.1121,0.00,64.36,35.64
Ac Qc 2c,0.99628,54.72,88.942,145.112,45.28,21.558,64.3456,0.00,57.34,42.66
Ac Qc 2d,5.8736,57.78,90.8235,140.351,42.22,19.6765,62.9771,0.00,62.68,37.32
Ac Qc 3c,1.48891,55.56,89.6212,144.021,44.44,20.8788,63.4897,0.00,56.82,43.18
Ac Qc 3d,7.07518,58.52,89.986,137.291,41.48,20.514,66.8336,0.00,61.74,38.26
Ac Qc 4c,1.85913,55.67,89.386,143.354,44.33,21.114,64.3675,0.00,57.37,42.63
Ac Qc 4d,6.40556,57.93,89.7015,138.263,42.07,20.7985,66.8018,0.00,62.00,38.00
Ac Qc 5c,2.3885,55.89,89.3694,142.761,44.11,21.1306,64.7406,0.00,57.54,42.46
Ac Qc 5d,7.03949,57.99,89.2856,137.474,42.01,21.2144,68.2392,0.00,62.42,37.58
Ac Qc 6c,2.39513,57.39,89.6008,139.405,42.61,20.8992,66.2762,0.00,57.00,43.00
Ac Qc 6d,8.70475,58.56,88.9005,135.54,41.44,21.5994,70.4395,0.00,62.94,37.06
Ac Qc 7c,2.26884,58.43,89.3439,136.517,41.57,21.1561,68.7795,0.00,56.71,43.29
Ac Qc 7d,7.91124,58.51,88.5469,135.117,41.49,21.9531,71.5061,0.00,62.78,37.22
Ac Qc 8c,2.71872,55.93,87.6357,139.91,44.07,22.8643,70.1045,0.00,58.23,41.77
Ac Qc 8d,7.77984,56.86,87.5884,137.533,43.14,22.9116,71.7738,0.00,66.26,33.74
Ac Qc 9c,1.96783,57.12,87.5996,136.932,42.88,22.9004,72.1684,0.00,58.27,41.73
Ac Qc 9d,7.19301,57.40,88.0291,136.936,42.60,22.4709,71.2768,0.00,65.42,34.58
Ac Qc Jc,3.93282,56.03,88.1103,140.418,43.97,22.3897,68.8049,0.00,58.22,41.78
Ac Qc Jd,7.22844,55.20,88.1714,142.61,44.80,22.3286,67.356,0.00,65.14,34.86
Ac Qd Qc,7.81431,60.79,87.3411,128.282,39.21,23.1589,79.8171,0.00,58.99,41.01
Ac Qc Tc,3.61612,55.80,87.7014,140.329,44.20,22.7986,69.7048,0.00,57.88,42.12
Ac Qc Td,8.01304,54.60,87.3508,142.832,45.40,23.1491,68.9104,0.00,64.31,35.69
Ac Qd 2c,5.43863,58.29,91.0165,139.418,41.71,19.4836,63.1218,0.00,62.07,37.93
Ac Qd 3c,6.38023,58.84,90.3486,137.102,41.16,20.1514,66.1574,0.00,61.26,38.74
Ac Qd 4c,6.13557,58.33,90.1599,137.998,41.67,20.3401,65.9693,0.00,61.58,38.42
Ac Qd 5c,7.16196,58.28,89.699,137.429,41.72,20.801,67.3703,0.00,62.07,37.93
Ac Qd 6c,8.41723,58.75,88.8625,135.042,41.25,21.6375,70.8897,0.00,62.15,37.85
Ac Qd 7c,7.95955,58.73,88.5333,134.584,41.27,21.9667,71.9361,0.00,62.05,37.95
Ac Qd 8c,7.94853,56.94,87.5157,137.236,43.06,22.9843,72.1277,0.00,65.75,34.25
Ac Qd 9c,7.26271,57.39,87.52,136.154,42.61,22.98,72.885,0.00,65.02,34.98
Ac Qd Jc,7.24991,54.99,88.2232,143.242,45.01,22.2768,66.8845,0.00,65.20,34.80
Ac Qd Tc,7.98238,54.63,87.3099,142.706,45.37,23.1901,69.0666,0.00,64.37,35.63
Ac Tc 2c,1.12497,55.43,87.4496,140.87,44.57,23.0504,69.8836,0.00,56.98,43.02
Ac Tc 2d,6.50214,56.43,89.9313,142.281,43.57,20.5687,63.8022,0.00,61.98,38.02
Ac Tc 3c,1.45348,56.87,87.9613,138.087,43.13,22.5387,70.6262,0.00,56.29,43.71
Ac Tc 3d,7.80366,57.45,89.5645,139.197,42.55,20.9355,66.4888,0.00,61.36,38.64
Ac Tc 4c,2.05452,56.17,88.1668,140.146,43.83,22.3332,68.8573,0.00,56.89,43.11
Ac Tc 4d,6.92445,56.65,89.2557,140.677,43.35,21.2443,66.2239,0.00,61.76,38.24
Ac Tc 5c,2.39679,56.53,88.2551,139.385,43.47,22.2449,69.1582,0.00,56.94,43.06
Ac Tc 5d,7.00685,56.54,89.0187,140.573,43.46,21.4813,66.7952,0.00,61.83,38.17
Ac Tc 6c,2.50179,56.17,87.9731,139.85,43.83,22.5269,69.4467,0.00,57.50,42.50
Ac Tc 6d,8.12503,56.69,89.5695,141.061,43.31,20.9305,65.3129,0.00,62.94,37.06
Ac Tc 7c,2.63985,56.47,86.6041,136.942,43.53,23.8959,74.1758,0.00,58.33,41.67
Ac Tc 7d,7.26577,56.28,88.5465,140.47,43.72,21.9535,67.8595,0.00,65.18,34.82
Ac Tc 8c,2.80763,57.03,86.2001,134.958,42.97,24.2999,76.4173,0.00,58.50,41.50
Ac Tc 8d,7.62904,56.31,87.8346,139.268,43.69,22.6654,70.107,0.00,66.00,34.00
Ac Tc 9c,2.19908,57.14,86.0377,134.448,42.86,24.4622,77.1226,0.00,58.58,41.42
Ac Tc 9d,7.02206,56.59,87.8193,138.568,43.41,22.6807,70.5982,0.07,65.72,34.21
Ac Td Tc,7.60172,59.00,89.253,135.059,41.00,21.2469,70.0362,0.00,58.22,41.78
Ac Td 2c,6.44239,56.61,90.0349,141.995,43.39,20.4651,63.7426,0.00,61.52,38.48
Ac Td 3c,7.35922,57.43,89.8024,139.603,42.57,20.6976,65.7106,0.00,61.01,38.99
Ac Td 4c,7.03765,56.82,89.5694,140.748,43.18,20.9306,65.5034,0.00,61.58,38.42
Ac Td 5c,7.37643,56.73,89.7127,141.202,43.27,20.7873,64.9168,0.00,61.98,38.02
Ac Td 6c,8.00432,56.84,89.7635,140.995,43.16,20.7365,64.9314,0.00,62.68,37.32
Ac Td 7c,7.47077,56.25,88.6874,140.761,43.74,21.8125,67.3825,0.00,65.04,34.96
Ac Td 8c,7.93617,56.13,88.0033,139.993,43.87,22.4967,69.2937,0.00,65.92,34.08
Ac Td 9c,7.01781,56.47,87.8087,138.829,43.53,22.6913,70.4482,0.00,65.70,34.30
Ad 3c 2c,5.65262,54.38,89.5639,147.058,45.62,20.936,62.0143,0.00,59.87,40.13
Ad 4c 2c,3.93919,56.69,92.2658,145.317,43.31,18.2342,56.8937,0.00,58.55,41.45
Ad 4c 3c,4.98159,57.20,91.2837,142.5,42.80,19.2163,60.6662,0.00,58.83,41.17
Ad 5c 2c,3.67573,55.93,92.0525,146.964,44.08,18.4475,56.5606,0.00,59.20,40.80
Ad 5c 3c,5.15455,56.66,90.9856,143.375,43.34,19.5144,60.847,0.00,59.45,40.55
Ad 5c 4c,5.65972,57.68,91.5623,141.725,42.32,18.9377,60.4764,0.00,58.66,41.34
Ad 6c 2c,6.43565,52.19,89.6434,153.349,47.81,20.8566,58.9563,0.00,58.14,41.86
Ad 6c 3c,6.79615,53.77,89.3083,148.286,46.23,21.1916,61.9508,0.00,57.86,42.14
Ad 6c 4c,5.85764,55.34,90.4833,145.988,44.66,20.0167,60.5667,0.00,58.27,41.73
Ad 6c 5c,6.2248,55.96,90.9441,145.111,44.04,19.5559,60.0033,0.00,58.27,41.73
Ad 7c 2c,6.45868,52.87,89.3546,150.89,47.13,21.1454,60.6347,0.00,58.29,41.71
Ad 7c 3c,7.26974,54.37,89.3877,146.794,45.63,21.1123,62.5237,0.00,58.06,41.94
Ad 7c 4c,6.10458,55.67,90.1843,144.653,44.33,20.3157,61.9242,0.00,58.51,41.49
Ad 7c 5c,6.19126,56.11,90.2919,143.689,43.89,20.2081,62.2136,0.00,58.67,41.33
Ad 7c 6c,7.74947,55.27,89.8703,145.186,44.73,20.6297,62.3221,0.00,60.06,39.94
Ad 8c 2c,7.85299,53.78,89.5934,148.752,46.22,20.9066,61.1212,0.00,58.91,41.09
Ad 8c 3c,8.80832,54.83,89.2989,145.425,45.17,21.2011,63.4222,0.00,58.62,41.38
Ad 8c 4c,8.08282,54.98,89.9297,146.031,45.02,20.5703,61.7512,0.00,59.38,40.62
Ad 8c 5c,7.50655,54.85,89.4151,145.542,45.15,21.0849,63.1129,0.00,60.13,39.87
Ad 8c 6c,8.50037,54.91,89.3409,145.26,45.09,21.1592,63.4201,0.00,60.29,39.71
Ad 8c 7c,8.39248,55.40,88.5211,142.654,44.60,21.9789,66.6011,0.00,62.17,37.83
Ad 9c 2c,6.77789,54.32,89.6757,147.398,45.68,20.8243,61.6057,0.00,59.49,40.51
Ad 9c 3c,7.80435,55.12,89.3247,144.683,44.88,21.1753,63.7642,0.00,59.30,40.70
Ad 9c 4c,7.21978,55.27,89.5431,144.64,44.73,20.9569,63.32,0.00,59.93,40.07
Ad 9c 5c,7.57615,55.04,89.3311,144.919,44.96,21.1689,63.6234,0.00,60.61,39.39
Ad 9c 6c,8.0505,55.16,89.2383,144.441,44.84,21.2617,64.0803,0.00,60.72,39.28
Ad 9c 7c,7.74991,55.65,88.3355,141.734,44.35,22.1645,67.5314,0.00,61.35,38.65
Ad 9c 8c,7.33708,55.76,87.8885,140.72,44.24,22.6116,69.076,0.00,63.96,36.04
Ah Ad 2c,18.5619,53.19,83.853,140.768,46.81,26.647,76.9202,0.00,62.04,37.96
Ah Ad 3c,17.3935,53.96,82.8025,136.999,46.04,27.6975,81.3048,0.00,62.22,37.78
Ah Ad 4c,17.1171,53.21,83.0825,139.423,46.79,27.4174,79.1773,0.00,61.90,38.10
Ah Ad 5c,17.4721,52.78,83.2416,140.826,47.22,27.2584,78.0026,0.00,61.54,38.46
Ah Ad 6c,16.5895,53.29,82.3976,138.048,46.71,28.1023,81.3061,0.00,62.30,37.70
Ah Ad 7c,18.96,52.79,83.293,140.889,47.21,27.207,77.8705,0.00,61.77,38.23
Ah Ad 8c,16.9014,53.53,84.3781,140.742,46.47,26.1219,75.9609,0.00,61.92,38.08
Ah Ad 9c,11.8877,54.59,85.8051,140.345,45.41,24.6949,73.4862,0.00,61.65,38.35
Ah Ad Jc,10.0175,57.51,86.3121,134.006,42.49,24.1879,76.9237,0.00,59.61,40.39
Ah Ad Kc,8.51528,60.29,86.5731,128.213,39.71,23.9269,81.4199,0.00,58.31,41.69
Ah Ad Qc,4.91379,59.59,86.499,129.614,40.41,24.001,80.2528,0.00,58.50,41.50
Ah Ad Tc,11.5188,56.71,86.2066,135.727,43.29,24.2934,75.8335,0.00,59.74,40.26
Ad Jc 2c,6.28534,56.59,89.5215,141.235,43.41,20.9785,65.3119,0.00,60.89,39.11
Ad Jc 3c,7.33946,57.40,89.0162,138.457,42.60,21.4838,68.1558,0.00,60.15,39.85
Ad Jc 4c,6.82637,57.06,89.1259,139.463,42.94,21.3742,67.2648,0.00,60.78,39.22
Ad Jc 5c,7.13411,57.18,88.9022,138.814,42.82,21.5978,68.1638,0.00,61.04,38.96
Ad Jc 6c,8.2258,57.61,89.3143,138.42,42.39,21.1857,67.5395,0.00,60.57,39.43
Ad Jc 7c,7.88647,56.94,88.8651,139.339,43.06,21.6349,67.9014,0.00,64.65,35.35
Ad Jc 8c,7.81398,56.35,87.731,139.001,43.65,22.769,70.4947,0.00,64.63,35.37
Ad Jc 9c,7.39417,56.84,88.0994,138.38,43.16,22.4006,70.1429,0.00,64.59,35.41
Ad Jc Tc,11.4756,54.84,86.6932,141.148,45.16,23.8069,71.2374,0.00,64.26,35.74
Ad Kc 2c,4.86602,58.23,89.4643,137.186,41.77,21.0357,68.0502,0.00,61.85,38.15
Ad Kc 3c,6.0188,58.71,88.8237,135.093,41.29,21.6763,70.9352,0.00,61.44,38.56
Ad Kc 4c,5.72963,58.19,88.6896,136.083,41.81,21.8104,70.4942,0.00,62.30,37.70
Ad Kc 5c,6.198,58.17,88.3787,135.645,41.83,22.1213,71.471,0.00,62.61,37.39
Ad Kc 6c,8.01507,59.21,88.3814,133.268,40.79,22.1186,73.2828,0.00,62.46,37.54
Ad Kc 7c,7.85242,58.92,87.8388,133.116,41.08,22.6612,74.5393,0.00,62.15,37.85
Ad Kc 8c,7.94423,58.50,87.4763,133.515,41.50,23.0237,74.9681,0.00,62.43,37.57
Ad Kc 9c,6.83314,57.35,86.3526,134.443,42.65,24.1474,76.5067,0.00,65.12,34.88
Ad Kc Jc,6.62747,54.76,87.1311,142.058,45.24,23.3689,69.8098,0.00,63.51,36.49
Ad Kc Qc,5.70839,54.62,87.0955,142.37,45.38,23.4045,69.6969,0.00,64.27,35.73
Ad Kc Tc,7.95764,54.74,86.6464,141.33,45.26,23.8536,71.2196,0.00,63.42,36.58
Ad Qc 2c,5.46228,57.94,89.9719,138.642,42.06,20.5281,65.9585,0.00,60.87,39.13
Ad Qc 3c,6.71248,58.33,89.1505,136.462,41.67,21.3495,69.2365,0.00,60.20,39.80
Ad Qc 4c,6.28984,57.95,89.1269,137.332,42.05,21.3731,68.6793,0.00,60.96,39.04
Ad Qc 5c,6.91933,58.02,88.8213,136.685,41.98,21.6787,69.7847,0.00,61.41,38.59
Ad Qc 6c,8.87158,58.75,88.4957,134.492,41.25,22.0043,72.0858,0.00,61.27,38.73
Ad Qc 7c,8.26735,58.72,88.09,133.942,41.28,22.41,73.363,0.00,61.25,38.75
Ad Qc 8c,8.45214,56.97,86.7366,135.949,43.04,23.7634,74.6199,0.00,64.75,35.25
Ad Qc 9c,7.36421,57.32,87.1318,135.713,42.68,23.3682,73.9965,0.00,64.11,35.89
Ad Qc Jc,7.4045,55.46,87.8893,141.506,44.54,22.6107,68.5939,0.00,63.88,36.12
Ad Qc Tc,8.17919,54.97,87.2031,141.639,45.03,23.2969,69.915,0.00,63.48,36.52
Ad Tc 2c,7.05081,56.46,89.1816,141.029,43.54,21.3184,66.1677,0.00,61.01,38.99
Ad Tc 3c,8.23652,57.39,88.7378,138.046,42.61,21.7622,69.024,0.00,60.49,39.51
Ad Tc 4c,7.75837,56.71,88.6561,139.592,43.29,21.8439,68.1829,0.00,61.43,38.57
Ad Tc 5c,7.79525,56.75,88.4998,139.235,43.25,22.0002,68.7416,0.00,61.58,38.42
Ad Tc 6c,8.97218,57.10,89.1771,139.451,42.90,21.3228,67.1623,0.00,61.94,38.06
Ad Tc 7c,8.06615,56.40,88.314,139.805,43.60,22.186,68.7658,0.00,64.62,35.38
Ad Tc 8c,8.39395,56.39,87.5613,138.63,43.61,22.9387,71.0878,0.00,65.39,34.61
Ad Tc 9c,7.73998,56.43,87.5323,138.493,43.57,22.9677,71.2383,0.00,65.38,34.62
Ah 2d 2c,9.06669,50.77,89.911,158.132,49.23,20.589,56.5118,0.00,59.58,40.42
Ah 3d 3c,7.68627,49.84,85.8105,153.717,50.16,24.6895,66.5191,0.00,58.82,41.18
Ah 3d 2c,6.65707,51.44,87.3264,151.589,48.56,23.1736,64.4822,0.00,62.65,37.35
Ah 4d 4c,6.11923,51.79,89.2727,153.909,48.21,21.2273,59.4997,0.00,57.58,42.42
Ah 4d 2c,4.03277,52.73,92.5621,156.744,47.27,17.9379,51.2761,0.00,60.67,39.33
Ah 4d 3c,5.25512,53.45,90.3963,151.006,46.55,20.1037,58.3599,0.00,60.44,39.56
Ah 5d 5c,6.58176,51.38,89.4916,155.508,48.62,21.0084,58.3934,0.00,57.96,42.04
Ah 5d 2c,3.88966,52.06,93.453,160.282,47.94,17.047,48.0514,0.00,61.62,38.38
Ah 5d 3c,5.42163,52.55,89.6038,152.237,47.45,20.8962,59.5136,0.00,60.87,39.13
Ah 5d 4c,5.43559,54.35,90.6204,148.878,45.65,19.8796,58.8451,0.00,59.76,40.24
Ah 6d 6c,10.3619,50.78,87.6387,154.094,49.22,22.8613,62.7664,0.00,59.00,41.00
Ah 6d 2c,7.31362,48.84,89.7371,164.061,51.16,20.7629,54.8405,0.00,61.98,38.02
Ah 6d 3c,7.5166,50.72,89.1494,156.921,49.28,21.3506,58.553,0.00,61.49,38.51
Ah 6d 4c,5.95054,52.27,90.4585,154.512,47.73,20.0416,56.7448,0.00,60.26,39.74
Ah 6d 5c,5.98969,53.18,90.7143,152.293,46.82,19.7857,57.1115,0.00,59.50,40.50
Ah 7d 7c,11.1771,50.27,88.6905,157.517,49.73,21.8094,59.2674,0.00,58.85,41.15
Ah 7d 2c,7.54082,49.28,89.4689,162.091,50.72,21.031,56.037,0.00,61.92,38.08
Ah 7d 3c,7.95305,50.99,89.2112,156.214,49.01,21.2888,58.6989,0.00,61.81,38.19
Ah 7d 4c,6.2646,52.49,90.4112,153.78,47.51,20.0887,57.1437,0.00,60.76,39.24
Ah 7d 5c,6.19103,53.50,90.7165,151.399,46.50,19.7835,57.4922,0.00,59.75,40.25
Ah 7d 6c,8.10438,52.75,89.7483,151.897,47.25,20.7517,59.3558,0.00,61.02,38.98
Ah 8d 8c,16.4699,50.75,88.4712,155.656,49.25,22.0288,60.4413,0.00,58.73,41.27
Ah 8d 2c,9.51993,50.04,90.3495,161.214,49.96,20.1505,54.5033,0.00,62.95,37.05
Ah 8d 3c,10.5021,51.00,90.0642,157.68,49.00,20.4358,56.3573,0.00,62.60,37.40
Ah 8d 4c,9.0123,52.41,91.0251,155.071,47.59,19.4749,55.3,0.00,61.73,38.27
Ah 8d 5c,8.78073,52.25,90.3605,154.404,47.75,20.1395,56.998,0.00,61.52,38.48
Ah 8d 6c,9.93959,52.91,90.269,152.321,47.09,20.2309,58.0605,0.00,60.91,39.09
Ah 8d 7c,9.58699,54.08,89.7475,148.185,45.92,20.7525,61.0653,0.00,61.81,38.19
Ah 9d 9c,10.4957,51.87,88.355,152.078,48.13,22.145,62.1814,0.00,58.36,41.64
Ah 9d 2c,9.63955,50.99,91.1201,159.567,49.01,19.3799,53.4321,0.00,62.95,37.05
Ah 9d 3c,10.7057,51.27,90.7989,158.11,48.73,19.7011,54.6391,0.00,63.51,36.49
Ah 9d 4c,8.91314,51.29,91.3645,159.053,48.71,19.1355,53.0851,0.00,63.15,36.85
Ah 9d 5c,9.30616,51.41,90.8414,157.772,48.59,19.6586,54.6715,0.00,63.07,36.93
Ah 9d 6c,10.3408,52.68,91.1064,154.402,47.32,19.3936,55.3884,0.00,61.97,38.03
Ah 9d 7c,10.1325,53.88,90.2572,149.58,46.12,20.2428,59.3069,0.00,60.82,39.18
Ah 9d 8c,8.78851,54.95,89.6496,145.657,45.05,20.8504,62.5499,0.00,62.90,37.10
Ah Jd Jc,8.67879,56.38,89.0875,141.086,43.62,21.4125,66.3342,0.00,57.90,42.10
Ah Jd 2c,9.08294,55.00,90.2012,146.418,45.00,20.2988,60.9639,0.00,62.27,37.73
Ah Jd 3c,10.1017,54.89,89.4475,145.499,45.11,21.0525,63.0662,0.00,62.22,37.78
Ah Jd 4c,8.92046,54.86,90.1889,146.787,45.14,20.3111,60.8037,0.00,62.97,37.03
Ah Jd 5c,9.44835,55.03,89.8332,145.767,44.97,20.6667,62.097,0.00,63.47,36.53
Ah Jd 6c,11.3054,55.40,89.9668,144.998,44.60,20.5333,62.2131,0.00,62.11,37.89
Ah Jd 7c,11.1989,56.38,90.0393,142.581,43.62,20.4607,63.3925,0.00,63.22,36.78
Ah Jd 8c,10.2989,56.66,89.7904,141.483,43.34,20.7096,64.579,0.00,63.15,36.85
Ah Jd 9c,10.1748,56.71,90.1122,141.869,43.29,20.3878,63.6465,0.00,62.42,37.58
Ah Jd Tc,11.9631,55.69,86.7128,139.031,44.31,23.7872,72.5401,0.00,67.11,32.89
Ah Kd Kc,8.09201,59.73,87.4693,130.744,40.27,23.0307,77.2911,0.00,57.80,42.20
Ah Kd 2c,7.76815,57.92,90.6546,139.744,42.08,19.8454,63.7336,0.00,61.47,38.53
Ah Kd 3c,8.48182,57.30,89.0756,138.795,42.70,21.4244,67.8056,0.00,61.53,38.47
Ah Kd 4c,7.6862,57.23,88.9633,138.804,42.77,21.5367,68.0401,0.00,62.86,37.14
Ah Kd 5c,8.30244,57.25,88.5214,138.048,42.75,21.9786,69.4808,0.00,63.55,36.45
Ah Kd 6c,11.4378,58.93,88.6573,134.316,41.07,21.8427,71.8781,0.00,61.77,38.23
Ah Kd 7c,11.0482,58.40,88.3812,135.123,41.60,22.1188,71.8518,0.00,61.36,38.64
Ah Kd 8c,11.5638,58.73,88.4738,134.501,41.27,22.0262,72.1256,0.00,60.72,39.28
Ah Kd 9c,10.5567,58.44,87.2903,133.352,41.56,23.2097,75.4765,0.00,62.50,37.50
Ah Kd Jc,8.22791,56.57,87.9763,138.856,43.43,22.5237,70.0832,0.00,65.21,34.79
Ah Kd Qc,7.18361,57.59,87.8706,136.241,42.41,22.6294,72.0996,0.00,63.94,36.06
Ah Kd Tc,9.78931,56.37,87.0472,137.876,43.63,23.4528,72.64,0.00,65.91,34.09
Ah Qd Qc,9.10666,58.36,87.9629,134.583,41.64,22.5371,73.1344,0.00,57.94,42.06
Ah Qd 2c,8.5753,57.00,90.7975,142.222,43.00,19.7025,61.9212,0.00,61.31,38.69
Ah Qd 3c,8.82862,56.32,89.4788,141.857,43.68,21.0212,65.032,0.00,61.40,38.60
Ah Qd 4c,8.27017,56.48,89.4888,141.474,43.52,21.0112,65.2387,0.00,62.42,37.58
Ah Qd 5c,9.08683,56.74,89.0651,140.154,43.26,21.4349,66.957,0.00,62.81,37.19
Ah Qd 6c,10.8339,57.62,88.8169,137.627,42.38,21.6831,69.1407,0.00,61.42,38.58
