Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\3d3h2c.cfr
Action Line,Root BET 15 RAISE 60 RAISE 970
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
Ad Kc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc Qc,0.00001,72.60,1052.99,133.063,27.40,15.1055,30.6283,14.18,85.82
Ad Kc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Tc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Tc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Tc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Tc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Tc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 5c,0.00004,91.41,1141.48,114.568,8.59,-72.4516,-468.423,13.16,86.84
Ah 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 6c,0.00013,92.36,1156.3,114.856,7.64,-89.3995,-650.354,15.50,84.50
Ah 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 7c,0.00005,91.82,1138.75,113.774,8.18,-70.6608,-480.183,14.19,85.81
Ah 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd Kc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd Tc,0,81.47,1115.08,125.572,18.53,-55.991,-167.85,24.08,75.92
Ah Td Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 3c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 3d 2c,0.00256,70.67,1034.28,134.262,29.33,30.6995,58.1591,17.60,82.40
Jc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 3d,0.00659,68.20,1029.74,138.529,31.80,34.1301,59.6181,18.82,81.18
Jc 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4d 2c,0.00029,70.72,1032.16,133.901,29.28,31.9434,60.606,18.57,81.43
Jc 4d 3c,0.00129,71.07,1034.23,133.508,28.93,30.48,58.5289,17.91,82.09
Jc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 4d,0.00286,68.50,1033.59,138.424,31.50,30.9835,54.6528,18.05,81.95
Jc 5d 5c,0.00008,88.23,1131.43,117.649,11.77,-62.4253,-294.695,13.18,86.82
Jc 5d 2c,0.00931,69.95,1026.41,134.625,30.05,36.8242,68.0735,19.52,80.48
Jc 5d 3c,0.00449,70.21,1026.95,134.198,29.79,36.0613,67.2418,19.77,80.23
Jc 5d 4c,0.00183,70.74,1031.03,133.723,29.26,33.1156,62.8665,18.53,81.47
Jc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 3d,0.00764,67.15,1021.05,139.503,32.85,43.5772,73.6941,17.99,82.01
Jc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 4d,0.01343,66.80,1019.39,140.003,33.20,45.6582,76.4034,17.53,82.47
Jc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 5d,0.01945,67.51,1024.14,139.168,32.49,40.0688,68.5235,18.45,81.55
Jc 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6d 3c,0.00448,71.22,1027.17,132.314,28.78,37.4447,72.2842,18.01,81.99
Jc 6d 4c,0.00571,70.93,1029.88,133.216,29.07,35.2054,67.2699,17.48,82.52
Jc 6d 5c,0.00084,71.32,1036.04,133.275,28.68,30.5854,59.2426,15.80,84.20
Jc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 5d,0.0121,65.21,1017.96,143.214,34.79,44.7876,71.5216,20.06,79.94
Jc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 6d,0.00657,67.36,1028.53,140.091,32.64,35.6918,60.7437,18.44,81.56
Jc 7d 7c,0.00014,86.06,1109.31,118.255,13.94,-40.2524,-160.435,13.13,86.87
Jc 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7d 5c,0.00183,68.79,1032.3,137.68,31.21,32.2993,57.4902,18.02,81.98
Jc 7d 6c,0.00074,69.49,1029.74,135.958,30.51,35.8454,65.2615,16.94,83.06
Jc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 5d,0.01442,63.97,1012.36,145.182,36.03,49.6793,76.6082,20.84,79.16
Jc 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 6d,0.01239,66.54,1028.46,141.798,33.46,35.6577,59.2061,18.56,81.44
Jc 8c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 7d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8d 8c,0,83.55,1098.65,120.64,16.45,-29.5769,-99.8782,13.10,86.90
Jc 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8d 5c,0.00121,69.42,1028.76,135.959,30.58,36.2749,65.8992,17.54,82.46
Jc 8d 6c,0.00423,69.53,1030.19,135.932,30.47,34.4864,62.8765,17.94,82.06
Jc 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 3d,0.00315,64.82,1022.91,144.77,35.18,40.6106,64.1377,19.21,80.79
Jc 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 4d,0.00546,65.40,1022.15,143.382,34.60,40.612,65.2135,20.04,79.96
Jc 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 5d,0.01898,66.18,1025.39,142.148,33.82,37.8304,62.1427,19.53,80.47
Jc 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 6d,0.03752,65.38,1012.65,142.107,34.62,51.2024,82.1551,18.84,81.16
Jc 9c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 7d,0.00164,64.13,1028.82,147.189,35.87,32.6678,50.5911,21.45,78.55
Jc 9c 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 8d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 2c,0.00011,58.57,1033.78,161.943,41.43,26.4114,35.4125,22.87,77.13
Jc 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9d 6c,0.00648,67.08,1012.24,138.438,32.92,52.919,89.3088,17.41,82.59
Jc 9d 7c,0.00056,63.39,1025.04,148.355,36.61,36.7938,55.8316,21.06,78.94
Jc 9d 8c,0,52.78,1001.51,174.093,47.22,56.2778,66.2086,25.51,74.49
Jd Jc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 2d,0.00903,60.59,989.45,149.814,39.41,69.5586,98.0596,24.17,75.83
Jc Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 3d,0.0124,61.06,988.706,148.563,38.94,70.5044,100.579,23.94,76.06
Jc Tc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 4d,0.05604,61.05,988.761,148.576,38.95,71.2464,101.633,23.07,76.93
Jc Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 5d,0.04518,62.07,995.435,147.134,37.93,64.6832,94.7383,22.95,77.05
Jc Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 6d,0.04834,66.03,1015.73,141.125,33.97,47.0582,76.9625,20.01,79.99
Jc Tc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 7d,0.00496,63.79,1029.88,148.12,36.21,32.5124,49.8814,20.45,79.55
Jc Tc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 8d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Tc 9d,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc Td 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 8c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd 9c 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 9c,0.00015,87.24,1122,117.989,12.76,-54.2175,-236.088,14.52,85.48
Jh Jd Tc,0,88.37,1132.87,117.617,11.63,-65.15,-311.117,14.59,85.41
Jd Tc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Tc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 3d 3c,0.00004,90.88,1142.5,115.339,9.12,-81.1381,-494.065,21.59,78.41
Jh 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh 9d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Td 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 3c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 3d 2c,0.00158,70.44,1032.88,134.518,29.56,32.766,61.589,16.88,83.12
Kc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4c 3d,0.00131,67.98,1030.04,139.02,32.02,33.6237,58.3297,19.05,80.95
Kc 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5c 4d,0.00024,67.13,1023.34,139.854,32.87,40.0959,67.7692,19.30,80.70
Kc 5d 5c,0,87.37,1115.34,117.113,12.63,-45.6152,-200.673,12.39,87.61
Kc 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 5d 3c,0.00223,69.97,1029.68,135.01,30.03,34.2248,63.3154,18.79,81.21
Kc 5d 4c,0.00282,69.67,1030.74,135.73,30.33,33.7708,61.8572,18.12,81.88
Kc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 3d,0.00009,65.97,1022.54,142.211,34.03,41.5543,67.8324,18.57,81.43
Kc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 4d,0.00016,66.92,1024.74,140.489,33.08,39.9532,67.0954,17.92,82.08
Kc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6c 5d,0.00689,67.80,1025.58,138.768,32.20,37.6654,64.9925,19.51,80.49
Kc 6d 6c,0.00007,87.89,1121.53,117.076,12.11,-51.9921,-238.435,12.59,87.41
Kc 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6d 3c,0.0002,70.77,1026.05,133.009,29.23,38.8283,73.8024,17.72,82.28
Kc 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 6d 5c,0.00007,70.79,1030.04,133.491,29.21,34.7322,66.0581,17.83,82.17
Kc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 2d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 3d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 4d,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Kc 7c 5d,0.00171,65.85,1019.45,142.038,34.15,42.3803,68.938,21.07,78.93
Kc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
