Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\Th9d8c.cfr
Action Line,Root BET 152
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 880 freq,RAISE 366 freq,CALL freq,FOLD freq
Ac 9c 8d,24.4651,58.62,294.145,131.355,41.38,86.3546,90.7351,1.06,0.28,55.35,43.32
Ac 9d 9c,20.0784,58.74,303.908,135.45,41.26,76.5919,80.7001,0.00,0.00,50.50,49.50
Ac 9d 2c,25.8047,58.96,299.926,133.174,41.04,80.5742,85.3529,0.00,0.00,52.56,47.44
Ac 9d 3c,20.9321,58.86,295.818,131.555,41.14,84.6817,89.5046,0.00,0.00,53.52,46.48
Ac 9d 4c,22.2529,58.28,296.745,133.28,41.72,83.7547,87.2942,0.00,0.00,52.73,47.27
Ac 9d 5c,20.757,58.55,296.875,132.746,41.45,83.6245,87.7062,0.00,0.00,54.48,45.52
Ac 9d 6c,23.7495,59.11,301.599,133.566,40.89,78.9011,83.8978,0.00,0.00,54.05,45.95
Ac 9d 7c,29.0308,59.00,300.399,133.277,41.00,80.1009,84.9506,0.22,0.00,54.10,45.68
Ac 9d 8c,24.7144,58.51,295.437,132.189,41.49,85.0627,89.1314,1.73,0.00,54.45,43.81
Ad Ac 2c,37.4526,59.11,310.54,137.534,40.89,69.9596,74.3835,0.00,0.00,50.86,49.14
Ad Ac 3c,29.9826,59.03,308.365,136.755,40.97,72.1354,76.547,0.00,0.00,51.88,48.12
Ad Ac 4c,33.8795,58.89,307.876,136.868,41.11,72.6238,76.7993,0.00,0.00,51.05,48.95
Ad Ac 5c,30.0499,58.78,307.017,136.74,41.22,73.4828,77.5016,0.00,0.00,51.19,48.81
Ad Ac 6c,32.2152,58.62,308.839,137.923,41.38,71.6614,75.292,0.00,0.00,49.91,50.09
Ad Ac 7c,34.8683,58.44,308.135,138.029,41.56,72.3648,75.7042,0.00,0.00,49.67,50.33
Ad Ac 8c,35.6186,58.05,304.693,137.392,41.95,75.8074,78.577,0.00,0.00,49.86,50.14
Ad Ac 9c,32.3922,58.49,301.686,135.015,41.51,78.8136,82.5579,0.00,0.00,49.06,50.94
Ah Ad Ac,71.2566,58.94,317.04,140.814,41.06,63.4604,67.1966,0.00,0.00,36.77,63.23
Ad Ac Jc,43.4064,62.69,311.165,129.935,37.31,69.3354,80.7988,0.00,1.44,42.07,56.49
Ad Ac Kc,40.6768,62.33,318.531,133.788,37.67,61.9688,71.5162,0.00,0.00,44.44,55.56
Ad Ac Qc,45.0553,61.79,311.57,131.993,38.21,68.9303,78.4403,0.00,0.00,44.50,55.50
Ad Ac Tc,49.7801,60.28,309.023,134.204,39.72,71.4767,78.2364,0.00,1.66,45.62,52.71
Ac Jc 2c,24.5046,61.50,299.738,127.59,38.50,80.7621,91.2005,0.21,0.00,53.50,46.28
Ac Jc 2d,50.9366,62.46,306.506,128.464,37.54,73.9943,85.6961,0.00,0.68,51.51,47.81
Ac Jc 3c,13.1671,60.81,302.224,130.105,39.19,78.2757,86.8391,0.00,0.00,54.34,45.66
Ac Jc 3d,46.0436,61.79,302.077,127.983,38.21,78.4227,89.2295,0.00,0.16,53.65,46.19
Ac Jc 4c,20.4622,61.06,302.337,129.623,38.94,78.1629,87.2681,0.03,0.00,53.70,46.27
Ac Jc 4d,48.3304,61.90,303.225,128.241,38.10,77.2745,88.1771,0.01,0.39,52.56,47.04
Ac Jc 5c,19.4352,60.34,302.651,131.295,39.66,77.8489,85.3509,0.00,0.00,54.27,45.73
Ac Jc 5d,47.383,61.41,300.295,128.01,38.59,80.2048,90.3653,0.01,0.46,53.75,45.77
Ac Jc 6c,25.286,60.77,302.875,130.464,39.23,77.625,86.0374,0.00,0.00,53.80,46.20
Ac Jc 6d,50.1185,61.98,303.196,128.068,38.02,77.3044,88.3914,0.00,0.55,52.76,46.69
Ac Jc 7c,36.261,60.15,297.486,129.473,39.85,83.0144,90.5688,0.12,0.00,54.99,44.89
Ac Jc 7d,59.1114,60.81,300.237,129.253,39.19,80.2626,89.0398,0.14,1.72,53.27,44.87
Ac Jc 8c,37.5815,60.50,299.496,129.587,39.50,81.0043,89.1659,0.44,0.20,56.36,43.00
Ac Jc 8d,51.6655,60.80,299.455,128.943,39.20,81.0452,89.8797,0.63,3.98,48.80,46.59
Ac Jc 9c,32.5953,60.33,297.825,129.225,39.67,82.6755,90.618,0.94,0.00,56.86,42.20
Ac Jc 9d,48.508,60.98,296.73,127.389,39.02,83.7704,93.3345,0.77,3.89,48.26,47.08
Ac Jd Jc,45.3772,63.59,314.138,129.317,36.41,66.3623,79.2478,0.00,0.00,45.08,54.92
Ac Jc Tc,12.4688,60.76,305.778,131.75,39.24,74.7221,82.7847,0.00,0.00,53.17,46.82
Ac Jc Td,16.5865,63.56,307.504,126.644,36.44,72.9964,87.1013,0.70,1.30,45.54,52.45
Ac Jd 2c,47.0246,62.32,308.098,129.415,37.68,72.4018,83.547,0.67,0.20,50.48,48.65
Ac Jd 3c,42.2678,61.66,304.168,129.136,38.34,76.3323,86.5624,0.49,0.50,51.84,47.17
Ac Jd 4c,44.951,61.69,305.364,129.581,38.31,75.1364,85.2711,0.38,0.73,50.86,48.03
Ac Jd 5c,44.568,61.18,302.763,129.551,38.82,77.7366,87.0614,0.12,1.15,51.78,46.96
Ac Jd 6c,47.8211,61.92,306.029,129.387,38.08,74.471,85.0214,0.16,0.64,51.30,47.90
Ac Jd 7c,58.1527,60.95,302.618,129.966,39.05,77.882,86.7222,0.52,1.18,51.91,46.38
Ac Jd 8c,51.0401,60.83,301.899,129.929,39.17,78.6006,87.2374,0.46,3.84,48.01,47.68
Ac Jd 9c,48.5827,60.96,298.438,128.157,39.04,82.0617,91.3919,0.00,4.19,48.55,47.26
Ac Jd Tc,17.4274,63.00,308.14,128.049,37.00,72.3602,85.0186,0.00,1.05,46.36,52.60
Ac Kc 2c,34.4412,62.64,310.057,129.571,37.36,70.4428,81.9845,0.00,0.00,54.11,45.89
Ac Kc 2d,45.3563,63.82,324.03,132.912,36.18,56.47,67.8604,0.00,0.17,50.87,48.97
Ac Kc 3c,29.6183,61.95,308.123,130.206,38.05,72.3767,82.6977,0.00,0.00,54.90,45.09
Ac Kc 3d,41.8842,63.04,319.744,132.786,36.96,60.7565,71.463,0.00,0.18,52.13,47.69
Ac Kc 4c,34.0519,62.13,310.02,130.628,37.87,70.4798,80.9133,0.00,0.00,54.06,45.94
Ac Kc 4d,43.7907,63.24,321.623,133.143,36.76,58.8769,69.6295,0.00,0.10,51.54,48.36
Ac Kc 5c,35.5086,61.62,309.061,131.307,38.38,71.439,80.9201,0.00,0.00,54.41,45.59
Ac Kc 5d,44.4989,62.64,318.231,132.987,37.36,62.2692,72.4716,0.00,0.60,51.98,47.42
Ac Kc 6c,39.5937,61.80,309.587,131.139,38.20,70.913,80.7108,0.00,0.00,54.11,45.89
Ac Kc 6d,48.5196,63.06,319.327,132.568,36.94,61.1726,71.994,0.00,0.97,50.92,48.11
Ac Kc 7c,42.1427,61.78,310.161,131.43,38.22,70.3388,80.01,0.00,0.00,53.98,46.02
Ac Kc 7d,50.7828,63.04,320.059,132.909,36.96,60.4411,71.0993,0.00,0.50,51.65,47.86
Ac Kc 8c,43.7462,61.63,309.836,131.61,38.37,70.6635,80.0683,0.00,0.00,54.26,45.74
Ac Kc 8d,50.3189,62.91,318.885,132.683,37.09,61.6151,72.237,0.00,0.90,50.98,48.12
Ac Kc 9c,40.3099,61.72,308.881,131.008,38.28,71.6195,81.3452,0.00,0.00,55.61,44.39
Ac Kc 9d,49.3531,63.37,316.778,130.851,36.63,63.7219,75.6438,0.00,1.41,50.31,48.28
Ac Kc Jc,49.0122,63.21,302.89,125.435,36.79,77.6103,91.7248,2.45,0.06,53.12,44.37
Ac Kc Jd,59.0811,65.22,318.808,127.963,34.78,61.6918,77.1203,0.00,1.63,46.28,52.09
Ac Kd Kc,43.8093,63.58,324.646,133.657,36.42,55.8544,66.688,0.00,0.00,45.97,54.03
Ac Kc Qc,42.0621,63.81,307.962,126.341,36.19,72.5377,87.146,1.83,0.00,52.82,45.34
Ac Kc Qd,54.6354,65.18,317.81,127.634,34.82,62.6896,78.2857,0.00,0.45,47.70,51.85
Ac Kc Tc,54.102,63.68,307.587,126.444,36.32,72.9132,87.2846,0.01,0.50,55.61,43.87
Ac Kc Td,55.4232,65.82,322.392,128.22,34.18,58.1081,73.9175,0.00,1.94,46.46,51.60
Ac Kd 2c,41.4195,63.37,323.391,133.586,36.63,57.1094,67.7913,0.28,0.41,49.64,49.68
Ac Kd 3c,38.2641,62.65,319.762,133.608,37.35,60.7378,70.7059,0.21,0.42,51.01,48.36
Ac Kd 4c,40.7194,62.68,321.483,134.261,37.32,59.0172,68.7589,0.32,0.27,50.24,49.17
Ac Kd 5c,41.7744,62.20,319.019,134.262,37.80,61.4814,70.7196,0.00,0.63,51.07,48.30
Ac Kd 6c,45.688,62.91,320.834,133.503,37.09,59.6657,69.9434,0.00,0.79,50.13,49.08
Ac Kd 7c,49.0618,62.91,321.109,133.619,37.09,59.3915,69.6211,0.02,0.32,50.63,49.03
Ac Kd 8c,48.0318,62.65,320.152,133.767,37.35,60.348,70.2556,0.01,0.94,49.89,49.16
Ac Kd 9c,46.8444,62.98,317.816,132.097,37.02,62.6839,73.6241,0.02,2.40,48.56,49.03
Ac Kd Jc,56.9539,64.99,317.945,128.061,35.01,62.5552,77.6941,0.01,2.59,45.12,52.28
Ac Kd Qc,54.1318,65.00,316.953,127.652,35.00,63.5472,78.9369,0.00,0.73,47.32,51.95
Ac Kd Tc,53.1277,65.45,322.007,128.8,34.55,58.4926,73.6,0.00,3.64,43.83,52.53
Ac Qc 2c,16.587,60.10,302.205,131.632,39.90,78.2946,85.3166,0.00,0.00,53.54,46.46
Ac Qc 2d,48.85,62.22,309.368,130.164,37.78,71.1317,81.8574,0.00,0.00,51.89,48.11
Ac Qc 3c,7.45487,59.14,305.261,135.13,40.86,75.2393,80.0532,0.01,0.00,54.21,45.77
Ac Qc 3d,44.2123,61.52,304.512,129.586,38.48,75.9878,85.8472,0.00,0.00,53.36,46.64
Ac Qc 4c,14.501,59.70,303.642,133.142,40.30,76.8578,82.9215,0.00,0.00,53.66,46.34
Ac Qc 4d,46.2148,61.56,305.699,129.986,38.44,74.8014,84.6158,0.00,0.00,52.62,47.38
Ac Qc 5c,14.6782,59.01,303.901,134.813,40.99,76.5995,81.252,0.00,0.01,54.07,45.92
Ac Qc 5d,45.4042,61.10,302.404,129.571,38.90,78.0958,87.279,0.00,0.00,53.85,46.15
Ac Qc 6c,20.1324,59.60,303.886,133.473,40.40,76.6141,82.4534,0.00,0.00,53.55,46.44
Ac Qc 6d,49.3527,61.57,304.659,129.536,38.43,75.8413,85.8012,0.00,0.00,53.31,46.69
Ac Qc 7c,21.5399,59.78,304.441,133.315,40.22,76.0589,82.2215,0.00,0.00,53.33,46.67
Ac Qc 7d,50.492,61.63,305.41,129.723,38.37,75.0896,85.0894,0.00,0.00,52.94,47.06
Ac Qc 8c,32.6223,59.39,298.802,131.711,40.61,81.6985,87.4641,0.00,0.00,55.57,44.43
Ac Qc 8d,54.3197,60.44,300.008,129.934,39.56,80.4918,88.4711,0.34,1.53,52.16,45.97
Ac Qc 9c,27.4917,59.93,299.426,130.8,40.07,81.0743,87.9621,0.01,1.33,54.88,43.78
Ac Qc 9d,46.791,61.04,298.377,127.972,38.96,82.1232,91.6375,0.21,3.25,49.35,47.19
Ac Qc Jc,33.2982,63.39,302.595,124.952,36.61,77.9052,92.5331,0.02,1.85,54.97,43.16
Ac Qc Jd,44.5864,65.00,305.544,123.054,35.00,74.9558,93.1129,0.76,3.40,44.28,51.57
Ac Qd Qc,32.4361,62.68,301.868,126.064,37.32,78.6325,91.6185,0.00,0.60,46.27,53.13
Ac Qc Tc,54.5433,63.03,306.075,127.129,36.97,74.4245,87.5168,0.00,0.03,53.79,46.18
Ac Qc Td,68.4946,65.38,315.276,126.242,34.62,65.2244,81.9054,0.18,0.06,46.92,52.84
Ac Qd 2c,45.9573,61.80,308.133,130.513,38.20,72.367,82.3758,0.09,0.49,50.70,48.72
Ac Qd 3c,40.9208,61.08,304.093,130.336,38.92,76.4068,85.3488,0.17,0.97,51.35,47.51
Ac Qd 4c,43.553,61.05,304.988,130.776,38.95,75.5117,84.292,0.00,1.03,50.78,48.18
Ac Qd 5c,42.5828,60.51,302.724,130.955,39.49,77.7763,85.6414,0.00,0.99,51.83,47.18
Ac Qd 6c,46.5648,61.27,306.098,130.773,38.73,74.4019,83.5325,0.03,0.30,51.98,47.70
Ac Qd 7c,48.6568,61.40,306.672,130.756,38.60,73.8281,83.1522,0.00,0.53,51.23,48.24
Ac Qd 8c,51.3843,60.21,301.45,131.063,39.79,79.0496,86.3777,0.20,3.24,49.28,47.28
Ac Qd 9c,45.7989,60.83,299.395,128.844,39.17,81.105,90.0248,0.00,3.57,48.95,47.48
Ac Qd Jc,42.2225,64.92,305.292,123.098,35.08,75.2085,93.2228,0.02,4.15,44.40,51.44
Ac Qd Tc,66.2069,65.18,315.423,126.689,34.82,65.0774,81.2509,0.00,0.00,46.83,53.17
Ac Tc 2c,36.6116,59.55,304.131,133.697,40.45,76.369,82.0836,2.38,0.00,53.21,44.40
Ac Tc 2d,50.074,59.97,308.432,134.643,40.03,72.0684,78.2701,0.00,1.24,54.23,44.52
Ac Tc 3c,33.2217,58.94,300.93,133.663,41.06,79.5696,84.2505,2.21,0.00,54.09,43.69
Ac Tc 3d,46.8797,59.23,303.342,134.061,40.77,77.1578,82.2898,0.00,1.01,56.30,42.69
Ac Tc 4c,37.8863,59.00,302.605,134.272,41.00,77.8953,82.5962,2.23,0.00,53.31,44.45
Ac Tc 4d,49.292,59.27,304.345,134.423,40.73,76.1548,81.2919,0.00,1.39,54.81,43.80
Ac Tc 5c,38.5164,58.47,301.489,134.982,41.53,79.0108,82.7164,2.51,0.00,53.08,44.41
Ac Tc 5d,49.1049,58.71,300.918,134.167,41.29,79.5819,83.8067,0.00,1.35,56.05,42.60
Ac Tc 6c,44.2356,58.24,300.467,135.059,41.76,80.0328,83.3221,2.08,0.00,54.31,43.62
Ac Tc 6d,54.9433,58.84,301.763,134.25,41.16,78.7373,83.1756,0.00,1.67,57.48,40.84
Ac Tc 7c,48.3751,58.19,299.975,134.949,41.81,80.5253,83.7389,2.34,0.00,54.27,43.39
Ac Tc 7d,56.2398,58.73,302.377,134.775,41.27,78.1225,82.3072,0.00,2.15,56.83,41.02
Ac Tc 8c,44.4847,58.22,300.898,135.29,41.78,79.6016,82.8416,3.96,0.00,53.08,42.97
Ac Tc 8d,53.4824,58.50,301.271,134.805,41.50,79.2286,83.0135,0.00,4.53,52.63,42.85
Ac Tc 9c,45.0844,58.48,298.429,133.582,41.52,82.0713,85.9476,4.18,0.00,53.99,41.83
Ac Tc 9d,51.0948,58.58,297.884,133.121,41.42,82.6157,86.7178,0.17,3.35,53.38,43.11
Ac Td Tc,36.5629,60.10,303.071,132.009,39.90,77.4291,84.3733,0.00,1.54,50.26,48.20
Ac Td 2c,48.469,59.96,308.547,134.715,40.04,71.9525,78.1256,0.10,0.41,54.60,44.89
Ac Td 3c,45.1744,59.33,304.062,134.168,40.67,76.4384,81.7086,0.07,0.28,56.45,43.19
Ac Td 4c,48.2077,59.29,305.144,134.734,40.71,75.3564,80.4753,0.00,0.51,55.28,44.21
Ac Td 5c,48.4703,58.77,302.303,134.648,41.23,78.1965,82.4668,0.00,0.85,55.68,43.48
Ac Td 6c,54.7985,58.93,302.857,134.538,41.07,77.6426,82.1932,0.00,0.58,57.41,42.01
Ac Td 7c,56.618,58.89,304.079,135.16,41.11,76.4209,80.8323,0.30,1.24,56.09,42.37
Ac Td 8c,52.3373,58.62,303.641,135.588,41.38,76.8588,80.7631,0.63,4.39,50.75,44.23
Ac Td 9c,50.9855,58.59,298.694,133.446,41.41,81.8063,85.9014,0.11,3.63,52.64,43.61
Ad 3c 2c,13.4084,59.19,297.461,131.56,40.81,83.0391,88.4655,0.00,0.00,54.26,45.74
Ad 4c 2c,26.366,59.26,303.537,134.078,40.74,76.9628,82.1433,0.00,0.00,54.02,45.98
Ad 4c 3c,20.1535,59.61,300.009,131.757,40.39,80.491,86.638,0.00,0.00,54.90,45.10
Ad 5c 2c,23.5664,59.08,304.322,134.837,40.92,76.1779,80.9453,0.00,0.00,53.50,46.50
Ad 5c 3c,18.2422,59.56,302.962,133.157,40.44,77.5385,83.3653,0.00,0.00,54.52,45.48
Ad 5c 4c,15.6612,59.45,301.718,132.866,40.55,78.7821,84.4626,0.02,0.00,55.27,44.71
Ad 6c 2c,26.4759,58.78,309.432,137.815,41.22,71.0676,74.9551,0.00,0.00,51.85,48.15
Ad 6c 3c,20.1744,59.13,307.18,135.993,40.87,73.3196,78.0002,0.00,0.00,52.87,47.13
Ad 6c 4c,25.1404,59.07,306.864,135.988,40.93,73.6361,78.2244,0.00,0.00,52.81,47.19
Ad 6c 5c,17.7565,59.20,303.858,134.368,40.80,76.6422,81.6698,0.00,0.00,53.77,46.22
Ad 7c 2c,28.5947,58.22,307.71,138.361,41.78,72.7904,75.7463,0.00,0.00,52.02,47.98
Ad 7c 3c,22.0339,58.39,303.966,136.281,41.61,76.534,79.9669,0.00,0.00,53.59,46.41
Ad 7c 4c,26.07,58.36,304.809,136.725,41.64,75.6912,79.0322,0.00,0.00,53.35,46.65
Ad 7c 5c,24.8339,58.44,304.265,136.291,41.56,76.2351,79.7567,0.00,0.00,53.70,46.30
Ad 7c 6c,20.0388,58.25,300.93,135.24,41.75,79.5702,82.8638,0.20,0.01,55.08,44.71
Ad 8c 2c,28.9228,57.56,303.77,138.154,42.44,76.73,78.606,0.00,0.00,52.42,47.58
Ad 8c 3c,24.0227,57.51,301.254,137.138,42.49,79.2464,81.0812,0.00,0.00,53.24,46.76
Ad 8c 4c,27.2806,57.18,300.392,137.524,42.82,80.1076,81.3393,0.00,0.00,53.80,46.20
Ad 8c 5c,24.0503,57.67,299.42,135.915,42.33,81.08,83.2789,0.00,0.00,54.10,45.90
Ad 8c 6c,27.3759,57.90,302.654,136.843,42.10,77.8464,80.3902,0.00,0.00,53.80,46.20
Ad 8c 7c,26.8765,57.83,300.349,135.957,42.17,80.1506,82.6389,0.90,0.00,55.03,44.07
Ad 9c 2c,26.7972,58.29,300.252,134.843,41.71,80.2482,83.6493,0.00,0.00,51.84,48.16
Ad 9c 3c,21.3768,57.93,295.838,133.691,42.07,84.6617,87.4911,0.00,0.00,52.90,47.10
Ad 9c 4c,24.374,57.70,297.317,134.884,42.30,83.1834,85.505,0.00,0.00,52.17,47.83
Ad 9c 5c,22.039,57.94,296.694,134.049,42.06,83.8064,86.6325,0.00,0.00,53.96,46.04
Ad 9c 6c,23.8836,58.58,300.934,134.486,41.42,79.5661,83.5144,0.00,0.00,53.45,46.55
Ad 9c 7c,27.7272,58.79,300.913,133.99,41.21,79.5866,83.9678,0.00,0.00,54.24,45.76
Ad 9c 8c,22.0586,58.69,296.316,132.173,41.31,84.1839,88.5981,0.96,0.37,54.42,44.25
Ah Ad 2c,55.2789,58.58,304.757,136.193,41.42,75.7426,79.5025,0.00,0.00,51.02,48.98
Ah Ad 3c,42.4157,57.75,302.089,136.931,42.25,78.4108,80.6943,0.00,0.00,52.55,47.45
Ah Ad 4c,56.025,58.27,302.296,135.798,41.73,78.2041,81.4881,0.00,0.00,51.65,48.35
Ah Ad 5c,48.9252,57.78,300.392,136.089,42.22,80.1079,82.5017,0.00,0.00,52.11,47.89
Ah Ad 6c,50.9017,57.89,301.763,136.451,42.11,78.7374,81.3011,0.00,0.00,50.49,49.51
Ah Ad 7c,53.0235,57.74,301.575,136.73,42.26,78.9253,81.1973,0.00,0.00,50.14,49.86
Ah Ad 8c,55.5967,57.80,302.078,136.812,42.20,78.4217,80.7979,0.00,0.00,49.34,50.66
Ah Ad 9c,48.4839,58.60,303.176,135.429,41.40,77.3242,81.2113,0.00,0.01,47.13,52.87
Ah Ad Jc,42.7131,62.83,315.613,131.494,37.17,64.8872,75.9044,0.00,0.26,40.67,59.07
Ah Ad Kc,33.8129,61.90,321.201,135.843,38.10,59.2987,67.6658,0.00,0.00,42.12,57.88
Ah Ad Qc,41.5635,61.34,315.717,134.739,38.66,64.7834,72.8565,0.00,0.00,41.94,58.06
Ah Ad Tc,52.3245,60.60,314.163,135.708,39.40,66.337,73.2069,0.00,2.62,41.61,55.77
Ad Jc 2c,47.2267,62.38,309.065,129.703,37.62,71.4352,82.5559,0.00,0.02,51.00,48.98
Ad Jc 3c,40.8974,61.66,305.519,129.716,38.34,74.9815,85.0231,0.02,0.05,52.54,47.39
Ad Jc 4c,45.7833,61.77,306.317,129.821,38.23,74.1832,84.362,0.00,0.09,51.52,48.39
Ad Jc 5c,44.4078,61.32,304.507,129.997,38.68,75.9928,85.4188,0.00,0.05,52.64,47.31
Ad Jc 6c,45.492,61.96,307.761,130.026,38.04,72.7392,83.1401,0.00,0.00,51.70,48.30
Ad Jc 7c,56.7589,61.03,303.173,130.047,38.97,77.3271,86.2673,0.03,0.35,53.57,46.05
Ad Jc 8c,52.6492,61.08,303.489,130.066,38.92,77.0107,86.0351,0.36,2.42,49.65,47.56
Ad Jc 9c,50.3467,61.26,300.921,128.585,38.74,79.5791,89.3194,0.00,3.45,48.83,47.72
Ad Jc Tc,16.7518,62.90,309.803,128.932,37.10,70.6973,82.8545,0.00,0.62,46.23,53.15
Ad Kc 2c,41.5502,63.45,323.306,133.395,36.55,57.1939,68.0293,0.00,0.00,49.92,50.08
Ad Kc 3c,37.8992,62.57,319.138,133.519,37.43,61.3615,71.278,0.00,0.01,51.34,48.65
Ad Kc 4c,40.9185,62.76,321.283,134.014,37.24,59.2173,69.1342,0.00,0.00,50.52,49.48
Ad Kc 5c,41.8881,62.26,318.772,134.033,37.74,61.7285,71.1124,0.00,0.03,51.40,48.57
Ad Kc 6c,45.2755,62.79,319.625,133.252,37.21,60.875,71.133,0.00,0.05,50.75,49.20
Ad Kc 7c,47.1973,62.72,320.124,133.619,37.28,60.3757,70.4081,0.00,0.00,51.01,48.99
Ad Kc 8c,48.948,62.66,319.654,133.547,37.34,60.8456,70.8451,0.00,0.05,50.72,49.23
Ad Kc 9c,49.4718,63.05,317.13,131.661,36.95,63.3696,74.5743,0.00,0.95,50.06,48.99
Ad Kc Jc,57.5662,64.80,316.858,128.001,35.20,63.6418,78.6133,0.10,0.99,46.77,52.14
Ad Kc Qc,52.8978,64.83,316.831,127.927,35.17,63.6686,78.718,0.00,1.63,45.82,52.55
Ad Kc Tc,54.6897,65.36,320.868,128.513,34.64,59.6316,74.8471,0.00,2.86,44.47,52.67
Ad Qc 2c,44.9529,61.95,310.879,131.376,38.05,69.6207,79.5442,0.00,0.01,50.69,49.30
Ad Qc 3c,40.2414,61.16,306.193,131.064,38.84,74.3073,83.1749,0.06,0.08,52.06,47.81
Ad Qc 4c,43.4017,61.27,307.672,131.465,38.73,72.8277,81.7458,0.00,0.03,51.34,48.63
Ad Qc 5c,42.7973,60.83,305.277,131.368,39.17,75.2233,83.5035,0.00,0.03,52.44,47.53
Ad Qc 6c,45.2247,61.27,308.003,131.601,38.73,72.4975,81.3806,0.00,0.00,51.93,48.07
Ad Qc 7c,46.919,61.38,308.284,131.489,38.62,72.2163,81.2918,0.00,0.00,51.71,48.28
Ad Qc 8c,53.3952,60.53,303.929,131.448,39.47,76.5715,84.342,0.00,1.87,51.06,47.07
Ad Qc 9c,49.3061,61.19,302.078,129.242,38.81,78.422,87.8457,0.00,1.94,50.46,47.60
Ad Qc Jc,41.8259,65.03,307.595,123.817,34.97,72.9047,90.6511,0.00,4.19,43.77,52.03
Ad Qc Tc,66.48,65.27,316.107,126.777,34.73,64.3927,80.6186,0.00,0.40,46.00,53.60
Ad Tc 2c,49.6505,59.91,310.112,135.512,40.09,70.3876,76.3303,0.00,0.27,53.84,45.88
Ad Tc 3c,46.2609,59.17,304.994,134.935,40.83,75.5064,80.4041,0.00,0.30,55.54,44.15
Ad Tc 4c,49.9033,59.20,306.852,135.697,40.80,73.6478,78.4751,0.00,0.59,54.01,45.40
Ad Tc 5c,49.8531,58.83,304.542,135.521,41.17,75.958,80.2109,0.00,0.53,55.06,44.41
Ad Tc 6c,55.0471,59.11,305.096,135.119,40.89,75.4036,80.175,0.00,0.37,57.11,42.51
Ad Tc 7c,56.8308,58.98,305.085,135.418,41.02,75.4149,79.9275,0.00,0.76,56.85,42.39
Ad Tc 8c,54.5406,58.75,304.511,135.695,41.25,75.989,80.0853,0.01,3.52,52.14,44.33
Ad Tc 9c,53.2461,58.88,301.471,134.036,41.12,79.0291,83.559,0.00,2.93,52.98,44.09
Ah 2d 2c,44.3573,58.89,315.617,140.3,41.11,64.883,68.6202,0.00,0.00,49.44,50.56
Ah 3d 3c,40.2538,58.61,314.565,140.501,41.39,65.9346,69.2596,0.00,0.00,50.19,49.81
Ah 3d 2c,21.4913,56.69,293.001,135.29,43.31,87.4993,87.847,0.00,0.00,55.01,44.99
Ah 4d 4c,39.1142,58.04,309.095,139.411,41.96,71.4052,73.9894,0.00,0.00,50.42,49.58
Ah 4d 2c,35.1912,57.47,299.46,136.406,42.53,81.0401,82.8466,0.00,0.00,54.94,45.06
Ah 4d 3c,27.2672,57.32,296.322,135.332,42.68,84.1785,85.7503,0.00,0.00,55.67,44.33
Ah 5d 5c,32.4955,57.65,306.09,138.982,42.35,74.4102,76.3984,0.00,0.00,51.27,48.73
Ah 5d 2c,31.6558,56.98,299.974,137.817,43.02,80.5259,81.3818,0.00,0.00,54.52,45.48
Ah 5d 3c,25.1205,57.03,296.787,136.237,42.97,83.7129,84.6978,0.00,0.00,55.48,44.52
Ah 5d 4c,22.7187,56.62,293.99,135.925,43.38,86.5101,86.7054,0.00,0.00,56.01,43.99
Ah 6d 6c,33.3352,57.80,309.253,140.056,42.20,71.2472,73.4096,0.00,0.00,50.32,49.68
Ah 6d 2c,35.4649,56.96,306.283,140.763,43.04,74.2167,74.9727,0.00,0.00,52.51,47.49
Ah 6d 3c,27.2356,56.58,303.846,140.587,43.42,76.6539,76.7523,0.00,0.00,53.76,46.24
Ah 6d 4c,31.9158,56.73,303.094,139.874,43.27,77.4065,77.7705,0.00,0.00,53.82,46.18
Ah 6d 5c,24.2572,55.99,298.889,139.733,44.01,81.6113,80.634,0.00,0.00,55.20,44.80
Ah 7d 7c,35.7005,57.31,307.161,140.314,42.69,73.3388,74.686,0.00,0.00,50.77,49.23
Ah 7d 2c,39.554,56.30,303.374,141.07,43.70,77.1258,76.728,0.00,0.00,52.74,47.26
Ah 7d 3c,30.1312,55.91,300.176,140.539,44.09,80.3239,79.215,0.00,0.00,54.36,45.64
Ah 7d 4c,34.4943,56.02,300.647,140.483,43.98,79.8533,78.9477,0.00,0.00,54.22,45.78
Ah 7d 5c,31.0614,55.76,300.322,140.988,44.24,80.1776,78.8011,0.00,0.00,54.67,45.33
Ah 7d 6c,26.3393,55.27,296.196,140.298,44.73,84.3037,81.9389,0.00,0.00,55.70,44.30
Ah 8d 8c,32.591,56.80,303.491,139.871,43.20,77.0093,77.506,0.00,0.00,50.75,49.25
Ah 8d 2c,39.6614,55.93,299.738,140.288,44.07,80.7619,79.6803,0.00,0.00,52.88,47.12
Ah 8d 3c,32.8408,55.46,297.707,140.531,44.54,82.7932,80.8131,0.00,0.00,53.77,46.23
Ah 8d 4c,35.9779,55.40,295.767,139.748,44.60,84.7328,82.6086,0.00,0.00,54.38,45.62
Ah 8d 5c,31.2583,55.49,294.95,139.14,44.51,85.5495,83.5712,0.00,0.00,54.97,45.03
