Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\Th9d8c.cfr
Action Line,Root BET 152 RAISE 880
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
Ad 5c 2c,0.00021,8.88,-297.573,-627.624,91.12,1558.06,135.489,55.62,44.38
Ad 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 5c 4c,0.00305,31.67,14.2692,8.43845,68.33,1246.23,144.513,53.32,46.68
Ad 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 6c 3c,0.00024,7.95,-304.157,-716.529,92.05,1564.67,134.694,54.54,45.46
Ad 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 6c 5c,0.00059,26.99,-28.5311,-19.7979,73.01,1289.03,139.895,52.94,47.06
Ad 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 6c,0.03989,34.69,53.6431,28.9585,65.31,1206.86,146.425,55.91,44.09
Ad 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 7c,0.24151,34.84,60.3162,32.4207,65.16,1200.19,145.949,55.89,44.11
Ad 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 8c,0.21272,35.51,72.0271,37.9808,64.49,1188.47,146.035,52.70,47.30
Ah Ad 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Kc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Jc 2c,0.00004,50.69,219.357,81.0314,49.31,1041.14,167.321,48.68,51.32
Ad Jc 3c,0.00994,37.90,84.5594,41.7817,62.10,1175.94,150.048,48.98,51.02
Ad Jc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Jc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Jc 7c,0.01827,37.51,70.3186,35.1106,62.50,1190.18,150.905,49.25,50.75
Ad Jc 8c,0.19128,41.62,155.256,69.8637,58.38,1105.24,150.007,47.48,52.52
Ad Jc 9c,0.00047,33.64,95.2159,53.0042,66.36,1165.28,139.146,48.23,51.77
Ad Jc Tc,0.00012,23.10,-25.2899,-20.4994,76.90,1285.8,132.496,52.09,47.91
Ad Kc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 3c,0.00157,35.22,198.876,105.75,64.78,1061.62,129.853,43.67,56.33
Ad Kc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc Jc,0.05812,33.07,152.227,86.1895,66.92,1108.27,131.22,46.98,53.02
Ad Kc Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 3c,0.02525,34.84,66.9917,36.0093,65.16,1193.5,145.138,45.85,54.15
Ad Qc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 8c,0.00001,44.51,150.397,63.2762,55.49,1110.1,158.521,49.25,50.75
Ad Qc 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc Tc,0.00253,32.90,131.453,74.8171,67.10,1129.04,133.336,44.61,55.39
Ad Tc 2c,0.00012,26.99,30.7834,21.3594,73.01,1229.72,133.462,42.30,57.70
Ad Tc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Tc 4c,0.00065,27.66,46.2295,31.3021,72.34,1214.27,133.001,41.80,58.20
Ad Tc 5c,0.00057,29.31,72.7339,46.4634,70.68,1187.76,133.151,42.52,57.48
Ad Tc 6c,0.00271,30.43,88.7969,54.6445,69.57,1171.7,133.458,43.60,56.40
Ad Tc 7c,0.0006,31.21,95.659,57.4021,68.79,1164.84,134.173,43.90,56.10
Ad Tc 8c,0.00646,50.84,223.462,82.3082,49.16,1037.03,167.163,47.67,52.33
Ad Tc 9c,0.00102,41.12,285.979,130.224,58.88,974.52,131.159,44.10,55.90
Ah 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 8c,0.00085,26.53,9.89244,6.98382,73.47,1250.61,134.875,43.19,56.81
Ah Jd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 3c,0.00001,23.69,20.692,16.3547,76.31,1239.81,128.747,39.57,60.43
Ah Jd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 6c,0,27.02,74.3319,51.5115,72.98,1186.17,128.798,40.83,59.17
Ah Jd 7c,0.00091,27.05,59.941,41.5027,72.95,1200.57,130.401,40.55,59.45
Ah Jd 8c,0.00003,29.89,92.0195,57.659,70.11,1168.48,132.056,39.49,60.51
Ah Jd 9c,0.02359,34.02,129.523,71.2899,65.98,1130.98,135.834,44.47,55.53
Ah Jd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd Kc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 5c,0.00207,31.01,161.826,97.7182,68.99,1098.67,126.194,40.37,59.63
Ah Kd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 7c,0.00115,30.82,158.077,96.0647,69.18,1102.42,126.265,40.70,59.30
Ah Kd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd Jc,0.00236,38.95,282.626,135.868,61.05,977.875,126.931,47.37,52.63
Ah Kd Qc,0.00034,22.49,-45.995,-38.2926,77.51,1306.5,133.572,41.72,58.28
Ah Kd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 4c,0.00041,24.40,41.4203,31.7907,75.60,1219.09,127.777,39.43,60.57
Ah Qd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 8c,0.00005,28.78,81.179,52.8133,71.22,1179.32,131.219,40.89,59.11
Ah Qd 9c,0.0003,16.92,-117.213,-129.702,83.08,1377.72,131.407,39.51,60.49
Ah Qd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 3c,0.00079,22.31,-30.1786,-25.3339,77.69,1290.68,131.64,40.52,59.48
Ah Td 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 5c,0.00002,24.26,5.41639,4.18116,75.74,1255.08,131.306,40.42,59.58
Ah Td 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 8c,0,36.21,217.238,112.349,63.79,1043.26,129.593,39.66,60.34
Ah Td 9c,0.0017,31.14,56.6416,34.0641,68.86,1203.86,138.527,45.91,54.09
Jc 2d 2c,0.99519,42.96,213.003,92.8445,57.04,1047.5,145.523,46.38,53.62
Jc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 3c 2d,2.24744,39.17,134.504,64.3094,60.83,1125.99,146.67,48.89,51.11
Jc 3d 3c,1.10852,42.96,212.768,92.7539,57.04,1047.73,145.541,47.06,52.94
Jc 3d 2c,2.10983,39.27,137.654,65.6373,60.73,1122.85,146.516,48.99,51.01
Jc 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 2d,1.64158,41.75,184.964,82.9736,58.26,1075.53,146.296,47.94,52.06
Jc 4c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 4c 3d,1.7927,40.29,157.581,73.2506,59.71,1102.92,146.354,47.67,52.33
Jc 4d 4c,0.17071,40.45,166.35,77.0095,59.55,1094.15,145.596,46.05,53.95
Jc 4d 2c,1.76559,40.08,157.098,73.3923,59.92,1103.4,145.928,48.43,51.57
Jc 4d 3c,2.10078,39.82,148.283,69.7407,60.18,1112.22,146.438,48.18,51.82
Jc 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 2d,0.84756,40.05,158.124,73.936,59.95,1102.38,145.706,47.88,52.12
Jc 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 3d,1.12098,40.05,156.198,73.0294,59.95,1104.3,145.97,47.91,52.09
Jc 5c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 5c 4d,1.02786,39.95,156.271,73.2555,60.05,1104.23,145.704,47.46,52.54
Jc 5d 5c,0.12203,38.55,154.351,74.9704,61.45,1106.15,142.648,45.53,54.47
Jc 5d 2c,1.35305,39.15,144.29,69.0097,60.85,1116.21,145.365,48.15,51.85
Jc 5d 3c,1.87475,40.31,159.784,74.236,59.69,1100.71,146.113,48.25,51.75
Jc 5d 4c,1.059,39.76,153.253,72.1741,60.24,1107.25,145.656,47.55,52.45
Jc 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 2d,0.11687,39.15,148.91,71.2197,60.85,1111.59,144.762,48.45,51.55
Jc 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 3d,0.87832,39.31,150.861,71.8711,60.69,1109.64,144.876,46.81,53.19
Jc 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 4d,0.43675,38.92,143.947,69.2593,61.08,1116.55,144.852,47.04,52.96
Jc 6c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 6c 5d,1.2604,40.65,169.854,78.2408,59.35,1090.65,145.622,46.93,53.07
Jc 6d 6c,0.44447,38.85,154.331,74.382,61.15,1106.17,143.35,45.01,54.99
Jc 6d 2c,0.62553,38.19,134.485,65.9504,61.81,1126.02,144.346,47.16,52.84
Jc 6d 3c,1.38832,38.82,141.379,68.204,61.18,1119.12,144.941,47.48,52.52
Jc 6d 4c,0.3176,38.47,137.796,67.0694,61.53,1122.71,144.594,47.35,52.65
Jc 6d 5c,1.00597,40.83,170.491,78.2018,59.17,1090.01,145.964,46.65,53.35
Jc 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 2d,1.06777,40.88,156.908,71.871,59.12,1103.59,147.925,48.17,51.83
Jc 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 3d,0.93629,40.41,149.414,69.2458,59.59,1111.09,147.739,48.36,51.64
Jc 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 4d,1.02931,40.70,155.246,71.437,59.30,1105.25,147.681,47.82,52.18
Jc 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 5d,1.60735,41.11,158.401,72.1504,58.89,1102.1,148.3,47.75,52.25
Jc 7c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 7c 6d,2.7555,41.54,174.87,78.8354,58.46,1085.63,147.147,49.70,50.30
Jc 7d 7c,1.72263,39.96,160.391,75.1596,60.04,1100.11,145.196,46.95,53.05
Jc 7d 2c,1.57755,40.63,154.771,71.3399,59.37,1105.73,147.572,48.46,51.54
Jc 7d 3c,1.74415,40.72,155.499,71.5135,59.28,1105,147.702,48.77,51.23
Jc 7d 4c,0.78144,40.79,156.463,71.8254,59.21,1104.04,147.76,47.88,52.12
Jc 7d 5c,1.12878,41.09,160.493,73.1466,58.91,1100.01,147.958,47.63,52.37
Jc 7d 6c,2.76837,41.40,174.682,79.0168,58.60,1085.82,146.822,49.77,50.23
Jc 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 2d,1.11138,40.21,150.743,70.2115,59.79,1109.76,147.066,47.64,52.36
Jc 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 3d,1.52782,40.00,151.151,70.7572,60.00,1109.35,146.516,47.24,52.76
Jc 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 4d,1.31537,40.29,150.915,70.1527,59.71,1109.59,147.239,47.84,52.16
Jc 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 5d,1.93755,41.07,160.523,73.1969,58.93,1099.98,147.901,47.45,52.55
Jc 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 8c 6d,3.00313,41.51,172.416,77.7854,58.49,1088.08,147.404,48.70,51.30
Jc 8c 7c,0.08022,36.31,160.787,82.9347,63.69,1099.71,136.81,52.10,47.90
Jc 8c 7d,2.06186,43.74,218.545,93.5699,56.26,1041.96,146.749,51.75,48.25
Jc 8d 8c,0.91256,40.72,174.99,80.4692,59.28,1085.51,145.108,47.62,52.38
Jc 8d 2c,2.34603,40.63,156.762,72.253,59.37,1103.74,147.311,48.33,51.67
Jc 8d 3c,2.52284,40.46,153.745,71.1524,59.54,1106.75,147.302,48.27,51.73
Jc 8d 4c,1.68689,40.84,154.735,70.9477,59.16,1105.76,148.113,48.00,52.00
Jc 8d 5c,1.86812,41.38,162.445,73.5184,58.62,1098.06,148.424,47.43,52.57
Jc 8d 6c,3.23378,42.12,180.193,80.1061,57.88,1080.31,147.908,49.47,50.53
Jc 8d 7c,2.23668,42.71,198.272,86.9328,57.29,1062.23,146.922,52.69,47.31
Jc 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 2d,2.42038,42.95,167.403,72.9904,57.05,1093.1,151.823,53.19,46.81
Jc 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 3d,2.39601,42.97,166.741,72.6652,57.03,1093.76,151.973,52.97,47.03
Jc 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 4d,2.43251,43.17,170.902,74.1429,56.84,1089.6,151.911,52.84,47.16
Jc 9c 5c,0.07744,37.38,132.514,66.384,62.62,1127.99,142.739,50.73,49.27
Jc 9c 5d,1.9957,42.93,168.942,73.6895,57.07,1091.56,151.566,52.25,47.75
Jc 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jc 9c 6d,2.27751,43.50,172.823,74.405,56.50,1087.68,152.534,51.33,48.67
Jc 9c 7c,0.38946,38.28,159.304,77.9246,61.72,1101.19,141.386,53.48,46.52
Jc 9c 7d,2.29558,41.28,169.987,77.1097,58.72,1090.51,147.165,51.16,48.84
Jc 9c 8c,1.03525,38.35,164.006,80.0876,61.65,1096.5,140.932,51.07,48.93
Jc 9c 8d,5.66443,38.53,137.651,66.9005,61.47,1122.85,144.746,50.08,49.92
Jc 9d 9c,0.44717,45.07,224.52,93.2794,54.93,1035.98,149.457,48.05,51.95
Jc 9d 2c,3.105,42.39,155.002,68.4805,57.61,1105.5,152.048,52.25,47.75
Jc 9d 3c,2.96443,42.74,161.301,70.6675,57.26,1099.2,152.123,52.17,47.83
Jc 9d 4c,2.86574,42.76,162.524,71.1709,57.24,1097.98,152.005,52.28,47.72
Jc 9d 5c,2.42259,42.92,166.438,72.6143,57.08,1094.06,151.889,52.17,47.83
Jc 9d 6c,2.79868,43.65,173.164,74.2973,56.35,1087.34,152.889,52.51,47.49
Jc 9d 7c,2.33956,37.96,115.021,56.7392,62.04,1145.48,146.31,51.53,48.47
Jc 9d 8c,5.47281,38.90,141.475,68.1071,61.10,1119.02,145.122,50.32,49.68
Jd Jc 2c,1.70378,45.56,261.306,107.412,54.44,999.192,145.427,49.84,50.16
Jd Jc 3c,0.70844,45.23,260.229,107.733,54.77,1000.27,144.725,51.49,48.51
Jd Jc 4c,0.90031,45.96,260.719,106.23,54.04,999.781,146.599,49.58,50.42
Jd Jc 5c,0.12015,44.68,249.88,104.724,55.32,1010.62,144.767,50.04,49.96
Jd Jc 6c,0.06633,44.19,262.174,111.106,55.81,998.327,141.739,50.73,49.27
Jd Jc 7c,0.80876,43.52,189.766,81.6614,56.48,1070.73,150.214,49.91,50.09
Jd Jc 8c,0.68845,41.42,148.333,67.0624,58.58,1112.17,150.44,48.08,51.92
Jd Jc 9c,0.05006,42.53,144.123,63.4651,57.47,1116.37,153.917,46.52,53.48
Jh Jd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Jd Jc Tc,1.68511,39.99,132.237,61.9171,60.01,1128.26,148.99,49.44,50.56
Jc Tc 2c,0.74387,39.62,139.543,65.9583,60.38,1120.96,147.103,50.03,49.97
Jc Tc 2d,7.26411,39.98,117.56,55.0682,60.02,1142.94,150.889,59.20,40.80
Jc Tc 3c,0.41032,39.69,138.344,65.2731,60.31,1122.16,147.436,48.74,51.26
Jc Tc 3d,7.65829,39.71,111.82,52.7284,60.29,1148.68,150.979,58.86,41.14
Jc Tc 4c,2.0428,40.42,142.79,66.1561,59.58,1117.71,148.649,49.52,50.48
Jc Tc 4d,7.93453,40.40,119.92,55.5854,59.60,1140.58,151.644,59.27,40.73
Jc Tc 5c,2.09928,40.65,145.243,66.9035,59.35,1115.26,148.91,48.58,51.42
Jc Tc 5d,7.99777,40.54,124.537,57.5302,59.46,1135.96,151.378,59.10,40.90
Jc Tc 6c,0.9871,39.85,139.942,65.7641,60.15,1120.56,147.615,47.74,52.26
Jc Tc 6d,7.63713,40.09,119.997,56.0503,59.91,1140.5,150.851,59.21,40.79
Jc Tc 7c,1.46823,41.69,166.122,74.6186,58.31,1094.37,148.72,49.13,50.87
Jc Tc 7d,10.6688,40.08,95.3013,44.5261,59.92,1165.2,154.091,61.71,38.29
Jc Tc 8c,5.6337,42.36,187.359,82.8324,57.64,1073.14,147.521,52.09,47.91
Jc Tc 8d,12.9254,41.62,139.609,62.8106,58.38,1120.89,152.149,64.71,35.29
Jc Tc 9c,0.00952,46.07,309.899,125.959,53.93,950.601,139.681,50.60,49.40
Jc Tc 9d,0.65978,45.49,243.236,100.129,54.51,1017.26,147.878,50.73,49.27
Jc Td Tc,5.21199,39.88,129.921,61.0076,60.12,1130.58,149.012,50.11,49.89
Jc Td 2c,8.14101,38.86,108.929,52.4893,61.14,1151.57,149.253,59.38,40.62
Jc Td 3c,8.48654,38.63,99.4169,48.1946,61.37,1161.08,149.915,58.68,41.32
Jc Td 4c,8.57719,39.65,114.392,54.0239,60.35,1146.11,150.49,58.62,41.38
Jc Td 5c,8.6126,39.44,107.411,51.004,60.56,1153.09,150.868,58.06,41.94
Jc Td 6c,8.1869,38.98,101.322,48.6741,61.02,1159.18,150.535,58.36,41.64
Jc Td 7c,10.4254,40.14,98.477,45.9402,59.86,1162.02,153.827,60.19,39.81
Jc Td 8c,12.3371,41.20,136.34,61.9637,58.80,1124.16,151.503,62.81,37.19
Jc Td 9c,0.44963,45.87,247.494,101.034,54.13,1013,148.298,50.53,49.47
Jd 3c 2c,2.41306,39.29,136.533,65.0821,60.71,1123.97,146.691,49.19,50.81
Jd 4c 2c,1.49632,39.89,154.207,72.4013,60.11,1106.29,145.826,48.34,51.66
Jd 4c 3c,1.83744,40.34,155.144,72.0128,59.66,1105.36,146.822,48.41,51.59
Jd 5c 2c,0.91151,40.41,163.881,75.9475,59.59,1096.62,145.819,48.23,51.77
Jd 5c 3c,1.31284,40.82,168.815,77.4378,59.18,1091.68,146.183,48.64,51.36
Jd 5c 4c,1.02156,40.68,165.683,76.2626,59.32,1094.82,146.255,48.19,51.81
Jd 6c 2c,0.41961,39.27,153.11,73.0144,60.73,1107.39,144.49,47.30,52.70
Jd 6c 3c,1.22752,39.49,151.917,72.0409,60.51,1108.58,145.171,48.08,51.92
Jd 6c 4c,0.24498,40.24,161.576,75.1877,59.76,1098.92,145.719,47.17,52.83
Jd 6c 5c,1.04527,41.51,181.27,81.7771,58.49,1079.23,146.208,47.46,52.54
Jd 7c 2c,1.75309,41.16,163.406,74.3472,58.84,1097.09,147.743,48.25,51.75
Jd 7c 3c,2.00753,40.92,157.91,72.2679,59.08,1102.59,147.879,48.68,51.32
Jd 7c 4c,1.41239,41.83,168.751,75.5518,58.17,1091.75,148.711,48.16,51.84
Jd 7c 5c,1.83854,41.81,172.816,77.4027,58.19,1087.69,148.115,47.99,52.01
Jd 7c 6c,2.06773,42.18,184.465,81.8874,57.82,1076.04,147.477,51.72,48.28
Jd 8c 2c,1.63284,40.64,154.189,71.0547,59.36,1106.31,147.673,48.31,51.69
Jd 8c 3c,2.06299,40.86,157.58,72.2293,59.15,1102.92,147.763,48.24,51.76
Jd 8c 4c,1.58916,41.67,163.295,73.3822,58.33,1097.21,149.056,48.52,51.48
Jd 8c 5c,1.73198,41.42,164.529,74.387,58.58,1095.97,148.247,47.64,52.36
Jd 8c 6c,2.81453,41.99,177.425,79.1335,58.01,1083.07,147.935,49.50,50.50
Jd 8c 7c,2.05718,41.63,186.398,83.8478,58.37,1074.1,145.814,51.08,48.92
Jd 9c 2c,2.20468,41.69,144.323,64.8221,58.31,1116.18,151.689,51.29,48.71
Jd 9c 3c,2.38491,42.18,154.14,68.4323,57.82,1106.36,151.622,50.97,49.03
Jd 9c 4c,2.17806,42.41,157.231,69.4252,57.59,1103.27,151.803,51.27,48.73
Jd 9c 5c,1.90797,42.40,158.51,70.0078,57.60,1101.99,151.601,50.97,49.03
Jd 9c 6c,2.36658,43.22,168.521,73.0253,56.78,1091.98,152.38,50.13,49.87
Jd 9c 7c,2.41441,41.90,165.817,74.1107,58.10,1094.68,149.296,50.51,49.49
Jd 9c 8c,4.43928,39.57,152.899,72.367,60.43,1107.6,145.226,50.01,49.99
Jh Jd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 6c,0.00647,44.00,298.256,126.949,56.00,962.247,136.148,41.96,58.04
Jh Jd 7c,0.00374,43.77,295.093,126.25,56.23,965.402,136.045,44.77,55.23
Jh Jd 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Jh Jd 9c,0.00072,64.59,365.151,105.875,35.41,895.35,200.339,48.85,51.15
Jh Jd Tc,0.80086,40.59,144.101,66.4828,59.41,1116.4,148.9,48.22,51.78
Jd Tc 2c,7.31947,39.36,111.424,53.0153,60.64,1149.07,150.148,58.49,41.51
Jd Tc 3c,7.35424,38.73,95.3543,46.1043,61.27,1165.15,150.688,57.86,42.14
Jd Tc 4c,7.86836,40.17,117.299,54.6867,59.83,1143.21,151.4,58.80,41.20
