Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\HJvBB\Th9d8c.cfr
Action Line,Root CHECK BET 11 RAISE 46
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 980 freq,CALL freq,FOLD freq
8h 3d 2c,14.0098,50.77,77.1161,148.915,49.23,23.3839,70.8944,0.00,70.32,29.68
8h 4d 4c,11.599,50.85,76.608,147.71,49.15,23.892,72.5481,0.00,66.18,33.82
8h 4d 2c,10.0981,50.48,77.549,150.599,49.52,22.951,69.1802,0.00,69.13,30.87
8h 4d 3c,10.7815,50.48,77.5114,150.533,49.52,22.9886,69.2899,0.00,68.99,31.01
8h 5d 5c,10.3701,51.59,76.8142,145.987,48.41,23.6858,73.0192,0.00,64.49,35.51
8h 5d 2c,9.99957,50.63,77.2621,149.622,49.37,23.2379,70.246,0.00,68.39,31.61
8h 5d 3c,10.4244,50.67,77.2399,149.452,49.33,23.2601,70.3745,0.00,68.37,31.63
8h 5d 4c,4.24773,50.82,78.9954,152.404,49.18,21.5046,65.2589,0.00,66.13,33.87
8h 6d 6c,12.5415,51.63,76.5637,145.382,48.37,23.9363,73.8617,0.00,65.03,34.97
8h 6d 2c,10.8723,51.02,76.7945,147.558,48.98,23.7055,72.2409,0.00,69.01,30.99
8h 6d 3c,10.9427,50.83,76.8545,148.242,49.17,23.6455,71.7712,0.00,68.83,31.17
8h 6d 4c,5.7056,51.44,78.942,150.46,48.56,21.558,66.2584,0.00,67.48,32.52
8h 6d 5c,4.47953,53.25,79.8588,147.017,46.75,20.6412,65.9049,0.00,65.52,34.48
8h 7d 7c,11.8859,51.73,76.2981,144.607,48.27,24.2019,74.8302,0.00,64.87,35.13
8h 7d 2c,11.5707,51.38,75.9602,144.955,48.62,24.5398,75.3247,0.00,67.61,32.39
8h 7d 3c,11.7145,51.39,75.9594,144.912,48.61,24.5406,75.3499,0.00,67.62,32.38
8h 7d 4c,4.58535,51.29,77.7204,148.552,48.71,22.7796,69.8038,0.00,66.34,33.66
8h 7d 5c,5.08123,53.51,79.1469,145.004,46.49,21.3531,68.5565,0.00,65.79,34.21
8h 7d 6c,2.56062,54.99,78.3368,139.669,45.01,22.1632,73.4897,0.00,67.08,32.92
9c 2d 2c,23.256,54.85,78.4879,140.301,45.15,22.0121,72.759,0.00,64.77,35.23
9c 3c 2c,10.0018,54.20,81.5913,147.579,45.80,18.9087,61.6235,0.00,55.31,44.69
9c 3c 2d,16.3599,52.99,78.6332,145.484,47.01,21.8668,69.425,0.00,66.15,33.85
9c 3d 3c,22.9367,54.59,78.3692,140.736,45.41,22.1308,72.745,0.00,64.63,35.37
9c 3d 2c,16.2663,52.96,78.675,145.632,47.04,21.825,69.2548,0.00,66.16,33.84
9c 4c 2c,9.89113,54.74,81.9122,146.71,45.26,18.5878,61.2945,0.00,55.37,44.63
9c 4c 2d,15.4537,53.41,78.3022,143.731,46.59,22.1978,71.1122,0.00,65.64,34.36
9c 4c 3c,10.3699,54.67,80.9405,145.151,45.33,19.5595,64.4014,0.00,55.88,44.12
9c 4c 3d,14.3049,53.20,78.7661,145.155,46.80,21.7339,69.3125,0.00,65.93,34.07
9c 4d 4c,12.3423,54.04,77.8925,141.308,45.96,22.6075,73.4198,0.00,62.97,37.03
9c 4d 2c,14.7643,53.25,78.4646,144.459,46.75,22.0354,70.352,0.00,65.48,34.52
9c 4d 3c,13.6889,53.05,78.9236,145.85,46.95,21.5764,68.5937,0.00,65.79,34.21
9c 5c 2c,8.72979,54.12,80.9534,146.662,45.88,19.5466,63.581,0.00,56.51,43.49
9c 5c 2d,12.672,52.43,78.425,146.638,47.57,22.075,69.2665,0.00,65.48,34.52
9c 5c 3c,9.54543,55.11,80.7558,143.666,44.89,19.7442,65.645,0.00,56.39,43.61
9c 5c 3d,12.0435,52.74,78.8775,146.636,47.26,21.6225,68.2819,0.00,65.53,34.47
9c 5c 4c,9.77641,55.75,80.8575,142.199,44.25,19.6425,66.2496,0.00,56.35,43.65
9c 5c 4d,10.3725,52.68,79.1211,147.26,47.32,21.3789,67.4255,0.00,64.55,35.45
9c 5d 5c,9.83903,53.23,77.6389,143.001,46.77,22.8611,72.9519,0.00,62.69,37.31
9c 5d 2c,13.1677,52.47,78.4909,146.668,47.53,22.0091,69.108,0.00,65.66,34.34
9c 5d 3c,12.5495,52.71,78.9689,146.879,47.29,21.5311,67.956,0.00,65.74,34.26
9c 5d 4c,11.143,52.69,79.169,147.308,47.31,21.331,67.295,0.00,64.74,35.26
9c 6c 2c,8.48508,52.96,81.8168,151.47,47.04,18.6832,59.2755,0.00,56.63,43.37
9c 6c 2d,13.2435,52.52,78.2729,146.119,47.48,22.2271,69.8678,0.00,65.43,34.57
9c 6c 3c,8.78528,53.67,81.2317,148.396,46.33,19.2683,62.0684,0.00,57.01,42.99
9c 6c 3d,12.1478,52.58,78.5312,146.427,47.42,21.9688,69.1465,0.00,65.49,34.51
9c 6c 4c,8.55485,54.19,81.6828,147.776,45.81,18.8172,61.3097,0.00,56.83,43.17
9c 6c 4d,10.7045,52.69,78.9041,146.808,47.31,21.5959,68.1344,0.00,64.93,35.07
9c 6c 5c,6.2035,54.52,80.6428,145.027,45.48,19.8572,65.1595,0.00,58.48,41.52
9c 6c 5d,6.70369,53.15,79.1361,145.97,46.85,21.3639,68.0619,0.00,65.05,34.95
9c 6d 6c,11.1314,53.61,77.734,142.145,46.39,22.766,73.2532,0.00,62.75,37.25
9c 6d 2c,13.8914,52.60,78.345,146.034,47.40,22.155,69.757,0.00,65.55,34.45
9c 6d 3c,12.846,52.66,78.6504,146.422,47.34,21.8496,68.8897,0.00,65.61,34.39
9c 6d 4c,11.6017,52.80,78.9208,146.529,47.20,21.5792,68.2431,0.00,65.12,34.88
9c 6d 5c,6.72905,53.20,79.0834,145.731,46.80,21.4166,68.3051,0.00,65.08,34.92
9c 7c 2c,8.11481,54.49,82.0464,147.606,45.51,18.4536,60.5265,0.00,56.27,43.73
9c 7c 2d,14.3078,53.20,77.4879,142.799,46.80,23.012,73.3891,0.00,65.12,34.88
9c 7c 3c,8.21004,53.52,81.32,148.955,46.48,19.18,61.5941,0.00,57.48,42.52
9c 7c 3d,13.0516,52.80,77.8456,144.547,47.20,22.6545,71.6355,0.00,65.88,34.12
9c 7c 4c,7.75043,53.94,81.3699,147.899,46.06,19.1301,61.9876,0.00,57.57,42.43
9c 7c 4d,11.1538,52.83,78.2052,145.134,47.17,22.2948,70.5421,0.00,65.38,34.62
9c 7c 5c,6.44152,55.37,81.6395,144.548,44.63,18.8605,63.0768,0.00,58.45,41.55
9c 7c 5d,8.32044,53.75,79.1039,144.297,46.25,21.3961,69.0407,0.00,66.10,33.90
9c 7c 6c,7.67392,55.45,80.1991,141.791,44.55,20.3009,68.017,0.00,57.62,42.38
9c 7c 6d,8.84155,54.24,77.9937,140.979,45.76,22.5063,73.4046,0.00,66.34,33.66
9c 7d 7c,10.6691,53.36,77.7174,142.78,46.64,22.7826,72.9139,0.00,63.62,36.38
9c 7d 2c,15.1647,53.36,77.3801,142.176,46.64,23.1199,73.9839,0.00,65.23,34.77
9c 7d 3c,13.9505,52.97,77.7339,143.88,47.03,22.7661,72.2465,0.00,66.02,33.98
9c 7d 4c,12.2663,53.00,78.0588,144.383,47.00,22.4412,71.27,0.00,65.57,34.43
9c 7d 5c,8.46074,53.91,79.0417,143.756,46.09,21.4583,69.4812,0.00,66.12,33.88
9c 7d 6c,8.88151,54.32,77.9685,140.717,45.68,22.5315,73.6215,0.00,66.44,33.56
9c 8c 2c,7.64551,53.19,79.7142,146.921,46.81,20.7858,66.2792,0.00,57.80,42.20
9c 8c 2d,12.6322,52.90,78.0672,144.673,47.10,22.4328,71.0912,0.00,65.66,34.34
9c 8c 3c,7.94818,53.19,79.734,146.954,46.81,20.766,66.2181,0.00,57.91,42.09
9c 8c 3d,12.6736,52.83,78.0983,144.926,47.17,22.4017,70.8854,0.00,65.68,34.32
9c 8c 4c,7.97408,53.63,79.6851,145.658,46.37,20.8149,67.0047,0.00,58.17,41.83
9c 8c 4d,11.162,52.71,78.3316,145.689,47.29,22.1684,69.9693,0.00,65.90,34.10
9c 8c 5c,7.31787,54.95,79.2365,141.382,45.05,21.2635,70.4404,0.00,58.78,41.22
9c 8c 5d,7.48235,53.57,79.091,144.758,46.43,21.409,68.8144,0.00,67.22,32.78
9c 8c 6c,6.97818,56.69,80.7118,139.57,43.31,19.7882,68.2012,0.00,57.57,42.43
9c 8c 6d,8.29103,55.38,79.4709,140.698,44.62,21.0291,70.336,0.00,67.06,32.94
9c 8c 7c,6.09644,55.27,78.2292,138.774,44.73,22.2708,74.3065,0.00,57.50,42.50
9c 8c 7d,6.1449,56.20,77.8144,135.753,43.80,22.6856,77.2978,0.00,65.62,34.38
9c 8d 8c,13.6892,53.48,77.2925,141.703,46.52,23.2074,74.4521,0.00,63.73,36.27
9c 8d 2c,13.1066,53.27,78.0955,143.73,46.73,22.4045,71.5586,0.00,65.73,34.27
9c 8d 3c,13.2711,53.20,78.0739,143.867,46.80,22.4261,71.5271,0.00,65.74,34.26
9c 8d 4c,12.0179,53.12,78.2148,144.355,46.88,22.2851,70.9496,0.00,65.84,34.16
9c 8d 5c,7.54452,53.82,79.0893,144.069,46.18,21.4107,69.1997,0.00,67.19,32.81
9c 8d 6c,8.37884,55.59,79.5097,140.224,44.41,20.9903,70.5443,0.00,66.92,33.08
9c 8d 7c,6.18095,56.21,77.7469,135.612,43.79,22.7531,77.5449,0.01,65.46,34.53
9d 9c 2c,19.4334,52.60,79.0263,147.284,47.40,21.4737,67.6221,0.00,62.73,37.27
9d 9c 3c,20.4321,52.11,78.8033,148.27,47.89,21.6967,67.6149,0.00,63.20,36.80
9d 9c 4c,20.1325,52.25,78.3119,146.928,47.75,22.1881,69.3607,0.00,63.18,36.82
9d 9c 5c,18.6925,52.42,77.8003,145.513,47.58,22.6997,71.2036,0.00,63.17,36.83
9d 9c 6c,18.5914,53.21,77.7248,143.221,46.79,22.7752,72.642,0.00,62.72,37.28
9d 9c 7c,17.3035,53.28,77.6439,142.869,46.72,22.8561,73.0178,0.00,63.04,36.96
9d 9c 8c,16.7801,53.49,77.4021,141.855,46.51,23.0979,74.1298,0.00,63.92,36.08
9h 9d 9c,12.1618,52.62,83.6105,155.791,47.38,16.8895,53.2,0.00,65.94,34.06
9d 3c 2c,16.7834,53.05,78.9482,145.893,46.95,21.5518,68.5171,0.00,66.05,33.95
9d 4c 2c,15.665,53.46,78.6639,144.271,46.54,21.8361,70.0223,0.00,65.58,34.42
9d 4c 3c,14.644,53.25,79.0939,145.62,46.75,21.4061,68.3417,0.00,65.93,34.07
9d 5c 2c,13.6481,52.62,78.6651,146.553,47.38,21.8349,68.7896,0.00,65.69,34.31
9d 5c 3c,12.9084,52.80,79.1639,146.996,47.20,21.3361,67.466,0.00,65.79,34.21
9d 5c 4c,11.9526,52.72,79.3022,147.465,47.28,21.1978,66.9207,0.00,64.92,35.08
9d 6c 2c,15.1366,52.79,78.3336,145.491,47.21,22.1664,70.0715,0.00,65.70,34.30
9d 6c 3c,13.2781,52.80,78.85,146.42,47.20,21.65,68.4546,0.00,65.60,34.40
9d 6c 4c,11.9018,52.97,79.1849,146.563,47.03,21.3151,67.643,0.00,65.10,34.90
9d 6c 5c,7.78877,52.97,79.2935,146.758,47.03,21.2065,67.3017,0.00,65.09,34.91
9d 7c 2c,16.2961,53.58,77.3019,141.456,46.42,23.1981,74.582,0.00,65.28,34.72
9d 7c 3c,14.9772,53.12,77.7626,143.53,46.88,22.7374,72.3844,0.00,66.05,33.95
9d 7c 4c,12.6005,53.21,78.239,144.156,46.79,22.261,71.0089,0.00,65.48,34.52
9d 7c 5c,9.00437,53.84,79.0981,144.026,46.16,21.4019,69.2048,0.00,66.11,33.89
9d 7c 6c,9.98121,54.37,78.1212,140.856,45.63,22.3788,73.2066,0.00,66.31,33.69
9d 8c 2c,13.589,53.35,78.1069,143.528,46.65,22.3931,71.6488,0.00,65.61,34.39
9d 8c 3c,13.68,53.26,78.0836,143.729,46.74,22.4164,71.5846,0.00,65.62,34.38
9d 8c 4c,11.9543,53.18,78.2502,144.258,46.82,22.2498,70.9281,0.00,65.69,34.31
9d 8c 5c,7.81898,53.76,79.0174,144.106,46.24,21.4826,69.3379,0.00,67.02,32.98
9d 8c 6c,8.68973,55.57,79.4949,140.251,44.43,21.0051,70.5608,0.00,66.76,33.24
9d 8c 7c,6.67812,56.07,77.7374,135.918,43.93,22.7626,77.3417,0.00,65.35,34.65
9h 9d 2c,22.7723,50.28,78.7853,153.628,49.72,21.7147,65.1819,0.00,66.39,33.61
9h 9d 3c,23.9093,50.11,78.5309,153.635,49.89,21.9691,65.7279,0.00,66.62,33.38
9h 9d 4c,23.1946,50.94,77.5888,149.338,49.06,22.9112,69.6969,0.00,65.97,34.03
9h 9d 5c,23.0007,51.27,77.2522,147.712,48.73,23.2478,71.2103,0.00,65.47,34.53
9h 9d 6c,23.9193,51.94,77.2817,145.875,48.06,23.2183,72.105,0.00,64.60,35.40
9h 9d 7c,22.994,52.65,77.15,143.662,47.35,23.35,73.6019,0.00,64.70,35.30
9h 9d 8c,19.9721,52.65,76.8279,143.067,47.35,23.6721,74.614,0.00,64.39,35.61
9h 2d 2c,23.3578,53.47,78.4811,143.906,46.53,22.0189,70.6254,0.00,68.56,31.44
9h 3d 3c,23.0393,53.06,78.2022,144.499,46.94,22.2978,70.8974,0.00,68.23,31.77
9h 3d 2c,16.7847,51.30,78.3081,149.655,48.70,22.1919,68.0124,0.00,70.71,29.29
9h 4d 4c,13.0762,51.94,77.2208,145.758,48.06,23.2792,72.2955,0.00,65.70,34.30
9h 4d 2c,15.1208,51.76,77.5387,146.861,48.24,22.9613,71.0449,0.00,70.01,29.99
9h 4d 3c,13.8952,51.29,78.1169,149.331,48.71,22.3831,68.5783,0.00,69.71,30.29
9h 5d 5c,12.5845,51.15,77.3826,148.318,48.85,23.1174,70.6325,0.00,65.00,35.00
9h 5d 2c,13.743,50.81,77.6762,149.872,49.19,22.8238,69.2556,0.00,69.32,30.68
9h 5d 3c,12.6355,50.67,78.0501,151.002,49.33,22.4499,67.9315,0.00,69.15,30.85
9h 5d 4c,10.6219,50.41,78.3023,152.272,49.59,22.1977,66.8154,0.00,67.70,32.30
9h 6d 6c,14.3148,51.73,77.1106,146.149,48.27,23.3894,72.3176,0.00,64.66,35.34
9h 6d 2c,14.6535,51.36,77.6207,148.176,48.64,22.8793,70.2021,0.00,69.17,30.83
9h 6d 3c,12.887,50.83,77.919,150.293,49.17,22.581,68.5414,0.00,68.75,31.25
9h 6d 4c,10.9432,50.83,78.1651,150.759,49.17,22.3349,67.798,0.00,68.28,31.72
9h 6d 5c,6.84135,50.85,79.0776,152.477,49.15,21.4224,65.0469,0.00,65.99,34.01
9h 7d 7c,14.2476,52.33,76.9304,144.129,47.67,23.5696,73.7951,0.00,64.97,35.03
9h 7d 2c,16.6741,52.93,76.3627,141.453,47.07,24.1373,76.5298,0.00,68.98,31.02
9h 7d 3c,14.5051,51.81,76.6756,145.084,48.19,23.8244,73.7931,0.00,69.18,30.82
9h 7d 4c,12.3624,51.58,76.8771,146.133,48.42,23.6229,72.811,0.00,68.51,31.49
9h 7d 5c,10.0068,52.23,77.8946,146.218,47.77,22.6054,70.6264,0.00,67.11,32.89
9h 7d 6c,10.3163,53.56,77.9069,142.616,46.44,22.5931,72.6059,0.00,67.45,32.55
9h 8d 8c,15.8833,52.34,76.6292,143.537,47.66,23.8708,74.7539,0.00,64.34,35.66
9h 8d 2c,16.1007,52.04,76.557,144.225,47.96,23.943,74.5129,0.00,67.14,32.86
9h 8d 3c,16.1983,52.04,76.4979,144.117,47.96,24.0021,74.6949,0.00,67.01,32.99
9h 8d 4c,14.2444,51.95,76.7168,144.77,48.05,23.7832,73.8807,0.00,66.93,33.07
9h 8d 5c,8.90417,52.33,78.8802,147.785,47.67,21.6198,67.6888,0.00,67.22,32.78
9h 8d 6c,9.5526,54.77,79.4016,142.134,45.23,21.0984,69.6201,0.00,67.62,32.38
9h 8d 7c,5.73259,55.75,78.7974,138.569,44.25,21.7026,73.2023,0.00,66.92,33.08
Ac 2d 2c,10.1965,55.48,81.0068,143.15,44.52,19.4932,65.3499,0.00,57.63,42.37
Ac 3c 2c,3.20073,54.23,79.0686,142.931,45.77,21.4315,69.8941,0.00,58.19,41.81
Ac 3c 2d,4.00323,53.37,81.4036,149.532,46.63,19.0964,61.1258,0.00,64.07,35.93
Ac 3d 3c,9.34752,54.72,80.6138,144.428,45.28,19.8862,65.5519,0.00,57.82,42.18
Ac 3d 2c,4.08667,53.35,81.4451,149.662,46.65,19.0549,60.9678,0.00,64.16,35.84
Ac 4c 2c,3.50184,55.04,80.047,142.592,44.96,20.453,67.8921,0.00,58.37,41.63
Ac 4c 2d,5.55693,54.63,82.2854,147.667,45.37,18.2146,59.9218,0.00,62.88,37.12
Ac 4c 3c,4.05883,56.13,79.6793,139.172,43.87,20.8207,70.8357,0.00,58.26,41.74
Ac 4c 3d,5.2386,54.76,82.1028,146.996,45.24,18.3972,60.6935,0.00,63.97,36.03
Ac 4d 4c,4.26798,54.62,81.8957,147.008,45.38,18.6043,61.1839,0.00,57.03,42.97
Ac 4d 2c,5.28787,54.67,82.3002,147.579,45.33,18.1998,59.929,0.00,62.88,37.12
Ac 4d 3c,4.97775,54.86,82.0727,146.663,45.14,18.4273,60.933,0.00,63.75,36.25
Ac 5c 2c,3.41742,55.64,80.0255,141.004,44.36,20.4745,68.8904,0.00,58.65,41.35
Ac 5c 2d,6.64324,54.18,82.2463,148.835,45.82,18.2537,59.4552,0.00,62.98,37.02
Ac 5c 3c,3.75438,56.29,79.7941,138.975,43.71,20.7059,70.7041,0.00,58.59,41.41
Ac 5c 3d,6.07163,54.83,82.5555,147.621,45.17,17.9445,59.2901,0.00,63.17,36.83
Ac 5c 4c,4.70497,55.79,79.8131,140.259,44.21,20.6869,69.8366,0.00,58.92,41.08
Ac 5c 4d,4.975,55.72,82.3963,144.986,44.28,18.1038,61.0168,0.00,61.95,38.05
Ac 5d 5c,4.13594,54.51,80.7661,145.257,45.49,19.7339,64.7503,0.00,57.09,42.91
Ac 5d 2c,6.45468,54.39,82.0578,147.912,45.61,18.4422,60.3498,0.00,62.85,37.15
Ac 5d 3c,5.92182,55.19,82.5328,146.609,44.81,17.9672,59.8462,0.00,62.93,37.07
Ac 5d 4c,5.12363,55.96,82.3187,144.231,44.04,18.1813,61.6107,0.00,62.08,37.92
Ac 6c 2c,4.20888,54.52,80.022,143.893,45.48,20.478,67.206,0.00,56.87,43.13
Ac 6c 2d,10.192,53.72,81.9947,149.653,46.28,18.5053,59.6742,0.00,61.13,38.87
Ac 6c 3c,4.32689,54.51,79.0583,142.191,45.49,21.4417,70.3504,0.00,57.58,42.42
Ac 6c 3d,9.27038,53.91,81.6617,148.5,46.09,18.8383,61.0083,0.00,61.42,38.58
Ac 6c 4c,5.10483,54.49,78.9007,141.963,45.51,21.5993,70.8343,0.00,59.04,40.96
Ac 6c 4d,8.60064,54.62,81.4077,146.115,45.38,19.0923,62.7976,0.00,60.91,39.09
Ac 6c 5c,6.01416,54.39,78.6381,141.756,45.61,21.8619,71.5349,0.00,59.62,40.38
Ac 6c 5d,8.48287,54.26,80.9316,146.227,45.74,19.5684,63.8555,0.00,61.59,38.41
Ac 6d 6c,6.0969,55.51,81.5068,143.963,44.49,18.9932,63.7126,0.00,56.89,43.11
Ac 6d 2c,10.4057,53.84,81.6964,148.764,46.16,18.8036,60.7995,0.00,61.15,38.85
Ac 6d 3c,9.33057,53.96,81.4702,148.012,46.04,19.0298,61.6964,0.00,61.33,38.67
Ac 6d 4c,8.8112,54.52,81.3206,146.245,45.48,19.1794,62.9355,0.00,60.96,39.04
Ac 6d 5c,8.60469,54.07,81.0033,146.874,45.93,19.4967,63.3564,0.00,61.78,38.22
Ac 7c 2c,4.10991,54.30,79.831,144.127,45.70,20.669,67.5091,0.00,56.75,43.25
Ac 7c 2d,10.4405,53.35,81.9767,150.643,46.65,18.5233,59.2654,0.00,60.47,39.53
Ac 7c 3c,4.97816,53.68,78.9517,144.193,46.32,21.5483,69.4348,0.00,57.86,42.14
Ac 7c 3d,9.88798,53.26,81.278,149.622,46.74,19.222,61.377,0.00,62.03,37.97
Ac 7c 4c,5.44856,54.22,78.6223,142.152,45.78,21.8777,71.3329,0.00,58.86,41.14
Ac 7c 4d,8.80452,54.34,81.2078,146.513,45.66,19.2922,63.0631,0.00,61.35,38.65
Ac 7c 5c,5.78542,54.05,78.6558,142.679,45.95,21.8442,70.9488,0.00,59.67,40.33
Ac 7c 5d,9.00342,54.21,81.0466,146.562,45.79,19.4534,63.4147,0.00,61.64,38.36
Ac 7c 6c,6.37454,54.34,78.7175,142.032,45.66,21.7825,71.1965,0.00,59.46,40.54
Ac 7c 6d,9.08039,53.57,80.4684,147.265,46.43,20.0316,64.3942,0.00,63.20,36.80
Ac 7d 7c,6.7918,55.31,81.8109,145.006,44.69,18.6891,62.4213,0.00,57.15,42.85
Ac 7d 2c,10.4276,53.49,81.7553,149.858,46.51,18.7447,60.1475,0.00,60.60,39.40
Ac 7d 3c,9.70743,53.40,81.1493,148.995,46.60,19.3507,61.9732,0.00,62.11,37.89
Ac 7d 4c,8.92246,54.35,81.0949,146.286,45.65,19.405,63.4441,0.00,61.50,38.50
Ac 7d 5c,9.08,54.16,81.2156,147.027,45.84,19.2844,62.7832,0.00,62.06,37.94
Ac 7d 6c,9.03252,53.55,80.6523,147.65,46.45,19.8477,63.7787,0.00,63.23,36.77
Ac 8c 2c,4.01474,54.83,78.6645,140.647,45.17,21.8355,72.1563,0.00,56.77,43.23
Ac 8c 2d,9.87718,53.20,81.4257,150.058,46.80,19.0743,60.8301,0.00,61.57,38.43
Ac 8c 3c,4.25068,54.67,78.7813,141.287,45.33,21.7187,71.5054,0.00,56.91,43.09
Ac 8c 3d,10.1219,53.34,81.3846,149.589,46.66,19.1154,61.1437,0.00,61.69,38.31
Ac 8c 4c,4.8382,53.52,77.7108,142.354,46.48,22.7892,73.1784,0.00,59.67,40.33
Ac 8c 4d,8.39184,52.54,81.0142,151.179,47.46,19.4858,61.2764,0.00,62.87,37.13
Ac 8c 5c,5.02495,53.84,77.6526,141.393,46.16,22.8474,73.8793,0.00,60.29,39.71
Ac 8c 5d,8.88751,53.46,80.9007,148.363,46.54,19.5993,62.8547,0.00,61.66,38.34
Ac 8c 6c,5.24243,54.55,78.1723,140.503,45.45,22.3277,73.317,0.00,59.48,40.52
Ac 8c 6d,9.71196,53.52,80.8955,148.191,46.48,19.6045,62.9505,0.00,62.54,37.46
Ac 8c 7c,5.89853,54.92,77.7551,138.815,45.08,22.7449,75.2976,0.00,59.42,40.58
Ac 8c 7d,8.78073,52.83,79.8624,148.194,47.17,20.6376,65.3058,0.00,64.38,35.62
Ac 8d 8c,7.76458,54.87,81.1914,145.073,45.13,19.3086,63.855,0.00,57.29,42.71
Ac 8d 2c,9.63743,53.72,81.5628,148.855,46.28,18.9372,61.0717,0.00,60.89,39.11
Ac 8d 3c,9.90756,53.86,81.5502,148.443,46.14,18.9498,61.2985,0.00,61.01,38.99
Ac 8d 4c,8.93359,53.04,81.0391,149.798,46.96,19.4609,61.8503,0.00,62.50,37.50
Ac 8d 5c,9.35668,53.84,81.1618,147.779,46.16,19.3382,62.5337,0.00,61.75,38.25
Ac 8d 6c,9.8913,53.85,81.028,147.523,46.15,19.472,62.9725,0.00,62.29,37.71
Ac 8d 7c,8.99459,52.91,79.8012,147.854,47.09,20.6988,65.6124,0.00,63.83,36.17
Ac 9c 2c,3.45065,54.71,78.7056,141.036,45.29,21.7944,71.8254,0.00,56.82,43.18
Ac 9c 2d,10.7314,53.26,80.997,149.09,46.74,19.503,62.2818,0.00,61.85,38.15
Ac 9c 3c,3.94541,54.45,78.7359,141.776,45.55,21.7641,71.3089,0.00,56.88,43.12
Ac 9c 3d,11.3373,52.87,80.8857,149.989,47.13,19.6143,62.1162,0.00,62.10,37.90
Ac 9c 4c,4.85062,54.76,79.0864,141.596,45.24,21.4136,70.6439,0.00,57.46,42.54
Ac 9c 4d,10.694,53.62,81.0355,148.158,46.38,19.4645,62.6418,0.00,61.52,38.48
Ac 9c 5c,4.61774,53.45,77.9806,143.025,46.55,22.5194,72.2094,0.00,59.72,40.28
Ac 9c 5d,10.2071,52.39,80.6718,150.952,47.61,19.8282,62.1651,0.00,62.54,37.46
Ac 9c 6c,4.45696,55.21,78.4355,139.277,44.79,22.0646,73.5287,0.00,58.40,41.60
Ac 9c 6d,11.0543,54.28,80.886,146.092,45.72,19.6139,64.0314,0.00,61.85,38.15
Ac 9c 7c,4.99363,55.44,78.5799,138.966,44.56,21.9201,73.417,0.00,58.71,41.29
Ac 9c 7d,10.9722,53.19,80.1684,147.758,46.81,20.3316,64.8313,0.00,63.75,36.25
Ac 9c 8c,4.67036,55.56,77.2385,136.296,44.44,23.2615,78.1224,0.00,58.81,41.19
Ac 9c 8d,9.45135,53.09,79.3593,146.547,46.91,21.1407,67.2652,0.00,66.82,33.18
Ac 9d 9c,10.2602,56.41,80.5817,140.053,43.59,19.9183,68.198,0.00,57.24,42.76
Ac 9d 2c,11.1117,53.66,81.3052,148.54,46.34,19.1948,61.8275,0.00,60.84,39.16
Ac 9d 3c,11.8275,53.56,81.1327,148.507,46.44,19.3673,62.2462,0.00,60.98,39.02
Ac 9d 4c,11.8092,54.34,81.2277,146.539,45.66,19.2723,63.0028,0.00,60.42,39.58
Ac 9d 5c,11.539,52.96,80.952,149.849,47.04,19.548,62.0285,0.00,62.18,37.82
Ac 9d 6c,11.8223,54.38,80.8328,145.716,45.62,19.6672,64.3518,0.00,61.20,38.80
Ac 9d 7c,11.7417,53.34,80.2075,147.43,46.66,20.2925,64.9062,0.00,62.65,37.35
Ac 9d 8c,9.87826,52.94,79.4608,147.154,47.06,21.0392,66.7263,0.00,66.46,33.54
Ad Ac 2c,16.8745,54.95,78.0994,139.332,45.05,22.4006,74.221,0.00,59.94,40.06
Ad Ac 3c,16.6446,54.86,78.1162,139.591,45.14,22.3838,74.0172,0.00,59.92,40.08
Ad Ac 4c,14.2818,54.38,78.7685,142.017,45.62,21.7315,71.093,0.00,59.51,40.49
Ad Ac 5c,12.1029,54.07,78.9033,143.06,45.93,21.5968,70.1844,0.00,60.08,39.92
Ad Ac 6c,8.68379,56.19,77.8891,135.899,43.81,22.6109,77.0314,0.00,59.71,40.29
Ad Ac 7c,10.2623,55.96,77.7898,136.285,44.04,22.7102,76.9651,0.00,59.70,40.30
Ad Ac 8c,14.9921,55.40,78.0561,138.131,44.60,22.4439,75.1094,0.00,60.49,39.51
Ad Ac 9c,11.8781,55.98,77.3138,135.406,44.02,23.1862,78.6118,0.00,60.58,39.42
Ah Ad Ac,17.9189,55.32,79.0343,140.061,44.68,21.4657,71.7095,0.00,60.03,39.97
Ad Ac Jc,12.7551,56.73,77.7062,134.284,43.27,22.7938,78.629,0.00,62.22,37.78
Ad Ac Kc,8.30762,57.40,75.2706,128.568,42.60,25.2294,88.3887,0.11,65.09,34.80
Ad Ac Qc,8.93353,56.88,77.1681,133.012,43.12,23.3319,80.7573,0.00,62.92,37.08
Ad Ac Tc,13.0285,56.68,77.2061,133.55,43.32,23.2939,80.2517,0.00,62.54,37.46
Ac Jc 2c,4.40061,52.55,77.8833,145.297,47.45,22.6167,71.1434,0.00,59.45,40.55
Ac Jc 2d,8.57675,54.22,80.6756,145.886,45.78,19.8244,64.6266,0.00,67.90,32.10
Ac Jc 3c,4.87214,52.27,77.95,146.216,47.73,22.55,70.5097,0.00,59.88,40.12
