Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\3d3h2c.cfr
Action Line,Root CHECK
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 15 freq,CHECK freq
Ac Kd Kc,1.13502,57.82,29.5661,85.2199,42.18,24.2965,96.0103,30.89,69.11
Ac Kc Qc,63.7105,54.58,27.146,82.8948,45.42,26.6454,97.7726,27.56,72.44
Ac Kc Qd,29.9557,55.21,27.6811,83.5602,44.79,26.1007,97.1263,25.83,74.17
Ac Kc Tc,61.6443,54.97,27.3474,82.9187,45.03,26.4584,97.9253,29.11,70.89
Ac Kc Td,21.324,55.81,27.6136,82.4578,44.19,26.0221,98.153,29.14,70.86
Ac Kd 2c,26.0497,57.54,28.4358,82.3704,42.46,25.2218,98.9938,31.71,68.29
Ac Kd 3c,26.2337,57.45,28.1636,81.7036,42.55,25.4527,99.6989,33.54,66.46
Ac Kd 4c,18.3888,57.20,27.7391,80.8203,42.80,25.8184,100.546,35.57,64.43
Ac Kd 5c,20.2791,56.79,27.2469,79.9651,43.21,26.2329,101.182,36.24,63.76
Ac Kd 6c,8.47861,55.84,26.6721,79.6075,44.16,26.8342,101.278,36.01,63.99
Ac Kd 7c,16.7563,54.98,26.1379,79.2323,45.02,27.2862,101.019,35.80,64.20
Ac Kd 8c,9.61166,55.75,26.9876,80.6736,44.25,26.5407,99.976,31.91,68.09
Ac Kd 9c,14.7772,57.75,28.618,82.5879,42.25,25.0371,98.772,28.26,71.74
Ac Kd Jc,26.1709,55.71,27.8787,83.3984,44.29,25.8756,97.3809,27.31,72.69
Ac Kd Qc,28.6903,55.10,27.6473,83.6273,44.90,26.1503,97.0695,25.58,74.42
Ac Kd Tc,18.4239,55.75,27.7252,82.8916,44.25,25.9436,97.7073,28.85,71.15
Ac Qc 2c,57.7721,55.95,28.2007,84.0027,44.05,25.6844,97.183,26.67,73.33
Ac Qc 2d,24.8687,57.21,27.8816,81.2192,42.79,25.5602,99.5677,37.70,62.30
Ac Qc 3c,59.5051,55.82,27.9959,83.587,44.18,25.8538,97.5365,27.30,72.70
Ac Qc 3d,23.6826,57.12,27.5865,80.4928,42.88,25.8222,100.366,38.74,61.26
Ac Qc 4c,58.1641,55.56,27.689,83.0666,44.44,26.1283,97.982,27.54,72.46
Ac Qc 4d,8.45506,56.77,27.0995,79.5585,43.23,26.2687,101.277,39.18,60.82
Ac Qc 5c,67.0215,55.22,27.3645,82.5987,44.78,26.3968,98.237,28.68,71.32
Ac Qc 5d,9.7943,56.65,26.8864,79.0963,43.35,26.4162,101.57,39.59,60.41
Ac Qc 6c,62.3542,55.38,27.5262,82.836,44.62,26.25,98.0566,27.34,72.66
Ac Qc 6d,0.20906,55.55,26.1755,78.5388,44.45,27.2276,102.084,36.53,63.47
Ac Qc 7c,68.8904,55.22,27.4708,82.9133,44.78,26.316,97.9456,24.93,75.07
Ac Qc 7d,15.8242,56.03,26.7149,79.461,43.97,26.6119,100.879,38.40,61.60
Ac Qc 8c,69.2513,56.17,28.1498,83.5279,43.83,25.669,97.6048,25.46,74.54
Ac Qc 8d,23.1523,57.76,28.2344,81.4721,42.24,25.1567,99.2583,32.22,67.78
Ac Qc 9c,69.9212,56.44,28.4003,83.863,43.56,25.4884,97.5259,24.03,75.97
Ac Qc 9d,15.9301,58.17,28.8109,82.547,41.83,24.7437,98.5899,29.27,70.73
Ac Qc Jc,61.2417,55.33,27.4651,82.7336,44.67,26.2487,97.932,31.70,68.30
Ac Qc Jd,22.6539,55.63,27.4218,82.1523,44.37,26.2123,98.4656,30.66,69.34
Ac Qd Qc,0.04161,57.78,31.3987,90.5669,42.22,22.2683,87.9098,26.29,73.71
Ac Qc Tc,59.6641,55.31,27.4208,82.63,44.69,26.3065,98.1036,31.94,68.06
Ac Qc Td,18.1208,55.53,27.1818,81.5777,44.47,26.3881,98.9067,31.45,68.55
Ac Qd 2c,11.4443,57.64,28.2384,81.6453,42.36,25.2973,99.5437,36.32,63.68
Ac Qd 3c,10.7246,57.42,27.8326,80.791,42.58,25.6588,100.426,37.78,62.22
Ac Qd 4c,0.73326,56.29,26.6388,78.8727,43.71,26.8679,102.45,37.08,62.92
Ac Qd 5c,2.98716,56.64,26.7982,78.8568,43.36,26.5597,102.087,39.34,60.66
Ac Qd 6c,0.012,53.68,25.4891,79.1408,46.32,28.0894,101.068,32.74,67.26
Ac Qd 7c,10.0745,55.76,26.5338,79.3023,44.23,26.8192,101.048,38.88,61.12
Ac Qd 8c,16.8717,57.61,28.1609,81.4632,42.39,25.2626,99.337,32.31,67.69
Ac Qd 9c,12.5487,57.91,28.7109,82.6275,42.09,24.8679,98.4766,29.37,70.63
Ac Qd Jc,20.4477,55.59,27.4067,82.1639,44.41,26.2442,98.4999,30.50,69.50
Ac Qd Tc,16.3426,55.52,27.2444,81.785,44.48,26.3403,98.6978,31.33,68.67
Ac Tc 2c,55.3359,56.68,28.4972,83.803,43.32,25.3657,97.5792,29.52,70.48
Ac Tc 2d,19.4446,58.62,28.7062,81.6106,41.38,24.5616,98.9372,39.81,60.19
Ac Tc 3c,57.3373,56.55,28.2999,83.4092,43.45,25.5238,97.9013,30.29,69.71
Ac Tc 3d,19.0508,58.50,28.3043,80.642,41.50,24.9031,100.007,41.26,58.74
Ac Tc 4c,55.0493,56.33,28.0133,82.8811,43.67,25.7677,98.3478,30.69,69.31
Ac Tc 4d,7.12362,58.25,27.8428,79.6634,41.75,25.3079,101.032,41.63,58.37
Ac Tc 5c,58.7977,55.96,27.7223,82.561,44.04,26.0479,98.584,30.19,69.81
Ac Tc 5d,8.78318,57.99,27.6535,79.4799,42.01,25.4982,101.156,41.59,58.41
Ac Tc 6c,56.9853,55.73,27.6362,82.656,44.27,26.1193,98.323,27.53,72.47
Ac Tc 6d,10.7873,56.94,27.5037,80.5045,43.06,25.6573,99.3094,36.58,63.42
Ac Tc 7c,66.2743,55.20,27.3041,82.4462,44.80,26.4145,98.2593,28.56,71.44
Ac Tc 7d,31.193,56.71,27.3525,80.3927,43.29,25.6899,98.8971,35.03,64.97
Ac Tc 8c,64.6303,55.56,27.5574,82.6715,44.44,26.181,98.18,27.92,72.08
Ac Tc 8d,34.1534,57.43,28.0233,81.321,42.57,25.1046,98.2958,32.59,67.41
Ac Tc 9c,63.7197,55.96,27.7339,82.6052,44.04,26.0323,98.5104,28.44,71.56
Ac Tc 9d,33.297,57.73,28.1813,81.3646,42.27,25.044,98.7382,30.92,69.08
Ac Td Tc,1.00676,59.91,30.8581,85.8494,40.09,22.9251,95.3008,27.73,72.27
Ac Td 2c,9.88331,59.17,29.1487,82.1016,40.83,24.185,98.7272,37.16,62.84
Ac Td 3c,9.60728,58.98,28.6949,81.0904,41.02,24.5693,99.8197,38.61,61.39
Ac Td 4c,2.52127,58.52,28.1039,80.0464,41.48,25.0967,100.829,39.06,60.94
Ac Td 5c,6.52913,58.20,27.7829,79.5562,41.80,25.3881,101.239,40.32,59.68
Ac Td 6c,9.11053,57.01,27.5625,80.5843,42.99,25.61,99.2766,36.00,64.00
Ac Td 7c,29.3926,56.71,27.3383,80.352,43.29,25.7185,99.006,34.93,65.07
Ac Td 8c,31.382,57.44,28.0277,81.3192,42.56,25.1161,98.3642,32.47,67.53
Ac Td 9c,32.638,57.72,28.2027,81.4352,42.28,25.0247,98.6471,30.91,69.09
Ad 3c 2c,64.7929,54.15,25.6216,78.8586,45.85,27.4924,99.9378,52.04,47.96
Ad 4c 2c,52.9104,54.11,25.3229,77.9954,45.89,27.7317,100.723,52.39,47.61
Ad 4c 3c,55.7121,53.42,24.7167,77.1094,46.58,28.2067,100.933,54.14,45.86
Ad 5c 2c,49.0538,53.71,24.8323,77.0497,46.29,28.1471,101.354,54.55,45.45
Ad 5c 3c,52.5106,53.50,24.6054,76.6468,46.50,28.2893,101.403,55.54,44.46
Ad 5c 4c,64.4478,53.24,24.432,76.4858,46.76,28.3513,101.049,52.63,47.37
Ad 6c 2c,13.4593,53.58,24.6732,76.7484,46.42,28.3411,101.757,54.34,45.66
Ad 6c 3c,23.2862,53.06,24.2763,76.2481,46.94,28.652,101.742,55.58,44.42
Ad 6c 4c,20.6566,52.17,23.7779,75.9637,47.83,29.1065,101.423,54.44,45.56
Ad 6c 5c,25.5702,52.51,24.0525,76.3457,47.49,28.7716,100.97,52.30,47.70
Ad 7c 2c,23.7685,53.32,24.4595,76.4517,46.68,28.4925,101.735,53.90,46.10
Ad 7c 3c,33.3235,53.06,24.2212,76.0817,46.94,28.5992,101.545,54.94,45.06
Ad 7c 4c,32.4572,52.23,23.7471,75.7829,47.77,29.0421,101.319,53.28,46.72
Ad 7c 5c,39.4689,52.39,23.879,75.9645,47.61,28.8569,101.02,52.92,47.08
Ad 7c 6c,26.2076,51.96,23.9509,76.8216,48.04,28.8754,100.183,46.45,53.55
Ad 8c 2c,14.9616,55.08,25.4006,76.8587,44.92,27.6191,102.477,51.71,48.29
Ad 8c 3c,16.6154,54.97,25.3281,76.7959,45.03,27.6905,102.486,52.16,47.84
Ad 8c 4c,21.2383,54.14,24.8001,76.3469,45.86,28.0457,101.923,50.09,49.91
Ad 8c 5c,25.1187,53.77,24.5546,76.1097,46.23,28.2183,101.733,50.52,49.48
Ad 8c 6c,27.3728,53.74,24.7821,76.862,46.26,28.1137,101.282,46.57,53.43
Ad 8c 7c,26.1784,53.33,24.8901,77.7835,46.67,28.0113,100.038,42.00,58.00
Ad 9c 2c,8.07552,57.01,26.806,78.3673,42.99,26.4026,102.358,47.44,52.56
Ad 9c 3c,10.4782,56.93,26.4124,77.321,43.07,26.7311,103.446,50.18,49.82
Ad 9c 4c,4.44409,56.44,26.097,77.0652,43.56,27.0761,103.595,48.89,51.11
Ad 9c 5c,13.9565,55.62,25.7272,77.09,44.38,27.2336,102.278,46.56,53.44
Ad 9c 6c,7.98227,54.96,25.6565,77.8065,45.04,27.4688,101.641,42.94,57.06
Ad 9c 7c,30.7008,55.60,26.2608,78.7143,44.40,26.7746,100.513,40.83,59.17
Ad 9c 8c,28.191,56.42,27.1612,80.2381,43.58,25.93,99.1613,34.99,65.01
Ah Ad 2c,0.00402,50.83,25.7366,84.3826,49.17,27.7853,94.187,24.29,75.71
Ah Ad 3c,0.00701,50.76,26.447,86.8297,49.24,26.9494,91.2253,24.81,75.19
Ah Ad 4c,0.00426,49.85,25.1991,84.2545,50.15,28.1935,93.6918,20.42,79.58
Ah Ad 5c,0.00653,51.18,25.267,82.2776,48.82,28.3333,96.7319,19.66,80.34
Ah Ad 6c,0.00641,47.55,24.0871,84.4243,52.45,29.5655,93.9513,13.50,86.50
Ah Ad 7c,0.0105,47.27,22.0935,77.8914,52.73,31.5886,99.852,19.09,80.91
Ah Ad 8c,0.00807,51.20,26.3121,85.6504,48.80,27.5502,94.0936,13.07,86.93
Ah Ad 9c,0.00465,49.67,28.24,94.7598,50.33,25.3871,84.0678,7.80,92.20
Ah Ad Jc,0.00615,54.03,28.9082,89.1763,45.97,25.0464,90.8035,8.49,91.51
Ah Ad Kc,0.00452,59.83,34.6844,96.6216,40.17,19.113,79.2978,14.39,85.61
Ah Ad Qc,0.00475,55.83,31.6195,94.3996,44.17,22.2815,84.0662,12.15,87.85
Ah Ad Tc,0.01183,54.10,29.6247,91.2614,45.90,24.4444,88.7645,9.36,90.64
Ad Jc 2c,11.4497,58.68,28.8973,82.0811,41.32,24.5416,98.9811,37.59,62.41
Ad Jc 3c,7.93865,58.46,28.5076,81.274,41.54,24.8811,99.8277,38.66,61.34
Ad Jc 4c,0.26318,58.24,28.0129,80.1642,41.76,25.3534,101.189,36.95,63.05
Ad Jc 5c,3.31776,57.62,27.3849,79.2157,42.38,25.8314,101.579,41.24,58.76
Ad Jc 6c,0.00477,52.60,25.8987,82.0627,47.40,27.513,96.7395,31.08,68.92
Ad Jc 7c,17.0116,56.71,27.2586,80.1137,43.29,25.9304,99.8275,36.56,63.44
Ad Jc 8c,21.5056,58.04,28.4712,81.7614,41.96,24.8279,98.6107,32.15,67.85
Ad Jc 9c,20.0074,58.57,29.0721,82.7234,41.43,24.3756,98.0658,29.94,70.06
Ad Jc Tc,9.16481,54.01,26.0557,80.4014,45.99,27.3497,99.1185,33.11,66.89
Ad Kc 2c,26.0858,57.50,28.4618,82.4935,42.50,25.1959,98.8148,31.57,68.43
Ad Kc 3c,27.003,57.39,28.1719,81.8149,42.61,25.4401,99.5068,33.17,66.83
Ad Kc 4c,17.3364,57.23,27.7799,80.9079,42.77,25.7831,100.461,35.18,64.82
Ad Kc 5c,20.1288,56.78,27.2704,80.053,43.22,26.2136,101.076,35.77,64.23
Ad Kc 6c,4.68462,55.68,26.5342,79.4293,44.32,26.976,101.436,35.44,64.56
Ad Kc 7c,12.4423,54.82,25.9894,79.0118,45.18,27.4286,101.187,35.82,64.18
Ad Kc 8c,7.35068,55.62,26.8518,80.456,44.38,26.6705,100.169,31.90,68.10
Ad Kc 9c,11.4992,57.76,28.5714,82.4433,42.24,25.0759,98.9412,28.55,71.45
Ad Kc Jc,23.5486,55.65,27.8519,83.4163,44.35,25.9047,97.3458,26.87,73.13
Ad Kc Qc,26.6507,55.17,27.6824,83.6245,44.83,26.1091,97.0716,25.53,74.47
Ad Kc Tc,15.5851,55.63,27.665,82.8811,44.37,26.0124,97.7141,28.48,71.52
Ad Qc 2c,10.7162,57.64,28.2525,81.6893,42.36,25.2795,99.4686,36.15,63.85
Ad Qc 3c,10.5258,57.34,27.7779,80.746,42.66,25.7043,100.414,38.06,61.94
Ad Qc 4c,0.54733,56.27,26.8131,79.4167,43.73,26.6523,101.581,36.93,63.07
Ad Qc 5c,3.18555,56.57,26.7626,78.8418,43.43,26.5956,102.073,39.57,60.43
Ad Qc 6c,0.01039,51.29,24.284,78.9098,48.71,29.2424,100.058,30.68,69.32
Ad Qc 7c,4.09222,55.55,26.3102,78.9354,44.45,27.0492,101.427,38.94,61.06
Ad Qc 8c,12.103,57.55,28.1052,81.3997,42.45,25.311,99.3655,32.33,67.67
Ad Qc 9c,8.73362,57.85,28.664,82.5775,42.15,24.9113,98.5087,29.59,70.41
Ad Qc Jc,18.1852,55.63,27.5036,82.4015,44.37,26.1604,98.2643,30.12,69.88
Ad Qc Tc,13.5193,55.52,27.3262,82.027,44.48,26.2796,98.4758,30.66,69.34
Ad Tc 2c,7.17345,59.12,29.0786,81.9812,40.88,24.2565,98.8845,37.40,62.60
Ad Tc 3c,7.77065,58.86,28.5426,80.8195,41.14,24.721,100.152,39.23,60.77
Ad Tc 4c,1.15664,58.31,28.0401,80.1455,41.69,25.1783,100.659,38.54,61.46
Ad Tc 5c,3.15747,58.01,27.6449,79.4257,41.99,25.5634,101.466,39.72,60.28
Ad Tc 6c,3.62854,56.67,27.3377,80.4027,43.33,25.8579,99.4574,36.02,63.98
Ad Tc 7c,22.3117,56.50,27.1783,80.1738,43.50,25.8995,99.2289,35.23,64.77
Ad Tc 8c,25.4279,57.27,27.9252,81.264,42.73,25.2351,98.4345,32.68,67.32
Ad Tc 9c,24.1451,57.62,28.156,81.4427,42.38,25.0919,98.6767,30.82,69.18
Ah 2d 2c,55.9572,56.17,26.8704,79.7296,43.83,26.4255,100.485,50.89,49.11
Ah 3d 3c,65.0492,56.12,26.9853,80.1422,43.88,26.2861,99.8401,49.62,50.38
Ah 3d 2c,73.08,54.15,25.2059,77.5863,45.85,27.807,101.071,55.07,44.93
Ah 4d 4c,45.3363,55.66,26.2372,78.5639,44.34,27.0159,101.548,54.31,45.69
Ah 4d 2c,60.3331,54.24,24.9891,76.7921,45.76,27.9613,101.831,54.70,45.30
Ah 4d 3c,62.734,53.55,24.3315,75.7236,46.45,28.4736,102.173,57.01,42.99
Ah 5d 5c,44.03,55.37,25.8945,77.9435,44.63,27.3379,102.092,56.09,43.91
Ah 5d 2c,54.2551,53.92,24.6756,76.2659,46.08,28.1913,101.975,55.95,44.05
Ah 5d 3c,59.8886,53.59,24.3494,75.7292,46.41,28.4142,102.038,57.26,42.74
Ah 5d 4c,72.9533,53.39,24.1173,75.2926,46.61,28.4838,101.842,55.63,44.37
Ah 6d 6c,39.5517,55.28,25.4826,76.8272,44.72,27.6184,102.933,60.30,39.70
Ah 6d 2c,18.2633,53.69,24.4587,75.9242,46.31,28.4308,102.323,53.86,46.14
Ah 6d 3c,27.2789,53.18,24.0088,75.241,46.82,28.7879,102.482,55.42,44.58
Ah 6d 4c,21.8827,52.48,23.5159,74.6773,47.52,29.1996,102.419,55.45,44.55
Ah 6d 5c,22.276,52.68,23.6425,74.7929,47.32,28.9567,101.998,56.15,43.85
Ah 7d 7c,58.5422,54.95,25.3446,76.8719,45.05,27.6492,102.29,64.43,35.57
Ah 7d 2c,25.4324,53.34,23.9392,74.7945,46.66,28.7892,102.843,55.77,44.23
Ah 7d 3c,35.1527,53.14,23.744,74.4732,46.86,28.868,102.669,57.12,42.88
Ah 7d 4c,33.9117,52.33,23.1894,73.86,47.67,29.3638,102.658,56.31,43.69
Ah 7d 5c,35.6996,52.64,23.3709,73.9946,47.36,29.1033,102.421,57.14,42.86
Ah 7d 6c,20.008,52.29,23.535,75.0173,47.71,28.9696,101.196,53.19,46.81
Ah 8d 8c,9.10641,56.34,26.3021,77.8144,43.66,26.8511,102.49,55.46,44.54
Ah 8d 2c,15.4018,55.31,24.9547,75.2,44.69,27.8697,103.931,54.56,45.44
Ah 8d 3c,15.7763,55.08,24.8523,75.2012,44.92,27.9716,103.782,54.91,45.09
Ah 8d 4c,18.4248,54.70,24.5258,74.7258,45.30,28.1087,103.421,53.50,46.50
Ah 8d 5c,20.1727,54.22,24.1558,74.2589,45.78,28.3809,103.313,54.71,45.29
Ah 8d 6c,22.0071,53.78,24.2359,75.1024,46.22,28.3768,102.334,53.47,46.53
Ah 8d 7c,17.8681,53.07,24.2961,76.3035,46.93,28.3268,100.597,49.10,50.90
Ah 9d 9c,0.00457,50.16,27.7487,92.2073,49.84,26.0943,87.2538,25.95,74.05
Ah 9d 2c,5.66362,57.70,26.6651,77.0231,42.30,26.431,104.14,49.51,50.49
Ah 9d 3c,6.6336,57.34,26.1672,76.0651,42.66,26.8301,104.81,52.23,47.77
Ah 9d 4c,0.30821,56.07,25.2661,75.1053,43.93,27.8927,105.818,45.56,54.44
Ah 9d 5c,4.62021,55.67,25.0848,75.0968,44.33,27.6915,104.116,50.37,49.63
Ah 9d 6c,0.1013,54.41,25.2381,77.3018,45.59,27.7631,101.506,41.45,58.55
Ah 9d 7c,20.064,55.63,25.6087,76.7215,44.37,27.1848,102.117,48.51,51.49
Ah 9d 8c,17.8592,56.66,26.8974,79.1126,43.34,26.033,100.123,41.27,58.73
Ah Jd Jc,0.00279,50.14,30.5053,101.401,49.86,23.0821,77.1563,19.18,80.82
Ah Jd 2c,0.46257,56.90,27.3733,80.1754,43.10,25.9901,100.51,41.47,58.53
Ah Jd 3c,0.04583,55.78,26.4411,79.0064,44.22,26.951,101.575,38.74,61.26
Ah Jd 4c,0.00316,53.09,24.9946,78.4668,46.91,28.6138,101.661,30.11,69.89
Ah Jd 5c,0.00311,55.96,27.9549,83.259,44.04,25.1552,95.1979,28.97,71.03
Ah Jd 6c,0.00295,57.57,30.2915,87.6952,42.43,23.1182,90.8085,13.25,86.75
Ah Jd 7c,0.03591,56.66,27.5335,80.9886,43.34,25.653,98.6531,30.74,69.26
Ah Jd 8c,5.27204,59.02,28.6802,80.9845,40.98,24.5719,99.9449,34.79,65.21
Ah Jd 9c,3.32123,59.44,29.3335,82.2525,40.56,24.1012,99.0299,32.34,67.66
Ah Jd Tc,0.39639,54.38,26.3151,80.6497,45.62,27.1468,99.1807,28.13,71.87
Ah Kd Kc,0.01632,55.54,30.6165,91.8828,44.46,23.2751,87.242,16.88,83.12
Ah Kd 2c,14.604,57.57,28.0724,81.2771,42.43,25.5082,100.186,36.75,63.25
Ah Kd 3c,13.8932,57.57,27.8643,80.6636,42.43,25.6748,100.859,38.41,61.59
Ah Kd 4c,4.19604,57.43,27.4514,79.6673,42.57,26.0531,101.999,38.88,61.12
Ah Kd 5c,3.70178,57.61,27.3586,79.1496,42.39,26.0781,102.532,38.48,61.52
Ah Kd 6c,0.00413,51.08,23.4897,76.6472,48.92,30.5452,104.06,24.60,75.40
Ah Kd 7c,0.00253,43.30,18.4062,70.8424,56.70,35.6924,104.922,28.92,71.08
Ah Kd 8c,0.00056,54.72,28.7257,87.4965,45.28,25.2047,92.769,22.04,77.96
Ah Kd 9c,0.00224,62.33,36.2381,96.892,37.67,16.63,73.5856,23.15,76.85
Ah Kd Jc,4.58914,57.05,28.7222,83.9058,42.95,25.0997,97.4045,25.58,74.42
Ah Kd Qc,9.91295,56.62,28.6829,84.427,43.38,25.1736,96.7233,24.10,75.90
Ah Kd Tc,0.28155,56.57,28.4528,83.8286,43.43,25.3267,97.1922,23.62,76.38
Ah Qd Qc,0.00593,55.44,37.928,114.026,44.56,15.0085,56.133,19.97,80.03
Ah Qd 2c,1.27426,56.30,26.9472,79.7779,43.70,26.4909,101.025,41.26,58.74
Ah Qd 3c,0.12179,55.50,25.8482,77.6163,44.50,27.6593,103.603,38.89,61.11
Ah Qd 4c,0.01326,47.87,20.1364,70.1022,52.13,33.9579,108.577,30.72,69.28
Ah Qd 5c,0.00584,48.68,23.5706,80.6932,51.32,29.9463,97.2604,30.74,69.26
Ah Qd 6c,0.00557,51.36,26.754,86.8175,48.64,26.7556,91.6804,17.62,82.38
Ah Qd 7c,0.00126,48.68,21.4993,73.6058,51.32,32.6993,106.197,24.79,75.21
Ah Qd 8c,0.01847,56.04,26.8077,79.7295,43.96,26.8146,101.66,28.36,71.64
Ah Qd 9c,0.02127,56.93,28.7505,84.1648,43.07,25.0052,96.7686,23.61,76.39
Ah Qd Jc,2.77137,57.44,28.5623,82.8766,42.56,25.1585,98.5202,28.63,71.37
Ah Qd Tc,0.38566,56.64,27.7266,81.5907,43.36,26.0094,99.969,25.81,74.19
Ah Td Tc,0.00445,54.46,33.2516,101.756,45.54,20.1882,73.8899,16.04,83.96
Ah Td 2c,0.13855,57.46,27.5755,79.9888,42.54,25.8114,101.119,34.72,65.28
Ah Td 3c,0.03556,56.78,26.8003,78.6665,43.22,26.5387,102.341,35.78,64.22
Ah Td 4c,0.00396,56.87,29.5534,86.6073,43.13,23.6175,91.2702,28.65,71.35
Ah Td 5c,0.0009,57.30,27.4559,79.8583,42.70,25.9633,101.343,28.46,71.54
Ah Td 6c,0.00271,53.15,25.1997,79.014,46.85,28.2013,100.335,21.29,78.71
Ah Td 7c,1.63976,57.20,27.1202,79.0245,42.80,25.855,100.676,38.59,61.41
Ah Td 8c,10.8182,58.35,28.2333,80.6483,41.65,24.8452,99.4129,35.62,64.38
Ah Td 9c,12.1366,58.48,28.3661,80.8474,41.52,24.8075,99.5726,35.20,64.80
Jc 2d 2c,55.8326,55.06,25.758,77.9651,44.94,27.1467,100.684,56.29,43.71
Jc 3c 2c,22.9293,51.90,25.0328,80.3867,48.10,28.2633,97.9339,45.65,54.35
Jc 3c 2d,39.4605,52.43,23.6849,75.2941,47.57,28.7827,100.839,55.92,44.08
Jc 3d 3c,60.6104,54.81,25.5327,77.639,45.19,27.2966,100.675,57.92,42.08
Jc 3d 2c,40.2931,52.43,23.6978,75.3345,47.57,28.771,100.798,55.84,44.16
Jc 4c 2c,27.8901,52.31,25.1119,80.0145,47.69,28.1422,98.3449,46.32,53.68
Jc 4c 2d,40.1896,52.64,23.583,74.6656,47.36,28.808,101.382,56.69,43.31
Jc 4c 3c,33.2822,51.28,24.5036,79.6342,48.72,28.7034,98.1991,46.72,53.28
Jc 4c 3d,48.7585,52.02,23.1704,74.24,47.98,29.0921,101.05,55.92,44.08
Jc 4d 4c,43.7856,54.76,25.5322,77.7081,45.24,27.3059,100.599,57.61,42.39
Jc 4d 2c,38.2281,52.57,23.5858,74.7816,47.43,28.8196,101.262,56.28,43.72
Jc 4d 3c,45.8934,51.92,23.1356,74.2725,48.08,29.1383,100.998,55.79,44.21
Jc 5c 2c,39.0093,52.41,25.043,79.6388,47.59,28.137,98.5388,47.82,52.18
Jc 5c 2d,42.0089,52.60,23.4768,74.3846,47.40,28.8145,101.322,57.44,42.56
Jc 5c 3c,40.5253,51.97,24.7948,79.5099,48.03,28.3578,98.412,47.44,52.56
Jc 5c 3d,48.3832,52.19,23.2478,74.238,47.81,28.9264,100.843,57.77,42.23
Jc 5c 4c,49.5499,51.72,24.423,78.7095,48.28,28.6418,98.8646,48.51,51.49
Jc 5c 4d,62.8591,52.40,23.0847,73.4276,47.60,28.949,101.358,57.25,42.75
Jc 5d 5c,48.6386,54.58,25.1743,76.8779,45.42,27.5912,101.237,60.78,39.22
Jc 5d 2c,34.7932,52.44,23.4493,74.533,47.56,28.8799,101.197,56.70,43.30
Jc 5d 3c,40.4788,52.01,23.1953,74.3322,47.99,29.0211,100.785,57.06,42.94
Jc 5d 4c,57.8933,52.28,23.0785,73.5796,47.72,28.99,101.241,56.73,43.27
Jc 6c 2c,30.3063,51.86,24.8974,80.0211,48.14,28.3314,98.0787,46.16,53.84
Jc 6c 2d,39.8391,52.19,23.6003,75.3635,47.81,28.7714,100.302,55.58,44.42
Jc 6c 3c,34.0854,51.29,24.5204,79.6805,48.71,28.6588,98.0575,46.61,53.39
Jc 6c 3d,45.9837,51.72,23.1879,74.7235,48.28,29.0627,100.326,56.29,43.71
Jc 6c 4c,36.7623,51.27,24.4191,79.3761,48.73,28.7134,98.212,46.63,53.37
Jc 6c 4d,44.7334,51.52,23.0068,74.4227,48.48,29.1699,100.288,55.44,44.56
Jc 6c 5c,51.8076,51.79,24.4618,78.7249,48.21,28.5582,98.7235,47.27,52.73
Jc 6c 5d,51.6631,51.99,23.1827,74.3114,48.01,28.9043,100.351,54.59,45.41
Jc 6d 6c,51.8794,54.25,25.0879,77.0696,45.75,27.638,100.693,60.74,39.26
Jc 6d 2c,34.5021,52.00,23.4912,75.2921,48.00,28.9092,100.38,55.21,44.79
Jc 6d 3c,40.3437,51.52,23.1031,74.7371,48.48,29.1844,100.333,55.77,44.23
Jc 6d 4c,41.8893,51.39,22.9518,74.444,48.61,29.2539,100.291,55.30,44.70
Jc 6d 5c,53.8234,52.03,23.1889,74.2822,47.97,28.8948,100.39,54.92,45.08
Jc 7c 2c,39.526,52.14,25.1407,80.3678,47.86,28.2329,98.3113,42.75,57.25
Jc 7c 2d,45.7758,52.38,24.0701,76.5843,47.62,28.4007,99.4059,52.21,47.79
Jc 7c 3c,41.8974,51.58,24.6106,79.5193,48.42,28.6419,98.5921,44.04,55.96
Jc 7c 3d,53.341,52.01,23.621,75.6998,47.99,28.6481,99.485,50.79,49.21
Jc 7c 4c,44.4709,51.26,24.3074,79.0345,48.74,28.883,98.7634,44.61,55.39
Jc 7c 4d,54.2165,51.75,23.3865,75.3121,48.25,28.7682,99.3815,50.18,49.82
Jc 7c 5c,60.7814,51.82,24.5052,78.8199,48.18,28.5762,98.8456,45.61,54.39
Jc 7c 5d,58.2098,52.20,23.5179,75.092,47.80,28.5461,99.5291,51.89,48.11
Jc 7c 6c,50.0465,51.59,24.4057,78.8515,48.41,28.7028,98.8099,43.93,56.07
Jc 7c 6d,55.9818,51.94,23.4979,75.4001,48.06,28.6443,99.336,50.75,49.25
Jc 7d 7c,73.0124,54.32,25.2733,77.544,45.68,27.4457,100.138,58.43,41.57
Jc 7d 2c,41.6034,52.26,23.9974,76.5249,47.74,28.5018,99.5138,52.16,47.84
Jc 7d 3c,48.1999,51.86,23.5477,75.6745,48.14,28.7623,99.5828,50.57,49.43
Jc 7d 4c,51.9831,51.70,23.3683,75.3363,48.30,28.818,99.4364,50.03,49.97
