Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\BTNvBB\Th9d8c.cfr
Action Line,Root CHECK BET 12
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 50 freq,CALL freq,FOLD freq
Ac Jc 4d,62.7759,45.47,17.0232,74.8744,54.53,43.4768,128.6,10.95,62.78,26.27
Ac Jc 5c,41.8246,45.51,17.2068,75.6127,54.49,43.2933,128.155,6.07,64.79,29.14
Ac Jc 5d,63.4572,45.33,16.9888,74.9628,54.67,43.5112,128.359,11.49,62.27,26.24
Ac Jc 6c,40.8817,45.32,17.1416,75.6541,54.68,43.3584,127.885,5.66,64.51,29.83
Ac Jc 6d,74.9391,44.83,16.8743,75.275,55.17,43.6257,127.549,11.02,62.05,26.92
Ac Jc 7c,40.7346,44.50,16.5595,74.4299,55.50,43.9405,127.69,7.12,63.65,29.22
Ac Jc 7d,63.9681,44.18,16.1489,73.1063,55.82,44.3511,128.149,11.70,62.10,26.19
Ac Jc 8c,38.592,43.57,16.2643,74.6649,56.43,44.2357,126.427,7.77,61.91,30.32
Ac Jc 8d,59.6579,43.21,15.516,71.82,56.79,44.984,127.755,12.47,59.68,27.84
Ac Jc 9c,37.9158,43.17,16.1679,74.9054,56.83,44.3321,125.817,6.21,63.71,30.08
Ac Jc 9d,66.0334,43.11,15.4571,71.7069,56.89,45.043,127.707,10.96,60.50,28.55
Ac Jd Jc,64.359,44.85,17.0004,75.814,55.15,43.4996,127.212,11.19,56.77,32.03
Ac Jc Tc,51.7226,43.95,16.9781,77.2536,56.05,43.5219,125.248,10.44,58.80,30.76
Ac Jc Td,87.0477,42.58,15.3571,72.1276,57.42,45.1429,126.811,12.73,62.58,24.69
Ac Jd 2c,58.1737,44.85,16.9345,75.5167,55.15,43.5656,127.41,10.08,62.09,27.83
Ac Jd 3c,65.8182,45.33,16.9704,74.8731,54.67,43.5296,128.426,10.14,62.04,27.82
Ac Jd 4c,60.901,45.43,16.9868,74.7798,54.57,43.5132,128.614,10.61,62.80,26.59
Ac Jd 5c,63.8831,45.24,16.9437,74.9113,54.76,43.5563,128.283,11.20,62.14,26.66
Ac Jd 6c,69.7881,44.88,16.8572,75.1216,55.12,43.6428,127.706,10.75,61.93,27.32
Ac Jd 7c,60.9867,44.17,16.0841,72.8279,55.83,44.4159,128.316,11.63,61.69,26.68
Ac Jd 8c,58.0483,43.19,15.4455,71.527,56.81,45.0545,127.91,12.38,59.50,28.11
Ac Jd 9c,62.4552,43.16,15.4493,71.594,56.84,45.0507,127.832,10.96,60.35,28.69
Ac Jd Tc,83.0796,42.58,15.3811,72.2488,57.42,45.1189,126.733,13.15,61.53,25.31
Ac Kc 2c,31.331,44.85,16.6508,74.2464,55.15,43.8492,128.247,2.84,68.54,28.62
Ac Kc 2d,59.8896,44.74,16.7324,74.7904,55.26,43.7676,127.758,8.76,63.51,27.73
Ac Kc 3c,39.3884,45.12,16.6394,73.7641,54.88,43.8606,128.894,3.24,67.97,28.79
Ac Kc 3d,72.0604,45.28,16.864,74.4796,54.72,43.636,128.631,8.83,63.77,27.40
Ac Kc 4c,41.8567,45.16,16.6857,73.89,54.84,43.8143,128.871,3.98,68.15,27.87
Ac Kc 4d,63.3318,45.25,16.7764,74.1565,54.75,43.7236,128.797,9.08,65.19,25.73
Ac Kc 5c,43.6318,45.00,16.5916,73.7477,55.00,43.9084,128.753,4.68,67.50,27.81
Ac Kc 5d,64.611,45.09,16.7278,74.2034,54.91,43.7722,128.566,9.69,64.87,25.44
Ac Kc 6c,43.4219,44.82,16.5506,73.8527,55.18,43.9495,128.465,4.64,66.93,28.43
Ac Kc 6d,78.041,44.87,16.709,74.4707,55.13,43.791,128.126,10.24,63.48,26.28
Ac Kc 7c,39.6064,44.87,16.7021,74.4458,55.13,43.7979,128.138,5.29,65.64,29.08
Ac Kc 7d,71.0983,44.61,16.4998,73.9717,55.39,44.0002,128.126,10.86,62.26,26.88
Ac Kc 8c,40.7208,43.73,16.2048,74.1103,56.27,44.2952,126.97,4.98,65.25,29.78
Ac Kc 8d,73.2077,43.62,16.0586,73.6264,56.38,44.4414,127.141,10.66,60.65,28.69
Ac Kc 9c,33.9184,43.00,15.86,73.7656,57.00,44.64,126.318,4.51,65.38,30.10
Ac Kc 9d,67.8993,42.85,15.2943,71.3796,57.15,45.2057,127.589,9.75,61.54,28.71
Ac Kc Jc,45.6107,43.87,16.4061,74.7871,56.13,44.0939,126.714,6.76,63.27,29.97
Ac Kc Jd,71.3537,42.43,15.5604,73.3443,57.57,44.9396,125.907,8.89,64.64,26.47
Ac Kd Kc,84.2562,44.64,16.6975,74.8023,55.36,43.8025,127.627,9.22,59.15,31.63
Ac Kc Qc,52.2872,43.97,16.1551,73.4795,56.03,44.3449,127.657,6.52,63.71,29.77
Ac Kc Qd,80.5736,43.03,15.7167,73.0569,56.97,44.7833,126.779,6.54,68.95,24.52
Ac Kc Tc,40.3398,43.78,16.6968,76.2784,56.22,43.8032,125.664,7.02,62.57,30.41
Ac Kc Td,73.6243,42.26,15.592,73.7831,57.74,44.908,125.455,10.59,62.01,27.39
Ac Kd 2c,58.3205,44.62,16.7844,75.2285,55.38,43.7156,127.324,8.27,64.17,27.56
Ac Kd 3c,69.665,45.22,16.9666,75.033,54.78,43.5334,128.187,8.30,64.48,27.22
Ac Kd 4c,63.8284,45.14,16.8368,74.6021,54.86,43.6632,128.366,8.83,65.34,25.82
Ac Kd 5c,68.135,45.02,16.8516,74.8602,54.98,43.6484,128.051,9.55,64.71,25.74
Ac Kd 6c,77.0575,44.95,16.9097,75.2314,55.05,43.5903,127.724,10.26,63.12,26.62
Ac Kd 7c,71.6332,44.68,16.6676,74.6102,55.32,43.8324,127.795,11.08,61.51,27.40
Ac Kd 8c,74.2194,43.70,16.2023,74.1467,56.30,44.2977,126.913,11.12,59.51,29.38
Ac Kd 9c,68.3399,43.02,15.5765,72.422,56.98,44.9235,127.154,10.33,60.63,29.03
Ac Kd Jc,72.7509,42.53,15.7491,74.0584,57.47,44.7508,125.597,9.22,63.95,26.83
Ac Kd Qc,79.4211,43.04,15.7819,73.3427,56.96,44.7181,126.617,6.83,68.11,25.06
Ac Kd Tc,71.8029,42.38,15.8508,74.8104,57.62,44.6492,124.974,11.07,60.89,28.05
Ac Qc 2c,29.8746,45.26,16.9282,74.7971,54.74,43.5718,128.394,3.33,68.46,28.20
Ac Qc 2d,64.0202,45.19,17.1544,75.9238,54.81,43.3456,127.55,9.17,64.14,26.68
Ac Qc 3c,39.8507,45.53,16.9374,74.4081,54.47,43.5626,128.983,3.74,67.97,28.29
Ac Qc 3d,77.3924,45.85,17.3861,75.8386,54.15,43.1139,128.419,9.14,64.89,25.97
Ac Qc 4c,41.058,45.62,16.9907,74.4885,54.38,43.5093,129.047,4.53,67.98,27.49
Ac Qc 4d,67.2305,45.85,17.2705,75.3309,54.15,43.2295,128.768,9.53,65.59,24.89
Ac Qc 5c,44.4613,45.50,16.9589,74.5374,54.50,43.5411,128.869,5.37,67.16,27.47
Ac Qc 5d,69.1552,45.79,17.28,75.47,54.21,43.22,128.599,10.18,65.15,24.67
Ac Qc 6c,45.2827,45.36,16.9279,74.6402,54.64,43.5721,128.616,5.29,66.67,28.05
Ac Qc 6d,83.2732,45.55,17.2394,75.6966,54.45,43.2607,128.142,10.45,64.71,24.84
Ac Qc 7c,39.5674,45.28,16.9468,74.8477,54.72,43.5532,128.384,5.73,65.36,28.91
Ac Qc 7d,71.8556,45.07,16.8964,74.9773,54.93,43.6036,128.034,11.01,63.00,25.99
Ac Qc 8c,40.3581,43.84,16.2877,74.3017,56.16,44.2123,126.981,6.74,63.65,29.61
Ac Qc 8d,66.6937,43.45,15.7123,72.3291,56.55,44.7877,127.735,11.67,61.95,26.39
Ac Qc 9c,37.0385,43.58,16.1117,73.9388,56.42,44.3883,126.897,5.31,65.70,28.99
Ac Qc 9d,73.632,43.69,15.8107,72.3752,56.31,44.6893,128.007,9.77,63.06,27.17
Ac Qc Jc,50.5299,44.07,16.5524,75.1169,55.93,43.9476,126.738,7.78,62.94,29.28
Ac Qc Jd,76.5827,42.93,15.696,73.1182,57.07,44.804,126.631,9.44,65.41,25.15
Ac Qd Qc,77.6345,45.38,17.2206,75.9025,54.62,43.2794,127.792,10.07,59.34,30.60
Ac Qc Tc,44.8042,44.10,16.8285,76.3278,55.90,43.6715,125.996,8.07,62.24,29.69
Ac Qc Td,71.5508,42.61,15.6702,73.5583,57.39,44.8298,125.982,11.20,62.36,26.44
Ac Qd 2c,62.7365,45.18,17.1711,76.0122,54.82,43.3289,127.481,8.67,64.49,26.84
Ac Qd 3c,74.3547,45.80,17.3501,75.7648,54.20,43.1499,128.407,8.58,65.25,26.17
Ac Qd 4c,67.6778,45.79,17.239,75.2995,54.21,43.261,128.709,9.07,65.86,25.08
Ac Qd 5c,72.5718,45.72,17.2781,75.5864,54.28,43.2219,128.426,9.87,65.19,24.94
Ac Qd 6c,81.2521,45.55,17.2409,75.6996,54.45,43.2591,128.143,10.36,64.36,25.28
Ac Qd 7c,71.9078,45.11,16.9194,75.0165,54.89,43.5806,128.055,11.07,62.44,26.49
Ac Qd 8c,68.4659,43.49,15.7851,72.5857,56.51,44.7149,127.633,11.61,61.60,26.79
Ac Qd 9c,72.85,43.75,15.8704,72.5573,56.25,44.6296,127.961,9.97,62.49,27.54
Ac Qd Jc,78.0176,42.98,15.7506,73.2926,57.02,44.7494,126.581,9.29,65.26,25.45
Ac Qd Tc,70.3493,42.70,15.8418,74.1993,57.30,44.6583,125.707,11.35,61.89,26.77
Ac Tc 2c,24.5649,45.12,17.0489,75.5657,54.88,43.4511,127.709,4.58,65.51,29.91
Ac Tc 2d,55.9444,44.37,16.759,75.541,55.63,43.741,126.822,11.62,59.66,28.71
Ac Tc 3c,29.2956,45.41,17.1055,75.3408,54.59,43.3945,128.209,4.96,64.94,30.10
Ac Tc 3d,65.3306,44.87,16.8462,75.082,55.13,43.6538,127.724,11.94,59.30,28.76
Ac Tc 4c,34.7494,45.35,17.1143,75.4737,54.65,43.3857,128.05,5.91,64.71,29.37
Ac Tc 4d,57.6467,44.91,16.7637,74.6484,55.09,43.7363,128.058,12.01,61.06,26.93
Ac Tc 5c,36.6292,45.13,17.0488,75.5557,54.87,43.4512,127.723,6.54,63.85,29.61
Ac Tc 5d,57.6473,44.69,16.6747,74.6162,55.31,43.8253,127.81,12.15,61.00,26.85
Ac Tc 6c,37.2512,44.70,16.897,75.6002,55.30,43.603,127.177,6.72,63.75,29.54
Ac Tc 6d,67.0531,44.32,16.6035,74.9338,55.68,43.8965,127.145,12.12,61.22,26.66
Ac Tc 7c,32.7868,44.17,16.657,75.4167,55.83,43.8431,126.668,8.05,62.19,29.76
Ac Tc 7d,55.3796,43.74,16.0026,73.1707,56.26,44.4975,127.569,13.12,59.30,27.58
Ac Tc 8c,33.0419,43.66,16.5192,75.674,56.34,43.9808,125.906,8.50,60.83,30.67
Ac Tc 8d,55.224,43.15,15.5368,72.0054,56.85,44.9632,127.576,13.81,57.50,28.69
Ac Tc 9c,30.381,43.05,16.3034,75.7385,56.95,44.1966,125.175,7.24,62.36,30.41
Ac Tc 9d,55.4791,42.70,15.329,71.7948,57.30,45.171,127.154,12.66,58.39,28.95
Ac Td Tc,64.1846,44.20,16.7149,75.6264,55.80,43.7851,126.57,11.84,54.61,33.54
Ac Td 2c,57.0792,44.27,16.6686,75.3028,55.73,43.8314,126.856,11.29,59.72,29.00
Ac Td 3c,64.7089,44.78,16.721,74.6767,55.22,43.779,127.878,11.37,59.58,29.05
Ac Td 4c,60.3993,44.75,16.6291,74.3171,55.25,43.8709,128.076,11.65,60.99,27.35
Ac Td 5c,62.63,44.49,16.5381,74.3468,55.51,43.962,127.734,11.78,60.89,27.33
Ac Td 6c,67.306,44.25,16.4926,74.5405,55.75,44.0074,127.321,11.89,61.13,26.98
Ac Td 7c,57.7078,43.65,15.898,72.8456,56.35,44.6021,127.661,12.95,59.13,27.93
Ac Td 8c,58.5874,43.00,15.4196,71.7204,57.00,45.0804,127.56,13.55,57.67,28.78
Ac Td 9c,56.4354,42.60,15.2241,71.476,57.40,45.2759,127.22,12.44,58.61,28.96
Ad 3c 2c,54.1552,46.17,17.5826,76.1689,53.83,42.9174,128.587,10.44,63.91,25.65
Ad 4c 2c,36.6017,46.64,17.9277,76.8727,53.36,42.5723,128.689,10.76,63.50,25.74
Ad 4c 3c,46.7138,46.92,17.8835,76.2283,53.08,42.6165,129.498,10.66,64.27,25.07
Ad 5c 2c,32.3532,46.41,17.9588,77.3932,53.59,42.5412,128.035,11.36,62.83,25.81
Ad 5c 3c,46.2658,46.73,17.8989,76.607,53.27,42.6011,128.985,11.14,63.92,24.94
Ad 5c 4c,53.0169,46.97,17.8702,76.0875,53.03,42.6298,129.665,10.68,64.93,24.40
Ad 6c 2c,61.3852,45.68,17.4701,76.4869,54.32,43.0299,127.77,10.48,62.80,26.72
Ad 6c 3c,64.1517,46.26,17.5485,75.8759,53.74,42.9516,128.9,10.59,63.30,26.10
Ad 6c 4c,52.663,46.51,17.6137,75.7367,53.49,42.8863,129.324,11.12,63.42,25.46
Ad 6c 5c,56.6819,46.68,17.7212,75.9312,53.32,42.7788,129.396,10.98,64.34,24.68
Ad 7c 2c,54.183,45.41,17.2059,75.7774,54.59,43.2941,127.92,11.92,60.63,27.45
Ad 7c 3c,61.493,46.10,17.3267,75.1745,53.90,43.1733,129.185,11.82,61.52,26.66
Ad 7c 4c,47.3306,46.42,17.4575,75.2198,53.58,43.0425,129.563,12.90,61.04,26.07
Ad 7c 5c,46.5517,46.68,17.6317,75.5475,53.32,42.8683,129.667,13.30,61.01,25.69
Ad 7c 6c,58.2665,46.13,17.3235,75.1119,53.87,43.1765,129.266,13.30,60.36,26.34
Ad 8c 2c,56.4921,44.52,16.8718,75.7946,55.48,43.6282,126.834,13.90,56.22,29.88
Ad 8c 3c,65.1875,44.95,16.895,75.1741,55.05,43.605,127.756,13.51,56.86,29.63
Ad 8c 4c,58.4372,45.39,17.0233,75.0114,54.61,43.4767,128.405,13.83,57.97,28.20
Ad 8c 5c,48.8679,45.34,17.135,75.5838,54.66,43.365,127.962,15.36,56.67,27.97
Ad 8c 6c,57.1284,44.96,16.8985,75.1777,55.04,43.6016,127.762,14.88,56.25,28.87
Ad 8c 7c,51.4097,44.60,16.4944,73.9678,55.40,44.0056,128.114,16.32,53.78,29.89
Ad 9c 2c,56.7769,44.58,16.8255,75.4776,55.42,43.6745,127.116,11.94,59.10,28.96
Ad 9c 3c,65.9963,44.99,16.8478,74.8915,55.01,43.6522,127.995,11.83,59.42,28.75
Ad 9c 4c,60.6833,45.18,16.9356,74.9775,54.82,43.5645,128.163,11.90,60.33,27.77
Ad 9c 5c,58.9942,45.19,17.0035,75.2575,54.81,43.4965,127.992,12.84,59.96,27.20
Ad 9c 6c,63.5008,44.59,16.6629,74.73,55.41,43.8371,127.614,12.68,59.24,28.08
Ad 9c 7c,55.2965,44.20,16.3697,74.072,55.80,44.1303,127.557,14.02,56.45,29.54
Ad 9c 8c,50.5815,43.41,15.8058,72.8246,56.59,44.6943,127.381,14.51,55.19,30.31
Ah Ad 2c,97.3953,45.53,17.6829,77.6673,54.47,42.8172,126.796,19.06,52.91,28.03
Ah Ad 3c,99.7694,46.08,17.3938,75.5019,53.93,43.1063,128.931,17.43,55.03,27.53
Ah Ad 4c,96.5275,46.43,17.7773,76.5817,53.57,42.7227,128.624,17.73,56.19,26.08
Ah Ad 5c,95.9422,46.24,17.8201,77.0779,53.76,42.6799,128.046,18.21,55.45,26.34
Ah Ad 6c,99.9761,45.49,16.9742,74.6285,54.51,43.5258,128.788,16.59,54.40,29.01
Ah Ad 7c,99.9661,45.20,17.1322,75.8138,54.80,43.3678,127.632,18.97,50.99,30.05
Ah Ad 8c,99.9952,43.77,16.2905,74.4357,56.23,44.2095,126.812,16.90,49.65,33.45
Ah Ad 9c,99.9902,43.68,16.2454,74.3876,56.32,44.2547,126.732,11.89,55.03,33.08
Ah Ad Jc,99.9893,44.03,16.6932,75.8279,55.97,43.8068,126.237,10.02,58.57,31.41
Ah Ad Kc,99.9879,44.24,16.7942,75.9205,55.76,43.7058,126.426,8.52,57.15,34.33
Ah Ad Qc,99.9952,44.64,16.8437,75.4636,55.36,43.6563,127.193,4.91,64.37,30.72
Ah Ad Tc,99.9958,43.09,15.909,73.8448,56.91,44.591,126.371,11.52,53.02,35.46
Ad Jc 2c,61.186,44.77,16.9614,75.7748,55.23,43.5386,127.142,10.27,62.16,27.57
Ad Jc 3c,70.4215,45.23,16.9972,75.1672,54.77,43.5028,128.098,10.42,61.99,27.59
Ad Jc 4c,63.3823,45.36,17.02,75.0479,54.64,43.48,128.342,10.77,63.01,26.22
Ad Jc 5c,62.3015,45.24,17.027,75.2694,54.76,43.473,128.052,11.45,62.31,26.24
Ad Jc 6c,74.0433,44.86,16.9654,75.632,55.14,43.5346,127.35,11.11,61.74,27.15
Ad Jc 7c,65.294,44.27,16.3058,73.6689,55.73,44.1942,127.899,12.08,60.96,26.97
Ad Jc 8c,60.3774,43.40,15.7254,72.4668,56.60,44.7746,127.593,12.94,58.33,28.73
Ad Jc 9c,66.0273,43.17,15.5953,72.2468,56.83,44.9047,127.45,11.20,60.11,28.69
Ad Jc Tc,84.8874,42.69,15.5884,73.0311,57.31,44.9116,126.396,13.52,60.60,25.88
Ad Kc 2c,58.506,44.59,16.6657,74.7433,55.41,43.8344,127.605,8.32,63.99,27.69
Ad Kc 3c,71.6915,45.10,16.7657,74.3421,54.90,43.7343,128.496,8.40,64.05,27.55
Ad Kc 4c,64.7591,45.10,16.7231,74.1555,54.90,43.7769,128.618,8.85,65.09,26.06
Ad Kc 5c,64.4594,45.01,16.7285,74.3333,54.99,43.7715,128.384,9.62,64.47,25.92
Ad Kc 6c,78.115,44.88,16.751,74.6443,55.12,43.7491,128.021,10.26,62.76,26.98
Ad Kc 7c,71.1232,44.71,16.6199,74.349,55.29,43.8802,128,11.04,61.33,27.63
Ad Kc 8c,72.8817,43.75,16.1777,73.962,56.25,44.3223,127.08,10.90,59.61,29.49
Ad Kc 9c,67.5134,42.95,15.4332,71.8654,57.05,45.0669,127.412,10.12,60.82,29.06
Ad Kc Jc,69.2444,42.58,15.7679,74.0586,57.42,44.7321,125.655,9.57,62.64,27.79
Ad Kc Qc,79.8896,43.03,15.7186,73.0672,56.97,44.7813,126.772,7.15,67.30,25.55
Ad Kc Tc,71.1047,42.42,15.8157,74.5649,57.58,44.6843,125.17,11.19,60.01,28.80
Ad Qc 2c,62.0399,45.20,17.1604,75.93,54.80,43.3396,127.561,8.80,64.39,26.80
Ad Qc 3c,77.0664,45.71,17.2858,75.633,54.29,43.2143,128.384,8.71,65.05,26.24
Ad Qc 4c,68.6724,45.78,17.2557,75.3855,54.22,43.2443,128.64,9.16,65.77,25.07
Ad Qc 5c,69.5794,45.72,17.2922,75.6438,54.28,43.2078,128.39,9.94,65.19,24.87
Ad Qc 6c,84.3138,45.56,17.2861,75.8866,54.44,43.2139,128.025,10.52,64.05,25.42
Ad Qc 7c,74.0394,45.14,17.0365,75.4754,54.86,43.4636,127.794,11.17,62.37,26.47
Ad Qc 8c,69.2503,43.62,15.9035,72.9229,56.38,44.5965,127.574,12.21,60.24,27.56
Ad Qc 9c,72.8502,43.80,15.9441,72.8042,56.20,44.5559,127.872,10.11,62.18,27.71
Ad Qc Jc,75.1755,43.00,15.8449,73.698,57.00,44.6551,126.357,9.85,63.91,26.24
Ad Qc Tc,70.927,42.70,15.8572,74.2685,57.30,44.6429,125.667,11.53,61.06,27.41
Ad Tc 2c,60.9755,44.25,16.7598,75.7529,55.75,43.7402,126.541,11.56,59.76,28.68
Ad Tc 3c,69.8222,44.69,16.765,75.0259,55.31,43.7351,127.539,11.80,59.44,28.76
Ad Tc 4c,64.8051,44.77,16.7606,74.878,55.23,43.7394,127.729,11.97,60.90,27.13
Ad Tc 5c,63.6091,44.61,16.7532,75.1035,55.39,43.7468,127.394,12.25,60.62,27.12
Ad Tc 6c,72.9326,44.31,16.6691,75.2411,55.69,43.8309,126.94,12.30,60.54,27.15
Ad Tc 7c,60.5928,43.74,16.1098,73.6574,56.26,44.3902,127.267,13.31,58.49,28.19
Ad Tc 8c,60.0017,43.20,15.6726,72.5528,56.80,44.8274,127.3,13.99,56.78,29.23
Ad Tc 9c,60.9694,42.67,15.4231,72.2979,57.33,45.0769,126.808,12.69,58.32,28.98
Ah 2d 2c,73.8753,44.62,17.4264,78.1188,55.38,43.0735,125.437,12.27,60.25,27.48
Ah 3d 3c,72.3233,45.30,17.2059,75.9559,54.70,43.2942,127.67,10.63,63.27,26.10
Ah 3d 2c,56.8051,45.80,17.1572,74.9159,54.20,43.3429,128.99,11.72,63.07,25.22
Ah 4d 4c,50.9615,45.45,17.3991,76.5675,54.55,43.1009,127.433,12.01,60.99,27.00
Ah 4d 2c,36.9743,46.33,17.673,76.2966,53.67,42.827,128.697,10.91,64.07,25.02
Ah 4d 3c,47.6298,46.55,17.4574,75.0103,53.45,43.0426,129.877,11.03,64.41,24.56
Ah 5d 5c,51.1673,45.53,17.594,77.2896,54.47,42.906,127.042,12.86,59.65,27.49
Ah 5d 2c,34.7151,46.01,17.7651,77.2298,53.99,42.7349,127.657,11.20,63.60,25.19
Ah 5d 3c,47.5613,46.26,17.3553,75.0325,53.74,43.1447,129.492,11.40,64.27,24.33
Ah 5d 4c,50.9389,46.70,17.3855,74.4546,53.30,43.1144,130.471,10.67,65.70,23.63
Ah 6d 6c,76.7341,45.23,17.4076,76.9701,54.77,43.0924,126.906,13.50,59.01,27.49
Ah 6d 2c,67.0026,45.38,17.2062,75.8333,54.62,43.2939,127.842,10.92,63.17,25.92
Ah 6d 3c,69.3517,45.95,17.2012,74.8611,54.05,43.2988,129.219,10.84,63.94,25.22
Ah 6d 4c,53.098,46.16,17.0781,74.0019,53.84,43.4219,130.07,11.21,63.85,24.94
Ah 6d 5c,55.4938,46.38,17.181,74.0871,53.62,43.319,130.306,10.79,65.38,23.82
Ah 7d 7c,72.4804,44.90,17.463,77.7884,55.10,43.037,125.976,15.42,54.82,29.76
Ah 7d 2c,58.9516,45.20,16.95,75.0011,54.80,43.55,128.177,12.79,59.89,27.32
Ah 7d 3c,64.82,45.91,16.9588,73.8842,54.09,43.5412,129.826,12.27,61.55,26.18
Ah 7d 4c,48.0659,46.05,16.8935,73.3662,53.95,43.6065,130.373,13.03,61.40,25.57
Ah 7d 5c,47.0235,46.38,17.0829,73.6702,53.62,43.4171,130.592,13.17,61.91,24.92
Ah 7d 6c,61.1108,45.91,16.9308,73.7573,54.09,43.5692,129.917,13.26,61.11,25.63
Ah 8d 8c,98.684,43.70,16.913,77.3992,56.30,43.587,124.876,16.69,49.61,33.70
Ah 8d 2c,64.4759,44.14,16.6522,75.457,55.86,43.8477,126.599,14.77,55.89,29.34
Ah 8d 3c,75.315,44.70,16.7699,75.0297,55.30,43.7301,127.55,13.94,57.69,28.37
Ah 8d 4c,62.9235,45.25,16.8564,74.4964,54.75,43.6436,128.581,14.32,58.33,27.34
Ah 8d 5c,55.453,45.10,16.8752,74.8368,54.90,43.6248,128.162,15.83,56.41,27.75
Ah 8d 6c,64.1037,44.85,16.7582,74.7325,55.15,43.7418,127.922,15.51,55.17,29.32
Ah 8d 7c,57.1242,44.61,16.4334,73.6708,55.39,44.0666,128.324,16.78,52.61,30.60
Ah 9d 9c,74.6121,44.38,17.441,78.6054,55.62,43.059,124.856,14.07,52.49,33.44
Ah 9d 2c,71.8322,44.38,16.9274,76.2874,55.62,43.5726,126.35,13.42,57.75,28.83
Ah 9d 3c,82.5931,44.96,17.0027,75.6275,55.04,43.4973,127.475,12.96,59.00,28.04
Ah 9d 4c,71.2599,45.19,17.0247,75.3524,54.81,43.4753,127.928,12.51,60.46,27.03
Ah 9d 5c,68.9017,45.17,16.9937,75.2468,54.83,43.5063,127.975,13.51,59.66,26.83
Ah 9d 6c,76.7523,44.62,16.7869,75.2503,55.38,43.7131,127.302,13.47,57.81,28.71
Ah 9d 7c,67.9689,44.24,16.5076,74.62,55.76,43.9924,127.262,14.91,54.06,31.03
Ah 9d 8c,57.9244,43.16,15.6675,72.6073,56.84,44.8325,127.211,15.17,53.49,31.34
Ah Jd Jc,74.3402,44.62,17.3086,77.5893,55.38,43.1914,125.782,11.67,55.43,32.90
Ah Jd 2c,76.1995,44.59,17.0461,76.4652,55.41,43.4538,126.477,11.92,59.83,28.25
Ah Jd 3c,86.6471,45.10,17.043,75.5778,54.90,43.457,127.673,11.66,61.08,27.26
Ah Jd 4c,75.1574,45.30,17.0808,75.4162,54.70,43.4192,128.021,11.87,61.85,26.28
Ah Jd 5c,75.582,45.16,17.0105,75.341,54.84,43.4895,127.898,12.50,61.25,26.25
Ah Jd 6c,91.4724,44.83,17.0574,76.1027,55.17,43.4426,126.999,12.36,60.17,27.47
Ah Jd 7c,82.504,44.42,16.6899,75.1385,55.58,43.8101,127.144,13.57,59.12,27.31
Ah Jd 8c,73.3835,43.27,15.8956,73.4678,56.73,44.6044,126.821,14.03,57.00,28.97
Ah Jd 9c,82.6747,43.15,15.8441,73.4338,56.85,44.656,126.699,12.31,58.89,28.81
Ah Jd Tc,96.0742,42.51,15.2715,71.8446,57.49,45.2285,126.896,12.45,60.78,26.77
Ah Kd Kc,93.3747,44.31,16.7772,75.7284,55.69,43.7228,126.628,8.67,57.99,33.34
Ah Kd 2c,74.3349,44.63,16.9927,76.1442,55.37,43.5074,126.741,10.45,60.80,28.75
Ah Kd 3c,86.7164,45.19,16.984,75.1718,54.81,43.516,128.048,9.78,62.79,27.42
Ah Kd 4c,74.1374,45.28,16.8715,74.5219,54.72,43.6285,128.596,10.37,63.00,26.64
Ah Kd 5c,75.5874,45.14,16.8114,74.4896,54.86,43.6886,128.44,10.98,62.63,26.39
Ah Kd 6c,95.0891,45.00,16.9869,75.5045,55.00,43.5131,127.595,12.03,60.23,27.74
Ah Kd 7c,87.3092,44.70,16.7677,75.0253,55.30,43.7323,127.549,12.65,59.12,28.23
Ah Kd 8c,91.7114,43.69,16.3803,74.9918,56.31,44.1198,126.363,12.61,56.96,30.43
Ah Kd 9c,87.7371,43.03,15.7743,73.3137,56.97,44.7257,126.63,12.03,58.90,29.07
Ah Kd Jc,83.1945,42.83,16.1254,75.2922,57.17,44.3746,125.2,9.89,60.11,30.00
Ah Kd Qc,93.6677,43.50,16.2373,74.6547,56.50,44.2627,126.356,7.67,64.72,27.61
Ah Kd Tc,83.7935,42.45,15.9602,75.1893,57.55,44.5398,124.835,11.68,57.74,30.58
Ah Qd Qc,90.3036,45.06,17.4185,77.3063,54.94,43.0815,126.485,10.08,58.23,31.69
Ah Qd 2c,80.0551,45.12,17.3691,76.9888,54.88,43.1309,126.763,10.71,61.85,27.44
Ah Qd 3c,92.4412,45.79,17.4091,76.0429,54.21,43.0909,128.202,9.55,65.21,25.24
Ah Qd 4c,79.8193,45.81,17.2922,75.4999,54.19,43.2078,128.596,10.36,64.90,24.74
Ah Qd 5c,82.3364,45.76,17.3154,75.6782,54.24,43.1846,128.417,11.04,64.58,24.38
Ah Qd 6c,99.6555,45.65,17.3138,75.8608,54.35,43.1863,128.151,10.87,64.00,25.13
Ah Qd 7c,91.6869,45.19,17.2326,76.2649,54.81,43.2674,127.327,12.68,60.75,26.57
Ah Qd 8c,87.7649,43.75,16.3544,74.7548,56.25,44.1456,126.593,14.54,57.41,28.06
Ah Qd 9c,96.2066,43.92,16.3651,74.5259,56.08,44.135,126.93,11.95,60.58,27.47
