Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\2c2d2h.cfr
Action Line,Root CHECK BET 230
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,CALL freq,FOLD freq
Ac Qc 7d,1.79836,42.54,78.8515,80.5881,57.46,379.648,143.636,50.97,49.03
Ac Qc 8c,4.58384,42.44,99.3257,101.753,57.56,359.174,135.654,52.78,47.22
Ac Qc 8d,2.16549,42.99,81.684,82.6077,57.01,376.816,143.692,51.56,48.44
Ac Qc 9c,5.93931,43.09,97.3205,98.1862,56.91,361.179,137.979,54.78,45.22
Ac Qc 9d,2.31987,42.43,84.7255,86.8149,57.57,373.774,141.146,50.82,49.18
Ac Qc Jc,5.0196,43.52,96.6469,96.5559,56.48,361.853,139.276,55.55,44.45
Ac Qc Jd,1.93081,41.74,84.632,88.1604,58.26,373.868,139.5,50.31,49.69
Ac Qd Qc,0.13045,41.06,82.0039,86.8426,58.94,376.496,138.856,49.47,50.53
Ac Qc Tc,2.02359,44.09,106.925,105.44,55.91,351.575,136.702,54.49,45.51
Ac Qc Td,1.50411,40.11,74.3217,80.5529,59.89,384.178,139.462,47.76,52.24
Ac Qd 2c,1.13801,42.94,76.7287,77.6831,57.06,381.771,145.461,50.82,49.18
Ac Qd 3c,1.23229,42.31,76.2107,78.3232,57.69,382.289,144.046,50.14,49.86
Ac Qd 4c,1.04037,42.62,77.9612,79.5254,57.38,380.539,144.18,50.59,49.41
Ac Qd 5c,1.06568,42.63,79.6943,81.2873,57.37,378.806,143.532,49.68,50.32
Ac Qd 6c,0.95008,42.93,81.2824,82.3236,57.07,377.218,143.687,50.48,49.52
Ac Qd 7c,1.07546,42.96,81.9175,82.9116,57.04,376.582,143.515,50.20,49.80
Ac Qd 8c,1.81289,44.10,85.9113,84.7078,55.90,372.589,144.885,50.76,49.24
Ac Qd 9c,2.12675,43.05,85.3,86.1396,56.95,373.2,142.47,50.04,49.96
Ac Qd Jc,1.91904,41.83,85.8039,89.1764,58.17,372.696,139.294,50.38,49.62
Ac Qd Tc,1.57318,40.99,77.7343,82.458,59.01,380.766,140.267,48.15,51.85
Ac Tc 2c,7.58479,40.21,86.1985,93.2057,59.79,372.302,135.364,51.55,48.45
Ac Tc 2d,1.12653,43.04,74.0307,74.7833,56.96,384.469,146.737,51.37,48.63
Ac Tc 3c,8.01432,40.12,87.1313,94.4279,59.88,371.369,134.821,52.09,47.91
Ac Tc 3d,1.61233,42.54,73.481,75.098,57.46,385.019,145.672,50.46,49.54
Ac Tc 4c,6.7287,39.88,85.8817,93.6302,60.12,372.618,134.738,51.92,48.08
Ac Tc 4d,1.49189,42.58,72.0707,73.589,57.42,386.429,146.305,50.85,49.15
Ac Tc 5c,6.68176,40.21,88.3339,95.5094,59.79,370.166,134.593,52.14,47.86
Ac Tc 5d,2.00339,42.62,73.4805,74.9662,57.38,385.019,145.86,49.90,50.10
Ac Tc 6c,6.60708,41.71,92.1672,96.0676,58.29,366.333,136.631,52.71,47.29
Ac Tc 6d,1.25874,41.63,75.5205,78.8659,58.37,382.98,142.646,51.59,48.41
Ac Tc 7c,6.34711,42.00,92.0607,95.3022,58.00,366.439,137.344,52.75,47.25
Ac Tc 7d,2.07296,41.08,77.613,82.1523,58.92,380.887,140.523,50.85,49.15
Ac Tc 8c,7.60774,42.80,94.1913,95.6876,57.20,364.309,138.454,54.03,45.97
Ac Tc 8d,2.6761,41.38,78.5071,82.4804,58.62,379.993,140.93,52.05,47.95
Ac Tc 9c,7.65234,42.98,92.357,93.4197,57.02,366.143,139.603,54.52,45.48
Ac Tc 9d,3.12306,40.42,76.6429,82.4453,59.58,381.857,139.326,50.21,49.79
Ac Td Tc,1.10506,42.19,82.2844,84.8016,57.81,376.216,141.468,48.07,51.93
Ac Td 2c,1.12176,42.99,74.1561,75,57.01,384.344,146.556,50.55,49.45
Ac Td 3c,1.48264,42.74,74.6362,75.9331,57.26,383.864,145.726,49.67,50.33
Ac Td 4c,1.35904,42.73,73.835,75.1261,57.27,384.665,146.017,49.82,50.18
Ac Td 5c,1.57491,42.51,74.0174,75.7042,57.49,384.483,145.385,48.80,51.20
Ac Td 6c,0.92712,41.40,76.8183,80.6757,58.60,381.682,141.593,50.36,49.64
Ac Td 7c,1.46984,41.81,79.3635,82.5216,58.19,379.136,141.652,49.83,50.17
Ac Td 8c,2.2238,41.69,81.0101,84.4843,58.31,377.49,140.738,51.32,48.68
Ac Td 9c,2.98979,40.97,78.213,83.0074,59.03,380.287,140.043,49.48,50.52
Ad 3c 2c,0.00124,18.86,-20.9411,-48.2653,81.14,479.444,128.459,45.22,54.78
Ad 4c 2c,0.00159,19.40,-12.9098,-28.9299,80.60,471.412,127.151,46.28,53.72
Ad 4c 3c,0.00791,32.62,27.0006,35.9846,67.38,431.499,139.224,46.48,53.52
Ad 5c 2c,0.00269,33.45,27.0041,35.1012,66.55,431.496,140.949,46.24,53.76
Ad 5c 3c,0.01223,35.96,35.1688,42.5196,64.04,423.331,143.709,45.69,54.31
Ad 5c 4c,0.00507,37.29,45.352,52.8776,62.71,413.148,143.222,45.58,54.42
Ad 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 6c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 6c 5c,0.01557,37.67,72.1523,83.278,62.33,386.348,134.748,46.91,53.09
Ad 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 3c,0.00143,19.83,-7.24663,-15.8874,80.17,465.746,126.294,46.18,53.82
Ad 7c 4c,0.00019,17.94,-29.8831,-72.4259,82.06,488.37,129.378,46.74,53.26
Ad 7c 5c,0.00177,27.65,15.2699,24.015,72.35,443.221,133.167,46.85,53.15
Ad 7c 6c,0.43949,37.90,74.5372,85.5004,62.10,383.963,134.42,47.51,52.49
Ad 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 3c,0.00477,35.33,42.6396,52.4772,64.67,415.862,139.79,47.92,52.08
Ad 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 5c,0.00066,19.38,-13.7553,-30.858,80.62,472.25,127.342,45.86,54.14
Ad 8c 6c,0.01598,37.75,68.6369,79.0502,62.25,389.863,136.153,48.71,51.29
Ad 8c 7c,1.21942,38.74,74.05,83.1095,61.26,384.45,136.426,48.66,51.34
Ad 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 3c,0.01896,35.64,56.2374,68.6152,64.36,402.263,135.865,47.65,52.35
Ad 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 5c,0.00534,39.94,79.4026,86.4445,60.06,379.097,137.21,47.65,52.35
Ad 9c 6c,0.2557,39.03,72.206,80.4266,60.97,386.294,137.744,48.77,51.23
Ad 9c 7c,0.83326,39.03,72.5035,80.7636,60.97,385.997,137.631,48.80,51.20
Ad 9c 8c,2.8306,39.35,76.3961,84.4195,60.65,382.104,136.951,49.42,50.58
Ah Ad 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Jc,0.00076,62.91,183.098,126.544,37.09,275.403,161.417,58.21,41.79
Ah Ad Kc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Qc,0.00019,81.71,211.171,112.36,18.29,247.329,294.022,53.19,46.81
Ah Ad Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ad Jc 2c,1.32481,43.58,82.4402,82.2414,56.42,376.06,144.908,52.71,47.29
Ad Jc 3c,1.81328,43.61,83.989,83.7278,56.39,374.511,144.39,52.05,47.95
Ad Jc 4c,1.37757,43.89,83.3791,82.6017,56.11,375.121,145.33,52.32,47.68
Ad Jc 5c,1.51322,44.01,85.582,84.5436,55.99,372.918,144.799,51.44,48.56
Ad Jc 6c,1.16197,43.42,86.6209,86.7368,56.58,371.879,142.883,51.21,48.79
Ad Jc 7c,1.52383,43.72,87.2932,86.8055,56.28,371.207,143.39,52.04,47.96
Ad Jc 8c,2.11277,44.37,88.7574,86.9764,55.63,369.743,144.484,51.81,48.19
Ad Jc 9c,2.51556,43.40,87.1118,87.2784,56.60,371.388,142.633,50.34,49.66
Ad Jc Tc,0.69981,45.65,113.506,108.114,54.35,344.994,137.983,49.70,50.30
Ad Kc 2c,3.0236,43.50,74.699,74.6659,56.50,383.801,147.667,50.44,49.56
Ad Kc 3c,3.13403,43.10,73.9245,74.574,56.90,384.576,146.93,49.72,50.28
Ad Kc 4c,2.96156,43.41,74.0698,74.1931,56.59,384.43,147.67,50.08,49.92
Ad Kc 5c,2.96517,43.25,74.8064,75.1929,56.75,383.694,146.992,49.35,50.65
Ad Kc 6c,2.59413,43.39,77.2265,77.3785,56.61,381.274,146.421,50.04,49.96
Ad Kc 7c,2.86469,43.55,76.9306,76.7962,56.45,381.569,146.955,50.08,49.92
Ad Kc 8c,2.82788,43.81,77.1152,76.5315,56.19,381.385,147.552,49.90,50.10
Ad Kc 9c,2.75593,44.56,79.4926,77.5625,55.44,379.007,148.616,49.09,50.91
Ad Kc Jc,2.28565,39.32,67.046,74.1376,60.68,391.454,140.241,45.56,54.44
Ad Kc Qc,1.67017,41.14,82.5938,87.2862,58.86,375.906,138.837,46.45,53.55
Ad Kc Tc,3.95576,41.67,73.7761,76.9855,58.33,384.724,143.373,48.09,51.91
Ad Qc 2c,1.62232,42.85,77.9108,79.0604,57.15,380.589,144.762,51.01,48.99
Ad Qc 3c,1.75744,42.41,78.4252,80.3952,57.59,380.075,143.478,50.34,49.66
Ad Qc 4c,1.40536,42.92,79.6607,80.69,57.08,378.839,144.291,50.84,49.16
Ad Qc 5c,1.14343,42.67,80.4711,81.9914,57.33,378.029,143.351,50.03,49.97
Ad Qc 6c,0.91617,43.09,84.4596,85.2117,56.91,374.04,142.892,50.75,49.25
Ad Qc 7c,1.08463,42.99,83.3198,84.2738,57.01,375.18,143.055,50.54,49.46
Ad Qc 8c,1.70512,43.67,84.5574,84.1924,56.33,373.943,144.306,51.13,48.87
Ad Qc 9c,1.78022,43.63,86.3466,86.0458,56.37,372.153,143.521,49.95,50.05
Ad Qc Jc,1.23861,41.62,87.7977,91.7122,58.38,370.702,138.046,49.77,50.23
Ad Qc Tc,1.19214,41.22,81.6481,86.1266,58.78,376.852,139.369,47.77,52.23
Ad Tc 2c,1.05976,43.10,78.5728,79.2623,56.90,379.927,145.154,51.03,48.97
Ad Tc 3c,1.4212,42.70,77.5459,78.9645,57.30,380.954,144.521,50.26,49.74
Ad Tc 4c,1.19807,43.14,76.554,77.1526,56.86,381.946,146.03,50.48,49.52
Ad Tc 5c,1.15476,42.84,74.7472,75.8669,57.16,383.753,145.941,49.15,50.85
Ad Tc 6c,0.61861,41.86,79.8073,82.8858,58.14,378.693,141.606,50.37,49.63
Ad Tc 7c,1.29709,42.67,83.8877,85.483,57.33,374.612,142.042,50.11,49.89
Ad Tc 8c,1.82126,42.40,83.2269,85.3359,57.60,375.273,141.644,51.12,48.88
Ad Tc 9c,2.36339,41.63,81.4305,85.0361,58.37,377.069,140.447,49.61,50.39
Ah 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 8c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 7c,0.00088,21.67,10.3915,20.8501,78.33,448.108,124.364,45.13,54.87
Ah 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 8c,0.12371,38.39,75.8929,85.962,61.61,382.607,134.994,48.33,51.67
Ah Jd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 5c,0.00035,65.58,164.676,109.182,34.42,293.824,185.56,53.56,46.44
Ah Jd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 7c,0.37169,44.83,93.7207,90.8877,55.17,364.779,143.746,51.71,48.29
Ah Jd 8c,0.83785,45.39,92.99,89.0653,54.61,365.51,145.514,52.51,47.49
Ah Jd 9c,1.49591,44.84,89.9029,87.1728,55.16,368.597,145.268,50.58,49.42
Ah Jd Tc,1.3983,43.37,107.09,107.357,56.63,351.41,134.9,47.17,52.83
Ah Kd Kc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 7c,0.00032,35.49,66.1691,81.0591,64.51,392.331,132.217,47.52,52.48
Ah Kd 8c,0.00201,47.92,100.571,91.2539,52.08,357.929,149.398,48.37,51.63
Ah Kd 9c,0.43021,44.70,75.7323,73.6699,55.30,382.768,150.458,47.38,52.62
Ah Kd Jc,3.2142,40.56,67.2133,72.0451,59.44,391.287,143.112,46.01,53.99
Ah Kd Qc,1.42022,39.39,71.2243,78.6258,60.61,387.276,138.895,45.62,54.38
Ah Kd Tc,4.18194,41.72,71.2064,74.2074,58.28,387.294,144.465,47.50,52.50
Ah Qd Qc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 5c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 6c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 7c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 8c,0.12875,42.78,94.9092,96.4476,57.22,363.591,138.146,49.95,50.05
Ah Qd 9c,0.35918,41.66,86.2737,90.0304,58.34,372.226,138.713,48.93,51.07
Ah Qd Jc,0.88332,39.28,79.1756,87.6285,60.72,379.324,135.815,48.65,51.35
Ah Qd Tc,1.19224,39.26,69.596,77.0719,60.74,388.904,139.193,46.44,53.56
Ah Td Tc,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 2c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 3c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 4c,0,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td 5c,0.00159,65.35,164.496,109.447,34.65,294.004,184.439,53.15,46.85
Ah Td 6c,0.00022,52.54,146.89,121.558,47.46,311.61,142.734,49.34,50.66
Ah Td 7c,0.37604,42.60,88.4658,90.2821,57.40,370.034,140.152,51.02,48.98
Ah Td 8c,0.62453,42.95,88.0771,89.1577,57.05,370.423,141.154,51.47,48.53
Ah Td 9c,1.23424,42.74,85.9552,87.4313,57.26,372.545,141.449,49.28,50.72
Jc 2d 2c,0.79579,42.31,84.0261,86.3436,57.69,374.474,141.115,56.79,43.21
Jc 3c 2c,2.81762,39.86,98.1181,107.03,60.14,360.382,130.265,53.68,46.32
Jc 3c 2d,1.49418,44.24,100.976,99.2385,55.76,357.524,139.386,55.33,44.67
Jc 3d 3c,0.98699,43.05,84.2836,85.1256,56.95,374.216,142.842,57.55,42.45
Jc 3d 2c,1.45594,44.15,100.256,98.7247,55.85,358.244,139.45,55.28,44.72
Jc 4c 2c,2.19887,38.98,90.809,101.276,61.02,367.691,131.004,53.79,46.21
Jc 4c 2d,0.91782,42.86,93.2605,94.6061,57.14,365.24,138.956,53.04,46.96
Jc 4c 3c,3.42295,40.03,96.966,105.314,59.97,361.534,131.06,53.70,46.30
Jc 4c 3d,1.6538,44.62,102.134,99.5125,55.38,356.366,139.899,53.26,46.74
Jc 4d 4c,1.5373,45.21,94.4222,90.7996,54.79,364.078,144.464,57.89,42.11
Jc 4d 2c,1.02702,43.20,93.6819,94.2755,56.80,364.818,139.639,53.69,46.31
Jc 4d 3c,1.89944,45.27,104.235,100.101,54.73,354.265,140.726,53.95,46.05
Jc 5c 2c,2.03216,39.28,93.0023,102.95,60.72,365.498,130.85,53.94,46.06
Jc 5c 2d,1.08383,43.63,97.1705,96.8271,56.37,361.33,139.353,53.18,46.82
Jc 5c 3c,2.99289,39.87,97.4381,106.245,60.13,361.062,130.547,53.76,46.24
Jc 5c 3d,2.03496,45.84,106.367,100.876,54.16,352.133,141.354,53.26,46.74
Jc 5c 4c,3.54952,39.84,96.7727,105.62,60.16,361.727,130.704,53.83,46.17
Jc 5c 4d,2.62604,47.00,110.439,102.164,53.00,348.061,142.764,52.81,47.19
Jc 5d 5c,2.07931,46.14,96.9886,91.3966,53.86,361.511,145.91,57.44,42.56
Jc 5d 2c,1.28705,44.80,101.021,98.0438,55.20,357.479,140.779,53.94,46.06
Jc 5d 3c,2.43045,46.50,108.013,100.998,53.50,350.487,142.411,53.56,46.44
Jc 5d 4c,2.81662,47.10,110.5,101.997,52.90,348,143.017,52.86,47.14
Jc 6c 2c,0.45853,39.28,96.9011,107.271,60.73,361.599,129.45,53.66,46.34
Jc 6c 2d,1.15877,45.42,97.8438,93.6561,54.58,360.656,143.655,52.91,47.09
Jc 6c 3c,0.96616,40.81,105.171,112.048,59.19,353.329,129.77,53.24,46.76
Jc 6c 3d,1.92997,46.75,105.928,98.5135,53.25,352.572,143.938,53.12,46.88
Jc 6c 4c,1.88113,40.26,98.4837,106.354,59.74,360.016,131.01,53.70,46.30
Jc 6c 4d,1.71922,46.69,104.758,97.5479,53.31,353.742,144.257,51.47,48.53
Jc 6c 5c,1.89694,43.66,114.093,113.61,56.34,344.407,132.898,54.14,45.86
Jc 6c 5d,2.69356,47.34,109.96,100.989,52.66,348.54,143.887,52.13,47.87
Jc 6d 6c,1.74066,45.55,90.6601,86.5449,54.45,367.84,146.848,57.50,42.50
Jc 6d 2c,1.29647,45.91,100.103,94.8065,54.09,358.397,144.036,53.08,46.92
Jc 6d 3c,2.13505,46.90,106.92,99.1125,53.10,351.58,143.946,53.23,46.77
Jc 6d 4c,1.66345,46.77,106.08,98.6145,53.23,352.42,143.927,51.61,48.39
Jc 6d 5c,2.61617,47.08,108.809,100.485,52.92,349.691,143.65,52.20,47.80
Jc 7c 2c,2.10607,41.31,102.735,108.128,58.69,355.765,131.776,53.90,46.10
Jc 7c 2d,1.28148,45.37,92.3998,88.5395,54.63,366.1,145.694,53.76,46.24
Jc 7c 3c,3.12569,41.86,106.234,110.346,58.14,352.266,131.711,53.57,46.43
Jc 7c 3d,1.82249,46.98,100.07,92.6079,53.02,358.43,146.967,51.50,48.50
Jc 7c 4c,3.28805,40.22,96.2888,104.084,59.78,362.211,131.724,54.36,45.64
Jc 7c 4d,1.87126,47.24,99.2445,91.3499,52.76,359.255,148.015,50.87,49.13
Jc 7c 5c,3.43768,42.27,103.716,106.678,57.73,354.784,133.602,54.27,45.73
Jc 7c 5d,2.64226,47.46,100.94,92.4638,52.54,357.56,147.957,51.63,48.37
Jc 7c 6c,3.01626,45.16,120.863,116.361,54.84,337.637,133.843,56.14,43.86
Jc 7c 6d,2.3371,46.36,95.7036,89.7555,53.64,362.796,147.033,52.15,47.85
Jc 7d 7c,0.9772,45.26,84.5899,81.2532,54.74,373.91,148.502,57.26,42.74
Jc 7d 2c,1.2549,46.02,94.3335,89.1143,53.98,364.166,146.672,53.71,46.29
Jc 7d 3c,2.12005,47.40,101.801,93.3854,52.60,356.699,147.411,51.56,48.44
Jc 7d 4c,1.75764,47.26,98.9396,91.0316,52.74,359.56,148.195,51.20,48.80
Jc 7d 5c,2.55372,47.11,99.3248,91.6672,52.89,359.175,147.632,51.65,48.35
Jc 7d 6c,2.31618,46.39,95.4867,89.4915,53.61,363.013,147.206,52.02,47.98
Jc 8c 2c,3.89511,40.63,93.4906,100.051,59.37,365.009,133.648,54.79,45.21
Jc 8c 2d,1.75125,44.37,87.7034,85.9316,55.63,370.797,144.912,54.06,45.94
Jc 8c 3c,4.36126,41.39,98.7091,103.68,58.61,359.791,133.458,54.88,45.12
Jc 8c 3d,2.32971,44.79,90.4925,87.8393,55.21,368.007,144.909,53.73,46.27
Jc 8c 4c,4.26635,41.42,93.66,98.3062,58.58,364.84,135.401,53.69,46.31
Jc 8c 4d,2.16844,45.64,92.1842,87.8268,54.36,366.316,146.482,52.56,47.44
Jc 8c 5c,4.21472,41.75,95.0594,98.9913,58.25,363.441,135.642,53.50,46.50
Jc 8c 5d,2.78208,46.19,95.2065,89.6235,53.81,363.294,146.761,52.08,47.92
Jc 8c 6c,3.87135,42.54,101.47,103.715,57.46,357.03,135.071,54.63,45.37
Jc 8c 6d,2.13382,44.40,83.1044,81.3868,55.60,375.396,146.765,51.01,48.99
Jc 8c 7c,8.02677,42.81,98.9262,100.468,57.19,359.574,136.684,57.47,42.53
Jc 8c 7d,5.19537,45.27,90.344,86.76,54.73,368.156,146.246,51.11,48.89
Jc 8d 8c,1.7879,45.64,87.118,82.9904,54.36,371.382,148.522,58.18,41.82
Jc 8d 2c,1.74032,45.12,90.977,87.6733,54.88,367.523,145.574,53.90,46.10
Jc 8d 3c,2.36934,45.68,95.5226,90.9183,54.32,362.977,145.265,53.89,46.11
Jc 8d 4c,2.28882,46.07,94.9111,89.5638,53.93,363.589,146.574,52.80,47.20
Jc 8d 5c,2.85301,46.38,97.4353,91.3399,53.62,361.065,146.385,52.41,47.59
Jc 8d 6c,2.12621,44.85,84.1886,81.6092,55.15,374.311,147.553,51.75,48.25
Jc 8d 7c,5.43307,45.33,91.0027,87.2871,54.67,367.497,146.131,51.21,48.79
Jc 9c 2c,4.43531,41.95,95.5136,98.9865,58.05,362.986,135.941,57.54,42.46
Jc 9c 2d,2.62317,44.86,80.3565,77.881,55.14,378.143,149.086,51.93,48.07
Jc 9c 3c,5.28486,42.76,99.3849,101.056,57.24,359.115,136.387,57.75,42.25
Jc 9c 3d,3.24681,44.10,77.8753,76.7719,55.90,380.625,148.031,52.23,47.77
Jc 9c 4c,4.44769,41.00,89.5799,94.9916,59.00,368.92,135.935,55.76,44.24
Jc 9c 4d,3.14519,44.81,81.1436,78.7334,55.19,377.356,148.637,52.65,47.35
Jc 9c 5c,4.76287,42.83,94.2685,95.6947,57.17,364.231,138.5,55.08,44.92
Jc 9c 5d,3.65214,45.91,85.9035,81.3586,54.09,372.597,149.74,51.16,48.84
Jc 9c 6c,3.82573,43.39,102.407,102.614,56.61,356.093,136.748,56.76,43.24
Jc 9c 6d,2.90913,43.49,71.9489,71.9367,56.51,386.551,148.693,48.93,51.07
Jc 9c 7c,6.60607,41.41,90.7177,95.2578,58.59,367.782,136.453,57.78,42.22
Jc 9c 7d,5.75894,44.62,78.3341,76.3307,55.38,380.166,149.231,51.52,48.48
Jc 9c 8c,7.49213,41.13,86.0171,90.9291,58.87,372.483,137.547,59.06,40.94
Jc 9c 8d,6.11283,44.69,88.463,86.0569,55.31,370.037,145.451,58.91,41.09
Jc 9d 9c,3.90277,47.27,87.5106,80.4968,52.73,370.989,152.939,58.39,41.61
Jc 9d 2c,2.67846,44.99,81.9708,79.2092,55.01,376.529,148.812,52.70,47.30
Jc 9d 3c,3.5816,45.33,85.7817,82.2733,54.67,372.718,148.216,53.18,46.82
Jc 9d 4c,3.10583,45.05,85.0965,82.1243,54.95,373.404,147.729,53.15,46.85
Jc 9d 5c,3.62117,46.19,90.2414,84.9505,53.81,368.259,148.764,52.07,47.93
Jc 9d 6c,2.87628,44.26,76.9328,75.58,55.74,381.567,148.806,50.52,49.48
Jc 9d 7c,6.1347,45.31,83.3926,80.0189,54.69,375.107,149.107,52.67,47.33
Jc 9d 8c,6.2412,44.83,89.6449,86.9338,55.17,368.855,145.353,58.89,41.11
Jd Jc 2c,0.88708,43.21,85.8647,86.4063,56.79,372.635,142.633,56.50,43.50
Jd Jc 3c,2.16436,45.04,94.0093,90.759,54.96,364.491,144.16,57.08,42.92
Jd Jc 4c,0.83629,44.36,89.9962,88.1998,55.64,368.504,143.988,56.72,43.28
Jd Jc 5c,0.96625,45.16,92.6986,89.2489,54.84,365.801,145.004,56.82,43.18
Jd Jc 6c,0.75754,44.62,89.1985,86.9142,55.38,369.302,144.97,56.42,43.58
Jd Jc 7c,0.75919,44.99,87.8413,84.8904,55.01,370.659,146.478,55.72,44.28
Jd Jc 8c,0.83998,44.49,92.3629,90.2528,55.51,366.137,143.401,56.97,43.03
Jd Jc 9c,1.84607,46.39,96.1282,90.1018,53.61,362.372,146.934,60.13,39.87
Jh Jd Jc,0.00484,47.24,71.7153,66.0031,52.76,386.784,159.373,52.15,47.85
Jd Jc Tc,0.52143,43.99,90.192,89.1523,56.01,368.308,142.939,58.55,41.45
Jc Tc 2c,5.69486,44.04,94.0402,92.8464,55.96,364.46,141.577,58.77,41.23
Jc Tc 2d,2.60864,43.30,63.6694,63.9306,56.70,394.831,151.382,63.66,36.34
