Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\BTNvBB\3c2c2d.cfr
Action Line,Root CHECK
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 12 freq,CHECK freq
Ac Qd Jc,100,44.33,17.6031,79.4161,55.67,30.897,111.002,78.02,21.98
Ac Qd Tc,100,44.33,18.2013,82.1102,55.67,30.2987,108.858,70.35,29.65
Ac Tc 2c,100,46.55,20.9991,90.2122,53.45,27.5009,102.913,24.56,75.44
Ac Tc 2d,100,45.22,19.3346,85.5131,54.78,29.1654,106.482,55.94,44.06
Ac Tc 3c,100,46.64,20.7728,89.0789,53.36,27.7273,103.923,29.30,70.70
Ac Tc 3d,100,45.51,18.8987,83.054,54.49,29.6013,108.647,65.33,34.67
Ac Tc 4c,100,46.78,20.6902,88.4603,53.22,27.8098,104.506,34.75,65.25
Ac Tc 4d,100,46.09,19.533,84.7673,53.91,28.967,107.456,57.65,42.35
Ac Tc 5c,100,46.56,20.5561,88.3073,53.44,27.9439,104.572,36.63,63.37
Ac Tc 5d,100,45.93,19.5022,84.9303,54.08,28.9978,107.25,57.65,42.35
Ac Tc 6c,100,46.41,20.5115,88.3867,53.59,27.9885,104.46,37.25,62.75
Ac Tc 6d,100,45.32,18.7844,82.8938,54.68,29.7156,108.692,67.05,32.95
Ac Tc 7c,100,46.25,20.653,89.3172,53.75,27.847,103.61,32.79,67.21
Ac Tc 7d,100,45.04,19.0005,84.3804,54.97,29.4995,107.339,55.38,44.62
Ac Tc 8c,100,45.74,20.3841,89.1272,54.26,28.1159,103.637,33.04,66.96
Ac Tc 8d,100,44.26,18.5196,83.6785,55.74,29.9804,107.579,55.22,44.78
Ac Tc 9c,100,45.60,20.4344,89.6326,54.40,28.0656,103.174,30.38,69.62
Ac Tc 9d,100,44.04,18.3888,83.5124,55.96,30.1112,107.614,55.48,44.52
Ac Td Tc,100,44.28,18.2461,82.4045,55.72,30.2539,108.6,64.18,35.82
Ac Td 2c,100,45.14,19.1945,85.0535,54.87,29.3056,106.828,57.08,42.92
Ac Td 3c,100,45.43,18.8095,82.8131,54.57,29.6905,108.808,64.71,35.29
Ac Td 4c,100,45.86,19.2186,83.8144,54.14,29.2814,108.169,60.40,39.60
Ac Td 5c,100,45.56,18.9988,83.4051,54.44,29.5012,108.376,62.63,37.37
Ac Td 6c,100,45.22,18.6355,82.4211,54.78,29.8645,109.034,67.31,32.69
Ac Td 7c,100,44.85,18.7257,83.4985,55.15,29.7743,107.981,57.71,42.29
Ac Td 8c,100,44.05,18.1812,82.5464,55.95,30.3188,108.38,58.59,41.41
Ac Td 9c,100,43.94,18.2355,83.0058,56.06,30.2645,107.968,56.44,43.56
Ad 3c 2c,100,47.74,20.7717,87.0177,52.26,27.7283,106.119,54.16,45.84
Ad 4c 2c,100,48.72,22.093,90.6982,51.28,26.4071,102.986,36.60,63.40
Ad 4c 3c,100,48.79,21.6307,88.6603,51.21,26.8693,104.947,46.71,53.29
Ad 5c 2c,100,48.72,22.4226,92.0551,51.28,26.0774,101.697,32.35,67.65
Ad 5c 3c,100,48.71,21.7035,89.1164,51.29,26.7965,104.486,46.27,53.73
Ad 5c 4c,100,48.74,21.2691,87.2684,51.26,27.2309,106.254,53.02,46.98
Ad 6c 2c,100,46.96,20.0671,85.4602,53.04,28.4329,107.217,61.39,38.61
Ad 6c 3c,100,47.46,20.0525,84.5005,52.54,28.4475,108.291,64.15,35.85
Ad 6c 4c,100,48.17,21.0122,87.2465,51.83,27.4878,106.063,52.66,47.34
Ad 6c 5c,100,48.25,20.8413,86.3893,51.75,27.6587,106.892,56.68,43.32
Ad 7c 2c,100,46.76,20.2367,86.5512,53.24,28.2634,106.178,54.18,45.82
Ad 7c 3c,100,47.24,19.9699,84.5423,52.76,28.5301,108.155,61.49,38.51
Ad 7c 4c,100,47.93,21.0912,88.004,52.07,27.4088,105.281,47.33,52.67
Ad 7c 5c,100,48.12,21.2688,88.4017,51.88,27.2312,104.974,46.55,53.45
Ad 7c 6c,100,47.21,20.1024,85.1544,52.79,28.3976,107.595,58.27,41.73
Ad 8c 2c,100,45.45,19.4975,85.7889,54.55,29.0025,106.342,56.49,43.51
Ad 8c 3c,100,45.72,19.0474,83.3184,54.28,29.4526,108.525,65.19,34.81
Ad 8c 4c,100,46.29,19.6333,84.8283,53.71,28.8667,107.49,58.44,41.56
Ad 8c 5c,100,46.44,20.3388,87.5927,53.56,28.1612,105.156,48.87,51.13
Ad 8c 6c,100,45.85,19.5278,85.1786,54.15,28.9722,107.01,57.13,42.87
Ad 8c 7c,100,45.46,19.3954,85.3383,54.54,29.1046,106.718,51.41,48.59
Ad 9c 2c,100,45.64,19.5112,85.5087,54.36,28.9888,106.646,56.78,43.22
Ad 9c 3c,100,45.90,19.0329,82.9257,54.10,29.4671,108.943,66.00,34.00
Ad 9c 4c,100,46.37,19.5383,84.2722,53.63,28.9617,108.005,60.68,39.32
Ad 9c 5c,100,46.40,19.7262,85.0326,53.60,28.7738,107.358,58.99,41.01
Ad 9c 6c,100,45.75,19.1105,83.5499,54.25,29.3894,108.341,63.50,36.50
Ad 9c 7c,100,45.35,19.2062,84.6988,54.65,29.2938,107.209,55.30,44.70
Ad 9c 8c,100,44.51,18.9073,84.9529,55.49,29.5927,106.664,50.58,49.42
Ah Ad 2c,100,45.64,17.8614,78.2666,54.36,30.6387,112.729,97.40,2.60
Ah Ad 3c,100,46.09,17.4128,75.5612,53.91,31.0873,115.328,99.77,0.23
Ah Ad 4c,100,46.58,18.0264,77.4019,53.42,30.4736,114.087,96.53,3.47
Ah Ad 5c,100,46.41,18.1106,78.0485,53.59,30.3895,113.411,95.94,4.06
Ah Ad 6c,100,45.49,16.9767,74.6364,54.51,31.5233,115.664,99.98,0.02
Ah Ad 7c,100,45.20,17.135,75.8226,54.80,31.365,114.465,99.97,0.03
Ah Ad 8c,100,43.77,16.2909,74.4366,56.23,32.2091,114.564,100.00,0.00
Ah Ad 9c,100,43.68,16.2464,74.391,56.32,32.2537,114.534,99.99,0.01
Ah Ad Jc,100,44.03,16.6944,75.8317,55.97,31.8056,113.652,99.99,0.01
Ah Ad Kc,100,44.24,16.795,75.9232,55.76,31.705,113.724,99.99,0.01
Ah Ad Qc,100,44.64,16.8441,75.4642,55.36,31.6559,114.366,100.00,0.00
Ah Ad Tc,100,43.09,15.9094,73.8455,56.91,32.5907,114.53,100.00,0.00
Ad Jc 2c,100,45.75,19.3501,84.5945,54.25,29.1499,107.461,61.19,38.81
Ad Jc 3c,100,45.98,18.8688,82.075,54.02,29.6312,109.703,70.42,29.58
Ad Jc 4c,100,46.48,19.4711,83.7861,53.52,29.0289,108.475,63.38,36.62
Ad Jc 5c,100,46.40,19.559,84.298,53.60,28.941,107.998,62.30,37.70
Ad Jc 6c,100,45.67,18.6919,81.8595,54.33,29.8081,109.726,74.04,25.96
Ad Jc 7c,100,45.40,18.6958,82.3652,54.60,29.8042,109.167,65.29,34.71
Ad Jc 8c,100,44.48,18.4145,82.7989,55.52,30.0855,108.377,60.38,39.62
Ad Jc 9c,100,44.27,17.9612,81.1401,55.73,30.5388,109.6,66.03,33.97
Ad Jc Tc,100,43.53,16.863,77.4846,56.47,31.637,112.041,84.89,15.11
Ad Kc 2c,100,45.75,19.302,84.3838,54.25,29.198,107.638,58.51,41.49
Ad Kc 3c,100,45.95,18.6352,81.1157,54.05,29.8648,110.502,71.69,28.31
Ad Kc 4c,100,46.41,19.2323,82.8804,53.59,29.2677,109.227,64.76,35.24
Ad Kc 5c,100,46.32,19.2809,83.2572,53.68,29.2191,108.857,64.46,35.54
Ad Kc 6c,100,45.57,18.2613,80.1426,54.43,30.2387,111.114,78.11,21.89
Ad Kc 7c,100,45.54,18.5611,81.5104,54.46,29.9389,109.954,71.12,28.88
Ad Kc 8c,100,44.45,17.918,80.6199,55.55,30.5821,110.107,72.88,27.12
Ad Kc 9c,100,44.11,17.7256,80.3644,55.89,30.7744,110.131,67.51,32.49
Ad Kc Jc,100,44.31,18.1586,81.9538,55.69,30.3414,108.973,69.24,30.76
Ad Kc Qc,100,44.36,17.4337,78.593,55.64,31.0663,111.678,79.89,20.11
Ad Kc Tc,100,43.93,18.0038,81.9622,56.07,30.4962,108.783,71.10,28.90
Ad Qc 2c,100,46.26,19.5456,84.5079,53.74,28.9545,107.752,62.04,37.96
Ad Qc 3c,100,46.46,18.8189,81.0033,53.54,29.6811,110.884,77.07,22.93
Ad Qc 4c,100,46.95,19.4672,82.9259,53.05,29.0328,109.456,68.67,31.33
Ad Qc 5c,100,46.87,19.4689,83.0838,53.13,29.0311,109.274,69.58,30.42
Ad Qc 6c,100,46.13,18.4102,79.8148,53.87,30.0898,111.717,84.31,15.69
Ad Qc 7c,100,45.97,18.7926,81.7687,54.03,29.7074,109.956,74.04,25.96
Ad Qc 8c,100,44.67,18.1194,81.1316,55.33,30.3805,109.809,69.25,30.75
Ad Qc 9c,100,44.79,17.8885,79.8745,55.21,30.6115,110.894,72.85,27.15
Ad Qc Jc,100,44.39,17.8162,80.2626,55.61,30.6838,110.363,75.18,24.82
Ad Qc Tc,100,44.19,18.0634,81.7506,55.81,30.4366,109.075,70.93,29.07
Ad Tc 2c,100,45.08,19.0414,84.4826,54.92,29.4586,107.273,60.98,39.02
Ad Tc 3c,100,45.31,18.5694,81.9661,54.69,29.9306,109.455,69.82,30.18
Ad Tc 4c,100,45.78,19.0444,83.1918,54.22,29.4556,108.66,64.81,35.19
Ad Tc 5c,100,45.67,19.1196,83.7358,54.33,29.3804,108.148,63.61,36.39
Ad Tc 6c,100,45.08,18.3994,81.6215,54.92,30.1007,109.625,72.93,27.07
Ad Tc 7c,100,44.84,18.662,83.2416,55.16,29.838,108.183,60.59,39.41
Ad Tc 8c,100,44.13,18.2354,82.6448,55.87,30.2646,108.338,60.00,40.00
Ad Tc 9c,100,43.82,18.0503,82.3762,56.18,30.4497,108.408,60.97,39.03
Ah 2d 2c,100,45.71,19.0982,83.5616,54.29,29.4018,108.314,73.88,26.12
Ah 3d 3c,100,46.53,19.1601,82.3623,53.47,29.3399,109.736,72.32,27.68
Ah 3d 2c,100,47.45,20.41,86.0359,52.56,28.09,106.898,56.81,43.19
Ah 4d 4c,100,47.33,20.7405,87.6488,52.67,27.7595,105.402,50.96,49.04
Ah 4d 2c,100,48.61,22.1195,91.0146,51.39,26.3805,102.661,36.97,63.03
Ah 4d 3c,100,48.56,21.4065,88.1611,51.44,27.0935,105.345,47.63,52.37
Ah 5d 5c,100,47.13,20.7309,87.982,52.88,27.7691,105.037,51.17,48.83
Ah 5d 2c,100,48.49,22.3298,92.1063,51.51,26.1702,101.606,34.72,65.28
Ah 5d 3c,100,48.42,21.3814,88.3092,51.58,27.1186,105.159,47.56,52.44
Ah 5d 4c,100,48.74,21.2208,87.0785,51.26,27.2792,106.433,50.94,49.06
Ah 6d 6c,100,46.07,18.9542,82.2775,53.93,29.5458,109.578,76.73,23.27
Ah 6d 2c,100,46.61,19.5658,83.9611,53.39,28.9342,108.381,67.00,33.00
Ah 6d 3c,100,47.10,19.4695,82.6772,52.90,29.0306,109.751,69.35,30.65
Ah 6d 4c,100,47.88,20.6893,86.4191,52.12,27.8107,106.72,53.10,46.90
Ah 6d 5c,100,48.15,20.6483,85.7708,51.85,27.8517,107.426,55.49,44.51
Ah 7d 7c,100,45.56,19.0337,83.5603,54.44,29.4664,108.246,72.48,27.52
Ah 7d 2c,100,46.37,19.7596,85.2198,53.63,28.7405,107.186,58.95,41.05
Ah 7d 3c,100,46.97,19.4966,83.0233,53.03,29.0034,109.377,64.82,35.18
Ah 7d 4c,100,47.61,20.7644,87.2229,52.39,27.7356,105.885,48.07,51.93
Ah 7d 5c,100,47.89,20.9966,87.6843,52.11,27.5034,105.561,47.02,52.98
Ah 7d 6c,100,46.94,19.6728,83.8202,53.06,28.8272,108.659,61.11,38.89
Ah 8d 8c,100,43.72,16.9784,77.6704,56.28,31.5216,112.015,98.68,1.32
Ah 8d 2c,100,45.01,18.923,84.0743,54.99,29.577,107.581,64.48,35.52
Ah 8d 3c,100,45.38,18.4028,81.1057,54.62,30.0972,110.205,75.31,24.69
Ah 8d 4c,100,46.09,19.3087,83.7845,53.91,29.1913,108.299,62.92,37.08
Ah 8d 5c,100,46.01,19.8006,86.0656,53.99,28.6994,106.319,55.45,44.55
Ah 8d 6c,100,45.44,18.9684,83.4964,54.56,29.5316,108.244,64.10,35.90
Ah 8d 7c,100,45.07,18.9219,83.974,54.93,29.5781,107.686,57.12,42.88
Ah 9d 9c,100,44.31,18.3402,82.7787,55.69,30.1598,108.316,74.61,25.39
Ah 9d 2c,100,45.06,18.706,83.0261,54.94,29.794,108.461,71.83,28.17
Ah 9d 3c,100,45.43,18.1405,79.8604,54.57,30.3596,111.269,82.59,17.41
Ah 9d 4c,100,46.03,18.9548,82.3533,53.97,29.5452,109.494,71.26,28.74
Ah 9d 5c,100,46.01,19.0769,82.9185,53.99,29.4231,109.002,68.90,31.10
Ah 9d 6c,100,45.23,18.2944,80.8994,54.77,30.2056,110.295,76.75,23.25
Ah 9d 7c,100,44.74,18.3506,82.034,55.26,30.1494,109.116,67.97,32.03
Ah 9d 8c,100,43.88,18.2121,83.0093,56.12,30.2879,107.939,57.92,42.08
Ah Jd Jc,100,44.52,18.2176,81.8355,55.48,30.2824,109.17,74.34,25.66
Ah Jd 2c,100,45.17,18.5037,81.9334,54.83,29.9963,109.411,76.20,23.80
Ah Jd 3c,100,45.50,17.9347,78.8338,54.50,30.5653,112.166,86.65,13.35
Ah Jd 4c,100,46.08,18.7704,81.4721,53.92,29.7296,110.269,75.16,24.84
Ah Jd 5c,100,45.93,18.7002,81.4327,54.07,29.7998,110.222,75.58,24.42
Ah Jd 6c,100,45.10,17.6358,78.2037,54.90,30.8642,112.442,91.47,8.53
Ah Jd 7c,100,44.88,17.8031,79.3369,55.12,30.6969,111.381,82.50,17.50
Ah Jd 8c,100,43.84,17.5605,80.1036,56.16,30.9395,110.192,73.38,26.62
Ah Jd 9c,100,43.60,16.9445,77.7277,56.40,31.5555,111.898,82.67,17.33
Ah Jd Tc,100,42.70,15.5887,73.0204,57.30,32.9113,114.867,96.07,3.93
Ah Kd Kc,100,44.34,17.0459,76.8812,55.66,31.4541,113.029,93.37,6.63
Ah Kd 2c,100,45.20,18.5386,82.0233,54.80,29.9614,109.355,74.33,25.67
Ah Kd 3c,100,45.60,17.8892,78.463,54.40,30.6109,112.537,86.72,13.28
Ah Kd 4c,100,46.11,18.6785,81.0134,53.89,29.8215,110.679,74.14,25.86
Ah Kd 5c,100,45.95,18.5654,80.8141,54.05,29.9346,110.758,75.59,24.41
Ah Kd 6c,100,45.12,17.3118,76.7367,54.88,31.1882,113.66,95.09,4.91
Ah Kd 7c,100,45.00,17.5908,78.1793,55.00,30.9093,112.399,87.31,12.69
Ah Kd 8c,100,43.83,16.8659,76.9651,56.17,31.6341,112.632,91.71,8.29
Ah Kd 9c,100,43.41,16.5926,76.4514,56.59,31.9074,112.76,87.74,12.26
Ah Kd Jc,100,43.60,17.2836,79.2879,56.40,31.2164,110.69,83.19,16.81
Ah Kd Qc,100,43.85,16.722,76.2637,56.15,31.778,113.196,93.67,6.33
Ah Kd Tc,100,43.14,17.0742,79.1489,56.86,31.4258,110.546,83.79,16.21
Ah Qd Qc,100,45.10,17.7937,78.9085,54.90,30.7063,111.862,90.30,9.70
Ah Qd 2c,100,45.64,18.6093,81.5565,54.36,29.8907,109.964,80.06,19.94
Ah Qd 3c,100,46.08,17.9564,77.9402,53.92,30.5436,113.286,92.44,7.56
Ah Qd 4c,100,46.60,18.7773,80.5941,53.40,29.7227,111.315,79.82,20.18
Ah Qd 5c,100,46.47,18.6436,80.2437,53.53,29.8564,111.545,82.34,17.66
Ah Qd 6c,100,45.66,17.3412,75.9553,54.34,31.1588,114.684,99.66,0.34
Ah Qd 7c,100,45.45,17.7928,78.3024,54.55,30.7072,112.576,91.69,8.31
Ah Qd 8c,100,44.08,17.1532,77.8254,55.92,31.3467,112.115,87.76,12.24
Ah Qd 9c,100,44.03,16.6168,75.4714,55.97,31.8832,113.939,96.21,3.79
Ah Qd Jc,100,43.70,16.8312,77.0232,56.30,31.6688,112.508,88.85,11.15
Ah Qd Tc,100,43.50,17.2259,79.1928,56.50,31.2741,110.712,80.38,19.62
Ah Td Tc,100,43.49,17.2685,79.4051,56.51,31.2316,110.543,83.87,16.13
Ah Td 2c,100,44.40,18.1343,81.6934,55.60,30.3657,109.221,77.00,23.00
Ah Td 3c,100,44.73,17.5593,78.5124,55.27,30.9407,111.961,87.98,12.02
Ah Td 4c,100,45.34,18.3432,80.9124,54.66,30.1568,110.345,76.20,23.80
Ah Td 5c,100,45.16,18.3114,81.0932,54.84,30.1886,110.099,76.23,23.77
Ah Td 6c,100,44.51,17.4797,78.5347,55.49,31.0203,111.814,88.94,11.06
Ah Td 7c,100,44.18,17.7652,80.4163,55.82,30.7348,110.127,74.68,25.32
Ah Td 8c,100,43.38,17.3107,79.8029,56.62,31.1893,110.178,72.07,27.93
Ah Td 9c,100,43.12,17.1742,79.6486,56.88,31.3258,110.156,73.13,26.87
Jc 2d 2c,100,47.24,19.4013,82.1378,52.76,29.0987,110.308,75.78,24.22
Jc 3c 2c,100,48.32,21.2661,88.0215,51.68,27.2339,105.395,50.71,49.29
Jc 3c 2d,100,48.27,20.4771,84.8409,51.73,28.0229,108.346,63.08,36.92
Jc 3d 3c,100,47.40,19.0524,80.3874,52.60,29.4476,111.971,79.49,20.51
Jc 3d 2c,100,48.32,20.5467,85.0525,51.68,27.9533,108.168,62.26,37.74
Jc 4c 2c,100,48.73,21.3905,87.7848,51.27,27.1095,105.76,52.65,47.35
Jc 4c 2d,100,49.00,21.1716,86.4154,51.00,27.3284,107.169,56.43,43.57
Jc 4c 3c,100,48.87,21.5798,88.3128,51.13,26.9202,105.304,47.96,52.04
Jc 4c 3d,100,49.00,21.2211,86.6166,51.00,27.2789,106.976,54.36,45.64
Jc 4d 4c,100,48.26,20.8208,86.2898,51.74,27.6792,106.989,58.26,41.74
Jc 4d 2c,100,49.07,21.2834,86.747,50.93,27.2166,106.879,55.41,44.59
Jc 4d 3c,100,49.03,21.2691,86.7658,50.97,27.2309,106.843,53.88,46.12
Jc 5c 2c,100,48.93,21.8944,89.4873,51.07,26.6056,104.198,44.05,55.95
Jc 5c 2d,100,48.99,21.5175,87.8439,51.01,26.9825,105.793,51.88,48.12
Jc 5c 3c,100,49.13,21.9949,89.5424,50.87,26.5051,104.202,41.99,58.01
Jc 5c 3d,100,49.21,21.7044,88.2192,50.79,26.7956,105.506,49.28,50.72
Jc 5c 4c,100,49.16,21.4741,87.3553,50.84,27.026,106.328,52.93,47.07
Jc 5c 4d,100,49.82,21.6655,86.9709,50.18,26.8345,106.958,51.93,48.07
Jc 5d 5c,100,48.09,20.7972,86.4975,51.91,27.7028,106.729,59.92,40.08
Jc 5d 2c,100,48.99,21.4706,87.6515,51.01,27.0294,105.978,52.71,47.29
Jc 5d 3c,100,49.16,21.5993,87.8681,50.84,26.9007,105.831,50.65,49.35
Jc 5d 4c,100,49.75,21.5076,86.4619,50.25,26.9924,107.433,53.82,46.18
Jc 6c 2c,100,48.35,21.3286,88.2174,51.65,27.1714,105.223,50.51,49.49
Jc 6c 2d,100,48.32,20.8258,86.1992,51.68,27.6742,107.098,57.50,42.50
Jc 6c 3c,100,48.44,21.3392,88.1061,51.56,27.1608,105.356,48.48,51.52
Jc 6c 3d,100,48.38,20.7554,85.8015,51.62,27.7446,107.496,57.23,42.77
Jc 6c 4c,100,49.02,21.7195,88.612,50.98,26.7805,105.066,46.56,53.44
Jc 6c 4d,100,49.24,21.8228,88.6328,50.76,26.6772,105.117,46.46,53.54
Jc 6c 5c,100,49.11,21.6616,88.2175,50.89,26.8384,105.475,48.53,51.47
Jc 6c 5d,100,49.52,21.7471,87.84,50.48,26.7529,105.984,48.71,51.29
Jc 6d 6c,100,47.02,19.122,81.3362,52.98,29.378,110.902,80.52,19.48
Jc 6d 2c,100,48.32,20.81,86.135,51.68,27.6901,107.158,58.18,41.82
Jc 6d 3c,100,48.33,20.6789,85.5663,51.67,27.8211,107.697,58.51,41.49
Jc 6d 4c,100,49.17,21.7022,88.2707,50.83,26.7978,105.445,48.14,51.86
Jc 6d 5c,100,49.51,21.7807,87.9784,50.49,26.7193,105.848,48.55,51.45
Jc 7c 2c,100,48.20,21.1476,87.7441,51.80,27.3524,105.613,51.80,48.20
Jc 7c 2d,100,48.17,20.4408,84.8647,51.83,28.0592,108.279,62.36,37.64
Jc 7c 3c,100,48.34,20.9794,86.8004,51.66,27.5206,106.544,52.95,47.05
Jc 7c 3d,100,48.53,20.4591,84.3211,51.47,28.0409,108.953,61.06,38.94
Jc 7c 4c,100,48.87,21.4908,87.9463,51.13,27.0093,105.654,47.19,52.81
Jc 7c 4d,100,49.11,21.3656,87.0119,50.89,27.1344,106.638,51.35,48.65
Jc 7c 5c,100,49.10,21.7024,88.3984,50.90,26.7976,105.298,46.15,53.85
Jc 7c 5d,100,49.39,21.4752,86.9574,50.61,27.0248,106.802,51.04,48.96
Jc 7c 6c,100,48.54,21.1503,87.1483,51.46,27.3497,106.292,51.36,48.64
Jc 7c 6d,100,48.73,20.8905,85.7388,51.27,27.6095,107.704,56.31,43.69
Jc 7d 7c,100,47.30,19.817,83.7956,52.70,28.683,108.85,70.28,29.72
Jc 7d 2c,100,48.24,20.5366,85.1474,51.76,27.9634,108.045,61.35,38.65
Jc 7d 3c,100,48.54,20.4828,84.3942,51.46,28.0172,108.891,61.13,38.87
Jc 7d 4c,100,49.10,21.3347,86.907,50.90,27.1654,106.735,52.17,47.83
Jc 7d 5c,100,49.45,21.6056,87.3796,50.55,26.8944,106.412,49.72,50.28
Jc 7d 6c,100,48.79,20.9845,86.026,51.21,27.5155,107.454,55.19,44.81
Jc 8c 2c,100,47.63,20.9731,88.0623,52.37,27.5269,105.13,46.36,53.64
Jc 8c 2d,100,47.35,20.1423,85.086,52.65,28.3577,107.713,61.18,38.82
Jc 8c 3c,100,47.63,20.7553,87.1444,52.37,27.7447,105.965,48.08,51.92
Jc 8c 3d,100,47.53,20.0403,84.325,52.47,28.4597,108.482,62.02,37.98
Jc 8c 4c,100,48.00,20.7545,86.4832,52.00,27.7455,106.707,53.02,46.98
Jc 8c 4d,100,48.23,20.5737,85.3131,51.77,27.9263,107.888,57.94,42.06
Jc 8c 5c,100,48.37,21.5782,89.2162,51.63,26.9218,104.293,40.86,59.14
Jc 8c 5d,100,48.16,20.9306,86.9254,51.84,27.5695,106.359,51.91,48.09
Jc 8c 6c,100,47.82,21.0181,87.9135,52.18,27.482,105.326,45.76,54.24
Jc 8c 6d,100,47.57,20.4288,85.8851,52.43,28.0712,107.086,55.25,44.75
Jc 8c 7c,100,47.93,20.9477,87.4113,52.07,27.5523,105.826,47.24,52.76
Jc 8c 7d,100,47.98,20.9352,87.2665,52.02,27.5648,105.978,48.15,51.85
Jc 8d 8c,100,46.14,18.6096,80.6595,53.86,29.8904,111.001,82.58,17.42
Jc 8d 2c,100,47.34,20.1291,85.0455,52.66,28.3709,107.745,61.58,38.42
Jc 8d 3c,100,47.47,19.9514,84.0636,52.53,28.5486,108.689,63.39,36.61
Jc 8d 4c,100,48.14,20.4443,84.9384,51.86,28.0557,108.196,59.52,40.48
Jc 8d 5c,100,48.15,20.9642,87.0867,51.85,27.5358,106.205,51.49,48.51
Jc 8d 6c,100,47.55,20.42,85.8816,52.45,28.08,107.081,55.30,44.70
Jc 8d 7c,100,47.91,20.8597,87.0789,52.09,27.6403,106.125,48.86,51.14
Jc 9c 2c,100,47.87,21.1475,88.362,52.13,27.3525,104.931,41.55,58.45
Jc 9c 2d,100,47.53,20.0028,84.1713,52.47,28.4972,108.621,67.50,32.50
Jc 9c 3c,100,47.86,20.9357,87.4899,52.14,27.5643,105.729,43.25,56.75
Jc 9c 3d,100,47.72,19.8903,83.3691,52.28,28.6097,109.44,68.54,31.46
Jc 9c 4c,100,48.16,20.9461,86.9902,51.84,27.554,106.298,46.80,53.20
Jc 9c 4d,100,48.34,20.3864,84.3517,51.66,28.1136,108.834,64.88,35.12
Jc 9c 5c,100,48.37,21.2862,88.0136,51.63,27.2138,105.419,42.57,57.43
Jc 9c 5d,100,48.37,20.4554,84.5778,51.63,28.0446,108.638,62.18,37.82
Jc 9c 6c,100,47.95,21.0532,87.8043,52.05,27.4468,105.473,43.26,56.74
Jc 9c 6d,100,47.73,20.1573,84.467,52.27,28.3428,108.443,62.55,37.45
Jc 9c 7c,100,47.70,20.943,87.8166,52.30,27.557,105.375,44.24,55.76
Jc 9c 7d,100,47.44,19.6926,83.0128,52.56,28.8075,109.627,66.27,33.73
Jc 9c 8c,100,47.87,21.1522,88.3705,52.13,27.3478,104.925,41.21,58.79
Jc 9c 8d,100,47.56,20.6496,86.8306,52.44,27.8504,106.224,52.28,47.72
Jc 9d 9c,100,46.54,19.3974,83.3609,53.46,29.1026,108.873,74.76,25.24
Jc 9d 2c,100,47.54,20.0124,84.1891,52.46,28.4876,108.611,66.43,33.57
Jc 9d 3c,100,47.67,19.8193,83.158,52.33,28.6807,109.608,68.52,31.48
Jc 9d 4c,100,48.25,20.2656,83.9959,51.75,28.2344,109.126,65.50,34.50
Jc 9d 5c,100,48.37,20.4966,84.7525,51.63,28.0034,108.473,60.52,39.48
Jc 9d 6c,100,47.72,20.1508,84.448,52.28,28.3492,108.459,61.57,38.43
Jc 9d 7c,100,47.38,19.5949,82.7132,52.62,28.9051,109.864,67.20,32.80
Jc 9d 8c,100,47.55,20.6172,86.7099,52.45,27.8828,106.331,52.61,47.39
Jd Jc 2c,100,47.43,20.4141,86.0764,52.57,28.0859,106.856,63.58,36.42
Jd Jc 3c,100,47.61,20.1963,84.833,52.39,28.3037,108.059,66.14,33.86
Jd Jc 4c,100,48.10,20.5993,85.6586,51.90,27.9007,107.51,63.35,36.65
Jd Jc 5c,100,48.00,20.6302,85.9626,52.00,27.8698,107.187,62.51,37.49
Jd Jc 6c,100,47.25,20.0366,84.8053,52.75,28.4634,107.924,67.51,32.49
Jd Jc 7c,100,47.34,20.0859,84.8512,52.66,28.4141,107.923,67.42,32.58
Jd Jc 8c,100,46.40,19.6476,84.683,53.60,28.8524,107.663,67.37,32.63
Jd Jc 9c,100,46.49,19.4346,83.6095,53.51,29.0654,108.633,74.11,25.89
Jh Jd Jc,100,45.89,17.2471,75.166,54.11,31.2529,115.517,95.64,4.36
Jd Jc Tc,100,45.49,18.4418,81.078,54.51,30.0583,110.288,83.02,16.98
Jc Tc 2c,100,47.24,20.8194,88.1474,52.76,27.6806,104.925,41.43,58.57
Jc Tc 2d,100,46.46,18.7156,80.5626,53.54,29.7844,111.265,79.08,20.92
Jc Tc 3c,100,47.21,20.6062,87.3041,52.79,27.8938,105.669,43.09,56.91
Jc Tc 3d,100,46.62,18.5888,79.7397,53.38,29.9112,112.077,80.37,19.63
Jc Tc 4c,100,47.49,20.6121,86.7983,52.51,27.8879,106.228,46.72,53.28
Jc Tc 4d,100,47.23,19.0703,80.7492,52.77,29.4297,111.546,77.42,22.58
Jc Tc 5c,100,47.60,20.9178,87.8896,52.40,27.5822,105.276,41.93,58.07
Jc Tc 5d,100,47.12,19.0476,80.8411,52.88,29.4524,111.401,77.33,22.67
Jc Tc 6c,100,47.08,20.5115,87.1339,52.92,27.9885,105.777,44.92,55.08
Jc Tc 6d,100,46.45,18.6145,80.1428,53.55,29.8855,111.624,79.80,20.20
Jc Tc 7c,100,47.36,20.7644,87.6944,52.64,27.7356,105.371,43.56,56.44
