Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\3d3h2c.cfr
Action Line,Root BET 15
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 60 freq,CALL freq,FOLD freq
Ac Jc 6c,42.2655,56.53,47.362,111.709,43.47,20.3205,77.91,1.26,71.28,27.47
Ac Jc 6d,99.9169,58.22,47.6074,109.023,41.78,19.3596,77.234,7.90,63.90,28.21
Ac Jc 7c,34.2791,56.76,47.5903,111.798,43.24,20.0194,77.1596,1.67,70.98,27.35
Ac Jc 7d,74.8683,58.40,48.1551,109.948,41.60,18.4316,73.8401,8.14,64.14,27.72
Ac Jc 8c,31.3896,59.23,49.0283,110.377,40.77,18.4952,75.5986,1.88,69.98,28.14
Ac Jc 8d,70.0616,59.99,48.9729,108.853,40.01,17.7984,74.1352,8.43,60.22,31.35
Ac Jc 9c,31.5629,59.67,49.2852,110.131,40.33,18.2943,75.5996,1.61,69.38,29.02
Ac Jc 9d,74.7938,60.71,49.5049,108.729,39.29,17.4711,74.1071,7.19,59.63,33.18
Ac Jd Jc,99.9523,59.41,49.1378,110.284,40.59,18.6851,76.7181,11.07,54.39,34.54
Ac Jc Tc,50.796,59.71,48.3364,107.928,40.29,18.9617,78.4474,6.41,67.18,26.41
Ac Jc Td,87.0276,61.10,50.0226,109.166,38.90,16.5699,70.9875,5.91,68.49,25.61
Ac Jd 2c,87.8547,58.51,47.7436,108.794,41.49,19.4565,78.162,9.41,59.21,31.38
Ac Jd 3c,90.5357,58.34,47.5136,108.592,41.66,19.6004,78.4115,9.67,59.80,30.52
Ac Jd 4c,98.304,58.35,47.3392,108.167,41.65,19.6836,78.7721,9.79,60.41,29.79
Ac Jd 5c,95.6923,58.21,47.0928,107.877,41.79,19.737,78.7068,10.24,61.69,28.08
Ac Jd 6c,99.9909,58.17,47.6346,109.175,41.82,19.4095,77.344,7.28,64.59,28.13
Ac Jd 7c,77.2797,58.33,48.0189,109.762,41.67,18.6304,74.517,8.11,64.34,27.55
Ac Jd 8c,73.5709,59.95,48.8572,108.656,40.05,17.964,74.763,8.38,60.47,31.16
Ac Jd 9c,75.7921,60.69,49.4574,108.658,39.31,17.5518,74.4137,7.12,59.91,32.97
Ac Jd Tc,87.0776,61.07,49.9856,109.132,38.93,16.6357,71.2212,5.86,68.58,25.57
Ac Kc 2c,30.8831,56.49,48.9551,115.556,43.51,18.6022,71.2506,0.00,71.55,28.45
Ac Kc 2d,61.8569,57.47,47.7592,110.796,42.53,19.4261,76.1346,4.15,67.37,28.48
Ac Kc 3c,29.9963,56.40,48.6003,114.901,43.60,18.9587,72.4665,0.00,71.89,28.11
Ac Kc 3d,61.8403,57.38,47.5739,110.546,42.62,19.571,76.5341,4.60,67.23,28.17
Ac Kc 4c,30.4686,56.52,48.3811,114.142,43.48,19.1635,73.4502,0.00,72.22,27.78
Ac Kc 4d,72.3295,57.63,47.4318,109.747,42.37,19.7074,77.5127,4.77,67.32,27.91
Ac Kc 5c,25.0554,56.50,48.0589,113.41,43.50,19.4534,74.537,0.00,72.77,27.23
Ac Kc 5d,72.6532,57.66,47.4398,109.705,42.34,19.5947,77.1281,4.94,67.87,27.20
Ac Kc 6c,29.0564,56.12,48.344,114.865,43.88,19.1458,72.7153,0.00,72.67,27.33
Ac Kc 6d,84.5727,57.68,47.6157,110.071,42.32,19.4431,76.5695,3.55,70.04,26.40
Ac Kc 7c,27.3097,55.78,48.0525,114.868,44.22,19.4209,73.1931,0.00,73.28,26.72
Ac Kc 7d,77.0541,57.50,47.6131,110.401,42.50,19.2822,75.6223,3.20,71.36,25.44
Ac Kc 8c,30.8731,56.92,48.6475,113.96,43.08,18.8926,73.0871,0.00,71.95,28.05
Ac Kc 8d,83.1095,58.66,48.3899,109.99,41.34,18.7116,75.4377,2.97,68.64,28.39
Ac Kc 9c,26.6323,58.09,49.3308,113.228,41.91,18.3221,72.8638,0.00,70.40,29.60
Ac Kc 9d,80.2258,59.99,49.3669,109.73,40.01,17.9786,74.8844,3.70,63.73,32.57
Ac Kc Jc,37.1897,60.22,49.6454,109.919,39.78,17.7896,74.5351,0.96,71.81,27.23
Ac Kc Jd,71.0879,60.92,50.3851,110.284,39.08,16.8499,71.8529,1.90,68.46,29.64
Ac Kd Kc,98.865,58.53,48.1907,109.786,41.47,19.7305,79.2898,5.66,63.00,31.34
Ac Kc Qc,36.2895,60.13,49.9704,110.806,39.87,17.413,72.7902,0.37,72.51,27.12
Ac Kc Qd,70.0443,60.84,50.8297,111.395,39.16,16.4219,69.8926,0.18,70.37,29.45
Ac Kc Tc,38.3557,60.29,49.3994,109.24,39.71,18.1066,76.0041,1.60,71.11,27.29
Ac Kc Td,78.676,60.69,49.8486,109.511,39.31,17.3436,73.5379,3.23,67.37,29.40
Ac Kd 2c,73.9503,57.70,47.903,110.7,42.30,19.4543,76.6465,3.81,66.98,29.22
Ac Kd 3c,73.7663,57.63,47.7056,110.372,42.37,19.5909,77.063,4.37,66.86,28.77
Ac Kd 4c,81.6112,57.73,47.4337,109.552,42.27,19.8111,78.1143,4.74,67.16,28.09
Ac Kd 5c,79.7209,57.63,47.3042,109.438,42.37,19.809,77.9258,5.11,67.74,27.14
Ac Kd 6c,91.5214,57.61,47.4281,109.764,42.39,19.7154,77.52,3.31,70.77,25.92
Ac Kd 7c,83.2437,57.43,47.4285,110.11,42.57,19.5587,76.5779,2.90,72.06,25.04
Ac Kd 8c,90.3883,58.59,48.2186,109.723,41.41,18.9705,76.3608,2.52,69.54,27.94
Ac Kd 9c,85.2228,59.99,49.3107,109.594,40.01,18.098,75.3927,3.45,64.30,32.25
Ac Kd Jc,73.8291,60.83,50.2854,110.226,39.17,16.9892,72.2827,1.80,68.58,29.62
Ac Kd Qc,71.3097,60.78,50.7393,111.301,39.22,16.5289,70.2466,0.12,70.54,29.34
Ac Kd Tc,81.5761,60.60,49.7373,109.44,39.40,17.5048,74.0403,3.35,67.29,29.36
Ac Qc 2c,42.2279,56.59,47.7674,112.554,43.41,19.9916,76.7476,0.19,71.47,28.34
Ac Qc 2d,75.1313,57.75,47.4302,109.512,42.25,19.6801,77.6282,6.55,64.99,28.46
Ac Qc 3c,40.4949,56.46,47.6262,112.482,43.55,20.0839,76.8702,0.39,71.62,27.99
Ac Qc 3d,76.3174,57.67,47.288,109.338,42.33,19.7686,77.8281,6.80,65.15,28.05
Ac Qc 4c,41.8359,56.47,47.4947,112.136,43.53,20.1589,77.1884,0.33,72.24,27.43
Ac Qc 4d,91.5449,57.76,46.9966,108.495,42.24,20.0261,79.0088,6.57,66.08,27.34
Ac Qc 5c,32.9785,56.29,47.3572,112.182,43.71,20.2129,77.0655,0.49,72.77,26.73
Ac Qc 5d,90.2057,57.72,46.9582,108.467,42.28,19.9633,78.7012,6.87,66.40,26.73
Ac Qc 6c,37.6458,56.23,47.5381,112.72,43.77,20.0643,76.4038,0.01,73.13,26.87
Ac Qc 6d,99.7909,57.70,47.1835,109.032,42.30,19.8092,78.0499,5.54,68.17,26.29
Ac Qc 7c,31.1096,56.17,47.5242,112.807,43.83,20.1017,76.4416,0.00,73.15,26.85
Ac Qc 7d,84.1759,57.66,47.2939,109.365,42.34,19.629,77.2653,5.85,67.86,26.29
Ac Qc 8c,30.7487,58.23,48.6022,111.295,41.77,19.0169,75.8723,0.96,70.58,28.46
Ac Qc 8d,76.8477,59.56,48.7524,109.131,40.44,18.2495,75.2204,6.78,62.35,30.87
Ac Qc 9c,30.0788,58.84,49.0963,111.256,41.16,18.5607,75.1546,0.40,70.41,29.20
Ac Qc 9d,84.0699,60.21,49.178,108.911,39.79,18.085,75.7439,5.10,62.18,32.72
Ac Qc Jc,38.7582,59.88,49.1512,109.447,40.12,18.2366,75.755,3.05,69.83,27.12
Ac Qc Jd,77.3461,60.94,50.1136,109.645,39.06,16.9527,72.3367,3.96,67.37,28.66
Ac Qd Qc,99.9584,58.79,48.6777,110.398,41.21,19.1313,77.375,7.11,61.04,31.85
Ac Qc Tc,40.3359,59.90,48.9669,108.99,40.10,18.472,76.7819,3.47,69.47,27.06
Ac Qc Td,81.8792,60.83,49.8075,109.182,39.17,17.2155,73.242,4.83,66.89,28.28
Ac Qd 2c,88.5557,57.99,47.5588,109.357,42.01,19.7027,78.1589,6.15,64.83,29.02
Ac Qd 3c,89.2754,57.91,47.3972,109.133,42.09,19.791,78.3633,6.48,65.10,28.41
Ac Qd 4c,99.2667,57.86,47.1021,108.545,42.14,20.0226,79.1886,6.17,66.41,27.42
Ac Qd 5c,97.0128,57.72,46.8718,108.266,42.28,20.1131,79.2932,7.00,66.39,26.61
Ac Qd 6c,99.988,57.72,47.4098,109.515,42.28,19.6883,77.6128,4.12,69.82,26.06
Ac Qd 7c,89.9255,57.64,47.1713,109.123,42.36,19.8101,77.9381,5.58,68.61,25.80
Ac Qd 8c,83.1283,59.56,48.6674,108.946,40.44,18.3936,75.8086,6.70,62.67,30.63
Ac Qd 9c,87.4513,60.21,49.1731,108.891,39.79,18.1257,75.9234,4.96,62.57,32.47
Ac Qd Jc,79.5522,60.88,50.0568,109.638,39.12,17.037,72.5758,3.81,67.55,28.63
Ac Qd Tc,83.6574,60.76,49.7617,109.196,39.24,17.2978,73.4727,4.90,66.77,28.33
Ac Tc 2c,44.6641,56.93,47.4756,111.194,43.07,20.3189,78.6248,3.28,67.46,29.26
Ac Tc 2d,80.5554,58.50,47.4821,108.228,41.50,19.4818,78.2326,11.57,57.22,31.21
Ac Tc 3c,42.6627,56.83,47.3216,111.027,43.17,20.4273,78.8621,3.44,67.73,28.83
Ac Tc 3d,80.9493,58.48,47.3606,107.983,41.52,19.5069,78.3018,11.85,57.85,30.29
Ac Tc 4c,44.9507,56.82,47.1222,110.586,43.18,20.5761,79.4108,3.38,68.37,28.25
Ac Tc 4d,92.8764,58.64,47.2765,107.488,41.36,19.5029,78.5977,11.88,58.51,29.60
Ac Tc 5c,41.2023,56.72,47.1154,110.764,43.28,20.5554,79.1492,2.96,69.33,27.71
Ac Tc 5d,91.2168,58.48,47.358,107.984,41.52,19.3975,77.8553,11.15,60.03,28.83
Ac Tc 6c,43.0147,56.71,47.1833,110.942,43.29,20.4586,78.7593,2.47,70.05,27.48
Ac Tc 6d,89.2127,58.43,47.6267,108.681,41.57,19.0092,76.2138,8.98,63.06,27.95
Ac Tc 7c,33.7257,57.40,47.8036,111.033,42.60,19.7179,77.1519,2.02,71.56,26.42
Ac Tc 7d,68.8071,58.53,47.9916,109.334,41.47,18.4536,74.157,8.58,63.73,27.69
Ac Tc 8c,35.3698,58.79,48.5762,110.174,41.21,18.9079,76.465,2.41,70.38,27.21
Ac Tc 8d,65.8466,59.75,48.8042,108.901,40.25,17.699,73.2946,8.57,61.78,29.65
Ac Tc 9c,36.2803,59.45,48.799,109.441,40.55,18.6964,76.8498,2.78,69.27,27.95
Ac Tc 9d,66.703,60.75,49.2206,108.026,39.25,17.3806,73.8061,8.09,61.66,30.25
Ac Td Tc,98.9932,59.65,49.2571,110.097,40.35,18.5491,76.6227,13.86,50.05,36.09
Ac Td 2c,90.1167,58.76,47.7591,108.367,41.24,19.3181,78.0758,11.38,56.40,32.22
Ac Td 3c,90.3927,58.73,47.5831,108.033,41.27,19.3803,78.2602,11.61,57.24,31.15
Ac Td 4c,97.4787,58.75,47.4185,107.615,41.25,19.4232,78.4797,11.60,58.35,30.05
Ac Td 5c,93.4709,58.49,47.3543,107.957,41.51,19.4255,77.987,11.09,59.93,28.98
Ac Td 6c,90.8895,58.38,47.5683,108.64,41.62,19.1034,76.5,8.85,63.24,27.90
Ac Td 7c,70.6074,58.49,47.9145,109.226,41.51,18.5749,74.5797,8.46,63.93,27.60
Ac Td 8c,68.618,59.72,48.7369,108.811,40.28,17.8001,73.653,8.32,62.05,29.63
Ac Td 9c,67.362,60.73,49.1965,108.011,39.27,17.417,73.9201,7.98,61.76,30.26
Ad 3c 2c,35.2071,55.82,46.1066,110.131,44.18,20.5027,77.3462,11.73,66.77,21.50
Ad 4c 2c,47.0895,56.11,46.0534,109.444,43.89,20.5189,77.9111,11.78,66.95,21.27
Ad 4c 3c,44.2879,55.95,45.6277,108.729,44.05,20.7702,78.5906,11.05,69.04,19.90
Ad 5c 2c,50.9462,56.06,45.8051,108.941,43.94,20.6647,78.384,12.33,67.64,20.03
Ad 5c 3c,47.4895,55.86,45.5142,108.635,44.14,20.8792,78.8404,12.25,68.20,19.55
Ad 5c 4c,35.5522,55.81,45.2424,108.082,44.19,20.9844,79.1491,10.85,70.17,18.98
Ad 6c 2c,86.5407,56.04,45.8963,109.201,43.96,20.6912,78.4451,11.85,68.27,19.89
Ad 6c 3c,76.7139,55.91,45.6989,108.977,44.09,20.7471,78.4317,11.26,69.90,18.84
Ad 6c 4c,79.3434,55.75,45.5325,108.896,44.25,20.8483,78.5256,9.12,72.96,17.92
Ad 6c 5c,74.4298,55.96,45.3184,107.987,44.04,21.0519,79.6611,9.24,72.37,18.40
Ad 7c 2c,76.2315,55.80,45.8513,109.565,44.20,20.617,77.7378,10.88,69.66,19.47
Ad 7c 3c,66.6765,55.55,45.5478,109.332,44.45,20.7606,77.8367,10.46,71.06,18.48
Ad 7c 4c,67.5428,55.26,45.3252,109.353,44.73,20.8887,77.8238,8.70,73.69,17.61
Ad 7c 5c,60.5311,55.49,45.197,108.597,44.51,21.0083,78.6691,9.48,72.54,17.98
Ad 7c 6c,73.7924,55.76,45.676,109.213,44.24,20.5476,77.4162,6.91,74.33,18.77
Ad 8c 2c,85.0384,57.20,46.5132,108.432,42.80,20.0591,78.1026,12.79,63.96,23.25
Ad 8c 3c,83.3846,57.20,46.4659,108.309,42.80,20.1112,78.3175,12.81,64.13,23.06
Ad 8c 4c,78.7617,56.94,46.1372,108.032,43.06,20.1925,78.1608,10.26,68.84,20.90
Ad 8c 5c,74.8813,56.59,45.8025,107.924,43.41,20.4262,78.4167,10.77,68.96,20.27
Ad 8c 6c,72.6272,56.96,46.2178,108.183,43.04,20.0924,77.8099,9.55,68.88,21.57
Ad 8c 7c,73.8216,56.74,46.6051,109.515,43.26,19.5815,75.4429,7.92,70.42,21.66
Ad 9c 2c,91.9245,58.51,47.3636,107.93,41.49,19.4973,78.3247,13.59,58.70,27.71
Ad 9c 3c,89.5218,58.44,47.1545,107.581,41.56,19.6313,78.7307,14.09,58.93,26.98
Ad 9c 4c,95.5559,58.48,47.1216,107.429,41.52,19.6818,79.0129,13.03,60.51,26.46
Ad 9c 5c,86.0435,57.92,46.5943,107.257,42.08,19.902,78.8305,11.58,64.20,24.23
Ad 9c 6c,92.0177,58.01,47.0439,108.136,41.99,19.5595,77.6282,9.57,65.57,24.85
Ad 9c 7c,69.2992,58.16,47.1412,108.071,41.84,19.337,77.0289,9.47,65.16,25.37
Ad 9c 8c,71.809,59.05,48.0331,108.449,40.95,18.4739,75.1975,9.42,62.85,27.72
Ah Ad 2c,99.996,57.50,48.4109,112.258,42.50,18.5743,72.8395,6.76,70.43,22.80
Ah Ad 3c,99.993,57.46,48.2989,112.084,42.54,18.6295,72.9805,7.26,70.57,22.17
Ah Ad 4c,99.9957,57.62,48.7151,112.724,42.38,18.2783,71.8852,5.28,72.69,22.03
Ah Ad 5c,99.9935,57.59,48.7333,112.82,42.41,18.2864,71.8704,4.92,73.18,21.90
Ah Ad 6c,99.9936,57.54,49.3944,114.462,42.46,17.8058,69.8894,0.02,77.64,22.35
Ah Ad 7c,99.9895,57.10,48.623,113.538,42.90,18.4398,71.6398,0.03,79.38,20.60
Ah Ad 8c,99.9919,58.75,49.978,113.416,41.25,17.5556,70.94,0.08,73.40,26.52
Ah Ad 9c,99.9953,60.22,51.1852,113.325,39.78,16.8081,70.4257,0.95,67.07,31.98
Ah Ad Jc,99.9938,60.04,51.0676,113.416,39.96,17.0638,71.1627,0.01,66.96,33.04
Ah Ad Kc,99.9955,59.09,50.1916,113.261,40.91,18.0225,73.4165,0.00,67.39,32.61
Ah Ad Qc,99.9952,59.45,50.6513,113.606,40.55,17.5108,71.966,0.00,66.71,33.29
Ah Ad Tc,99.9882,60.45,51.5297,113.664,39.55,16.5578,69.7706,0.03,66.76,33.20
Ad Jc 2c,88.5503,58.46,47.7278,108.865,41.54,19.49,78.1887,9.45,59.23,31.31
Ad Jc 3c,92.0613,58.32,47.5327,108.679,41.68,19.616,78.431,9.72,59.66,30.61
Ad Jc 4c,99.7368,58.36,47.4394,108.375,41.64,19.6481,78.6512,9.60,60.37,30.03
Ad Jc 5c,96.6822,58.17,47.1162,107.999,41.83,19.775,78.7892,10.26,61.63,28.12
Ad Jc 6c,99.9952,58.26,47.9556,109.759,41.74,19.1824,76.5876,6.27,65.33,28.40
Ad Jc 7c,82.9884,58.36,47.9939,109.645,41.64,18.709,74.8886,8.06,64.50,27.44
Ad Jc 8c,78.4944,59.98,48.8783,108.647,40.02,18.001,74.9752,8.26,60.57,31.17
Ad Jc 9c,79.9925,60.67,49.4335,108.633,39.33,17.6264,74.7008,7.01,60.08,32.91
Ad Jc Tc,90.8352,60.94,49.9593,109.311,39.06,16.7094,71.2952,5.47,69.33,25.20
Ad Kc 2c,73.9142,57.70,47.9824,110.875,42.30,19.3909,76.4049,3.56,67.02,29.42
Ad Kc 3c,72.997,57.62,47.7859,110.569,42.38,19.5214,76.7788,4.13,66.98,28.89
Ad Kc 4c,82.6636,57.78,47.54,109.707,42.22,19.7357,77.9043,4.51,67.07,28.42
Ad Kc 5c,79.8712,57.63,47.3603,109.565,42.37,19.7863,77.8389,4.94,67.70,27.36
Ad Kc 6c,95.3154,57.66,47.4808,109.786,42.34,19.6879,77.5076,3.00,70.95,26.05
Ad Kc 7c,87.5577,57.42,47.3683,109.988,42.58,19.648,76.9106,2.60,72.38,25.02
Ad Kc 8c,92.6493,58.54,48.1699,109.705,41.46,19.0415,76.5545,2.27,69.88,27.86
Ad Kc 9c,88.5008,59.95,49.2596,109.551,40.05,18.1715,75.6264,3.29,64.47,32.24
Ad Kc Jc,76.4514,60.75,50.2412,110.274,39.25,17.0781,72.5128,1.37,69.08,29.54
Ad Kc Qc,73.3494,60.72,50.7737,111.493,39.28,16.5087,70.0466,0.02,70.58,29.40
Ad Kc Tc,84.4149,60.54,49.7456,109.557,39.46,17.5292,74.0414,2.88,67.86,29.26
Ad Qc 2c,89.2838,57.98,47.6132,109.5,42.02,19.6653,77.9934,6.02,64.79,29.18
Ad Qc 3c,89.4742,57.87,47.3974,109.209,42.13,19.8006,78.3263,6.42,65.18,28.41
Ad Qc 4c,99.4527,57.85,47.1657,108.705,42.15,19.9869,79.0345,5.95,66.54,27.51
Ad Qc 5c,96.8145,57.68,46.8827,108.371,42.32,20.1344,79.2978,6.90,66.49,26.61
Ad Qc 6c,99.9896,57.80,47.6816,109.985,42.20,19.4695,76.9007,3.19,70.62,26.19
Ad Qc 7c,95.9078,57.64,47.1038,108.97,42.36,19.9101,78.3277,5.47,68.82,25.71
Ad Qc 8c,87.897,59.56,48.635,108.882,40.44,18.4688,76.1098,6.55,62.80,30.64
Ad Qc 9c,91.2664,60.16,49.1174,108.86,39.84,18.2149,76.1996,4.85,62.71,32.45
Ad Qc Jc,81.8148,60.78,50.0243,109.737,39.22,17.1189,72.7488,3.69,67.65,28.66
Ad Qc Tc,86.4807,60.67,49.7558,109.341,39.33,17.3449,73.5089,4.63,67.06,28.31
Ad Tc 2c,92.8266,58.74,47.7831,108.457,41.26,19.3357,78.1105,11.48,56.24,32.28
Ad Tc 3c,92.2294,58.66,47.5554,108.097,41.34,19.452,78.4185,11.79,57.11,31.10
Ad Tc 4c,98.8434,58.72,47.4948,107.846,41.28,19.4111,78.3708,11.48,58.51,30.01
Ad Tc 5c,96.8425,58.50,47.4287,108.098,41.50,19.4361,78.0584,11.08,59.90,29.02
Ad Tc 6c,96.3715,58.42,47.666,108.795,41.58,19.0529,76.3649,8.79,63.57,27.64
Ad Tc 7c,77.6882,58.52,47.8998,109.134,41.48,18.6462,74.9231,8.45,64.14,27.41
Ad Tc 8c,74.5721,59.71,48.7178,108.785,40.29,17.888,73.9996,8.38,62.01,29.62
Ad Tc 9c,75.8549,60.64,49.124,108.016,39.36,17.5717,74.402,8.08,61.43,30.48
Ah 2d 2c,44.0428,56.91,47.0162,110.153,43.09,19.8851,76.9132,20.25,54.75,25.00
Ah 3d 3c,34.9508,56.86,47.174,110.622,43.14,19.7331,76.2354,19.44,55.84,24.72
Ah 3d 2c,26.92,55.47,45.8349,110.182,44.53,20.6575,77.3092,12.38,67.42,20.20
Ah 4d 4c,54.6637,56.99,46.9695,109.889,43.01,19.9858,77.4465,19.97,56.09,23.94
Ah 4d 2c,39.6669,55.94,45.984,109.601,44.06,20.4135,77.2203,11.72,68.36,19.92
Ah 4d 3c,37.266,55.87,45.5835,108.78,44.13,20.6212,77.8847,11.67,69.43,18.90
Ah 5d 5c,55.97,56.88,46.3279,108.592,43.12,20.649,79.8187,19.82,57.13,23.05
Ah 5d 2c,45.7449,56.09,45.8294,108.945,43.91,20.4681,77.6874,12.42,68.62,18.96
Ah 5d 3c,40.1114,56.00,45.637,108.663,44.00,20.5268,77.7496,12.17,69.57,18.25
Ah 5d 4c,27.0467,55.78,45.0411,107.661,44.22,20.9566,78.9892,11.42,70.77,17.81
Ah 6d 6c,60.4483,56.52,46.138,108.836,43.48,20.7011,79.3563,20.32,57.78,21.89
Ah 6d 2c,81.7367,56.19,46.1744,109.559,43.81,20.1305,76.5909,13.67,68.11,18.22
Ah 6d 3c,72.7211,56.12,45.958,109.185,43.88,20.2268,76.8303,12.60,70.14,17.26
Ah 6d 4c,78.1173,55.79,45.5304,108.807,44.21,20.5728,77.5635,10.89,72.75,16.37
Ah 6d 5c,77.724,55.91,45.0318,107.398,44.09,21.0492,79.5629,11.30,72.31,16.39
Ah 7d 7c,41.4578,55.90,45.4885,108.49,44.10,21.2844,80.449,19.72,60.67,19.61
Ah 7d 2c,74.5677,55.86,45.864,109.467,44.14,20.2095,76.3146,13.31,70.02,16.67
Ah 7d 3c,64.8473,55.66,45.5683,109.15,44.34,20.3833,76.6251,12.51,71.38,16.11
Ah 7d 4c,66.0883,55.35,45.2781,109.077,44.65,20.5541,76.7178,10.73,74.13,15.14
Ah 7d 5c,64.3004,55.49,44.9788,108.084,44.51,20.8629,78.1139,11.60,72.88,15.52
Ah 7d 6c,79.992,55.45,45.0018,108.205,44.55,20.9052,78.2134,9.91,73.68,16.41
Ah 8d 8c,90.8936,57.73,46.3465,107.034,42.27,20.7051,81.6467,22.57,52.87,24.56
Ah 8d 2c,84.5982,57.21,46.4606,108.287,42.79,19.7717,77.0049,15.78,62.92,21.30
Ah 8d 3c,84.2237,57.27,46.4427,108.119,42.73,19.7968,77.2235,15.31,63.83,20.85
Ah 8d 4c,81.5752,56.96,46.0073,107.694,43.04,19.9948,77.4281,12.67,68.29,19.04
Ah 8d 5c,79.8273,56.65,45.6537,107.457,43.35,20.2243,77.7517,13.10,68.72,18.18
Ah 8d 6c,77.9929,56.93,45.7419,107.125,43.07,20.236,78.312,11.96,69.32,18.71
Ah 8d 7c,82.1319,56.57,45.9621,108.331,43.43,19.9527,76.5709,10.13,70.74,19.13
Ah 9d 9c,99.9954,59.62,49.2791,110.214,40.38,18.5492,76.5538,16.13,50.67,33.20
Ah 9d 2c,94.3364,58.53,47.3283,107.809,41.47,19.3523,77.7827,17.29,55.17,27.54
Ah 9d 3c,93.3664,58.56,47.1555,107.363,41.44,19.3913,77.9934,17.41,56.58,26.02
Ah 9d 4c,99.6918,58.72,47.3609,107.547,41.28,19.2447,77.6932,15.20,59.20,25.60
Ah 9d 5c,95.3798,58.08,46.4551,106.639,41.92,19.758,78.5613,13.56,64.19,22.24
Ah 9d 6c,99.8987,58.09,47.1018,108.108,41.91,19.3842,77.0913,11.31,64.37,24.33
Ah 9d 7c,79.936,58.09,46.5713,106.896,41.91,19.6635,78.1964,12.11,64.71,23.18
Ah 9d 8c,82.1408,58.91,47.4521,107.393,41.09,18.8993,76.6661,10.93,62.85,26.21
Ah Jd Jc,99.9972,59.80,49.9484,111.374,40.20,18.0545,74.847,6.50,60.83,32.67
Ah Jd 2c,99.5375,58.69,47.6683,108.289,41.31,19.3082,77.9047,10.91,60.55,28.55
Ah Jd 3c,99.9542,58.49,47.561,108.421,41.51,19.3963,77.8768,10.79,60.98,28.24
Ah Jd 4c,99.9968,58.65,48.1154,109.389,41.35,18.891,76.138,8.53,62.89,28.59
Ah Jd 5c,99.9969,58.63,48.1035,109.39,41.37,18.8663,76.0112,9.52,61.30,29.18
Ah Jd 6c,99.997,58.68,49.1423,111.671,41.32,18.0979,72.9905,3.97,67.60,28.43
Ah Jd 7c,99.9641,58.49,47.977,109.374,41.51,18.7436,75.2516,9.40,62.17,28.43
Ah Jd 8c,94.728,60.03,48.6748,108.107,39.97,18.1644,75.7478,10.58,57.54,31.88
Ah Jd 9c,96.6788,60.82,49.3852,108.264,39.18,17.6922,75.2619,8.84,57.36,33.80
Ah Jd Tc,99.6036,60.79,50.0806,109.835,39.21,16.6532,70.7951,4.99,69.30,25.70
Ah Kd Kc,99.9837,58.96,49.0319,110.873,41.04,19.1533,77.7914,0.88,68.15,30.96
Ah Kd 2c,85.396,57.76,47.6166,109.92,42.24,19.6242,77.4295,4.28,68.16,27.56
Ah Kd 3c,86.1068,57.70,47.3791,109.485,42.30,19.8138,78.0669,5.11,67.52,27.38
Ah Kd 4c,95.804,57.93,47.3106,108.9,42.07,19.835,78.5703,5.20,67.91,26.89
Ah Kd 5c,96.2982,57.90,47.2515,108.815,42.10,19.812,78.4298,5.89,67.21,26.90
Ah Kd 6c,99.9959,57.94,48.2222,110.964,42.06,19.0326,75.4239,1.07,72.73,26.20
Ah Kd 7c,99.9975,57.48,47.5442,110.287,42.52,19.4896,76.3932,1.30,74.86,23.84
Ah Kd 8c,99.9994,58.77,48.8528,110.831,41.23,18.4833,74.719,0.18,71.96,27.86
Ah Kd 9c,99.9978,60.21,49.7885,110.251,39.79,17.7936,74.5357,1.81,65.54,32.66
Ah Kd Jc,95.4109,60.15,49.626,110.012,39.85,17.8802,74.7741,1.72,67.45,30.83
Ah Kd Qc,90.087,60.07,50.2116,111.456,39.93,17.2597,72.0368,0.25,68.64,31.11
Ah Kd Tc,99.7184,60.26,49.5945,109.731,39.74,17.8526,74.8766,2.72,66.62,30.66
Ah Qd Qc,99.9941,59.23,49.5297,111.504,40.77,18.4755,75.5198,2.39,67.07,30.54
Ah Qd 2c,98.7257,58.06,47.3945,108.837,41.94,19.6743,78.1874,6.73,67.21,26.06
Ah Qd 3c,99.8782,57.97,47.2373,108.647,42.03,19.796,78.5002,6.96,67.35,25.68
Ah Qd 4c,99.9867,58.13,47.7922,109.628,41.87,19.2615,76.6662,4.20,70.52,25.28
Ah Qd 5c,99.9942,58.12,47.7988,109.648,41.88,19.2456,76.5971,5.04,68.80,26.16
Ah Qd 6c,99.9944,58.21,48.8243,111.836,41.79,18.4018,73.389,0.79,73.10,26.11
Ah Qd 7c,99.9987,57.92,47.9233,110.317,42.08,19.1624,75.9005,3.39,71.40,25.21
Ah Qd 8c,99.9815,59.73,48.8912,109.14,40.27,18.2843,75.6725,7.11,61.30,31.59
Ah Qd 9c,99.9787,60.48,49.7457,109.664,39.52,17.7343,74.7955,4.20,62.17,33.63
Ah Qd Jc,97.2286,60.41,49.7557,109.814,39.59,17.5966,74.082,4.98,64.28,30.74
Ah Qd Tc,99.6143,60.48,49.7141,109.603,39.52,17.5443,73.9852,5.24,64.97,29.79
Ah Td Tc,99.9956,60.10,50.312,111.628,39.91,17.7312,74.0557,9.14,56.08,34.78
