Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\AdKc2c.cfr
Action Line,Root BET 152 RAISE 366
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 880 freq,RAISE 580 freq,CALL freq,FOLD freq
Ac Jc 7d,1.01499,43.99,207.364,88.2689,56.01,539.137,128.694,23.28,21.40,4.27,51.06
Ac Jc 8c,0.07476,38.97,147.853,71.0531,61.03,598.646,131.133,25.65,22.47,3.50,48.39
Ac Jc 8d,2.05836,39.74,159.904,75.3475,60.26,586.595,130.143,22.68,20.56,6.83,49.93
Ac Jc 9c,0.00018,23.86,-54.039,-42.4136,76.14,800.548,140.564,27.56,24.03,3.83,44.58
Ac Jc 9d,1.88556,36.70,108.878,55.552,63.30,637.622,134.672,22.54,20.31,8.98,48.18
Ac Jd Jc,0.00101,47.07,219.067,87.1632,52.94,527.43,133.205,26.01,23.77,2.47,47.74
Ac Jc Tc,0.00049,43.60,223.022,95.7888,56.40,523.48,124.086,21.40,19.38,16.71,42.51
Ac Jc Td,0.21633,37.11,144.702,73.0292,62.89,601.798,127.92,22.57,20.36,11.30,45.77
Ac Jd 2c,0.09484,36.15,80.9678,41.9403,63.85,665.532,139.357,22.77,20.94,5.22,51.06
Ac Jd 3c,0.21019,35.29,78.4246,41.613,64.71,668.075,138.028,23.03,20.71,5.20,51.06
Ac Jd 4c,0.32611,35.43,83.422,44.0893,64.57,663.077,137.294,22.23,20.19,5.70,51.88
Ac Jd 5c,0.5116,34.85,89.2941,47.9796,65.15,657.206,134.864,22.56,20.76,4.38,52.31
Ac Jd 6c,0.30613,34.90,102.757,55.1388,65.10,643.743,132.197,23.84,21.53,3.26,51.37
Ac Jd 7c,0.6873,38.52,130.91,63.6493,61.48,615.591,133.852,24.23,21.79,2.30,51.68
Ac Jd 8c,1.96121,38.00,128.025,63.088,62.00,618.476,133.365,22.64,20.46,7.98,48.93
Ac Jd 9c,2.03423,37.36,116.552,58.4282,62.64,629.947,134.437,21.84,19.78,10.24,48.14
Ac Jd Tc,0.18222,37.10,157.136,79.3121,62.90,589.364,125.269,20.26,18.34,15.65,45.75
Ac Kc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 2d,0.07493,40.10,196.315,91.6717,59.90,550.186,122.801,21.91,19.87,5.73,52.48
Ac Kc 3c,0.00048,31.54,127.518,75.7214,68.46,618.983,120.871,22.96,20.72,4.83,51.50
Ac Kc 3d,0.07608,40.14,210.784,98.3449,59.86,535.714,119.639,22.00,20.00,5.36,52.64
Ac Kc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 4d,0.04252,41.72,217.866,97.7996,58.28,528.634,121.258,22.04,19.76,5.69,52.51
Ac Kc 5c,0.00011,53.54,374.779,131.092,46.46,371.72,106.957,24.47,21.69,5.05,48.79
Ac Kc 5d,0.26848,44.09,236.125,100.291,55.91,510.373,122.038,21.66,20.00,5.87,52.48
Ac Kc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 6d,0.46949,41.20,225.638,102.568,58.80,520.862,118.418,20.78,18.85,7.99,52.38
Ac Kc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc 7d,0.25242,40.97,226.259,103.409,59.03,520.241,117.83,21.18,19.27,6.98,52.58
Ac Kc 8c,0.00006,53.29,376.626,132.359,46.71,369.873,105.855,25.21,22.80,3.23,48.77
Ac Kc 8d,0.45294,41.43,229.346,103.658,58.57,517.154,118.051,21.48,19.49,6.37,52.66
Ac Kc 9c,0.00003,54.14,377.256,130.499,45.86,369.246,107.631,24.74,22.08,4.81,48.38
Ac Kc 9d,0.6943,40.76,243.147,111.698,59.24,503.354,113.604,21.66,19.62,6.41,52.31
Ac Kc Jc,0.02954,37.81,129.912,64.3354,62.19,616.592,132.558,23.94,18.51,16.31,41.24
Ac Kc Jd,0.9615,42.91,292.025,127.438,57.09,454.474,106.43,20.21,17.77,15.19,46.83
Ac Kd Kc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Kc Qc,0.00006,41.94,139.645,62.3588,58.06,606.68,139.686,23.98,20.66,14.72,40.65
Ac Kc Qd,0.24694,36.92,155.261,78.7572,63.08,591.237,125.3,19.83,17.47,14.03,48.68
Ac Kc Tc,0.27247,36.88,114.661,58.224,63.12,631.837,133.822,24.28,20.70,10.33,44.69
Ac Kc Td,1.07295,41.33,251.384,113.903,58.67,495.115,112.819,19.84,17.34,15.12,47.70
Ac Kd 2c,0.16814,38.25,185.588,90.8609,61.75,560.912,121.438,21.86,19.70,7.86,50.57
Ac Kd 3c,0.15949,39.33,199.936,95.2019,60.67,546.563,120.436,22.26,20.47,7.13,50.13
Ac Kd 4c,0.10929,39.47,214.297,101.68,60.53,532.206,117.54,21.96,19.97,6.78,51.28
Ac Kd 5c,0.26219,40.38,233.064,108.096,59.62,513.437,115.123,22.82,20.95,3.99,52.25
Ac Kd 6c,0.36135,40.09,232.257,108.502,59.91,514.244,114.746,23.08,20.73,4.40,51.79
Ac Kd 7c,0.15478,40.45,230.93,106.918,59.55,515.57,115.741,23.23,20.81,4.51,51.44
Ac Kd 8c,0.45023,40.59,240.202,110.814,59.41,506.297,113.936,22.42,20.21,5.48,51.90
Ac Kd 9c,1.12226,41.80,263.775,118.172,58.20,482.723,110.886,19.44,17.41,13.16,49.99
Ac Kd Jc,1.47294,41.48,261.834,118.218,58.52,484.665,110.716,19.42,16.77,17.92,45.89
Ac Kd Qc,0.39272,37.10,160.54,81.0262,62.90,585.959,124.55,19.19,16.87,15.57,48.36
Ac Kd Tc,1.93543,42.42,271.472,119.855,57.58,475.029,110.286,16.44,14.44,22.82,46.29
Ac Qc 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 2d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 3d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 4d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 5c,0.00092,34.42,87.8399,47.7933,65.58,658.662,134.269,23.34,20.14,9.68,46.84
Ac Qc 5d,0.00199,30.67,9.2262,5.63301,69.33,737.273,142.172,23.54,21.43,2.57,52.46
Ac Qc 6c,0.00056,40.94,229.125,104.813,59.06,517.377,117.109,21.75,19.43,7.61,51.20
Ac Qc 6d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 7c,0.00056,32.98,98.6829,56.0299,67.02,647.813,129.228,24.05,21.54,6.65,47.75
Ac Qc 7d,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Qc 8c,0.00034,41.06,214.899,98.0001,58.93,531.602,120.59,21.73,19.17,8.54,50.56
Ac Qc 8d,0.83105,35.78,103.335,54.0781,64.22,643.165,133.899,22.01,20.20,8.32,49.47
Ac Qc 9c,0.36528,36.28,112.44,58.0358,63.72,634.058,133.034,23.02,18.43,13.04,45.51
Ac Qc 9d,1.52003,35.16,86.8898,46.2803,64.84,659.61,135.999,22.44,20.36,8.90,48.30
Ac Qc Jc,0.61727,40.36,168.689,78.2609,59.64,577.812,129.533,21.11,18.08,16.97,43.84
Ac Qc Jd,1.51432,37.94,126.696,62.5385,62.06,619.807,133.514,22.19,19.55,13.41,44.84
Ac Qd Qc,0.19451,37.07,90.1438,45.5406,62.93,656.355,139.433,23.56,20.53,5.15,50.76
Ac Qc Tc,0.01508,37.28,148.922,74.8083,62.72,597.576,127.373,23.58,21.35,9.47,45.59
Ac Qc Td,0.04368,38.85,164.115,79.0989,61.15,582.381,127.331,25.18,22.64,5.33,46.85
Ac Qd 2c,0.22603,34.79,69.362,37.3366,65.21,677.137,138.821,22.62,20.76,7.05,49.58
Ac Qd 3c,0.39822,34.00,63.8376,35.1567,66.00,682.662,138.287,22.72,20.53,6.40,50.35
Ac Qd 4c,0.45014,33.98,65.0964,35.8699,66.02,681.402,137.993,21.80,20.21,7.13,50.86
Ac Qd 5c,0.41976,33.76,75.3511,41.7995,66.24,671.147,135.451,22.46,20.33,5.49,51.72
Ac Qd 6c,0.13963,34.66,93.1586,50.3401,65.35,653.34,133.666,23.66,21.54,3.74,51.06
Ac Qd 7c,0.2578,34.56,90.1343,48.8463,65.44,656.366,134.082,23.44,21.21,4.68,50.67
Ac Qd 8c,1.66545,35.80,102.508,53.615,64.20,643.992,134.113,21.66,19.56,9.85,48.93
Ac Qd 9c,1.63397,35.70,102.859,53.9483,64.30,643.64,133.832,21.01,19.24,10.68,49.08
Ac Qd Jc,1.75028,37.79,127.959,63.4091,62.21,618.541,132.924,22.03,19.81,12.85,45.30
Ac Qd Tc,0.00003,46.25,165.455,66.9858,53.75,581.044,144.533,24.26,21.69,9.31,44.73
Ac Tc 2c,0.00012,60.21,373.677,116.226,39.79,372.812,125.253,29.45,24.63,7.52,38.39
Ac Tc 2d,0.62303,41.17,185.841,84.5366,58.83,560.658,127.403,19.39,19.28,10.44,50.89
Ac Tc 3c,0.00154,23.37,-63.5256,-50.9039,76.63,810.017,141.317,28.52,21.95,8.86,40.67
Ac Tc 3d,0.47284,40.82,176.968,81.1874,59.18,569.532,128.658,20.22,19.77,8.84,51.16
Ac Tc 4c,0.00106,42.68,146.47,64.2721,57.32,600.032,139.938,25.45,21.64,8.41,44.49
Ac Tc 4d,0.68539,41.23,183.665,83.4112,58.77,562.835,128.043,19.69,19.35,10.09,50.86
Ac Tc 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Tc 5d,0.66182,41.29,187.522,85.042,58.71,558.978,127.292,20.11,19.32,9.78,50.78
Ac Tc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ac Tc 6d,0.9187,41.49,205.629,92.8057,58.51,540.872,123.589,20.99,19.70,8.21,51.09
Ac Tc 7c,0.00042,43.36,161.274,69.6466,56.64,585.223,138.141,25.09,21.67,6.96,46.27
Ac Tc 7d,1.21017,42.70,207.681,91.0724,57.30,538.819,125.724,22.93,21.25,3.92,51.90
Ac Tc 8c,0.00128,36.14,130.888,67.8298,63.86,615.609,128.868,27.78,20.18,4.87,47.18
Ac Tc 8d,2.4212,39.55,165.25,78.2372,60.45,581.248,128.555,22.22,20.33,9.34,48.11
Ac Tc 9c,0.00002,23.61,-61.1018,-48.4582,76.38,807.647,141.355,27.96,22.36,8.06,41.63
Ac Tc 9d,1.7096,36.96,126.369,64.0192,63.04,620.132,131.523,23.27,21.26,7.80,47.67
Ac Td Tc,0.5631,37.08,169.658,85.6716,62.92,576.841,122.574,23.38,22.66,4.26,49.70
Ac Td 2c,0.19963,37.02,120.42,60.9147,62.98,626.081,132.899,22.16,21.32,5.59,50.93
Ac Td 3c,0.1265,34.76,116.373,62.7028,65.24,630.127,129.116,22.13,21.44,5.22,51.21
Ac Td 4c,0.24495,37.51,137.56,68.6785,62.49,608.939,130.272,21.67,21.02,6.13,51.18
Ac Td 5c,0.41017,37.29,140.752,70.6874,62.71,605.746,129.134,21.78,20.90,5.32,52.01
Ac Td 6c,0.32021,37.62,165.56,82.415,62.38,580.941,124.503,22.21,20.92,5.16,51.72
Ac Td 7c,0.70298,39.15,170.389,81.5104,60.85,576.111,126.566,23.34,21.33,4.62,50.72
Ac Td 8c,2.29819,37.22,128.485,64.6468,62.78,618.016,131.604,22.25,19.97,11.34,46.44
Ac Td 9c,1.85245,36.40,116.517,59.9472,63.60,629.982,132.42,23.18,21.08,7.87,47.86
Ad 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 4c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 4c 3c,0,52.00,255.187,91.8928,48.00,491.312,136.853,27.38,25.10,7.41,40.11
Ad 5c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 5c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 5c 4c,0.00059,53.27,281.262,98.8745,46.73,465.238,133.103,25.92,24.64,7.09,42.35
Ad 6c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 6c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 6c 4c,0,51.41,247.285,90.079,48.59,499.219,137.351,26.44,26.20,5.22,42.14
Ad 6c 5c,0.00045,25.93,64.634,46.6799,74.07,681.865,123.071,22.70,22.01,8.71,46.58
Ad 7c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 7c 6c,0.00165,31.13,14.7392,8.86551,68.87,731.757,142.054,25.35,24.41,8.35,41.89
Ad 8c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 8c 7c,0.00047,43.37,175.451,75.7502,56.63,571.051,134.819,24.04,22.73,14.59,38.64
Ad 9c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad 9c 7c,0.00002,52.31,264.46,94.6715,47.69,482.04,135.135,28.07,26.41,6.76,38.76
Ad 9c 8c,0.08102,35.07,73.5853,39.2965,64.93,672.919,138.545,24.56,22.31,13.72,39.41
Ah Ad 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 6c,0.00006,65.80,379.952,108.141,34.20,366.548,143.268,1.77,37.90,13.25,47.08
Ah Ad 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad 8c,0.00084,37.78,147.215,72.9696,62.22,599.284,128.768,1.60,31.90,14.23,52.27
Ah Ad 9c,0.00387,36.36,152.06,78.3154,63.64,594.439,124.877,0.24,30.24,16.04,53.49
Ah Ad Jc,0.11211,42.69,182.638,80.1252,57.31,563.862,131.524,12.03,26.74,7.00,54.23
Ah Ad Kc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Qc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Ad Tc,1.3708,42.89,198.472,86.6506,57.11,548.028,128.296,9.31,26.42,11.27,52.99
Ad Jc 2c,0.01154,32.65,14.9068,8.5495,67.35,731.589,145.223,24.38,22.20,4.77,48.65
Ad Jc 3c,0.01919,33.43,54.8787,30.7439,66.57,691.619,138.89,22.51,21.23,4.65,51.61
Ad Jc 4c,0.04149,34.87,53.6696,28.8223,65.13,692.83,142.215,23.24,21.42,4.07,51.27
Ad Jc 5c,0.02228,35.14,53.8418,28.6901,64.86,692.658,142.779,23.36,22.26,3.33,51.05
Ad Jc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad Jc 7c,0.19997,42.36,165.196,73.0306,57.64,581.304,134.827,24.28,22.62,2.03,51.07
Ad Jc 8c,1.27415,38.66,139.163,67.4158,61.34,607.336,132.361,22.95,20.89,6.13,50.02
Ad Jc 9c,1.73588,37.39,120.087,60.1413,62.61,626.412,133.763,22.25,19.99,9.04,48.72
Ad Jc Tc,0.10304,36.19,136.185,70.4707,63.81,610.316,127.867,17.81,16.06,21.53,44.60
Ad Kc 2c,0.0001,54.26,380.45,131.312,45.74,366.05,106.981,24.19,22.40,6.99,46.42
Ad Kc 3c,0.00265,37.14,213.145,107.48,62.86,533.355,113.428,22.11,20.13,4.76,53.00
Ad Kc 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 5c,0.01196,40.47,263.783,122.057,59.53,482.716,108.408,21.68,19.93,5.78,52.61
Ad Kc 6c,0.02093,39.24,257.583,122.929,60.76,488.915,107.574,21.66,19.72,6.46,52.15
Ad Kc 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad Kc 8c,0.02606,38.92,254.497,122.441,61.08,492.003,107.694,20.93,19.20,6.87,53.00
Ad Kc 9c,0.4718,41.95,275.532,122.988,58.05,470.968,108.471,19.41,17.64,11.96,50.99
Ad Kc Jc,0.56886,36.46,176.58,90.6838,63.54,569.919,119.922,20.43,18.03,13.32,48.21
Ad Kc Qc,0.86252,37.25,161.313,81.0867,62.75,585.185,124.683,15.37,13.35,23.87,47.41
Ad Kc Tc,1.56669,42.37,279.135,123.359,57.63,467.366,108.427,16.34,14.46,22.62,46.58
Ad Qc 2c,0.003,35.25,67.0719,35.6358,64.75,679.419,140.272,23.71,21.43,3.57,51.29
Ad Qc 3c,0.03038,33.71,64.5856,35.8787,66.29,681.914,137.526,22.78,21.36,4.08,51.79
Ad Qc 4c,0.0116,33.93,56.588,31.2301,66.07,689.912,139.606,22.99,21.04,3.40,52.57
Ad Qc 5c,0.0139,32.08,49.228,28.7409,67.92,697.271,137.238,23.30,22.03,2.75,51.92
Ad Qc 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ad Qc 7c,0.00231,34.69,69.1311,37.3151,65.31,677.374,138.667,24.53,22.83,2.28,50.35
Ad Qc 8c,0.99781,36.24,107.098,55.341,63.76,639.402,134.069,21.88,20.22,7.74,50.16
Ad Qc 9c,0.95451,35.80,111.786,58.4751,64.20,634.713,132.172,21.70,19.92,7.76,50.63
Ad Qc Jc,1.75428,38.67,139.461,67.5418,61.33,607.04,132.318,19.53,16.88,19.90,43.69
Ad Qc Tc,0.26569,40.36,195.988,90.9456,59.64,550.512,123.395,20.61,18.47,14.14,46.77
Ad Tc 2c,0.13554,38.68,155.782,75.4295,61.32,590.72,128.779,19.70,19.12,9.59,51.59
Ad Tc 3c,0.14055,38.80,166.854,80.5277,61.20,579.644,126.625,20.84,20.04,6.92,52.21
Ad Tc 4c,0.29596,39.65,166.085,78.4323,60.35,580.416,128.586,19.39,18.81,10.51,51.29
Ad Tc 5c,0.26665,39.52,176.833,83.7847,60.48,569.666,125.932,19.82,18.97,9.83,51.37
Ad Tc 6c,0.20524,38.82,183.209,88.3724,61.18,563.291,123.097,20.84,19.34,8.21,51.61
Ad Tc 7c,0.43229,40.85,184.07,84.373,59.15,562.427,127.129,23.15,21.36,3.44,52.05
Ad Tc 8c,1.92245,38.24,146.012,71.502,61.76,600.49,129.988,22.57,20.50,8.29,48.64
Ad Tc 9c,1.558,37.02,132.102,66.8304,62.98,614.401,130.413,23.59,21.54,5.30,49.57
Ah 2d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 3d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 4c,0.00027,64.54,380.222,110.325,35.46,366.279,138.088,9.82,32.60,9.14,48.44
Ah 4d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 4d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 5d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 6d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 4c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 7d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 8c,0.00001,62.83,380.028,113.262,37.17,366.472,131.82,11.70,30.40,9.28,48.62
Ah 8d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 3c,0.00011,61.86,380.221,115.1,38.14,366.279,128.397,14.93,28.28,8.20,48.59
Ah 8d 4c,0.00014,63.89,380.394,111.488,36.11,366.106,135.558,17.65,24.77,9.18,48.41
Ah 8d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 6c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 8d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 9c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 4c,0.00007,65.35,380.441,109.024,34.65,366.059,141.222,17.01,24.76,9.79,48.44
Ah 9d 5c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 6c,0.00006,68.27,380.489,104.373,31.73,366.011,154.202,19.34,20.30,13.47,46.88
Ah 9d 7c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah 9d 8c,0.00588,32.44,10.9892,6.34429,67.56,735.509,145.535,24.08,22.90,6.79,46.23
Ah Jd Jc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Jd 2c,1.32668,42.66,184.294,80.9018,57.34,562.205,131.078,16.51,20.32,11.82,51.35
Ah Jd 3c,0.92569,41.46,156.534,70.7101,58.54,589.966,134.722,16.09,20.95,11.32,51.64
Ah Jd 4c,1.46933,41.75,166.238,74.5693,58.25,580.262,133.17,12.76,24.16,11.61,51.46
Ah Jd 5c,1.05611,41.10,159.41,72.632,58.90,587.09,133.258,14.41,21.38,13.01,51.20
Ah Jd 6c,0.5664,42.49,200.096,88.1918,57.51,546.404,127.015,16.76,19.35,12.32,51.57
Ah Jd 7c,0.66674,44.34,230.741,97.4451,55.66,515.759,123.886,17.80,18.56,13.36,50.28
Ah Jd 8c,0.3567,45.84,287.503,117.454,54.16,459,113.297,20.06,18.63,11.00,50.31
Ah Jd 9c,0.34652,40.72,194.164,89.2937,59.28,552.337,124.565,22.17,20.42,8.38,49.03
Ah Jd Tc,0.32129,36.62,139.126,71.1554,63.39,607.374,128.105,20.54,18.56,15.12,45.78
Ah Kd Kc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Kd 2c,0.07621,40.41,193.08,89.4768,59.59,553.42,124.158,19.77,18.80,7.80,53.63
Ah Kd 3c,0.0518,36.51,210.278,107.865,63.49,536.222,112.905,20.21,18.97,7.69,53.12
Ah Kd 4c,0.19925,38.87,215.772,103.954,61.13,530.729,116.068,19.65,18.60,8.68,53.07
Ah Kd 5c,0.20749,38.99,231.69,111.293,61.01,514.809,112.8,18.55,17.22,11.65,52.58
Ah Kd 6c,0.10374,36.47,221.96,113.976,63.53,524.538,110.379,18.01,17.02,11.68,53.29
Ah Kd 7c,0.0203,37.20,213.856,107.642,62.80,532.645,113.399,18.67,17.24,10.41,53.68
Ah Kd 8c,0.14172,38.09,222.589,109.448,61.91,523.912,113.126,18.28,17.00,11.69,53.03
Ah Kd 9c,1.08133,40.63,247.446,114.056,59.37,499.054,112.373,15.86,15.10,18.46,50.59
Ah Kd Jc,2.28242,41.46,281.055,126.942,58.54,465.445,106.298,16.87,15.23,21.53,46.37
Ah Kd Qc,0.48039,35.93,145.575,75.8745,64.07,600.925,125.39,19.74,17.37,13.26,49.63
Ah Kd Tc,1.77273,41.42,275.278,124.454,58.58,471.222,107.543,14.61,13.56,25.71,46.12
Ah Qd Qc,0.00007,45.44,347.834,143.336,54.56,398.675,97.6946,20.51,25.23,4.67,49.59
Ah Qd 2c,0.01893,38.47,154.005,74.9676,61.53,592.495,128.735,18.57,18.52,10.35,52.56
Ah Qd 3c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Qd 4c,0.01397,38.41,156.658,76.3768,61.59,589.842,128.035,18.98,19.71,8.39,52.93
Ah Qd 5c,0.02668,36.13,166.207,86.1509,63.87,580.293,121.462,19.10,20.87,7.30,52.73
Ah Qd 6c,0.03422,35.20,171.281,91.1273,64.80,575.218,118.671,18.66,19.33,8.41,53.60
Ah Qd 7c,0.02523,39.54,175.565,83.1485,60.46,570.933,126.247,19.41,19.82,7.49,53.28
Ah Qd 8c,0.03412,37.18,170.006,85.6197,62.82,576.494,122.692,19.98,19.86,8.63,51.53
Ah Qd 9c,0.0702,35.21,140.551,74.7617,64.79,605.948,125.026,21.27,20.37,6.81,51.54
Ah Qd Jc,0.34079,36.41,130.191,66.9546,63.59,616.31,129.578,17.35,15.36,22.37,44.92
Ah Qd Tc,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Ah Td Tc,1.29288,38.97,188.459,90.5665,61.03,558.042,122.239,20.99,25.20,3.04,50.77
Ah Td 2c,0.84679,38.74,134.297,64.9143,61.26,612.203,133.608,16.84,17.46,15.24,50.46
Ah Td 3c,0.68881,38.25,130.784,64.0304,61.75,615.717,133.303,16.56,18.03,14.42,50.98
Ah Td 4c,1.15286,38.84,136.593,65.8502,61.16,609.907,133.33,16.71,18.02,14.83,50.44
Ah Td 5c,0.74113,39.59,158.666,75.0599,60.41,587.834,130.08,16.20,17.29,16.00,50.52
Ah Td 6c,0.31363,39.53,163.378,77.392,60.47,583.122,128.925,16.82,17.42,15.44,50.33
Ah Td 7c,0.8586,40.60,175.475,80.9366,59.40,571.024,128.519,17.75,17.00,14.45,50.81
Ah Td 8c,1.09655,40.30,176.68,82.0951,59.70,569.819,127.608,21.05,19.25,10.16,49.54
Ah Td 9c,1.23658,40.10,162.439,75.8552,59.90,584.062,130.36,21.97,19.78,8.12,50.13
Jc 2d 2c,0.41962,44.32,236.254,99.83,55.68,510.246,122.506,23.98,21.40,6.09,48.54
Jc 3c 2c,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Jc 3c 2d,0.11092,39.13,135.466,64.8383,60.87,611.033,134.192,25.24,22.36,5.24,47.16
Jc 3d 3c,0.09402,44.91,255.779,106.655,55.09,490.719,119.085,24.42,21.75,6.17,47.67
Jc 3d 2c,0.14679,38.81,133.567,64.4512,61.19,612.933,133.913,24.84,22.06,5.34,47.75
