Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\3BP\b66\BTNvSB\2c2d2h.cfr
Action Line,Root CHECK BET 115
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 880 freq,RAISE 230 freq,CALL freq,FOLD freq
Ac 9c 6d,22.0542,47.69,58.9475,53.7386,52.31,284.553,157.681,0.57,7.02,57.35,35.05
Ac 9c 7c,20.9399,48.65,68.6062,61.3089,51.35,274.894,155.179,0.00,8.73,55.85,35.41
Ac 9c 7d,21.4833,48.13,62.832,56.7635,51.87,280.668,156.83,0.24,8.30,56.37,35.09
Ac 9c 8c,20.3272,49.16,65.8983,58.2871,50.84,277.602,158.256,0.00,10.55,54.69,34.75
Ac 9c 8d,24.3278,48.78,60.2106,53.6697,51.22,283.289,160.306,1.63,5.22,59.48,33.67
Ac 9d 9c,19.7486,47.80,60.7302,55.2445,52.20,282.77,157.003,0.00,4.82,61.84,33.35
Ac 9d 2c,21.213,48.58,65.6497,58.7511,51.42,277.85,156.635,0.95,4.11,60.61,34.33
Ac 9d 3c,23.2045,48.40,63.0841,56.6697,51.60,280.416,157.517,0.69,5.25,58.69,35.38
Ac 9d 4c,21.5226,47.94,64.3679,58.3763,52.06,279.132,155.415,0.77,5.50,58.50,35.23
Ac 9d 5c,22.8974,47.92,59.9496,54.3964,52.08,283.55,157.803,0.40,10.56,52.12,36.92
Ac 9d 6c,22.8072,47.82,61.551,55.9655,52.18,281.949,156.613,1.40,5.49,58.14,34.98
Ac 9d 7c,21.4205,48.23,64.8218,58.4364,51.77,278.678,156.027,0.96,6.82,57.18,35.04
Ac 9d 8c,24.2264,48.78,61.5868,54.8901,51.22,281.913,159.544,2.49,3.77,60.11,33.63
Ad Ac 2c,11.2219,47.87,63.8673,58.0061,52.13,279.633,155.487,0.00,5.32,61.11,33.57
Ad Ac 3c,11.2083,48.41,64.5873,58.013,51.59,278.913,156.692,0.00,4.11,61.94,33.95
Ad Ac 4c,9.38082,48.31,70.2001,63.1831,51.69,273.3,153.245,0.00,2.81,63.86,33.33
Ad Ac 5c,11.0647,48.51,69.5819,62.3599,51.49,273.918,154.208,0.00,2.41,64.20,33.39
Ad Ac 6c,9.81725,48.93,68.7402,61.0803,51.07,274.76,155.946,0.00,2.69,64.29,33.02
Ad Ac 7c,7.50044,49.32,74.0695,65.2899,50.68,269.431,154.111,0.00,2.87,63.99,33.14
Ad Ac 8c,8.62253,49.62,75.7909,66.4164,50.38,267.709,154.008,0.00,3.00,64.04,32.96
Ad Ac 9c,8.48047,49.94,76.5184,66.6127,50.06,266.982,154.598,0.00,4.79,62.03,33.17
Ah Ad Ac,0.20591,50.85,70.167,60.0001,49.15,273.333,161.18,0.00,24.18,41.91,33.91
Ad Ac Jc,7.80595,50.73,89.2311,76.4687,49.27,254.269,149.601,0.00,6.80,59.70,33.50
Ad Ac Kc,14.3373,51.49,98.9537,83.561,48.51,244.546,146.113,0.00,3.04,63.70,33.26
Ad Ac Qc,9.52339,51.21,87.2334,74.0616,48.79,256.267,152.248,0.00,0.57,66.74,32.69
Ad Ac Tc,9.33501,51.13,88.481,75.2335,48.87,255.019,151.268,0.00,4.33,62.76,32.91
Ac Jc 2c,14.0767,51.22,73.4867,62.3799,48.78,270.013,160.443,0.00,13.48,51.71,34.81
Ac Jc 2d,15.4816,49.59,71.7615,62.9154,50.41,271.738,156.253,0.01,9.28,57.89,32.82
Ac Jc 3c,16.7735,51.13,72.9837,62.0661,48.87,270.516,160.435,0.00,12.84,52.61,34.56
Ac Jc 3d,17.7783,49.86,69.5894,60.681,50.14,273.911,158.349,0.07,10.35,56.10,33.48
Ac Jc 4c,14.3261,51.04,73.7438,62.8129,48.96,269.756,159.716,0.00,12.94,52.54,34.52
Ac Jc 4d,16.526,49.73,71.1273,62.1884,50.27,272.373,157.043,0.08,10.03,56.63,33.25
Ac Jc 5c,14.158,51.31,75.2818,63.7951,48.69,268.218,159.661,0.00,14.04,51.11,34.86
Ac Jc 5d,17.953,50.01,70.2597,61.079,49.99,273.24,158.443,0.01,12.03,53.89,34.07
Ac Jc 6c,14.4947,51.62,77.0733,64.9143,48.38,266.427,159.629,0.00,12.72,53.01,34.27
Ac Jc 6d,16.909,50.19,72.0216,62.3947,49.81,271.478,157.968,0.04,9.51,57.46,33.00
Ac Jc 7c,10.6258,52.06,78.9003,65.8978,47.94,264.6,159.973,0.00,15.50,50.11,34.39
Ac Jc 7d,14.5793,50.96,75.0838,64.055,49.04,268.416,158.663,0.00,12.25,54.97,32.78
Ac Jc 8c,10.5219,52.04,77.931,65.1072,47.96,265.569,160.508,0.00,16.19,49.65,34.16
Ac Jc 8d,17.0425,50.95,73.392,62.626,49.05,270.108,159.625,0.16,12.85,54.28,32.72
Ac Jc 9c,8.58701,51.97,77.2225,64.6049,48.03,266.277,160.694,0.00,17.97,48.11,33.93
Ac Jc 9d,18.4026,51.29,73.8059,62.564,48.71,269.694,160.487,0.06,13.81,53.22,32.91
Ac Jd Jc,9.93834,48.80,89.009,79.3083,51.20,254.491,144.063,0.00,0.26,67.49,32.25
Ac Jc Tc,0.00319,43.74,41.1273,40.8772,56.26,302.37,155.796,0.02,12.84,52.59,34.54
Ac Jc Td,15.9812,51.07,72.5499,61.7595,48.93,270.95,160.523,0.02,7.71,58.37,33.90
Ac Jd 2c,16.4615,49.74,73.1423,63.9299,50.26,270.358,155.93,0.46,10.17,56.16,33.21
Ac Jd 3c,19.066,49.91,70.7859,61.6624,50.09,272.714,157.815,0.51,10.97,54.91,33.61
Ac Jd 4c,17.3764,50.00,72.4051,62.9659,50.00,271.095,157.144,0.29,11.38,54.78,33.54
Ac Jd 5c,18.5867,50.26,71.6701,62.0013,49.74,271.83,158.401,0.00,13.63,52.08,34.29
Ac Jd 6c,17.5204,50.35,73.5581,63.5158,49.65,269.942,157.6,0.05,10.86,55.91,33.19
Ac Jd 7c,14.191,51.02,76.3266,65.0418,48.98,267.173,158.115,0.00,13.16,53.75,33.09
Ac Jd 8c,16.368,50.91,73.1781,62.4941,49.09,270.322,159.618,0.44,13.04,53.42,33.10
Ac Jd 9c,17.5889,51.70,74.1694,62.378,48.30,269.331,161.619,0.25,14.35,52.13,33.27
Ac Jd Tc,14.9087,51.47,73.8604,62.3949,48.53,269.64,161.041,0.00,7.34,58.90,33.76
Ac Kc 2c,13.5128,50.98,69.5513,59.315,49.02,273.949,161.991,0.00,8.24,56.64,35.11
Ac Kc 2d,16.0854,49.56,75.6574,66.3795,50.44,267.843,153.902,0.01,4.70,62.22,33.07
Ac Kc 3c,14.1346,51.23,68.4153,58.0631,48.77,275.085,163.491,0.00,8.16,56.86,34.98
Ac Kc 3d,17.8801,49.43,72.059,63.3811,50.57,271.441,155.587,0.03,5.37,60.88,33.72
Ac Kc 4c,14.7143,51.11,70.1244,59.6534,48.89,273.376,162.077,0.00,8.17,56.94,34.89
Ac Kc 4d,16.559,49.43,73.8579,64.9648,50.57,269.642,154.553,0.09,4.63,61.87,33.41
Ac Kc 5c,13.8132,51.80,71.4811,59.9943,48.20,272.019,163.59,0.00,9.83,54.70,35.47
Ac Kc 5d,17.1903,49.90,73.082,63.6799,50.10,270.418,156.444,0.20,5.80,59.78,34.21
Ac Kc 6c,14.2746,52.07,73.4085,61.2985,47.93,270.091,163.329,0.00,7.90,57.40,34.70
Ac Kc 6d,15.3369,50.36,74.4502,64.2709,49.64,269.05,157.116,0.16,3.47,63.55,32.82
Ac Kc 7c,11.347,51.83,74.3624,62.3844,48.17,269.138,161.937,0.00,6.60,58.94,34.47
Ac Kc 7d,14.3401,50.38,76.0719,65.6456,49.62,267.428,156.23,0.08,3.95,62.82,33.14
Ac Kc 8c,11.0039,52.05,75.4966,63.0612,47.95,268.003,162.013,0.00,7.78,58.08,34.14
Ac Kc 8d,14.2554,50.55,76.6358,65.909,49.45,266.864,156.439,0.09,3.95,63.06,32.90
Ac Kc 9c,10.8952,52.19,74.3015,61.8959,47.81,269.199,163.214,0.00,12.76,52.86,34.37
Ac Kc 9d,14.8518,50.88,77.1911,65.9563,49.12,266.309,157.161,0.17,4.96,61.66,33.20
Ac Kc Jc,9.49193,51.28,71.1862,60.3509,48.72,272.314,162.025,1.17,9.41,54.13,35.29
Ac Kc Jd,8.62425,50.30,72.3486,62.5385,49.70,271.151,158.133,0.29,5.63,59.75,34.33
Ac Kd Kc,13.8993,50.07,93.3724,81.0832,49.93,250.128,145.199,0.00,0.40,66.26,33.34
Ac Kc Qc,10.1143,51.47,75.3073,63.6144,48.53,268.193,160.183,0.86,12.24,51.85,35.04
Ac Kc Qd,11.3592,50.13,74.4381,64.5567,49.87,269.062,156.395,0.52,5.35,60.20,33.93
Ac Kc Tc,8.86907,51.27,71.5582,60.679,48.73,271.942,161.768,0.16,10.12,54.30,35.42
Ac Kc Td,9.19815,49.96,72.3663,62.9736,50.04,271.134,157.063,1.90,0.11,64.81,33.18
Ac Kd 2c,16.43,49.98,78.6638,68.425,50.02,264.836,153.48,0.99,3.97,61.75,33.29
Ac Kd 3c,18.5309,49.90,75.5389,65.8165,50.10,267.961,155.032,1.01,5.38,59.38,34.23
Ac Kd 4c,17.0741,49.97,77.1879,67.1634,50.03,266.312,154.284,1.31,4.71,60.02,33.96
Ac Kd 5c,17.6151,50.42,75.8409,65.3968,49.58,267.659,156.485,0.73,6.82,57.69,34.77
Ac Kd 6c,16.0754,50.75,77.1356,66.0881,49.25,266.364,156.753,0.35,4.21,62.15,33.29
Ac Kd 7c,14.5262,50.76,78.6855,67.398,49.24,264.814,155.885,0.25,4.68,61.54,33.54
Ac Kd 8c,14.9254,50.81,78.2493,66.9609,49.19,265.251,156.294,0.18,4.66,61.89,33.27
Ac Kd 9c,16.0509,51.12,77.8169,66.1822,48.88,265.683,157.553,0.09,6.12,60.43,33.37
Ac Kd Jc,9.73298,50.50,72.9643,62.8175,49.50,270.536,158.421,0.66,6.19,58.47,34.67
Ac Kd Qc,11.445,50.27,75.7621,65.5243,49.73,267.738,156.058,0.87,5.02,60.14,33.97
Ac Kd Tc,9.32207,50.00,73.787,64.1596,50.00,269.713,156.363,1.21,0.78,64.47,33.55
Ac Qc 2c,20.9582,50.38,74.7613,64.5162,49.62,268.739,156.992,0.00,12.90,51.65,35.45
Ac Qc 2d,15.5471,49.27,67.9349,59.9547,50.73,275.565,157.435,0.08,5.54,60.89,33.49
Ac Qc 3c,17.7856,50.00,74.7392,64.9874,50.00,268.761,155.811,0.00,11.17,53.64,35.19
Ac Qc 3d,17.7188,49.39,65.9477,58.0567,50.61,277.552,158.953,0.01,7.65,57.89,34.45
Ac Qc 4c,21.1459,50.14,75.8607,65.7869,49.86,267.639,155.577,0.00,11.70,52.97,35.33
Ac Qc 4d,16.5962,49.31,67.222,59.2669,50.69,276.278,157.994,0.07,6.59,59.33,34.00
Ac Qc 5c,17.2043,50.40,77.0834,66.4992,49.60,266.417,155.684,0.00,12.19,52.29,35.52
Ac Qc 5d,18.0656,49.74,67.3996,58.9156,50.26,276.1,159.228,0.04,8.13,57.15,34.68
Ac Qc 6c,15.2402,50.76,78.7987,67.4971,49.24,264.701,155.813,0.00,10.49,54.89,34.63
Ac Qc 6d,16.583,50.10,70.2123,60.9307,49.90,273.288,158.75,0.08,5.17,61.34,33.41
Ac Qc 7c,14.037,50.54,79.3977,68.2988,49.46,264.102,154.787,0.00,9.56,55.80,34.64
Ac Qc 7d,15.6075,49.95,71.5235,62.2529,50.05,271.977,157.519,0.09,4.67,61.68,33.56
Ac Qc 8c,12.5224,51.47,80.3855,67.9044,48.53,263.114,157.149,0.00,15.11,50.33,34.56
Ac Qc 8d,15.7959,50.88,73.0577,62.4248,49.12,270.442,159.599,0.01,7.56,59.45,32.98
Ac Qc 9c,12.7048,51.58,79.3928,66.9248,48.42,264.107,158.095,0.00,16.92,48.79,34.29
Ac Qc 9d,18.2682,51.01,74.5321,63.5251,48.99,268.968,159.144,0.00,8.18,58.53,33.29
Ac Qc Jc,6.09214,51.22,74.3898,63.1439,48.78,269.11,159.914,0.29,15.01,49.99,34.70
Ac Qc Jd,14.8078,49.73,69.9032,61.1184,50.27,273.597,157.746,1.81,5.90,58.11,34.19
Ac Qd Qc,17.7541,49.77,82.3335,71.9255,50.23,261.166,150.707,0.00,0.77,66.75,32.48
Ac Qc Tc,2.77586,52.17,78.706,65.5962,47.83,264.794,160.46,0.00,14.62,50.03,35.35
Ac Qc Td,5.75954,50.37,76.0469,65.6418,49.63,267.453,156.201,1.00,6.33,57.19,35.49
Ac Qd 2c,16.5347,49.63,69.8133,61.1592,50.37,273.687,157.495,0.19,5.95,60.18,33.67
Ac Qd 3c,19.0179,49.74,67.6384,59.1282,50.26,275.862,159.081,0.16,7.39,58.09,34.36
Ac Qd 4c,17.6938,49.67,68.8288,60.2507,50.33,274.671,158.181,0.01,6.89,59.17,33.92
Ac Qd 5c,19.1654,50.16,68.7946,59.6262,49.84,274.705,159.773,0.11,8.11,57.29,34.49
Ac Qd 6c,17.7224,50.39,71.1756,61.4179,49.61,272.324,159.097,0.03,5.58,60.94,33.45
Ac Qd 7c,16.2486,50.18,72.1452,62.5127,49.82,271.355,157.868,0.01,5.51,60.84,33.64
Ac Qd 8c,16.786,51.14,73.2905,62.3145,48.86,270.209,160.286,0.04,8.05,58.78,33.14
Ac Qd 9c,18.374,51.55,74.029,62.4406,48.45,269.471,161.204,0.00,9.11,57.16,33.73
Ac Qd Jc,15.876,50.21,70.6922,61.2138,49.79,272.808,158.818,1.51,6.88,57.25,34.36
Ac Qd Tc,6.08658,50.85,76.683,65.5684,49.15,266.817,157.346,0.15,8.54,55.60,35.72
Ac Tc 2c,12.4771,50.05,69.6945,60.5435,49.95,273.806,158.886,0.00,9.94,55.64,34.41
Ac Tc 2d,17.7831,49.40,76.2891,67.1405,50.60,267.211,153.075,0.00,10.44,56.36,33.19
Ac Tc 3c,13.8447,50.22,69.9408,60.5536,49.78,273.559,159.28,0.00,8.75,57.17,34.08
Ac Tc 3d,19.6225,49.44,73.2512,64.4153,50.56,270.249,154.938,0.00,10.66,55.89,33.44
Ac Tc 4c,12.0653,50.00,70.1996,61.0478,50.00,273.3,158.422,0.00,9.73,55.99,34.27
Ac Tc 4d,17.9768,49.27,74.5125,65.7498,50.73,268.988,153.699,0.00,10.95,55.46,33.58
Ac Tc 5c,12.1193,50.37,71.5659,61.7761,49.63,271.934,158.813,0.00,11.82,53.41,34.76
Ac Tc 5d,18.7482,49.46,73.1917,64.3409,50.54,270.308,155.023,0.00,12.53,53.13,34.34
Ac Tc 6c,14.2437,51.09,75.2902,64.0747,48.91,268.21,158.944,0.00,12.98,52.64,34.38
Ac Tc 6d,17.8919,49.69,74.4513,65.1475,50.31,269.049,155.001,0.00,10.86,56.62,32.52
Ac Tc 7c,9.56056,50.65,75.4432,64.7652,49.35,268.057,157.431,0.00,12.93,52.95,34.13
Ac Tc 7d,16.8856,50.11,75.5218,65.5244,49.89,267.978,155.699,0.00,12.80,54.13,33.08
Ac Tc 8c,10.1831,51.10,72.9946,62.1106,48.90,270.505,160.334,0.00,13.63,52.50,33.87
Ac Tc 8d,17.8282,50.57,74.3632,63.9295,49.43,269.137,157.835,0.06,12.52,55.00,32.42
Ac Tc 9c,10.0535,50.20,72.0388,62.3969,49.80,271.461,157.99,0.00,15.72,50.37,33.90
Ac Tc 9d,19.0882,50.93,75.4396,64.4041,49.07,268.06,158.337,0.01,13.41,53.63,32.96
Ac Td Tc,20.7127,48.81,77.9427,69.4281,51.19,265.557,150.368,0.00,2.33,65.15,32.52
Ac Td 2c,17.734,49.49,77.7207,68.2809,50.51,265.779,152.516,0.38,10.68,55.42,33.51
Ac Td 3c,19.6415,49.49,74.6965,65.6228,50.51,268.804,154.255,0.46,10.41,55.42,33.71
Ac Td 4c,17.7731,49.38,75.8083,66.7478,50.62,267.692,153.283,0.39,10.96,54.83,33.82
Ac Td 5c,18.6883,49.50,74.2331,65.2031,50.50,269.267,154.55,0.23,11.57,53.96,34.24
Ac Td 6c,17.4049,49.81,76.3243,66.6174,50.19,267.176,154.309,0.07,10.46,56.77,32.70
Ac Td 7c,16.2126,50.10,76.8591,66.6981,49.90,266.641,154.89,0.34,12.04,54.21,33.41
Ac Td 8c,17.9594,50.42,74.5161,64.2629,49.58,268.984,157.239,0.27,11.80,55.40,32.52
Ac Td 9c,18.6353,51.03,75.7453,64.5347,48.97,267.755,158.489,0.23,13.41,53.28,33.07
Ad 3c 2c,18.9314,48.53,59.5977,53.3947,51.47,283.902,159.878,0.41,6.14,56.24,37.22
Ad 4c 2c,14.6704,48.24,65.4324,58.973,51.76,278.068,155.719,1.89,6.20,55.18,36.73
Ad 4c 3c,16.112,47.97,61.178,55.4451,52.03,282.322,157.291,2.60,4.90,55.29,37.20
Ad 5c 2c,20.0868,47.76,62.7018,57.0838,52.24,280.798,155.794,2.31,3.90,56.94,36.85
Ad 5c 3c,19.2842,47.61,58.5781,53.4989,52.39,284.922,157.625,1.72,4.83,56.41,37.05
Ad 5c 4c,18.8089,46.97,55.6446,51.513,53.03,287.855,157.325,2.94,4.22,55.61,37.23
Ad 6c 2c,18.3788,47.65,60.3493,55.0704,52.35,283.151,156.766,0.56,4.78,58.81,35.84
Ad 6c 3c,21.1153,47.32,58.2764,53.5398,52.68,285.224,156.95,1.01,5.00,57.27,36.72
Ad 6c 4c,20.092,46.60,59.9006,55.8842,53.40,283.599,153.946,0.02,8.40,55.02,36.55
Ad 6c 5c,21.5886,46.56,57.003,53.2334,53.44,286.497,155.385,0.62,7.42,54.98,36.98
Ad 7c 2c,18.0727,48.46,64.3376,57.7188,51.54,279.162,157.01,0.74,4.65,59.06,35.56
Ad 7c 3c,16.7534,48.27,61.0454,54.9872,51.73,282.455,158.261,0.67,8.33,53.80,37.19
Ad 7c 4c,17.3527,47.51,61.5645,56.3427,52.49,281.936,155.682,0.84,8.84,53.46,36.86
Ad 7c 5c,17.1913,47.02,61.0974,56.4941,52.98,282.403,154.506,0.04,11.17,51.46,37.33
Ad 7c 6c,17.7735,47.49,59.4883,54.4672,52.51,284.012,156.763,2.40,6.52,54.48,36.60
Ad 8c 2c,18.0073,48.64,66.7475,59.6589,51.36,276.752,156.201,0.19,6.14,58.32,35.35
Ad 8c 3c,18.3863,48.68,64.719,57.8019,51.32,278.781,157.459,0.12,5.94,57.90,36.05
Ad 8c 4c,15.4791,48.10,63.2137,57.1425,51.90,280.286,156.53,0.00,10.99,52.45,36.56
Ad 8c 5c,18.5941,47.49,61.9065,56.6824,52.51,281.594,155.427,0.33,9.67,53.18,36.82
Ad 8c 6c,20.1176,47.73,65.1156,59.3171,52.27,278.384,154.37,0.00,10.56,53.25,36.19
Ad 8c 7c,19.1569,48.32,63.0507,56.7388,51.68,280.449,157.279,1.32,9.26,53.34,36.08
Ad 9c 2c,18.579,48.89,68.5508,60.9654,51.11,274.949,155.923,0.09,5.98,59.36,34.57
Ad 9c 3c,21.0889,48.77,66.1271,58.9468,51.23,277.373,156.949,0.00,7.03,57.38,35.59
Ad 9c 4c,19.3101,48.15,67.9377,61.3502,51.85,275.562,154.037,0.00,5.45,59.76,34.79
Ad 9c 5c,19.6065,48.20,63.4858,57.2631,51.80,280.014,156.696,0.00,12.04,51.39,36.57
Ad 9c 6c,19.9257,47.85,64.6159,58.7092,52.15,278.884,155.015,0.21,8.09,56.55,35.14
Ad 9c 7c,18.4542,48.32,66.9831,60.2746,51.68,276.517,155.08,0.00,9.65,55.04,35.31
Ad 9c 8c,23.8337,48.81,64.3124,57.2843,51.19,279.188,158.093,0.54,7.79,57.52,34.15
Ah Ad 2c,7.52574,50.40,69.895,60.2991,49.60,273.605,159.882,0.00,0.45,68.89,30.66
Ah Ad 3c,9.53819,50.69,68.9383,59.1271,49.31,274.562,161.403,0.00,0.08,68.41,31.50
Ah Ad 4c,7.2776,50.16,72.0701,62.4663,49.84,271.43,157.865,0.00,0.00,69.28,30.72
Ah Ad 5c,7.40364,50.49,72.3157,62.2732,49.51,271.184,158.764,0.00,0.01,68.63,31.35
Ah Ad 6c,6.15767,50.91,72.7139,62.098,49.09,270.786,159.891,0.00,0.04,68.35,31.61
Ah Ad 7c,5.35344,51.71,78.7969,66.2569,48.29,264.703,158.875,0.00,0.06,68.33,31.61
Ah Ad 8c,4.7706,51.76,80.1483,67.325,48.24,263.352,158.236,0.00,0.04,68.61,31.35
Ah Ad 9c,6.41724,51.39,79.7029,67.4307,48.61,263.797,157.303,0.00,0.30,68.17,31.53
Ah Ad Jc,7.0483,51.00,92.5484,78.9026,49.00,250.952,148.441,0.00,6.81,59.31,33.88
Ah Ad Kc,14.023,52.42,96.6682,80.1818,47.58,246.832,150.363,0.00,0.53,65.73,33.74
Ah Ad Qc,8.99321,51.95,86.9034,72.7314,48.05,256.597,154.789,0.00,0.11,66.60,33.29
Ah Ad Tc,8.74705,50.81,89.0957,76.2446,49.19,254.404,149.899,0.00,2.43,64.92,32.65
Ad Jc 2c,15.3831,50.25,74.8072,64.72,49.75,268.693,156.561,0.00,13.79,51.97,34.23
Ad Jc 3c,18.3348,50.53,72.6471,62.5034,49.47,270.853,158.713,0.00,15.13,50.24,34.64
Ad Jc 4c,15.9586,50.37,74.4554,64.2658,49.63,269.045,157.137,0.00,14.24,51.43,34.34
Ad Jc 5c,17.7444,50.68,74.2519,63.7019,49.32,269.248,158.234,0.00,15.43,49.94,34.62
Ad Jc 6c,17.5976,50.82,75.7637,64.8217,49.18,267.736,157.79,0.00,13.86,52.32,33.82
Ad Jc 7c,13.1883,51.31,76.9275,65.1864,48.69,266.573,158.691,0.00,15.06,51.20,33.74
Ad Jc 8c,14.4875,51.28,75.5174,64.0272,48.72,267.983,159.436,0.04,15.44,50.73,33.79
Ad Jc 9c,16.0267,51.67,75.6983,63.6918,48.33,267.802,160.627,0.00,16.15,50.13,33.73
Ad Jc Tc,12.5437,51.04,73.8,62.8703,48.96,269.7,159.659,0.00,4.70,61.88,33.42
Ad Kc 2c,15.3262,50.28,77.0098,66.5932,49.72,266.49,155.355,0.01,7.46,58.53,33.99
Ad Kc 3c,17.4648,50.33,74.534,64.383,49.67,268.966,156.969,0.00,8.68,56.48,34.84
Ad Kc 4c,15.7953,50.37,76.6697,66.1802,49.63,266.83,155.836,0.00,7.79,57.85,34.35
Ad Kc 5c,16.5776,50.77,76.0899,65.1633,49.23,267.41,157.44,0.00,9.11,55.95,34.94
Ad Kc 6c,15.5241,51.12,77.452,65.8713,48.88,266.048,157.771,0.00,6.26,60.21,33.53
Ad Kc 7c,13.5686,51.13,77.8141,66.1631,48.87,265.686,157.597,0.10,5.47,60.94,33.49
Ad Kc 8c,13.8073,51.15,79.1526,67.2803,48.85,264.347,156.855,0.01,4.89,62.07,33.03
Ad Kc 9c,13.4078,51.34,78.2073,66.2296,48.66,265.293,158.032,0.00,5.59,61.11,33.30
Ad Kc Jc,9.30067,50.62,74.2072,63.7435,49.38,269.293,158.057,0.30,5.38,59.94,34.39
Ad Kc Qc,11.8223,50.55,76.701,65.9711,49.45,266.799,156.385,1.31,4.77,59.81,34.11
Ad Kc Tc,9.34047,50.06,76.1686,66.1478,49.94,267.331,155.176,0.17,2.78,63.45,33.59
Ad Qc 2c,15.7044,50.08,69.8548,60.6444,49.92,273.645,158.894,0.04,8.13,57.42,34.40
Ad Qc 3c,18.0102,50.21,68.1856,59.0452,49.79,275.314,160.272,0.00,9.52,55.45,35.03
Ad Qc 4c,16.651,50.06,69.882,60.6983,49.94,273.618,158.799,0.08,7.63,58.06,34.22
Ad Qc 5c,18.0236,50.42,70.1946,60.5309,49.58,273.305,159.779,0.01,8.99,56.32,34.68
Ad Qc 6c,17.2317,50.80,72.2178,61.8091,49.20,271.282,159.823,0.00,6.88,59.48,33.65
Ad Qc 7c,16.3126,50.55,72.2614,62.1535,49.45,271.239,158.986,0.05,6.27,59.82,33.86
Ad Qc 8c,15.3745,51.48,73.9572,62.463,48.52,269.543,161.019,0.00,9.41,56.94,33.64
Ad Qc 9c,16.2205,51.57,74.292,62.64,48.43,269.208,161.108,0.01,9.21,56.73,34.04
Ad Qc Jc,15.2854,50.21,70.9397,61.4256,49.79,272.56,158.681,1.81,6.79,57.31,34.09
Ad Qc Tc,6.36603,50.74,76.7721,65.791,49.27,266.728,156.931,0.05,8.37,56.04,35.53
Ad Tc 2c,16.0227,50.30,80.3778,69.4778,49.70,263.122,153.453,0.01,13.71,52.06,34.22
Ad Tc 3c,17.7657,50.26,77.5472,67.08,49.74,265.953,154.989,0.00,13.54,52.14,34.31
Ad Tc 4c,15.7035,50.18,79.3657,68.7599,49.82,264.134,153.688,0.02,13.53,52.31,34.14
Ad Tc 5c,16.5159,50.11,77.986,67.6605,49.89,265.514,154.27,0.00,13.83,51.71,34.46
Ad Tc 6c,16.1423,50.30,78.6896,68.0128,49.70,264.81,154.451,0.00,14.11,52.50,33.39
Ad Tc 7c,14.8701,50.56,79.0847,68.0069,49.44,264.415,155.022,0.01,15.23,50.68,34.09
Ad Tc 8c,15.7354,50.90,77.7149,66.3822,49.10,265.785,156.905,0.05,14.68,52.07,33.20
Ad Tc 9c,16.4048,51.33,78.3253,66.3449,48.67,265.175,157.923,0.00,15.45,51.09,33.46
Ah 2d 2c,9.70983,48.28,69.8785,62.923,51.72,273.621,153.36,0.00,0.02,68.28,31.70
Ah 3d 3c,10.8148,48.77,71.245,63.5203,51.23,272.255,154.026,0.00,0.00,67.55,32.45
Ah 3d 2c,23.2344,48.44,54.2147,48.6649,51.56,289.285,162.617,0.00,0.98,64.97,34.06
Ah 4d 4c,11.149,48.23,66.5773,60.0223,51.77,276.923,155.036,0.00,0.01,67.42,32.57
Ah 4d 2c,18.9346,48.86,65.191,58.0153,51.14,278.309,157.73,0.00,4.25,62.86,32.89
Ah 4d 3c,22.0286,48.60,58.8193,52.6253,51.40,284.681,160.524,0.00,4.78,61.09,34.13
Ah 5d 5c,12.7336,48.19,61.4622,55.4564,51.81,282.038,157.779,0.00,0.00,66.43,33.57
Ah 5d 2c,19.5687,48.40,59.7359,53.6618,51.60,283.764,159.4,0.00,1.84,64.99,33.18
Ah 5d 3c,22.2628,48.36,56.1256,50.4645,51.64,287.374,161.289,0.00,2.89,63.17,33.94
Ah 5d 4c,23.497,48.52,55.2628,49.5153,51.47,288.237,162.306,0.00,5.56,59.66,34.77
Ah 6d 6c,12.642,48.02,57.7602,52.3018,51.98,285.74,159.324,0.00,0.00,66.92,33.08
Ah 6d 2c,17.4456,48.60,56.5093,50.5539,51.40,286.991,161.84,0.00,0.03,67.80,32.17
Ah 6d 3c,20.694,48.32,54.2594,48.8205,51.68,289.241,162.231,0.00,0.85,65.79,33.36
Ah 6d 4c,19.4786,48.11,57.8686,52.2977,51.89,285.631,159.552,0.00,3.79,62.69,33.51
Ah 6d 5c,18.5763,48.40,54.7637,49.1919,51.60,288.736,162.203,0.00,4.52,61.03,34.45
Ah 7d 7c,12.4718,49.41,65.4633,57.6071,50.59,278.037,159.293,0.00,0.01,67.45,32.54
Ah 7d 2c,16.3638,49.71,63.3619,55.4146,50.29,280.138,161.474,0.00,0.05,68.53,31.41
Ah 7d 3c,20.4377,49.37,57.5712,50.7052,50.63,285.929,163.679,0.00,3.21,63.61,33.19
Ah 7d 4c,19.0715,48.80,59.1057,52.6615,51.20,284.394,160.997,0.00,4.85,62.03,33.12
Ah 7d 5c,20.2001,48.41,58.5746,52.6053,51.59,284.925,160.089,0.00,5.47,60.94,33.59
Ah 7d 6c,22.4313,49.29,58.058,51.2077,50.71,285.442,163.172,0.67,7.64,57.64,34.05
Ah 8d 8c,14.8554,49.30,63.3323,55.8562,50.70,280.168,160.166,0.00,0.08,68.14,31.78
