Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\Th9d8c.cfr
Action Line,Root CHECK BET 15 RAISE 60
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 970 freq,RAISE 150 freq,CALL freq,FOLD freq
Ac 8d 4c,1.00036,59.42,99.1362,123.591,40.58,21.5773,59.0759,0.00,5.25,53.89,40.86
Ac 8d 5c,1.2959,59.23,98.8947,123.684,40.77,21.7005,59.1379,0.00,4.94,54.56,40.50
Ac 8d 6c,1.22575,59.08,99.0915,124.233,40.92,21.5687,58.5706,0.00,3.89,56.03,40.08
Ac 8d 7c,1.20502,59.47,99.6617,124.126,40.53,20.5741,56.4094,0.00,5.10,55.66,39.25
Ac 9c 2c,0.06465,61.93,99.9476,119.54,38.07,22.7754,66.4783,0.00,6.51,47.22,46.27
Ac 9c 2d,0.26635,59.13,100.205,125.54,40.87,20.8107,56.5708,0.03,5.44,52.09,42.44
Ac 9c 3c,0.0911,61.50,99.424,119.752,38.50,23.3128,67.2803,0.00,5.53,48.47,46.00
Ac 9c 3d,0.29181,59.03,99.7664,125.201,40.97,21.3415,57.8725,0.07,5.32,51.84,42.78
Ac 9c 4c,0.11828,61.87,99.9687,119.687,38.13,22.7716,66.357,0.00,4.77,49.32,45.91
Ac 9c 4d,0.23953,59.28,99.6114,124.464,40.72,21.6878,59.183,0.00,4.54,52.30,43.15
Ac 9c 5c,0.30828,61.87,99.7377,119.405,38.13,22.9237,66.8051,0.00,3.81,50.90,45.29
Ac 9c 5d,0.59519,60.78,99.6438,121.429,39.22,20.9285,59.298,0.00,5.65,53.49,40.86
Ac 9c 6c,0.1744,61.81,100.171,120.043,38.19,22.4175,65.225,0.00,2.52,52.69,44.79
Ac 9c 6d,0.342,60.37,100.299,123.066,39.63,20.3176,56.9656,0.00,4.48,54.27,41.25
Ac 9c 7c,0.21614,61.90,99.6471,119.253,38.10,23.0915,67.3337,0.00,2.09,53.36,44.55
Ac 9c 7d,0.85455,60.82,99.8956,121.67,39.18,20.4309,57.9364,0.00,4.94,55.00,40.06
Ac 9c 8c,0.19062,62.06,99.2068,118.419,37.94,23.329,68.3149,0.00,5.17,50.30,44.54
Ac 9c 8d,0.71343,61.89,99.7524,119.396,38.11,20.3285,59.2637,0.00,5.84,55.30,38.86
Ac 9d 9c,0.00001,45.05,74.2315,122.064,54.95,48.9294,98.9317,0.17,9.35,47.08,43.39
Ac 9d 2c,0.12844,58.66,99.2286,125.306,41.34,21.9174,58.9064,0.00,5.16,52.43,42.41
Ac 9d 3c,0.14747,58.89,99.3581,124.971,41.11,21.7891,58.8946,0.00,4.62,52.87,42.51
Ac 9d 4c,0.14727,58.76,99.1891,125.044,41.24,22.1152,59.581,0.00,4.78,52.26,42.97
Ac 9d 5c,0.51412,60.63,99.3911,121.431,39.37,21.1318,59.6381,0.00,5.88,53.47,40.65
Ac 9d 6c,0.31617,60.19,100.137,123.229,39.81,20.5158,57.265,0.00,4.52,54.34,41.14
Ac 9d 7c,0.82362,60.49,99.541,121.891,39.51,20.8785,58.7175,0.00,4.61,55.44,39.95
Ac 9d 8c,0.64925,61.47,99.4031,119.791,38.53,20.6983,59.6845,0.00,5.76,55.61,38.64
Ad Ac 2c,0.00043,63.16,115.174,135.075,36.84,6.07562,18.3245,0.00,10.47,47.60,41.93
Ad Ac 3c,0.00005,57.37,94.2017,121.62,42.62,27.4716,71.6107,0.11,9.06,50.20,40.63
Ad Ac 4c,0.00044,60.09,109.182,134.596,39.91,12.6581,35.2389,0.00,10.11,47.68,42.20
Ad Ac 5c,0.00092,53.46,96.6372,133.891,46.54,25.7997,61.6,0.00,12.93,44.77,42.30
Ad Ac 6c,0.00011,46.67,92.0764,146.144,53.33,30.4937,63.5322,0.00,11.00,46.36,42.64
Ad Ac 7c,0.00098,52.07,90.361,128.552,47.93,33.2966,77.1842,0.00,5.21,52.28,42.51
Ad Ac 8c,0.00026,58.86,107.577,135.386,41.14,14.8433,40.0879,0.00,10.18,45.17,44.65
Ad Ac 9c,0.00021,49.64,89.7724,133.95,50.36,33.9549,74.9222,0.01,8.24,48.26,43.50
Ah Ad Ac,0.00012,44.75,95.7818,158.533,55.25,28.1332,56.5816,0.00,27.08,32.45,40.47
Ad Ac Jc,0.00008,52.58,96.9442,136.582,47.42,26.0762,61.0957,0.06,2.34,54.74,42.86
Ad Ac Kc,0.00027,57.42,98.3003,126.816,42.58,23.6364,61.675,0.00,1.89,53.84,44.26
Ad Ac Qc,0.00009,52.39,90.1576,127.465,47.61,32.4702,75.7841,0.00,1.17,55.32,43.51
Ad Ac Tc,0.00021,47.94,86.5407,133.729,52.06,37.5057,80.0421,0.00,4.23,53.13,42.64
Ac Jc 2c,0.10664,61.84,100.015,119.802,38.16,22.6672,66.0004,0.00,7.51,46.29,46.20
Ac Jc 2d,0.17578,62.01,102.306,122.205,37.99,18.0783,52.8781,0.04,5.35,52.59,42.02
Ac Jc 3c,0.09418,61.53,99.8567,120.209,38.47,22.7484,65.7077,0.00,6.99,46.90,46.11
Ac Jc 3d,0.17146,61.95,102.175,122.164,38.05,18.1868,53.1128,0.06,5.37,52.45,42.12
Ac Jc 4c,0.11791,61.38,100.299,121.051,38.63,22.2976,64.1426,0.00,6.70,47.26,46.04
Ac Jc 4d,0.06741,62.07,101.633,121.282,37.93,18.8459,55.2112,0.02,5.27,52.61,42.10
Ac Jc 5c,0.13753,61.50,100.422,120.96,38.50,22.1529,63.9284,0.00,5.31,49.10,45.58
Ac Jc 5d,0.11323,61.74,101.657,121.957,38.26,18.9126,54.9301,0.00,5.05,53.11,41.84
Ac Jc 6c,0.02155,61.26,102.116,123.469,38.74,20.4131,58.5528,0.00,5.72,48.64,45.64
Ac Jc 6d,0.0007,59.10,96.474,120.909,40.90,24.9117,67.6836,0.03,5.81,50.97,43.18
Ac Jc 7c,0.0102,60.54,102.516,125.437,39.46,19.8449,55.8775,0.00,6.16,49.30,44.54
Ac Jc 7d,0.41352,61.63,102.724,123.472,38.37,17.3912,50.3572,0.00,5.37,54.90,39.73
Ac Jc 8c,0.04306,60.61,99.9088,122.096,39.39,22.4869,63.4364,0.00,5.40,50.76,43.84
Ac Jc 8d,0.33478,61.90,101.509,121.475,38.10,18.2428,53.1998,0.00,3.39,58.03,38.59
Ac Jc 9c,0.03779,61.00,100.11,121.573,39.00,22.2505,63.3867,0.00,7.15,48.64,44.21
Ac Jc 9d,0.23618,62.06,101.268,120.868,37.94,18.4569,54.0557,0.02,2.24,60.16,37.58
Ac Jd Jc,0,54.06,87.9341,120.482,45.94,33.0778,80.009,0.06,6.99,51.61,41.34
Ac Jc Tc,0.07148,59.41,99.762,124.388,40.59,22.6005,61.8653,0.00,9.76,46.30,43.95
Ac Jc Td,0.14762,60.76,98.7877,120.425,39.24,21.7329,61.546,0.00,4.71,56.26,39.02
Ac Jd 2c,0.07928,61.70,101.724,122.116,38.30,18.7456,54.388,0.00,5.60,52.71,41.68
Ac Jd 3c,0.07471,61.79,101.893,122.16,38.21,18.5401,53.9063,0.00,5.51,52.81,41.69
Ac Jd 4c,0.01656,61.59,100.588,120.971,38.41,19.8878,57.535,0.00,5.95,52.15,41.90
Ac Jd 5c,0.0583,61.65,101.458,121.896,38.35,18.9843,55.0088,0.00,5.85,52.60,41.55
Ac Jd 6c,0.00008,46.23,82.8546,132.764,53.77,39.3259,81.2603,0.01,6.03,51.86,42.10
Ac Jd 7c,0.35456,61.06,102.293,124.102,38.94,17.9345,51.1695,0.00,5.86,54.36,39.78
Ac Jd 8c,0.274,61.27,101.257,122.419,38.73,18.5842,53.3145,0.00,4.03,57.18,38.79
Ac Jd 9c,0.21168,61.53,100.914,121.483,38.47,18.9079,54.6144,0.00,2.74,59.50,37.76
Ac Jd Tc,0.14348,60.79,98.85,120.449,39.21,21.7174,61.543,0.00,4.57,56.47,38.96
Ac Kc 2c,0.00033,64.06,101.873,117.807,35.94,21.5024,66.4679,0.04,8.51,45.18,46.26
Ac Kc 2d,0.42121,64.68,105.688,121.045,35.32,14.7118,46.2763,0.03,2.72,55.94,41.31
Ac Kc 3c,0.00004,64.33,96.7525,111.412,35.67,26.6205,82.9155,0.01,9.00,45.04,45.95
Ac Kc 3d,0.40594,64.34,105.512,121.472,35.66,14.9159,46.478,0.15,2.41,56.23,41.21
Ac Kc 4c,0.00011,61.70,93.5821,112.344,38.30,30.6504,88.9269,0.00,7.99,46.67,45.35
Ac Kc 4d,0.36958,64.08,105.186,121.582,35.92,15.5132,47.9933,0.01,1.34,57.39,41.25
Ac Kc 5c,0.00001,62.19,85.9657,102.393,37.81,39.143,115.029,0.04,7.05,47.69,45.21
Ac Kc 5d,0.40979,63.79,104.775,121.673,36.21,15.9741,49.0122,0.00,1.98,56.66,41.36
Ac Kc 6c,0.00007,63.48,107.299,125.206,36.52,16.2058,49.3053,0.02,8.02,47.87,44.09
Ac Kc 6d,0.24905,62.85,106.526,125.547,37.15,14.5851,43.6237,0.00,0.19,57.03,42.79
Ac Kc 7c,0.00005,55.90,87.5539,116.023,44.10,37.5005,94.4796,0.07,6.25,50.27,43.41
Ac Kc 7d,0.40578,62.68,106.116,125.404,37.32,14.873,44.2817,0.00,0.00,57.49,42.50
Ac Kc 8c,0.00005,61.47,100.435,121.023,38.53,23.811,68.6709,0.01,9.23,47.02,43.74
Ac Kc 8d,0.25033,63.11,106.283,124.742,36.89,14.5219,43.7428,0.00,0.00,58.05,41.95
Ac Kc 9c,0.00003,58.82,92.8741,116.964,41.18,31.8866,86.0305,0.00,7.91,48.89,43.19
Ac Kc 9d,0.19791,62.80,105.511,124.453,37.20,14.8313,44.2991,0.00,0.01,60.87,39.12
Ac Kc Jc,0.01327,60.07,101.883,125.63,39.93,20.6456,57.453,0.01,6.50,49.76,43.73
Ac Kc Jd,0.16579,60.31,100.627,123.596,39.69,20.1906,56.5202,0.00,1.59,58.31,40.10
Ac Kd Kc,0.00005,58.41,91.6038,116.161,41.59,30.5395,81.5971,0.01,3.11,54.51,42.37
Ac Kc Qc,0.01045,60.10,103.614,127.7,39.90,18.802,52.3619,0.01,8.26,48.00,43.74
Ac Kc Qd,0.25565,60.58,101.584,124.207,39.42,19.3274,54.4798,0.00,0.09,59.11,40.80
Ac Kc Tc,0.04261,59.63,100.624,125.004,40.37,21.9893,60.5174,0.01,6.18,50.00,43.81
Ac Kc Td,0.12162,60.38,100.492,123.293,39.62,20.2939,56.9058,0.00,1.47,58.34,40.19
Ac Kd 2c,0.26489,64.46,105.486,121.222,35.54,15.1718,47.4304,0.00,1.90,56.39,41.71
Ac Kd 3c,0.25045,63.94,105.204,121.871,36.06,15.4244,47.5316,0.00,1.96,56.61,41.43
Ac Kd 4c,0.21288,63.37,104.994,122.722,36.63,15.7546,47.7939,0.00,1.36,57.21,41.42
Ac Kd 5c,0.26783,63.00,104.452,122.805,37.00,16.271,48.8666,0.00,2.29,56.38,41.33
Ac Kd 6c,0.12892,61.97,105.73,126.373,38.03,15.5153,45.3351,0.00,0.50,56.44,43.05
Ac Kd 7c,0.29273,62.01,105.525,126.049,37.99,15.5843,45.584,0.00,0.22,57.07,42.71
Ac Kd 8c,0.14507,62.27,105.638,125.658,37.73,15.2531,44.9218,0.00,0.14,57.93,41.94
Ac Kd 9c,0.15167,61.86,105.226,125.992,38.14,15.1832,44.2381,0.00,0.23,60.61,39.15
Ac Kd Jc,0.12358,60.13,99.9663,123.141,39.87,20.9193,58.3037,0.00,2.93,56.67,40.40
Ac Kd Qc,0.21591,60.61,101.091,123.547,39.39,19.8466,55.9838,0.00,0.55,58.62,40.84
Ac Kd Tc,0.1004,59.95,99.8281,123.341,40.05,21.0378,58.3701,0.00,4.03,55.17,40.79
Ac Qc 2c,0.06844,61.71,100.716,120.892,38.29,21.9402,63.669,0.00,6.97,46.77,46.26
Ac Qc 2d,0.3055,63.08,104.385,122.58,36.92,16.0881,48.4154,0.05,2.66,55.47,41.81
Ac Qc 3c,0.06706,61.51,100.812,121.396,38.49,21.7711,62.8544,0.00,6.95,46.84,46.21
Ac Qc 3d,0.31592,63.23,104.492,122.403,36.77,15.9577,48.2271,0.12,2.51,55.50,41.86
Ac Qc 4c,0.07208,61.31,101.111,122.153,38.69,21.4215,61.5256,0.00,6.33,47.71,45.96
Ac Qc 4d,0.14333,63.14,104.349,122.412,36.86,16.2889,49.1063,0.02,2.06,55.96,41.97
Ac Qc 5c,0.0741,61.24,101.237,122.451,38.76,21.2667,60.9659,0.00,5.42,49.07,45.51
Ac Qc 5d,0.19002,63.07,103.911,122.033,36.93,16.8191,50.6097,0.00,2.48,55.71,41.81
Ac Qc 6c,0.0167,62.12,104.009,124.017,37.88,18.3647,53.8728,0.00,4.62,49.85,45.53
Ac Qc 6d,0.00261,60.31,103.187,126.734,39.69,17.9051,50.1265,0.07,2.24,54.73,42.96
Ac Qc 7c,0.00001,71.93,135.943,139.987,28.07,-13.6667,-54.1051,0.01,5.18,47.56,47.24
Ac Qc 7d,0.28349,62.10,104.706,124.898,37.90,16.3234,47.8535,0.00,1.07,56.59,42.34
Ac Qc 8c,0.00939,60.31,103.283,126.845,39.69,18.9154,52.9599,0.00,5.86,50.25,43.89
Ac Qc 8d,0.26705,62.01,103.599,123.76,37.99,16.4578,48.1306,0.00,1.72,58.99,39.29
Ac Qc 9c,0.00007,69.83,124.149,131.699,30.17,-2.95574,-10.8844,0.00,6.92,48.28,44.80
Ac Qc 9d,0.17517,62.40,103.776,123.184,37.60,16.2839,48.1252,0.00,0.46,60.67,38.86
Ac Qc Jc,0.04467,59.58,101.238,125.872,40.42,21.1932,58.2547,0.00,8.70,47.09,44.20
Ac Qc Jd,0.08146,59.95,100.292,123.916,40.05,20.2738,56.2486,0.00,4.82,55.54,39.64
Ac Qd Qc,0.00002,54.26,82.6603,112.837,45.74,41.2517,100.218,0.22,3.34,54.22,42.22
Ac Qc Tc,0.05651,59.59,100.33,124.724,40.41,22.1947,61.021,0.00,8.38,47.53,44.08
Ac Qc Td,0.06006,59.92,99.7295,123.286,40.08,20.9935,58.1996,0.00,3.37,57.12,39.52
Ac Qd 2c,0.11882,62.94,104.149,122.565,37.06,16.5088,49.5007,0.00,2.20,56.16,41.65
Ac Qd 3c,0.12626,62.76,103.992,122.743,37.24,16.6492,49.6727,0.00,2.39,55.81,41.80
Ac Qd 4c,0.00671,60.37,99.6859,122.321,39.63,21.2083,59.4572,0.14,2.50,55.21,42.15
Ac Qd 5c,0.0499,62.27,103.084,122.627,37.73,17.661,52.0081,0.00,3.17,55.04,41.79
Ac Qd 6c,0.00017,57.25,96.1391,124.39,42.75,25.7586,66.9501,0.06,3.33,53.23,43.38
Ac Qd 7c,0.18189,61.55,104.054,125.234,38.45,17.1026,49.4178,0.00,1.40,56.10,42.49
Ac Qd 8c,0.18815,61.31,103.182,124.669,38.69,16.971,48.7343,0.00,2.46,58.00,39.53
Ac Qd 9c,0.13732,61.80,103.533,124.088,38.20,16.5674,48.1936,0.00,1.19,59.68,39.13
Ac Qd Jc,0.05115,59.87,100.076,123.82,40.13,20.5622,56.9317,0.00,4.64,55.75,39.60
Ac Qd Tc,0.05562,60.02,100.278,123.758,39.98,20.3746,56.6249,0.00,4.26,56.15,39.58
Ac Tc 2c,0.04573,61.60,99.4854,119.626,38.40,23.2328,67.2294,0.00,7.71,46.08,46.20
Ac Tc 2d,0.13472,61.64,101.085,121.469,38.36,19.2409,55.7366,0.02,7.32,50.42,42.24
Ac Tc 3c,0.05545,61.29,99.4001,120.125,38.71,23.2536,66.7535,0.00,7.36,46.66,45.98
Ac Tc 3d,0.15936,61.67,101.041,121.37,38.33,19.2959,55.9305,0.07,6.88,50.86,42.19
Ac Tc 4c,0.08422,61.36,99.718,120.379,38.64,22.9234,65.918,0.00,6.62,47.52,45.85
Ac Tc 4d,0.07764,61.61,100.328,120.626,38.39,20.1292,58.2587,0.06,6.55,51.28,42.11
Ac Tc 5c,0.05637,61.59,100.358,120.697,38.41,22.2521,64.3734,0.00,6.44,47.84,45.72
Ac Tc 5d,0.12408,61.74,101.162,121.372,38.26,19.3493,56.1922,0.00,6.28,51.66,42.05
Ac Tc 6c,0.0051,60.72,102.156,124.622,39.28,20.2305,57.2269,0.02,6.79,48.73,44.46
Ac Tc 6d,0.15294,61.71,101.961,122.387,38.29,18.2045,52.8282,0.00,6.45,53.04,40.50
Ac Tc 7c,0.02735,60.82,100.155,121.985,39.18,22.376,63.4532,0.00,4.79,50.81,44.40
Ac Tc 7d,0.55356,61.93,101.506,121.419,38.07,18.4029,53.7042,0.01,6.03,54.82,39.14
Ac Tc 8c,0.09955,61.32,99.2835,119.943,38.68,23.1661,66.5385,0.00,6.38,49.58,44.05
Ac Tc 8d,0.48548,62.02,100.47,120.005,37.98,19.2639,56.351,0.00,4.11,57.96,37.93
Ac Tc 9c,0.09312,61.48,98.9808,119.261,38.52,23.4012,67.4975,0.00,7.53,48.44,44.03
Ac Tc 9d,0.46052,62.93,100.076,117.794,37.07,19.8309,59.4428,0.00,3.29,59.38,37.33
Ac Td Tc,0.00001,65.77,82.7562,93.1982,34.23,41.0311,133.204,0.10,7.43,48.92,43.55
Ac Td 2c,0.05855,61.46,100.639,121.297,38.54,19.6579,56.6715,0.00,7.21,51.11,41.68
Ac Td 3c,0.07027,61.60,100.834,121.243,38.40,19.4307,56.2301,0.00,7.24,51.08,41.68
Ac Td 4c,0.02235,61.72,100.231,120.297,38.28,20.0741,58.2644,0.00,7.10,51.26,41.64
Ac Td 5c,0.08344,61.34,100.742,121.656,38.66,19.6153,56.3754,0.00,7.00,51.28,41.72
Ac Td 6c,0.11876,61.48,101.928,122.816,38.52,18.2188,52.5467,0.00,6.91,52.73,40.35
Ac Td 7c,0.49007,61.40,101.185,122.074,38.60,18.7517,53.9758,0.00,6.49,54.39,39.12
Ac Td 8c,0.40935,61.55,100.275,120.68,38.45,19.4579,56.2272,0.00,4.43,57.67,37.90
Ac Td 9c,0.42009,62.41,99.8983,118.566,37.59,19.9502,58.9729,0.00,4.17,58.45,37.38
Ad 3c 2c,1.41162,56.75,98.2416,128.232,43.25,23.2796,59.8064,0.00,4.16,54.45,41.39
Ad 4c 2c,1.59588,57.66,98.3387,126.328,42.34,23.2561,61.0332,0.00,3.14,55.26,41.60
Ad 4c 3c,2.26357,58.60,98.5676,124.597,41.40,22.7344,61.0149,0.00,2.69,55.96,41.35
Ad 5c 2c,1.72384,57.60,98.5142,126.692,42.40,23.0004,60.2723,0.00,3.31,55.15,41.55
Ad 5c 3c,2.12847,58.01,98.5193,125.8,41.99,22.8772,60.5366,0.00,2.60,55.89,41.50
Ad 5c 4c,3.29996,59.53,98.2984,122.315,40.47,22.8638,62.7726,0.00,4.19,54.69,41.12
Ad 6c 2c,0.58114,56.82,98.9585,129,43.18,22.8519,58.8075,0.00,1.60,56.96,41.44
Ad 6c 3c,1.12136,57.02,98.9256,128.516,42.98,22.6369,58.5186,0.00,0.70,58.35,40.96
Ad 6c 4c,1.29351,57.58,99.1693,127.587,42.42,22.4076,58.686,0.00,0.21,58.70,41.09
Ad 6c 5c,1.4551,58.71,99.8652,125.989,41.29,21.431,57.6775,0.00,1.41,57.70,40.89
Ad 7c 2c,0.99461,57.35,99.6637,128.719,42.65,21.8987,57.0549,0.00,1.90,56.71,41.39
Ad 7c 3c,1.67064,57.67,99.5784,127.911,42.33,21.6567,56.8411,0.00,1.37,57.93,40.70
Ad 7c 4c,1.97485,58.23,99.5447,126.637,41.77,21.6687,57.6363,0.00,0.72,58.53,40.74
Ad 7c 5c,2.32703,58.44,99.5058,126.121,41.56,21.5891,57.7219,0.00,2.09,57.15,40.76
Ad 7c 6c,1.2504,58.60,100.568,127.124,41.40,20.1264,54.0162,0.00,2.54,57.33,40.14
Ad 8c 2c,0.34306,57.83,99.6471,127.632,42.17,21.7567,57.3291,0.00,3.55,54.82,41.64
Ad 8c 3c,0.40058,58.28,99.7226,126.743,41.72,21.7618,57.9605,0.00,3.03,55.22,41.76
Ad 8c 4c,0.86982,59.32,99.601,124.38,40.68,21.516,58.7631,0.00,3.27,55.97,40.77
Ad 8c 5c,1.05348,59.28,99.4347,124.249,40.72,21.5458,58.7918,0.00,3.02,56.53,40.45
Ad 8c 6c,0.83379,59.18,99.6685,124.747,40.82,21.2435,57.828,0.00,2.46,57.27,40.27
Ad 8c 7c,0.76615,59.72,100.261,124.358,40.28,20.2006,55.7232,0.00,3.58,56.99,39.43
Ad 9c 2c,0.08828,58.39,99.5823,126.327,41.61,21.8148,58.2545,0.00,4.74,52.69,42.57
Ad 9c 3c,0.12385,58.52,99.4879,125.934,41.48,21.9447,58.7805,0.00,3.74,53.83,42.43
Ad 9c 4c,0.07163,58.43,98.7074,125.131,41.57,23.0008,61.4812,0.00,3.56,53.44,43.00
Ad 9c 5c,0.37254,60.82,99.9155,121.688,39.18,21.1001,59.8388,0.00,4.74,54.10,41.16
Ad 9c 6c,0.14891,60.09,100.607,124.022,39.91,20.3642,56.694,0.00,3.59,54.89,41.52
Ad 9c 7c,0.54415,60.71,100.018,122.027,39.29,20.5669,58.1686,0.00,3.69,56.19,40.12
Ad 9c 8c,0.44511,61.59,99.4755,119.641,38.41,20.7847,60.1231,0.00,5.00,56.28,38.72
Ah Ad 2c,0.00012,51.15,91.0365,131.845,48.85,31.5825,71.8306,0.00,14.12,45.86,40.02
Ah Ad 3c,0.00021,57.47,104.07,134.141,42.53,17.3423,45.3056,0.00,15.82,43.29,40.90
Ah Ad 4c,0.00012,53.82,99.608,137.092,46.18,21.5731,51.9064,0.00,15.53,43.72,40.75
Ah Ad 5c,0.00027,51.15,92.3016,133.675,48.85,30.5271,69.4315,0.00,18.27,40.31,41.42
Ah Ad 6c,0.0002,49.24,95.558,143.738,50.75,27.3109,59.7881,0.00,17.74,39.62,42.63
Ah Ad 7c,0.00025,50.69,89.1468,130.267,49.31,33.9445,76.4904,0.00,11.04,47.62,41.35
Ah Ad 8c,0.00012,51.44,88.7941,127.863,48.56,35.4427,81.0978,0.00,11.87,45.10,43.02
Ah Ad 9c,0.00007,50.22,97.2793,143.496,49.78,24.3657,54.3816,0.01,14.02,42.70,43.26
Ah Ad Jc,0.00005,48.86,85.3277,129.356,51.14,38.9977,84.7332,0.01,4.11,53.19,42.69
Ah Ad Kc,0.00003,55.44,97.8115,130.685,44.56,24.8901,62.0647,0.07,1.43,54.57,43.93
Ah Ad Qc,0.00012,49.98,93.583,138.686,50.02,29.0589,64.5544,0.00,1.07,56.07,42.86
Ah Ad Tc,0.0002,49.44,87.5321,131.145,50.56,36.6477,80.5373,0.00,9.60,47.29,43.11
Ad Jc 2c,0.07788,61.64,101.788,122.33,38.36,18.9601,54.9122,0.00,4.61,53.94,41.45
Ad Jc 3c,0.06188,61.95,101.976,121.933,38.05,18.7465,54.7423,0.00,4.74,53.81,41.45
Ad Jc 4c,0.00134,61.48,98.4314,118.588,38.52,22.3984,64.6139,0.00,5.73,52.49,41.78
Ad Jc 5c,0.04673,61.41,101.499,122.431,38.59,19.3806,55.8021,0.00,5.29,53.21,41.50
Ad Jc 6c,0.00005,48.26,82.8535,127.177,51.74,39.0655,83.8899,0.01,6.01,52.13,41.85
Ad Jc 7c,0.26734,61.19,102.435,124.009,38.81,18.0158,51.5747,0.00,4.76,55.61,39.63
Ad Jc 8c,0.21154,61.20,101.047,122.298,38.80,19.0055,54.4305,0.00,3.28,58.06,38.66
Ad Jc 9c,0.15981,61.37,100.758,121.609,38.63,19.244,55.3568,0.00,2.12,60.16,37.71
Ad Jc Tc,0.10066,59.97,98.4327,121.576,40.03,22.3744,62.1098,0.00,5.19,55.40,39.41
Ad Kc 2c,0.28104,64.09,104.746,121.071,35.91,16.2328,50.2211,0.00,1.74,56.29,41.97
Ad Kc 3c,0.27512,63.69,104.699,121.77,36.31,16.2128,49.6119,0.00,1.85,56.50,41.65
Ad Kc 4c,0.20445,63.25,104.789,122.722,36.75,16.1907,48.9515,0.00,1.16,57.21,41.63
Ad Kc 5c,0.26948,63.03,104.456,122.762,36.97,16.4949,49.5724,0.00,2.07,56.49,41.44
Ad Kc 6c,0.0712,61.46,105.615,127.285,38.54,15.6655,45.1672,0.00,0.43,56.43,43.14
Ad Kc 7c,0.21672,61.81,106.135,127.201,38.19,14.914,43.3871,0.00,0.00,57.16,42.84
Ad Kc 8c,0.11147,62.10,105.621,125.99,37.90,15.3507,45.0015,0.00,0.00,57.82,42.18
Ad Kc 9c,0.11873,61.62,104.511,125.624,38.38,16.1223,46.6799,0.00,0.02,60.50,39.48
Ad Kc Jc,0.1321,59.83,99.876,123.648,40.17,21.1396,58.4768,0.00,2.23,57.39,40.38
Ad Kc Qc,0.20294,60.38,101.049,123.963,39.62,19.998,56.0853,0.00,0.45,58.73,40.82
Ad Kc Tc,0.09552,59.91,100.042,123.698,40.09,20.9693,58.1145,0.00,2.68,56.67,40.65
Ad Qc 2c,0.11201,62.63,103.747,122.695,37.37,17.1196,50.9078,0.00,1.98,56.31,41.71
Ad Qc 3c,0.12255,62.55,103.728,122.847,37.45,17.1401,50.8476,0.00,2.00,56.26,41.74
Ad Qc 4c,0.00732,60.74,100.92,123.079,39.26,20.2381,57.2732,0.00,2.46,55.26,42.28
Ad Qc 5c,0.04986,62.20,103.112,122.795,37.80,17.9213,52.6794,0.00,2.61,55.67,41.72
Ad Qc 6c,0.00021,51.91,90.2453,128.765,48.09,32.2814,74.5931,0.01,3.30,53.60,43.09
Ad Qc 7c,0.06757,61.33,103.991,125.607,38.67,17.2101,49.4448,0.00,0.93,56.68,42.39
Ad Qc 8c,0.13325,61.24,102.974,124.564,38.76,17.3056,49.603,0.00,1.82,58.83,39.35
Ad Qc 9c,0.09428,61.56,102.986,123.914,38.44,17.2956,49.9975,0.00,0.70,60.14,39.16
Ad Qc Jc,0.05242,59.30,99.5679,124.383,40.70,21.2258,57.9408,0.00,4.77,55.49,39.75
Ad Qc Tc,0.04876,59.16,99.2377,124.255,40.84,21.6156,58.8083,0.00,4.53,55.67,39.80
Ad Tc 2c,0.04204,61.55,100.552,121.006,38.45,20.0489,57.9418,0.00,6.39,52.49,41.13
Ad Tc 3c,0.05556,61.72,100.981,121.191,38.28,19.614,56.9335,0.00,6.27,52.58,41.15
Ad Tc 4c,0.01077,61.07,100.088,121.394,38.93,20.5932,58.7803,0.00,7.05,51.27,41.68
Ad Tc 5c,0.03879,60.91,100.516,122.24,39.09,20.3348,57.8004,0.00,6.73,51.65,41.62
Ad Tc 6c,0.04629,61.55,101.827,122.546,38.45,18.7099,54.067,0.00,5.90,53.81,40.29
Ad Tc 7c,0.37541,61.50,101.353,122.082,38.50,18.8812,54.4861,0.00,5.64,55.14,39.22
Ad Tc 8c,0.31846,61.44,100.166,120.765,38.56,19.8216,57.1148,0.00,4.00,57.99,38.01
Ad Tc 9c,0.29369,62.10,99.5165,118.706,37.90,20.5251,60.1726,0.00,3.83,58.85,37.32
Ah 2d 2c,0.0016,52.06,98.4503,140.091,47.94,23.6392,54.7846,0.00,19.14,37.96,42.90
Ah 3d 3c,0.00037,53.51,102.176,141.446,46.49,19.8718,47.4925,0.00,20.01,36.27,43.73
Ah 3d 2c,1.40882,56.11,98.7978,130.438,43.89,22.5753,57.1459,0.00,2.11,57.32,40.57
Ah 4d 4c,0.01139,51.86,95.2615,136.065,48.14,27.5005,63.4742,0.00,12.38,44.82,42.80
Ah 4d 2c,1.72098,57.00,98.8373,128.45,43.00,22.4453,57.9941,0.00,1.66,57.59,40.75
Ah 4d 3c,2.29401,58.03,99.4276,126.907,41.97,21.4083,56.6822,0.00,1.91,57.54,40.55
Ah 5d 5c,0.00471,51.61,94.1795,135.172,48.39,29.1102,66.8419,0.00,10.25,47.16,42.59
