Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\LJvBB\7c5d2c.cfr
Action Line,Root CHECK
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 11 freq,CHECK freq
Ac Qc Jd,100,36.88,13.478,81.2158,63.12,30.022,105.694,81.17,18.83
Ac Qd Qc,100,36.50,12.2784,74.7482,63.50,31.2216,109.267,86.75,13.25
Ac Qc Tc,100,39.82,15.9142,88.8158,60.18,27.5858,101.861,40.40,59.60
Ac Qc Td,100,35.88,11.6323,72.0381,64.12,31.8677,110.45,100.00,0.00
Ac Qd 2c,100,37.52,13.0407,77.2392,62.48,30.4593,108.333,81.70,18.30
Ac Qd 3c,100,37.69,13.1419,77.4944,62.31,30.358,108.261,81.24,18.76
Ac Qd 4c,100,37.96,13.1217,76.8184,62.04,30.3783,108.81,84.36,15.64
Ac Qd 5c,100,37.60,12.5583,74.2156,62.40,30.9417,110.197,94.35,5.65
Ac Qd 6c,100,37.45,11.7099,69.4804,62.55,31.7901,112.945,99.96,0.04
Ac Qd 7c,100,37.32,11.6625,69.4475,62.68,31.8375,112.872,99.99,0.01
Ac Qd 8c,100,37.62,12.2111,72.1283,62.38,31.2889,111.466,97.30,2.70
Ac Qd 9c,100,37.02,12.4111,74.4954,62.98,31.0889,109.701,91.14,8.86
Ac Qd Jc,100,37.04,13.6803,82.0765,62.96,29.8197,105.25,76.79,23.21
Ac Qd Tc,100,36.06,11.9089,73.3924,63.94,31.5911,109.792,99.98,0.02
Ac Tc 2c,100,41.66,16.672,88.9415,58.34,26.828,102.182,37.18,62.82
Ac Tc 2d,100,38.72,13.8186,79.3144,61.28,29.6813,107.629,72.12,27.88
Ac Tc 3c,100,41.68,16.5281,88.1127,58.32,26.9719,102.78,42.10,57.90
Ac Tc 3d,100,39.03,13.8868,79.0611,60.97,29.6132,107.938,72.92,27.08
Ac Tc 4c,100,41.76,16.343,86.9778,58.24,27.1569,103.612,49.01,50.99
Ac Tc 4d,100,39.47,13.9813,78.7107,60.53,29.5187,108.377,75.42,24.58
Ac Tc 5c,100,41.42,16.0705,86.228,58.58,27.4295,104.046,52.87,47.13
Ac Tc 5d,100,39.13,13.4408,76.3409,60.88,30.0592,109.73,83.68,16.32
Ac Tc 6c,100,41.81,16.1828,86.0027,58.19,27.3172,104.33,54.19,45.81
Ac Tc 6d,100,39.35,13.3878,75.6107,60.65,30.1121,110.326,86.72,13.28
Ac Tc 7c,100,42.07,16.525,87.2793,57.93,26.975,103.485,48.88,51.12
Ac Tc 7d,100,39.44,13.4875,76.0035,60.56,30.0125,110.121,83.69,16.31
Ac Tc 8c,100,41.92,16.4566,87.2353,58.08,27.0434,103.474,47.18,52.82
Ac Tc 8d,100,39.30,13.3406,75.4437,60.70,30.1594,110.405,84.19,15.81
Ac Tc 9c,100,41.75,17.0465,90.7434,58.25,26.4535,100.911,29.42,70.58
Ac Tc 9d,100,38.74,13.8634,79.5283,61.26,29.6366,107.504,74.16,25.84
Ac Td Tc,100,38.23,14.0964,81.9337,61.77,29.4036,105.786,60.10,39.90
Ac Td 2c,100,38.45,13.3249,77.0184,61.55,30.1751,108.939,80.66,19.34
Ac Td 3c,100,38.71,13.324,76.4959,61.29,30.176,109.404,82.52,17.48
Ac Td 4c,100,39.04,13.2909,75.6526,60.96,30.2091,110.125,86.33,13.67
Ac Td 5c,100,38.66,12.7144,73.087,61.34,30.7856,111.527,94.71,5.29
Ac Td 6c,100,38.90,12.5673,71.7887,61.10,30.9326,112.507,98.08,1.92
Ac Td 7c,100,39.06,12.8049,72.8438,60.94,30.6951,111.938,94.07,5.93
Ac Td 8c,100,38.93,12.6828,72.3936,61.07,30.8172,112.141,94.53,5.47
Ac Td 9c,100,38.51,13.5175,78.0121,61.49,29.9824,108.347,79.46,20.54
Ad 3c 2c,100,40.00,16.0185,89.001,60.00,27.4814,101.776,45.67,54.33
Ad 4c 2c,100,40.46,16.3364,89.7284,59.54,27.1636,101.381,41.40,58.60
Ad 4c 3c,100,41.11,16.726,90.4088,58.89,26.774,101.035,37.06,62.94
Ad 5c 2c,100,40.33,16.0561,88.4803,59.67,27.4439,102.198,49.93,50.07
Ad 5c 3c,100,40.98,16.5316,89.6413,59.02,26.9684,101.545,43.86,56.14
Ad 5c 4c,100,41.29,16.362,88.0686,58.71,27.138,102.712,49.92,50.08
Ad 6c 2c,100,38.85,13.3554,76.3877,61.15,30.1445,109.551,97.47,2.53
Ad 6c 3c,100,39.57,14.2173,79.8362,60.43,29.2827,107.688,79.95,20.05
Ad 6c 4c,100,40.37,14.7323,81.1062,59.64,28.7676,107.199,74.91,25.09
Ad 6c 5c,100,40.65,14.8677,81.2857,59.35,28.6323,107.199,75.13,24.87
Ad 7c 2c,100,38.79,13.1465,75.3159,61.21,30.3535,110.196,99.56,0.44
Ad 7c 3c,100,39.51,13.6621,76.8414,60.49,29.8379,109.616,93.25,6.75
Ad 7c 4c,100,40.48,14.7508,80.9677,59.52,28.7492,107.345,76.28,23.72
Ad 7c 5c,100,40.66,14.732,80.522,59.34,28.768,107.727,79.33,20.67
Ad 7c 6c,100,40.69,14.2429,77.7782,59.31,29.257,109.627,88.75,11.25
Ad 8c 2c,100,38.76,13.4461,77.0848,61.24,30.0539,109.062,94.59,5.41
Ad 8c 3c,100,38.94,13.396,76.4542,61.06,30.104,109.555,95.79,4.21
Ad 8c 4c,100,39.93,14.2908,79.54,60.07,29.2091,108.049,84.96,15.04
Ad 8c 5c,100,40.21,14.5183,80.2401,59.79,28.9817,107.713,81.36,18.64
Ad 8c 6c,100,40.26,13.9771,77.1509,59.74,29.5229,109.818,91.48,8.52
Ad 8c 7c,100,40.51,14.1563,77.6509,59.49,29.3437,109.617,89.56,10.44
Ad 9c 2c,100,37.72,13.6319,80.3132,62.28,29.8681,106.57,80.38,19.62
Ad 9c 3c,100,37.98,13.6206,79.6957,62.02,29.8794,107.059,83.23,16.77
Ad 9c 4c,100,38.27,13.6483,79.249,61.73,29.8517,107.466,85.15,14.85
Ad 9c 5c,100,38.71,14.1341,81.146,61.29,29.3659,106.468,80.31,19.69
Ad 9c 6c,100,38.86,13.8463,79.1859,61.14,29.6537,107.776,84.70,15.30
Ad 9c 7c,100,39.14,13.9314,79.0989,60.86,29.5686,107.964,85.90,14.10
Ad 9c 8c,100,39.61,14.6574,82.2395,60.39,28.8426,106.128,73.04,26.96
Ah Ad 2c,100,35.26,10.899,68.6856,64.74,32.601,111.907,100.00,0.00
Ah Ad 3c,100,35.50,10.8802,68.1,64.50,32.6198,112.392,100.00,0.00
Ah Ad 4c,100,35.90,10.8826,67.3647,64.10,32.6174,113.077,100.00,0.00
Ah Ad 5c,100,35.71,10.5868,65.8841,64.29,32.9132,113.763,100.00,0.00
Ah Ad 6c,100,35.77,10.0846,62.6574,64.23,33.4154,115.603,100.00,0.00
Ah Ad 7c,100,35.82,10.0352,62.2626,64.18,33.4648,115.865,100.00,0.00
Ah Ad 8c,100,35.68,10.3236,64.2927,64.32,33.1764,114.627,100.00,0.00
Ah Ad 9c,100,34.38,10.4301,67.4176,65.62,33.0698,111.991,100.00,0.00
Ah Ad Jc,100,33.29,9.78983,65.3484,66.71,33.7102,112.296,100.00,0.00
Ah Ad Kc,100,32.10,8.90691,61.6546,67.90,34.5931,113.221,100.00,0.00
Ah Ad Qc,100,34.04,9.91685,64.7351,65.96,33.5831,113.148,100.00,0.00
Ah Ad Tc,100,34.74,10.036,64.2049,65.26,33.464,113.944,100.00,0.00
Ad Jc 2c,100,36.72,12.421,75.1653,63.28,31.079,109.145,91.37,8.63
Ad Jc 3c,100,36.91,12.3556,74.3928,63.09,31.1444,109.697,94.30,5.70
Ad Jc 4c,100,37.22,12.3342,73.6341,62.78,31.1658,110.324,97.25,2.75
Ad Jc 5c,100,36.92,11.8095,71.0879,63.08,31.6905,111.635,99.97,0.03
Ad Jc 6c,100,36.67,11.0814,67.145,63.33,32.4186,113.764,100.00,0.00
Ad Jc 7c,100,37.03,11.4953,68.9878,62.97,32.0047,112.943,100.00,0.00
Ad Jc 8c,100,37.20,12.1271,72.4528,62.80,31.3728,111.007,98.96,1.04
Ad Jc 9c,100,36.47,12.1332,73.9343,63.53,31.3667,109.716,97.22,2.78
Ad Jc Tc,100,35.41,10.8842,68.3051,64.59,32.6158,112.216,100.00,0.00
Ad Kc 2c,100,35.51,11.4938,71.9296,64.49,32.0062,110.287,99.07,0.93
Ad Kc 3c,100,35.60,11.3123,70.6178,64.40,32.1877,111.065,99.96,0.04
Ad Kc 4c,100,35.83,11.2281,69.6455,64.17,32.2719,111.752,99.99,0.01
Ad Kc 5c,100,35.39,10.5453,66.2094,64.61,32.9547,113.352,100.00,0.00
Ad Kc 6c,100,35.16,9.85533,62.286,64.84,33.6447,115.311,100.00,0.00
Ad Kc 7c,100,35.20,9.52401,60.1247,64.80,33.976,116.518,100.00,0.00
Ad Kc 8c,100,35.12,9.85615,62.3729,64.88,33.6439,115.226,100.00,0.00
Ad Kc 9c,100,34.17,9.91378,64.4681,65.83,33.5862,113.382,100.00,0.00
Ad Kc Jc,100,35.50,12.3458,77.2892,64.50,31.1542,107.33,98.50,1.50
Ad Kc Qc,100,35.87,12.2478,75.8812,64.13,31.2522,108.292,99.97,0.03
Ad Kc Tc,100,34.89,11.3454,72.2703,65.11,32.1545,109.737,99.99,0.01
Ad Qc 2c,100,37.21,12.2904,73.3955,62.79,31.2096,110.459,96.28,3.72
Ad Qc 3c,100,37.44,12.467,73.9873,62.56,31.033,110.242,95.08,4.92
Ad Qc 4c,100,37.77,12.502,73.5599,62.23,30.998,110.69,96.76,3.24
Ad Qc 5c,100,37.42,11.9021,70.6836,62.58,31.5979,112.203,99.99,0.01
Ad Qc 6c,100,37.25,11.1701,66.636,62.75,32.3299,114.494,100.00,0.00
Ad Qc 7c,100,37.11,11.0772,66.3287,62.89,32.4228,114.57,99.99,0.01
Ad Qc 8c,100,37.39,11.5409,68.588,62.61,31.9591,113.436,100.00,0.00
Ad Qc 9c,100,36.71,11.5665,70.0163,63.29,31.9335,112.125,99.99,0.01
Ad Qc Jc,100,36.45,12.662,77.1886,63.55,30.8379,107.841,97.37,2.63
Ad Qc Tc,100,35.50,11.0653,69.2736,64.50,32.4347,111.741,100.00,0.00
Ad Tc 2c,100,38.24,12.7118,73.8638,61.76,30.7881,110.788,94.02,5.98
Ad Tc 3c,100,38.46,12.6383,73.0207,61.54,30.8617,111.446,96.76,3.24
Ad Tc 4c,100,38.82,12.6232,72.2614,61.18,30.8768,112.152,98.96,1.04
Ad Tc 5c,100,38.44,12.019,69.4772,61.56,31.4809,113.647,99.98,0.02
Ad Tc 6c,100,38.81,12.1459,69.5405,61.19,31.3541,113.874,99.99,0.01
Ad Tc 7c,100,38.96,12.3558,70.4713,61.04,31.1441,113.388,99.96,0.04
Ad Tc 8c,100,38.78,12.1582,69.6717,61.22,31.3418,113.766,99.97,0.03
Ad Tc 9c,100,38.24,12.7675,74.1986,61.76,30.7325,110.577,94.94,5.06
Ah 2d 2c,100,36.42,13.0599,79.6976,63.58,30.4401,106.385,86.74,13.26
Ah 3d 3c,100,37.09,13.9335,83.4856,62.91,29.5665,104.437,61.02,38.98
Ah 3d 2c,100,39.36,16.0731,90.7448,60.64,27.4269,100.51,45.03,54.97
Ah 4d 4c,100,38.14,15.0271,87.5648,61.86,28.4729,102.277,44.05,55.95
Ah 4d 2c,100,39.89,16.4423,91.6075,60.11,27.0577,100.023,39.80,60.20
Ah 4d 3c,100,40.70,17.0489,93.0776,59.30,26.4511,99.13,32.74,67.26
Ah 5d 5c,100,38.61,15.6461,90.0604,61.39,27.8539,100.821,25.82,74.18
Ah 5d 2c,100,39.77,16.1813,90.4207,60.23,27.3187,100.79,48.13,51.87
Ah 5d 3c,100,40.58,16.8661,92.3574,59.42,26.6339,99.6095,38.69,61.31
Ah 5d 4c,100,41.12,16.8784,91.209,58.88,26.6215,100.478,42.32,57.68
Ah 6d 6c,100,38.82,15.5032,88.7503,61.18,27.9967,101.689,33.84,66.16
Ah 6d 2c,100,38.34,13.0303,75.515,61.66,30.4697,109.821,99.06,0.94
Ah 6d 3c,100,39.04,13.9836,79.6035,60.96,29.5164,107.592,80.45,19.55
Ah 6d 4c,100,39.99,14.7204,81.7936,60.01,28.7796,106.579,71.13,28.87
Ah 6d 5c,100,40.52,15.2119,83.4359,59.48,28.288,105.678,65.36,34.64
Ah 7d 7c,100,38.35,14.7313,85.3587,61.65,28.7687,103.701,50.86,49.14
Ah 7d 2c,100,38.23,12.7708,74.2357,61.77,30.7292,110.548,99.92,0.08
Ah 7d 3c,100,39.11,13.5784,77.1538,60.89,29.9216,109.199,89.50,10.50
Ah 7d 4c,100,40.06,14.7474,81.8041,59.94,28.7526,106.6,71.15,28.85
Ah 7d 5c,100,40.30,14.8159,81.6948,59.70,28.6841,106.773,72.31,27.69
Ah 7d 6c,100,40.49,14.462,79.3658,59.51,29.0379,108.439,77.08,22.92
Ah 8d 8c,100,37.83,14.6141,85.8438,62.17,28.8859,103.253,47.68,52.32
Ah 8d 2c,100,38.16,13.0987,76.2841,61.84,30.4012,109.243,96.77,3.23
Ah 8d 3c,100,38.45,13.1743,76.1488,61.55,30.3257,109.482,95.33,4.67
Ah 8d 4c,100,39.46,14.2393,80.1977,60.54,29.2606,107.399,79.00,21.00
Ah 8d 5c,100,39.75,14.5526,81.3497,60.25,28.9474,106.773,74.45,25.55
Ah 8d 6c,100,39.81,13.8723,77.4305,60.19,29.6277,109.391,85.62,14.38
Ah 8d 7c,100,40.15,14.2767,79.013,59.85,29.2233,108.511,79.75,20.25
Ah 9d 9c,100,35.84,13.4664,83.4961,64.16,30.0335,104.024,52.34,47.66
Ah 9d 2c,100,36.82,13.1394,79.2952,63.18,30.3606,106.791,83.62,16.38
Ah 9d 3c,100,37.21,13.2605,79.2009,62.79,30.2395,107.016,83.27,16.73
Ah 9d 4c,100,37.60,13.3709,79.0213,62.40,30.1291,107.3,83.47,16.53
Ah 9d 5c,100,37.91,13.8558,81.224,62.09,29.6442,106.094,78.76,21.24
Ah 9d 6c,100,38.07,13.4817,78.6926,61.93,30.0182,107.716,84.41,15.59
Ah 9d 7c,100,38.32,13.5332,78.4806,61.68,29.9668,107.965,85.11,14.89
Ah 9d 8c,100,38.88,14.6286,83.6158,61.12,28.8714,104.968,65.22,34.78
Ah Jd Jc,100,34.37,11.2357,72.6513,65.63,32.2643,109.242,92.15,7.85
Ah Jd 2c,100,35.68,11.8448,73.7709,64.32,31.6552,109.368,95.57,4.43
Ah Jd 3c,100,35.99,11.8799,73.3549,64.01,31.6201,109.773,96.71,3.29
Ah Jd 4c,100,36.42,11.8935,72.5774,63.58,31.6065,110.463,99.13,0.87
Ah Jd 5c,100,36.11,11.2961,69.5171,63.89,32.2038,112.011,100.00,0.00
Ah Jd 6c,100,35.86,10.4264,64.6135,64.14,33.0735,114.587,100.00,0.00
Ah Jd 7c,100,35.99,10.7213,66.2045,64.01,32.7787,113.792,100.00,0.00
Ah Jd 8c,100,36.12,11.5643,71.147,63.88,31.9357,111.097,99.39,0.61
Ah Jd 9c,100,35.25,11.4798,72.3802,64.75,32.0202,109.886,99.45,0.55
Ah Jd Tc,100,34.22,10.0192,65.0642,65.78,33.4808,113.107,100.00,0.00
Ah Kd Kc,100,32.41,8.73899,59.9192,67.59,34.761,114.288,100.00,0.00
Ah Kd 2c,100,34.16,10.4608,68.0516,65.84,33.0392,111.513,100.00,0.00
Ah Kd 3c,100,34.41,10.4255,67.3244,65.59,33.0745,112.062,100.00,0.00
Ah Kd 4c,100,34.75,10.376,66.3457,65.25,33.124,112.817,100.00,0.00
Ah Kd 5c,100,34.39,9.74518,62.9757,65.61,33.7548,114.324,100.00,0.00
Ah Kd 6c,100,34.09,8.83751,57.6124,65.91,34.6625,116.864,100.00,0.00
Ah Kd 7c,100,34.25,8.61598,55.901,65.75,34.884,117.903,100.00,0.00
Ah Kd 8c,100,34.06,8.95384,58.4213,65.94,34.5462,116.42,100.00,0.00
Ah Kd 9c,100,32.82,8.87385,60.0802,67.18,34.6261,114.542,100.00,0.00
Ah Kd Jc,100,34.12,11.752,76.5322,65.88,31.748,107.096,99.80,0.20
Ah Kd Qc,100,34.69,11.8538,75.933,65.31,31.6462,107.68,99.97,0.03
Ah Kd Tc,100,33.57,10.5807,70.0374,66.43,32.9193,110.124,100.00,0.00
Ah Qd Qc,100,35.29,11.7857,74.2142,64.71,31.7143,108.911,90.78,9.22
Ah Qd 2c,100,36.34,11.8344,72.3772,63.66,31.6655,110.53,98.54,1.46
Ah Qd 3c,100,36.55,11.9864,72.8733,63.45,31.5136,110.374,97.40,2.60
Ah Qd 4c,100,36.95,12.0289,72.3368,63.05,31.4711,110.927,99.16,0.84
Ah Qd 5c,100,36.61,11.3768,69.0486,63.39,32.1232,112.62,99.99,0.01
Ah Qd 6c,100,36.43,10.4434,63.6959,63.57,33.0566,115.565,100.00,0.00
Ah Qd 7c,100,36.22,10.285,63.105,63.78,33.215,115.724,100.00,0.00
Ah Qd 8c,100,36.50,10.99,66.9063,63.50,32.51,113.774,100.00,0.00
Ah Qd 9c,100,35.74,11.0178,68.5128,64.26,32.4822,112.323,100.00,0.00
Ah Qd Jc,100,35.47,12.4541,78.0291,64.53,31.0458,106.911,86.61,13.39
Ah Qd Tc,100,34.43,10.4141,67.2106,65.57,33.0858,112.135,100.00,0.00
Ah Td Tc,100,36.86,13.4036,80.8045,63.14,30.0963,105.928,62.80,37.20
Ah Td 2c,100,37.24,12.012,71.6851,62.76,31.488,111.488,99.91,0.09
Ah Td 3c,100,37.58,12.0381,71.1887,62.42,31.4619,112.005,99.96,0.04
Ah Td 4c,100,38.05,12.0544,70.4046,61.95,31.4456,112.796,99.99,0.01
Ah Td 5c,100,37.68,11.4182,67.349,62.32,32.0818,114.389,100.00,0.00
Ah Td 6c,100,37.89,11.4111,66.9279,62.11,32.0889,114.807,100.00,0.00
Ah Td 7c,100,38.00,11.5832,67.7449,62.00,31.9167,114.39,100.00,0.00
Ah Td 8c,100,37.84,11.4961,67.5147,62.16,32.0039,114.412,100.00,0.00
Ah Td 9c,100,37.23,12.263,73.1946,62.77,31.2369,110.589,96.06,3.94
Jc 2d 2c,100,39.50,13.4107,75.4388,60.50,30.0893,110.529,100.00,0.00
Jc 3c 2c,100,43.14,16.4817,84.9022,56.86,27.0182,105.592,70.87,29.13
Jc 3c 2d,100,41.54,15.3956,82.3666,58.46,28.1044,106.827,82.46,17.54
Jc 3d 3c,100,40.15,14.3487,79.4095,59.85,29.1513,108.245,94.85,5.15
Jc 3d 2c,100,41.62,15.5107,82.8256,58.38,27.9893,106.532,80.88,19.12
Jc 4c 2c,100,43.53,16.5818,84.6576,56.47,26.9181,105.923,71.77,28.23
Jc 4c 2d,100,42.09,15.7416,83.1083,57.91,27.7583,106.522,79.11,20.89
Jc 4c 3c,100,43.88,16.4416,83.261,56.12,27.0583,107.149,79.86,20.14
Jc 4c 3d,100,42.93,16.3133,84.4498,57.07,27.1867,105.855,72.91,27.09
Jc 4d 4c,100,41.04,15.4414,83.6155,58.96,28.0586,105.75,74.26,25.74
Jc 4d 2c,100,42.23,15.9296,83.8242,57.77,27.5704,106.055,76.64,23.36
Jc 4d 3c,100,42.99,16.3865,84.7098,57.01,27.1135,105.682,71.94,28.06
Jc 5c 2c,100,43.63,16.2104,82.5641,56.37,27.2896,107.582,84.54,15.46
Jc 5c 2d,100,42.33,15.1122,79.334,57.67,28.3877,109.389,92.63,7.37
Jc 5c 3c,100,43.95,16.0561,81.1805,56.05,27.4439,108.81,90.81,9.19
Jc 5c 3d,100,43.09,15.6478,80.6952,56.91,27.8522,108.76,87.18,12.82
Jc 5c 4c,100,44.28,15.8338,79.4688,55.72,27.6662,110.332,97.02,2.98
Jc 5c 4d,100,44.03,16.2603,82.0701,55.97,27.2397,108.148,80.35,19.65
Jc 5d 5c,100,42.06,16.5266,87.3146,57.94,26.9734,103.456,58.49,41.51
Jc 5d 2c,100,42.47,15.3107,80.1047,57.53,28.1893,108.895,90.78,9.22
Jc 5d 3c,100,43.16,15.7225,80.9601,56.84,27.7775,108.591,86.62,13.38
Jc 5d 4c,100,44.03,16.2542,82.0306,55.97,27.2458,108.182,80.84,19.16
Jc 6c 2c,100,43.56,15.7896,80.5478,56.44,27.7104,109.108,94.77,5.23
Jc 6c 2d,100,42.58,14.7357,76.8971,57.42,28.7643,111.329,99.56,0.44
Jc 6c 3c,100,44.03,16.0007,80.7637,55.97,27.4993,109.175,93.30,6.70
Jc 6c 3d,100,43.22,15.5396,79.9059,56.78,27.9604,109.422,88.61,11.39
Jc 6c 4c,100,44.52,15.9951,79.8463,55.48,27.5049,110.162,97.08,2.92
Jc 6c 4d,100,44.13,16.1881,81.5202,55.87,27.3119,108.629,81.44,18.56
Jc 6c 5c,100,44.78,15.695,77.8896,55.22,27.8049,111.893,99.95,0.05
Jc 6c 5d,100,44.86,16.5509,81.9816,55.14,26.9491,108.616,79.59,20.41
Jc 6d 6c,100,42.12,16.3201,86.1043,57.88,27.1799,104.353,60.47,39.53
Jc 6d 2c,100,42.74,14.9902,77.9425,57.26,28.5098,110.642,97.79,2.21
Jc 6d 3c,100,43.30,15.6556,80.356,56.71,27.8444,109.12,87.49,12.51
Jc 6d 4c,100,44.15,16.2256,81.6681,55.85,27.2744,108.523,81.46,18.54
Jc 6d 5c,100,44.89,16.602,82.182,55.11,26.898,108.466,78.97,21.03
Jc 7c 2c,100,43.46,16.1395,82.5332,56.54,27.3605,107.529,84.47,15.53
Jc 7c 2d,100,42.18,14.98,78.9304,57.82,28.52,109.603,91.32,8.68
Jc 7c 3c,100,43.86,15.9911,81.0119,56.14,27.5089,108.9,90.42,9.58
Jc 7c 3d,100,43.06,15.5662,80.3415,56.94,27.9337,109.01,84.62,15.38
Jc 7c 4c,100,44.58,16.4087,81.8033,55.42,27.0912,108.621,87.67,12.33
Jc 7c 4d,100,43.93,16.4686,83.3048,56.07,27.0314,107.136,72.77,27.23
Jc 7c 5c,100,44.92,16.1932,80.1114,55.08,27.3068,110.167,95.97,4.03
Jc 7c 5d,100,44.51,16.418,81.9665,55.49,27.082,108.459,78.79,21.21
Jc 7c 6c,100,44.74,15.9478,79.2076,55.26,27.5521,110.804,98.94,1.06
Jc 7c 6d,100,44.57,16.4707,82.1236,55.43,27.0293,108.36,77.25,22.75
Jc 7d 7c,100,41.55,15.9062,85.0775,58.45,27.5938,104.904,62.07,37.93
Jc 7d 2c,100,42.12,14.8686,78.4477,57.88,28.6313,109.924,93.27,6.73
Jc 7d 3c,100,42.92,15.337,79.406,57.08,28.163,109.646,88.31,11.69
Jc 7d 4c,100,43.74,16.1736,82.163,56.26,27.3264,107.944,77.23,22.77
Jc 7d 5c,100,44.33,16.1308,80.8578,55.67,27.3692,109.257,82.89,17.11
Jc 7d 6c,100,44.37,16.1492,80.8745,55.63,27.3508,109.264,81.86,18.14
Jc 8c 2c,100,43.81,16.3837,83.1066,56.19,27.1162,107.239,79.75,20.25
Jc 8c 2d,100,42.62,15.4437,80.5174,57.38,28.0563,108.664,85.78,14.22
Jc 8c 3c,100,43.83,16.092,81.5832,56.17,27.408,108.438,87.21,12.79
Jc 8c 3d,100,42.98,15.5226,80.2595,57.02,27.9774,109.033,86.13,13.87
Jc 8c 4c,100,44.53,16.3443,81.5627,55.47,27.1557,108.792,88.39,11.61
Jc 8c 4d,100,43.93,16.2727,82.3179,56.07,27.2273,107.908,76.27,23.73
Jc 8c 5c,100,44.96,16.2317,80.2298,55.04,27.2683,110.093,94.32,5.68
Jc 8c 5d,100,44.53,16.2966,81.3234,55.47,27.2034,108.985,79.32,20.68
Jc 8c 6c,100,44.91,16.0842,79.5798,55.09,27.4158,110.599,97.42,2.58
Jc 8c 6d,100,44.53,16.1155,80.4237,55.47,27.3845,109.706,82.19,17.81
Jc 8c 7c,100,45.45,17.0002,83.1228,54.55,26.4998,107.951,82.96,17.04
Jc 8c 7d,100,44.90,17.3856,86.0481,55.10,26.1144,105.319,60.71,39.29
Jc 8d 8c,100,41.81,16.3373,86.8389,58.19,27.1627,103.727,53.75,46.25
Jc 8d 2c,100,42.55,15.2983,79.906,57.45,28.2017,109.078,88.19,11.81
Jc 8d 3c,100,42.82,15.2609,79.1998,57.18,28.2391,109.747,90.23,9.77
Jc 8d 4c,100,43.72,15.9342,80.9994,56.28,27.5657,108.835,81.30,18.70
Jc 8d 5c,100,44.33,15.9671,80.0445,55.67,27.5329,109.902,84.38,15.62
Jc 8d 6c,100,44.31,15.7372,78.9226,55.69,27.7628,110.786,88.04,11.96
Jc 8d 7c,100,44.89,17.3424,85.8593,55.11,26.1576,105.468,61.51,38.49
Jc 9c 2c,100,43.76,16.5972,84.2868,56.24,26.9028,106.299,72.69,27.31
Jc 9c 2d,100,42.32,15.3987,80.8497,57.68,28.1012,108.274,83.09,16.91
Jc 9c 3c,100,43.83,16.3248,82.7602,56.17,27.1752,107.52,80.68,19.32
Jc 9c 3d,100,42.76,15.483,80.4583,57.24,28.017,108.777,84.96,15.04
Jc 9c 4c,100,44.02,16.1883,81.7288,55.98,27.3117,108.411,84.93,15.07
Jc 9c 4d,100,43.25,15.6451,80.3936,56.75,27.8549,109.067,84.32,15.68
Jc 9c 5c,100,44.59,16.3018,81.2383,55.41,27.1982,109.084,87.78,12.22
Jc 9c 5d,100,43.82,15.7757,80.0033,56.18,27.7242,109.664,83.96,16.04
Jc 9c 6c,100,44.59,16.2043,80.7657,55.41,27.2957,109.46,89.60,10.40
Jc 9c 6d,100,43.86,15.7189,79.645,56.14,27.7811,109.964,84.82,15.18
Jc 9c 7c,100,44.99,17.162,84.7606,55.01,26.338,106.406,72.35,27.65
Jc 9c 7d,100,43.85,16.3045,82.623,56.15,27.1955,107.635,73.45,26.55
Jc 9c 8c,100,45.99,18.0355,87.1547,54.01,25.4645,104.765,61.79,38.21
Jc 9c 8d,100,45.26,18.1844,89.2935,54.74,25.3155,102.762,42.46,57.54
Jc 9d 9c,100,41.23,15.6907,84.56,58.76,27.8093,105.162,62.91,37.09
Jc 9d 2c,100,42.22,15.1558,79.7764,57.78,28.3442,109.007,87.58,12.42
Jc 9d 3c,100,42.57,15.1158,78.9034,57.43,28.3842,109.835,91.09,8.91
Jc 9d 4c,100,43.00,15.1962,78.541,57.00,28.3038,110.338,91.56,8.44
Jc 9d 5c,100,43.57,15.3159,78.1086,56.43,28.1841,110.998,90.45,9.55
Jc 9d 6c,100,43.60,15.222,77.5815,56.40,28.278,111.422,92.18,7.82
Jc 9d 7c,100,43.79,16.1375,81.8966,56.21,27.3625,108.173,76.61,23.39
Jc 9d 8c,100,45.21,18.0587,88.7741,54.79,25.4413,103.178,44.30,55.70
Jd Jc 2c,100,39.46,14.1234,79.5361,60.54,29.3766,107.833,98.88,1.12
Jd Jc 3c,100,39.72,14.0161,78.418,60.28,29.4839,108.691,99.97,0.03
Jd Jc 4c,100,40.15,14.0091,77.5349,59.85,29.4909,109.502,99.98,0.02
Jd Jc 5c,100,40.41,13.4187,73.8009,59.59,30.0813,112.17,100.00,0.00
Jd Jc 6c,100,40.63,13.3666,73.1081,59.37,30.1334,112.789,100.00,0.00
Jd Jc 7c,100,40.56,13.9229,76.2824,59.44,29.5771,110.576,99.95,0.05
Jd Jc 8c,100,40.91,14.3673,78.0396,59.09,29.1327,109.564,98.67,1.33
Jd Jc 9c,100,40.62,14.3347,78.4208,59.38,29.1653,109.149,94.16,5.84
Jh Jd Jc,100,36.79,10.2803,62.0957,63.21,33.2197,116.789,100.00,0.00
Jd Jc Tc,100,38.79,13.5564,77.6623,61.21,29.9436,108.71,87.40,12.60
