Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\Jc6c2d.cfr
Action Line,Root
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,BET 15 freq,CHECK freq
Ac Qd Qc,100,58.79,33.6768,95.4713,41.21,19.1326,77.3795,99.96,0.04
Ac Qc Tc,100,57.16,30.0612,87.6493,42.84,23.1464,90.0535,40.34,59.66
Ac Qc Td,100,59.87,33.4257,93.0566,40.13,18.8776,78.3945,81.88,18.12
Ac Qd 2c,100,57.95,32.0643,92.2235,42.05,20.3429,80.6239,88.56,11.44
Ac Qd 3c,100,57.85,31.9077,91.9186,42.14,20.4203,80.7541,89.28,10.72
Ac Qd 4c,100,57.85,32.0621,92.3756,42.15,20.0728,79.3657,99.27,0.73
Ac Qd 5c,100,57.69,31.7202,91.6369,42.31,20.3056,79.9912,97.01,2.99
Ac Qd 6c,100,57.72,32.409,93.5803,42.28,19.6893,77.6158,99.99,0.01
Ac Qd 7c,100,57.45,31.6034,91.686,42.55,20.5162,80.3586,89.93,10.07
Ac Qd 8c,100,59.23,32.7383,92.1175,40.77,19.5525,79.9364,83.13,16.87
Ac Qd 9c,100,59.92,33.4876,93.1421,40.08,18.9718,78.8954,87.45,12.55
Ac Qd Jc,100,59.80,33.4925,93.3533,40.20,18.9197,78.4303,79.55,20.45
Ac Qd Tc,100,59.90,33.5331,93.2957,40.10,18.7756,78.0457,83.66,16.34
Ac Tc 2c,100,56.79,30.2741,88.851,43.21,23.1116,89.1409,44.66,55.34
Ac Tc 2d,100,58.52,31.7479,90.4171,41.48,20.4695,82.2486,80.56,19.44
Ac Tc 3c,100,56.67,30.0157,88.2791,43.33,23.3495,89.809,42.66,57.34
Ac Tc 3d,100,58.48,31.5878,90.0204,41.52,20.535,82.4356,80.95,19.05
Ac Tc 4c,100,56.55,29.8603,88.0066,43.45,23.434,89.8878,44.95,55.05
Ac Tc 4d,100,58.62,31.9607,90.8761,41.38,19.9164,80.2098,92.88,7.12
Ac Tc 5c,100,56.27,29.5324,87.467,43.73,23.7849,90.6578,41.20,58.80
Ac Tc 5d,100,58.43,31.9448,91.1159,41.57,19.9333,79.9238,91.22,8.78
Ac Tc 6c,100,56.15,29.5921,87.8406,43.85,23.6844,90.0151,43.01,56.99
Ac Tc 6d,100,58.27,32.074,91.7407,41.73,19.7263,78.7846,89.21,10.79
Ac Tc 7c,100,55.94,29.1588,86.8742,44.06,24.156,91.377,33.73,66.27
Ac Tc 7d,100,57.96,31.2326,89.8136,42.04,20.7108,82.1039,68.81,31.19
Ac Tc 8c,100,56.70,29.6862,87.2626,43.30,23.6085,90.8704,35.37,64.63
Ac Tc 8d,100,58.96,31.8298,89.9739,41.04,20.2283,82.1513,65.85,34.15
Ac Tc 9c,100,57.22,29.9343,87.1832,42.77,23.3708,91.0612,36.28,63.72
Ac Tc 9d,100,59.74,32.2097,89.8542,40.26,19.9323,82.5239,66.70,33.30
Ac Td Tc,100,59.66,34.2228,95.6127,40.34,18.5931,76.8095,98.99,1.01
Ac Td 2c,100,58.80,32.4022,91.8392,41.20,19.7991,80.0985,90.12,9.88
Ac Td 3c,100,58.75,32.2095,91.3733,41.25,19.8788,80.3202,90.39,9.61
Ac Td 4c,100,58.75,32.3097,91.6664,41.25,19.5663,79.0462,97.48,2.52
Ac Td 5c,100,58.47,32.0559,91.3785,41.53,19.8148,79.515,93.47,6.53
Ac Td 6c,100,58.26,32.1123,91.8726,41.74,19.6962,78.6372,90.89,9.11
Ac Td 7c,100,57.97,31.2755,89.9259,42.03,20.6746,81.9744,70.61,29.39
Ac Td 8c,100,59.01,31.9452,90.2312,40.99,20.096,81.7036,68.62,31.38
Ac Td 9c,100,59.75,32.2402,89.9344,40.25,19.9,82.3971,67.36,32.64
Ad 3c 2c,100,54.74,27.5527,83.8917,45.26,25.0315,92.174,35.21,64.79
Ad 4c 2c,100,55.05,28.0214,84.8346,44.95,24.3352,90.2328,47.09,52.91
Ad 4c 3c,100,54.54,27.3345,83.5251,45.46,24.9132,91.3448,44.29,55.71
Ad 5c 2c,100,54.91,27.8752,84.6088,45.09,24.3351,89.9502,50.95,49.05
Ad 5c 3c,100,54.62,27.4115,83.6373,45.38,24.7702,90.981,47.49,52.51
Ad 5c 4c,100,54.15,26.4977,81.551,45.85,25.7322,93.5451,35.55,64.45
Ad 6c 2c,100,55.71,30.0587,89.9296,44.29,21.7209,81.7331,86.54,13.46
Ad 6c 3c,100,55.25,29.2034,88.0958,44.75,22.5879,84.1247,76.71,23.29
Ad 6c 4c,100,55.01,29.1372,88.2773,44.99,22.5541,83.5538,79.34,20.66
Ad 6c 5c,100,55.07,28.7162,86.9024,44.93,23.0259,85.4207,74.43,25.57
Ad 7c 2c,100,55.21,29.3321,88.5478,44.79,22.4889,83.6818,76.23,23.77
Ad 7c 3c,100,54.72,28.4395,86.6248,45.28,23.3727,86.0265,66.68,33.32
Ad 7c 4c,100,54.28,28.1901,86.56,45.72,23.5351,85.7919,67.54,32.46
Ad 7c 5c,100,54.27,27.7034,85.0818,45.73,24.1061,87.853,60.53,39.47
Ad 7c 6c,100,54.77,28.9135,87.9888,45.23,22.7301,83.7526,73.79,26.21
Ad 8c 2c,100,56.88,30.5987,89.6607,43.12,21.1902,81.9012,85.04,14.96
Ad 8c 3c,100,56.83,30.4461,89.2893,43.17,21.3706,82.506,83.38,16.62
Ad 8c 4c,100,56.35,29.7913,88.1186,43.65,21.8604,83.4626,78.76,21.24
Ad 8c 5c,100,55.88,29.2331,87.1921,44.12,22.3835,84.5531,74.88,25.12
Ad 8c 6c,100,56.08,29.4562,87.5427,43.92,22.2881,84.5772,72.63,27.37
Ad 8c 7c,100,55.85,29.8472,89.0719,44.15,21.7883,82.2482,73.82,26.18
Ad 9c 2c,100,58.39,31.9147,91.0959,41.61,20.0549,80.3297,91.92,8.08
Ad 9c 3c,100,58.28,31.5528,90.2274,41.72,20.3752,81.4042,89.52,10.48
Ad 9c 4c,100,58.39,31.8539,90.9179,41.61,20.0104,80.1565,95.56,4.44
Ad 9c 5c,100,57.60,30.7755,89.0476,42.40,20.9253,82.2556,86.04,13.96
Ad 9c 6c,100,57.76,31.534,90.9875,42.24,20.1909,79.6721,92.02,7.98
Ad 9c 7c,100,57.38,30.3359,88.1207,42.62,21.6204,84.5386,69.30,30.70
Ad 9c 8c,100,58.31,31.3777,89.6845,41.69,20.5758,82.2596,71.81,28.19
Ah Ad 2c,100,57.50,33.4106,96.8433,42.50,18.5747,72.8408,100.00,0.00
Ah Ad 3c,100,57.46,33.2984,96.5923,42.54,18.63,72.9819,99.99,0.01
Ah Ad 4c,100,57.62,33.7148,97.518,42.38,18.2787,71.8866,100.00,0.00
Ah Ad 5c,100,57.59,33.7327,97.6169,42.41,18.287,71.8723,99.99,0.01
Ah Ad 6c,100,57.54,34.3937,99.627,42.46,17.8066,69.8913,99.99,0.01
Ah Ad 7c,100,57.10,33.6218,98.1378,42.90,18.4412,71.6436,99.99,0.01
Ah Ad 8c,100,58.75,34.9773,99.2193,41.25,17.5564,70.9421,99.99,0.01
Ah Ad 9c,100,60.22,36.1849,100.143,39.78,16.8085,70.426,100.00,0.00
Ah Ad Jc,100,60.04,36.0672,100.127,39.96,17.0643,71.1644,99.99,0.01
Ah Ad Kc,100,59.09,35.1916,99.2658,40.91,18.0226,73.4173,100.00,0.00
Ah Ad Qc,100,59.45,35.6511,99.9527,40.55,17.511,71.9668,100.00,0.00
Ah Ad Tc,100,60.45,36.5289,100.72,39.55,16.5587,69.7734,99.99,0.01
Ad Jc 2c,100,58.48,32.2892,92.0226,41.52,20.0684,80.558,88.55,11.45
Ad Jc 3c,100,58.33,32.2132,92.0474,41.67,20.034,80.1241,92.06,7.94
Ad Jc 4c,100,58.36,32.4278,92.6022,41.64,19.6632,78.7103,99.74,0.26
Ad Jc 5c,100,58.15,31.9592,91.5992,41.85,19.976,79.5548,96.68,3.32
Ad Jc 6c,100,58.26,32.9553,94.2836,41.74,19.1828,76.5883,100.00,0.00
Ad Jc 7c,100,58.08,32.0182,91.8779,41.92,19.9375,79.27,82.99,17.01
Ad Jc 8c,100,59.57,32.7154,91.5389,40.43,19.4692,80.25,78.49,21.51
Ad Jc 9c,100,60.25,33.3608,92.2796,39.75,18.9768,79.5731,79.99,20.01
Ad Jc Tc,100,60.30,34.1433,94.3648,39.70,17.6845,74.2494,90.84,9.16
Ad Kc 2c,100,57.65,31.8032,91.9439,42.35,20.9052,82.2711,73.91,26.09
Ad Kc 3c,100,57.56,31.54,91.3238,42.44,21.1196,82.9411,73.00,27.00
Ad Kc 4c,100,57.68,31.7148,91.6365,42.32,20.7841,81.8574,82.66,17.34
Ad Kc 5c,100,57.46,31.3357,90.8894,42.54,21.08,82.5918,79.87,20.13
Ad Kc 6c,100,57.57,32.2023,93.2242,42.43,20.0293,78.6786,95.32,4.68
Ad Kc 7c,100,57.10,31.5746,92.1639,42.90,20.6161,80.0916,87.56,12.44
Ad Kc 8c,100,58.33,32.7055,93.4495,41.67,19.6023,78.4031,92.65,7.35
Ad Kc 9c,100,59.70,33.6055,93.8161,40.30,18.9655,78.4364,88.50,11.50
Ad Kc Jc,100,59.55,33.5012,93.7677,40.45,19.1566,78.924,76.45,23.55
Ad Kc Qc,100,59.24,33.6173,94.5777,40.76,19.0673,77.9682,73.35,26.65
Ad Kc Tc,100,59.78,33.6421,93.7996,40.22,18.8513,78.111,84.41,15.59
Ad Qc 2c,100,57.94,32.1459,92.468,42.06,20.2669,80.3112,89.28,10.72
Ad Qc 3c,100,57.81,31.9112,91.9979,42.19,20.422,80.6775,89.47,10.53
Ad Qc 4c,100,57.84,32.1364,92.5963,42.16,20.0234,79.1626,99.45,0.55
Ad Qc 5c,100,57.65,31.7195,91.7071,42.35,20.3403,80.0417,96.81,3.19
Ad Qc 6c,100,57.80,32.6807,94.2301,42.20,19.4706,76.9034,99.99,0.01
Ad Qc 7c,100,57.55,31.8667,92.2875,42.45,20.2022,79.3176,95.91,4.09
Ad Qc 8c,100,59.31,32.9657,92.6318,40.69,19.2969,79.0466,87.90,12.10
Ad Qc 9c,100,59.96,33.6411,93.5127,40.04,18.7997,78.2504,91.27,8.73
Ad Qc Jc,100,59.84,33.6566,93.7344,40.16,18.7631,77.8757,81.81,18.19
Ad Qc Tc,100,59.98,33.7514,93.7891,40.02,18.5528,77.2596,86.48,13.52
Ad Tc 2c,100,58.77,32.5174,92.2172,41.23,19.6886,79.5881,92.83,7.17
Ad Tc 3c,100,58.67,32.2436,91.5904,41.33,19.8614,80.0999,92.23,7.77
Ad Tc 4c,100,58.71,32.4433,92.0931,41.29,19.4778,78.6312,98.84,1.16
Ad Tc 5c,100,58.49,32.2776,91.9821,41.51,19.6296,78.8061,96.84,3.16
Ad Tc 6c,100,58.35,32.4727,92.7472,41.65,19.2998,77.2367,96.37,3.63
Ad Tc 7c,100,58.07,31.6232,90.7618,41.93,20.2645,80.5493,77.69,22.31
Ad Tc 8c,100,59.09,32.2448,90.9465,40.91,19.7562,80.4895,74.57,25.43
Ad Tc 9c,100,59.91,32.683,90.9238,40.09,19.3875,80.598,75.85,24.15
Ah 2d 2c,100,56.50,29.1368,85.9554,43.50,23.5449,90.2018,44.04,55.96
Ah 3d 3c,100,56.38,28.7988,85.1358,43.62,23.9958,91.681,34.95,65.05
Ah 3d 2c,100,54.50,26.7212,81.7145,45.50,25.8824,94.8097,26.92,73.08
Ah 4d 4c,100,56.39,29.3707,86.8127,43.61,23.173,88.5555,54.66,45.34
Ah 4d 2c,100,54.91,27.3671,83.0636,45.09,24.9673,92.291,39.67,60.33
Ah 4d 3c,100,54.42,26.6614,81.6568,45.58,25.5473,93.4108,37.27,62.73
Ah 5d 5c,100,56.22,28.9356,85.7852,43.78,23.5942,89.8153,55.97,44.03
Ah 5d 2c,100,54.91,27.4907,83.4348,45.09,24.6583,91.1538,45.74,54.26
Ah 5d 3c,100,54.56,26.8715,82.0925,45.44,25.2505,92.6053,40.11,59.89
Ah 5d 4c,100,54.03,25.7195,79.3317,45.97,26.448,95.8963,27.05,72.95
Ah 6d 6c,100,56.03,28.9012,85.9667,43.97,23.437,88.8402,60.45,39.55
Ah 6d 2c,100,55.74,29.9479,89.5508,44.26,21.6464,81.5072,81.74,18.26
Ah 6d 3c,100,55.32,29.0624,87.5579,44.68,22.5622,84.1624,72.72,27.28
Ah 6d 4c,100,55.07,28.9955,87.7544,44.93,22.4605,83.3154,78.12,21.88
Ah 6d 5c,100,55.19,28.6085,86.3962,44.81,22.8107,84.8397,77.72,22.28
Ah 7d 7c,100,55.35,27.4771,82.7439,44.65,25.0105,93.3488,41.46,58.54
Ah 7d 2c,100,55.22,29.1029,87.8346,44.78,22.3915,83.3444,74.57,25.43
Ah 7d 3c,100,54.78,28.1694,85.7105,45.22,23.3659,86.1123,64.85,35.15
Ah 7d 4c,100,54.32,27.8742,85.5201,45.68,23.5416,85.8989,66.09,33.91
Ah 7d 5c,100,54.47,27.6198,84.5103,45.53,23.8047,87.1402,64.30,35.70
Ah 7d 6c,100,54.82,28.7079,87.2803,45.18,22.5187,83.0692,79.99,20.01
Ah 8d 8c,100,57.61,30.8872,89.362,42.39,21.2648,83.6012,90.89,9.11
Ah 8d 2c,100,56.91,30.4586,89.1944,43.09,21.019,81.3064,84.60,15.40
Ah 8d 3c,100,56.93,30.403,89.0106,43.07,21.0864,81.5929,84.22,15.78
Ah 8d 4c,100,56.54,29.8132,87.8756,43.46,21.4898,82.4202,81.58,18.42
Ah 8d 5c,100,56.16,29.3429,87.086,43.84,21.8697,83.1362,79.83,20.17
Ah 8d 6c,100,56.24,29.3101,86.8604,43.76,22.0275,83.8948,77.99,22.01
Ah 8d 7c,100,55.94,29.771,88.6922,44.06,21.449,81.1439,82.13,17.87
Ah 9d 9c,100,59.62,34.2788,95.8326,40.38,18.5495,76.5547,100.00,0.00
Ah 9d 2c,100,58.49,32.0075,91.2112,41.51,19.7532,79.3036,94.34,5.66
Ah 9d 3c,100,58.48,31.7583,90.5093,41.52,19.8847,79.8212,93.37,6.63
Ah 9d 4c,100,58.71,32.339,91.8074,41.29,19.2714,77.7852,99.69,0.31
Ah 9d 5c,100,57.97,31.1607,89.5851,42.03,20.1245,79.8064,95.38,4.62
Ah 9d 6c,100,58.09,32.0949,92.086,41.91,19.3927,77.1179,99.90,0.10
Ah 9d 7c,100,57.60,30.375,87.8965,42.40,21.1726,83.2185,79.94,20.06
Ah 9d 8c,100,58.51,31.4601,89.6107,41.49,20.1733,81.0418,82.14,17.86
Ah Jd Jc,100,59.80,34.9483,97.4091,40.20,18.0547,74.8469,100.00,0.00
Ah Jd 2c,100,58.68,32.6438,92.7102,41.32,19.3392,78.0135,99.54,0.46
Ah Jd 3c,100,58.49,32.5582,92.7775,41.51,19.3997,77.8879,99.95,0.05
Ah Jd 4c,100,58.65,33.1151,94.1085,41.35,18.8913,76.1384,100.00,0.00
Ah Jd 5c,100,58.63,33.1033,94.099,41.37,18.8665,76.0113,100.00,0.00
Ah Jd 6c,100,58.68,34.1422,96.9806,41.32,18.098,72.991,100.00,0.00
Ah Jd 7c,100,58.49,32.9751,93.9687,41.51,18.7461,75.26,99.96,0.04
Ah Jd 8c,100,59.98,33.4115,92.8408,40.02,18.5022,77.0536,94.73,5.27
Ah Jd 9c,100,60.77,34.2174,93.8365,39.23,17.9051,76.0782,96.68,3.32
Ah Jd Tc,100,60.77,35.0458,96.1172,39.23,16.6948,70.9258,99.60,0.40
Ah Kd Kc,100,58.96,34.0314,96.1927,41.04,19.154,77.7933,99.98,0.02
Ah Kd 2c,100,57.73,31.953,92.2473,42.27,20.4835,80.7662,85.40,14.60
Ah Kd 3c,100,57.68,31.7518,91.7445,42.32,20.6281,81.2419,86.11,13.89
Ah Kd 4c,100,57.90,32.1067,92.4129,42.10,20.0959,79.5647,95.80,4.20
Ah Kd 5c,100,57.89,32.0704,92.3348,42.11,20.044,79.3281,96.30,3.70
Ah Kd 6c,100,57.94,33.2218,95.5591,42.06,19.0331,75.4254,100.00,0.00
Ah Kd 7c,100,57.48,32.5439,94.3645,42.52,19.49,76.3936,100.00,0.00
Ah Kd 8c,100,58.77,33.8528,96.0011,41.23,18.4833,74.719,100.00,0.00
Ah Kd 9c,100,60.21,34.7885,96.2938,39.79,17.7936,74.5355,100.00,0.00
Ah Kd Jc,100,60.00,34.355,95.424,40.00,18.2115,75.8892,95.41,4.59
Ah Kd Qc,100,59.73,34.5644,96.4528,40.27,18.0442,74.6728,90.09,9.91
Ah Kd Tc,100,60.25,34.5772,95.6464,39.75,17.8736,74.9453,99.72,0.28
Ah Qd Qc,100,59.23,34.5299,97.1701,40.77,18.4753,75.5187,99.99,0.01
Ah Qd 2c,100,58.04,32.3251,92.8257,41.96,19.7612,78.4907,98.73,1.27
Ah Qd 3c,100,57.97,32.2295,92.6655,42.03,19.8055,78.5326,99.88,0.12
Ah Qd 4c,100,58.13,32.7905,94.0224,41.87,19.2634,76.6714,99.99,0.01
Ah Qd 5c,100,58.12,32.7983,94.0482,41.88,19.2462,76.5987,99.99,0.01
Ah Qd 6c,100,58.21,33.8239,96.8461,41.79,18.4023,73.3901,99.99,0.01
Ah Qd 7c,100,57.92,32.9231,94.7344,42.08,19.1626,75.901,100.00,0.00
Ah Qd 8c,100,59.73,33.8899,94.5664,40.27,18.2859,75.6782,99.98,0.02
Ah Qd 9c,100,60.48,34.7444,95.7432,39.52,17.7358,74.8006,99.98,0.02
Ah Qd Jc,100,60.33,34.5841,95.5422,39.67,17.8062,74.8084,97.23,2.77
Ah Qd Tc,100,60.46,34.6871,95.6154,39.54,17.577,74.0947,99.61,0.39
Ah Td Tc,100,60.09,35.312,97.934,39.91,17.7313,74.0558,100.00,0.00
Ah Td 2c,100,58.95,32.9337,93.1178,41.05,19.0254,77.2381,99.86,0.14
Ah Td 3c,100,58.92,32.8013,92.786,41.08,19.1247,77.5903,99.96,0.04
Ah Td 4c,100,59.07,33.322,94.0136,40.93,18.621,75.8304,100.00,0.00
Ah Td 5c,100,58.91,33.2798,94.1548,41.09,18.6497,75.6454,100.00,0.00
Ah Td 6c,100,58.76,33.5824,95.26,41.24,18.2858,73.8923,100.00,0.00
Ah Td 7c,100,58.45,32.2625,92.0003,41.55,19.1727,76.8995,98.36,1.64
Ah Td 8c,100,59.47,32.7917,91.9027,40.53,18.9189,77.7945,89.18,10.82
Ah Td 9c,100,60.27,33.1176,91.5766,39.73,18.7343,78.596,87.86,12.14
Jc 2d 2c,100,56.24,28.3674,84.0648,43.76,23.8122,90.6947,44.17,55.83
Jc 3c 2c,100,54.56,29.1274,88.9839,45.44,23.278,85.3713,77.07,22.93
Jc 3c 2d,100,54.99,27.9007,84.5618,45.01,23.469,86.9046,60.54,39.46
Jc 3d 3c,100,55.85,27.9183,83.313,44.15,24.2866,91.6825,39.39,60.61
Jc 3d 2c,100,54.95,27.8466,84.4609,45.05,23.5365,87.0748,59.71,40.29
Jc 4c 2c,100,54.50,28.7907,88.0371,45.50,23.6433,86.6146,72.11,27.89
Jc 4c 2d,100,55.11,27.7714,83.9832,44.89,23.5411,87.4086,59.81,40.19
Jc 4c 3c,100,53.97,28.2733,87.3157,46.03,24.1209,87.333,66.72,33.28
Jc 4c 3d,100,54.36,26.8601,82.3519,45.64,24.4562,89.3091,51.24,48.76
Jc 4d 4c,100,56.26,28.9086,85.6351,43.74,23.0759,87.9348,56.21,43.79
Jc 4d 2c,100,55.15,27.9097,84.3391,44.85,23.3754,86.872,61.77,38.23
Jc 4d 3c,100,54.44,27.0434,82.7974,45.56,24.2303,88.6331,54.11,45.89
Jc 5c 2c,100,54.13,28.0529,86.3827,45.87,24.4398,88.7915,60.99,39.01
Jc 5c 2d,100,54.92,27.524,83.5343,45.08,23.7338,87.7379,57.99,42.01
Jc 5c 3c,100,53.87,27.8745,86.2443,46.13,24.5867,88.8263,59.47,40.53
Jc 5c 3d,100,54.36,26.87,82.3804,45.64,24.3864,89.0568,51.62,48.38
Jc 5c 4c,100,53.51,27.1317,84.5048,46.49,25.3306,90.8123,50.45,49.55
Jc 5c 4d,100,53.98,25.6719,79.2589,46.02,25.6888,93.0412,37.14,62.86
Jc 5d 5c,100,55.91,28.1781,84.0002,44.09,23.8722,90.238,51.36,48.64
Jc 5d 2c,100,55.08,27.9987,84.7184,44.92,23.1596,85.9327,65.21,34.79
Jc 5d 3c,100,54.57,27.402,83.6934,45.43,23.7497,87.1258,59.52,40.48
Jc 5d 4c,100,54.11,26.0156,80.1297,45.89,25.29,91.8526,42.11,57.89
Jc 6c 2c,100,54.04,28.5098,87.9287,45.96,23.9235,86.7543,69.69,30.31
Jc 6c 2d,100,54.63,27.8298,84.9072,45.37,23.4723,86.221,60.16,39.84
Jc 6c 3c,100,53.58,28.0685,87.3045,46.42,24.3262,87.3476,65.91,34.09
Jc 6c 3d,100,53.99,27.0398,83.4705,46.01,24.2341,87.7871,54.02,45.98
Jc 6c 4c,100,53.50,27.859,86.7915,46.50,24.5051,87.8281,63.24,36.76
Jc 6c 4d,100,53.99,27.035,83.4606,46.01,24.1123,87.3397,55.27,44.73
Jc 6c 5c,100,53.30,27.0506,84.5851,46.70,25.3879,90.6074,48.19,51.81
Jc 6c 5d,100,54.03,26.6503,82.211,45.97,24.5373,88.9578,48.34,51.66
Jc 6d 6c,100,55.53,27.8653,83.6387,44.47,24.1887,90.65,48.12,51.88
Jc 6d 2c,100,54.73,28.1119,85.6157,45.27,23.1207,85.112,65.50,34.50
Jc 6d 3c,100,54.13,27.3867,84.3286,45.87,23.8193,86.5407,59.66,40.34
Jc 6d 4c,100,54.05,27.1979,83.874,45.95,23.9286,86.783,58.11,41.89
Jc 6d 5c,100,53.95,26.4667,81.7632,46.05,24.7641,89.6272,46.18,53.82
Jc 7c 2c,100,54.10,28.4768,87.7252,45.90,24.1885,87.8348,60.47,39.53
Jc 7c 2d,100,54.71,27.9099,85.0243,45.29,23.5825,86.7826,54.22,45.78
Jc 7c 3c,100,53.60,27.9674,86.957,46.40,24.5678,88.2539,58.10,41.90
Jc 7c 3d,100,54.02,27.0495,83.4534,45.98,24.3236,88.1695,46.66,53.34
Jc 7c 4c,100,53.32,27.6304,86.3665,46.68,24.8505,88.7264,55.53,44.47
Jc 7c 4d,100,53.76,26.7647,82.9733,46.24,24.4806,88.2408,45.78,54.22
Jc 7c 5c,100,53.02,26.7176,83.9923,46.98,25.8818,91.8106,39.22,60.78
Jc 7c 5d,100,53.83,26.4887,82.0088,46.17,24.7587,89.3811,41.79,58.21
Jc 7c 6c,100,53.26,27.4133,85.7886,46.74,25.0555,89.3387,49.95,50.05
Jc 7c 6d,100,53.70,26.6811,82.8153,46.30,24.6017,88.5517,44.02,55.98
Jc 7d 7c,100,55.18,26.7856,80.9017,44.82,25.5874,95.1517,26.99,73.01
Jc 7d 2c,100,54.79,28.1491,85.6303,45.21,23.2935,85.868,58.40,41.60
Jc 7d 3c,100,54.14,27.3523,84.207,45.86,23.9652,87.09,51.80,48.20
Jc 7d 4c,100,53.80,26.89,83.3091,46.20,24.343,87.8092,48.02,51.98
Jc 7d 5c,100,53.73,26.2764,81.5146,46.27,25.0319,90.157,38.94,61.06
Jc 7d 6c,100,53.66,26.6485,82.7645,46.34,24.6464,88.6497,43.89,56.11
Jc 8c 2c,100,55.31,29.2875,88.2459,44.69,23.4443,87.4409,62.65,37.35
Jc 8c 2d,100,56.31,29.0326,85.9251,43.69,22.4735,85.738,63.67,36.33
Jc 8c 3c,100,55.12,29.1452,88.1214,44.88,23.5774,87.5632,62.31,37.69
Jc 8c 3d,100,56.05,28.9137,85.9713,43.95,22.5819,85.6402,63.51,36.49
Jc 8c 4c,100,54.74,28.4547,86.6365,45.26,24.1515,88.9351,56.40,43.60
Jc 8c 4d,100,55.85,28.3842,84.708,44.15,22.8967,86.4297,58.38,41.62
Jc 8c 5c,100,54.15,27.6919,85.234,45.85,24.9817,90.8065,45.68,54.32
Jc 8c 5d,100,55.37,27.9539,84.1498,44.63,23.2557,86.8369,54.41,45.59
Jc 8c 6c,100,54.41,28.0592,85.9481,45.59,24.6042,89.9495,48.58,51.42
Jc 8c 6d,100,55.40,27.8086,83.6613,44.60,23.6754,88.4713,47.78,52.22
Jc 8c 7c,100,54.36,28.4534,87.2428,45.64,24.2611,88.5895,50.11,49.89
Jc 8c 7d,100,55.14,28.5019,86.1519,44.86,23.2399,86.3403,50.40,49.60
Jc 8d 8c,100,57.31,29.5994,86.0837,42.69,22.6795,88.5375,57.15,42.85
Jc 8d 2c,100,56.38,29.2165,86.3703,43.62,22.2525,85.0208,67.65,32.35
Jc 8d 3c,100,56.15,29.1381,86.4926,43.85,22.3142,84.8079,68.29,31.71
Jc 8d 4c,100,55.86,28.4376,84.8552,44.14,22.8385,86.2257,60.11,39.89
Jc 8d 5c,100,55.23,27.6659,83.4869,44.77,23.6166,87.918,50.81,49.19
Jc 8d 6c,100,55.34,27.7155,83.4634,44.66,23.7996,88.8273,46.78,53.22
Jc 8d 7c,100,55.10,28.4354,86.0087,44.90,23.336,86.6255,49.66,50.34
Jc 9c 2c,100,55.87,29.8277,88.9866,44.13,22.9553,86.687,65.26,34.74
Jc 9c 2d,100,57.08,29.9863,87.5521,42.92,21.524,83.5872,78.27,21.73
Jc 9c 3c,100,55.62,29.5513,88.5584,44.38,23.2065,87.1419,64.42,35.58
Jc 9c 3d,100,56.81,29.7544,87.2913,43.19,21.5993,83.3513,79.90,20.10
Jc 9c 4c,100,55.64,29.3329,87.8596,44.36,23.4783,88.2178,59.63,40.37
Jc 9c 4d,100,57.16,30.1079,87.7893,42.84,21.2241,82.57,82.97,17.03
Jc 9c 5c,100,54.83,28.3772,86.2512,45.17,24.3842,89.9811,50.34,49.66
Jc 9c 5d,100,56.36,29.3079,86.6699,43.64,21.8749,83.5418,72.63,27.37
Jc 9c 6c,100,55.00,28.9203,87.6445,45.00,23.8082,88.1698,56.50,43.50
Jc 9c 6d,100,56.32,29.6659,87.7918,43.68,21.6764,82.707,74.88,25.12
Jc 9c 7c,100,54.85,28.4012,86.3065,45.15,24.5255,90.5245,42.30,57.70
Jc 9c 7d,100,56.01,28.7404,85.5238,43.99,23.2533,88.098,45.98,54.02
Jc 9c 8c,100,55.22,28.9478,87.3729,44.78,23.9577,89.1666,50.68,49.32
Jc 9c 8d,100,56.44,29.3802,86.764,43.56,22.8161,87.2918,51.00,49.00
Jc 9d 9c,100,58.41,31.7725,90.6603,41.59,20.2738,81.2437,89.07,10.93
Jc 9d 2c,100,57.24,30.3831,88.4606,42.76,21.0781,82.1645,84.88,15.12
Jc 9d 3c,100,57.00,30.1902,88.2783,43.00,21.0945,81.758,88.32,11.68
Jc 9d 4c,100,57.26,30.3543,88.3596,42.74,20.9547,81.7047,87.96,12.04
Jc 9d 5c,100,56.31,29.2034,86.4312,43.69,22.0139,83.984,72.31,27.69
Jc 9d 6c,100,56.35,29.7434,87.9697,43.65,21.5976,82.4685,76.75,23.25
Jc 9d 7c,100,56.06,28.8319,85.7171,43.94,23.1669,87.8738,47.22,52.78
Jc 9d 8c,100,56.51,29.5103,87.0292,43.49,22.6792,86.9221,52.59,47.41
Jd Jc 2c,100,57.14,30.7412,89.6629,42.86,20.4108,79.3742,99.13,0.87
Jd Jc 3c,100,56.85,30.5752,89.6427,43.15,20.5213,79.2565,98.09,1.91
Jd Jc 4c,100,57.00,30.6471,89.6164,43.00,20.3588,78.9038,99.58,0.42
Jd Jc 5c,100,56.72,30.234,88.844,43.28,20.7426,79.8724,96.15,3.85
Jd Jc 6c,100,56.43,30.4006,89.7887,43.57,20.6792,79.1034,96.65,3.35
