Aggregation analysis,PioViewer 3.2.9, EV in chips
File, D:\Database\SimpleTree\SRP\b25\SBvBB\3d3h2c.cfr
Action Line,Root BET 15 RAISE 60 RAISE 150
Flop,Global %,OOP Equity,OOP EV,OOP EQR,IP Equity,IP EV,IP EQR,RAISE 970 freq,RAISE 330 freq,CALL freq,FOLD freq
Ac 9c 6d,0.77945,63.57,191.269,111.43,36.43,52.1318,79.51,2.57,3.18,56.68,37.57
Ac 9c 7c,0.05161,60.70,194.238,118.512,39.30,52.8901,74.7721,0.00,9.08,44.71,46.20
Ac 9c 7d,0.59189,61.80,191.609,114.831,38.20,50.8702,73.9839,2.59,4.54,57.33,35.54
Ac 9c 8c,0.10704,61.00,193.404,117.42,39.00,53.3117,75.951,0.00,10.37,44.71,44.91
Ac 9c 8d,0.67601,60.55,191.985,117.427,39.45,49.5541,69.7901,2.11,3.43,62.86,31.60
Ac 9d 9c,0.46954,63.46,202.575,118.219,36.54,46.0559,70.0329,0.00,0.22,51.58,48.21
Ac 9d 2c,0.88566,66.08,194.954,109.273,33.92,50.355,82.4674,0.24,8.31,47.45,44.00
Ac 9d 3c,0.8997,66.01,195.152,109.499,33.99,50.0163,81.7465,0.11,6.78,49.76,43.35
Ac 9d 4c,0.9089,65.73,194.518,109.598,34.27,50.3689,81.6636,0.25,4.61,53.14,42.00
Ac 9d 5c,0.95188,65.04,190.244,108.341,34.96,53.3683,84.7991,0.18,8.77,53.35,37.70
Ac 9d 6c,0.75885,63.69,191.148,111.154,36.31,52.3308,80.0709,0.16,4.91,58.01,36.92
Ac 9d 7c,0.57423,61.86,191.401,114.595,38.14,51.0839,74.4118,0.18,5.49,59.80,34.52
Ac 9d 8c,0.6674,60.74,192.096,117.128,39.26,49.4858,70.0304,0.70,4.44,63.47,31.39
Ad Ac 2c,0.5803,62.53,192.451,113.997,37.47,55.3286,82.0257,0.00,3.47,50.47,46.06
Ad Ac 3c,0.67875,62.33,191.809,113.981,37.67,56.0935,82.7181,0.00,3.00,51.28,45.72
Ad Ac 4c,0.58276,62.12,194.725,116.096,37.88,53.615,78.6352,0.00,3.23,50.41,46.35
Ad Ac 5c,0.59031,61.60,193.54,116.367,38.40,54.8325,79.3283,0.00,3.64,50.25,46.11
Ad Ac 6c,0.15916,61.36,194.229,117.243,38.64,54.7497,78.7106,0.03,3.11,50.11,46.75
Ad Ac 7c,0.11555,61.19,193.477,117.102,38.81,55.5075,79.4638,0.00,4.14,49.44,46.41
Ad Ac 8c,0.10354,61.58,192.84,115.98,38.42,56.3104,81.4275,0.00,2.87,50.72,46.41
Ad Ac 9c,0.2608,61.95,192.474,115.073,38.05,56.8521,83.0055,0.02,0.23,53.20,46.56
Ah Ad Ac,0.08887,59.88,199.066,123.129,40.12,50.8772,70.449,0.00,18.00,34.81,47.19
Ad Ac Jc,0.00042,61.71,173.154,103.919,38.29,75.3421,109.323,0.00,0.00,54.53,45.47
Ad Ac Kc,0.00013,59.23,195.577,122.303,40.77,51.6013,70.3093,0.00,5.16,50.84,44.00
Ad Ac Qc,0.00007,61.92,192.82,115.331,38.08,54.9674,80.1955,0.00,0.00,60.35,39.65
Ad Ac Tc,0.00585,62.10,187.76,111.978,37.90,61.0376,89.4767,0.00,0.26,55.59,44.15
Ac Jc 2c,0.06779,61.54,189.752,114.203,38.46,57.2025,82.626,0.00,14.65,40.83,44.51
Ac Jc 2d,0.5043,63.61,195.34,113.734,36.39,46.8635,71.5479,4.31,1.01,58.75,35.93
Ac Jc 3c,0.06175,60.97,190.27,115.584,39.03,56.5295,80.4624,0.00,15.38,39.86,44.77
Ac Jc 3d,0.54042,63.33,194.409,113.688,36.67,47.6284,72.1656,3.70,2.02,58.22,36.06
Ac Jc 4c,0.06707,60.93,190.472,115.778,39.07,56.1419,79.8343,0.00,17.73,36.72,45.55
Ac Jc 4d,0.68748,63.12,193.564,113.584,36.88,48.5502,73.1283,3.08,0.83,60.50,35.59
Ac Jc 5c,0.0553,60.86,192.177,116.959,39.14,54.5988,77.4904,0.00,17.05,35.82,47.12
Ac Jc 5d,0.70002,62.95,193.379,113.769,37.05,48.8026,73.1854,1.91,2.33,60.55,35.21
Ac Jc 6c,0.03161,60.48,192.426,117.834,39.52,54.2996,76.3368,0.01,17.09,36.02,46.88
Ac Jc 6d,0.50472,62.69,195.151,115.3,37.31,47.3729,70.5338,1.97,0.66,60.67,36.70
Ac Jc 7c,0.04482,60.03,193.783,119.566,39.97,53.2152,73.9589,0.01,11.92,41.38,46.69
Ac Jc 7d,0.6139,60.76,193.7,118.079,39.24,48.2964,68.371,1.86,4.59,58.25,35.30
Ac Jc 8c,0.05465,60.36,192.399,118.052,39.64,54.4499,76.3154,0.00,11.85,42.35,45.80
Ac Jc 8d,0.68684,60.45,194.177,118.973,39.55,47.1555,66.2362,2.34,2.89,61.60,33.18
Ac Jc 9c,0.04618,60.41,193.935,118.891,39.59,52.3057,73.4075,0.00,14.49,40.18,45.32
Ac Jc 9d,0.63893,61.03,193.315,117.321,38.97,48.0036,68.4293,1.35,0.90,66.73,31.02
Ac Jd Jc,0.40093,62.43,204.021,121.029,37.57,42.4294,62.7479,0.00,0.03,57.05,42.92
Ac Jc Tc,0.26499,61.33,197.01,118.965,38.67,49.2488,70.7621,0.01,9.77,45.10,45.13
Ac Jc Td,0.74384,61.44,190.008,114.546,38.56,53.1265,76.5363,2.24,3.30,57.73,36.73
Ac Jd 2c,0.55917,63.43,193.725,113.118,36.57,49.3434,74.9589,0.01,6.48,57.08,36.43
Ac Jd 3c,0.58412,63.12,193.482,113.533,36.88,49.3322,74.3096,0.05,6.51,57.25,36.18
Ac Jd 4c,0.68441,62.90,193.905,114.176,37.10,48.5988,72.7746,0.02,4.62,60.16,35.20
Ac Jd 5c,0.71978,62.73,194.356,114.759,37.27,47.902,71.3957,0.01,4.60,60.86,34.54
Ac Jd 6c,0.44551,62.42,197.207,117.009,37.58,45.2174,66.85,0.00,1.49,63.89,34.62
Ac Jd 7c,0.59956,60.69,195.352,119.208,39.30,47.1854,66.6941,0.00,8.37,55.54,36.09
Ac Jd 8c,0.68725,60.75,196.024,119.509,39.25,45.6356,64.5935,0.02,6.27,59.95,33.76
Ac Jd 9c,0.61668,61.33,195.139,117.852,38.67,46.5842,66.9183,0.39,2.84,64.59,32.18
Ac Jd Tc,0.72514,61.49,190.711,114.872,38.51,52.5456,75.8014,2.07,3.22,57.91,36.80
Ac Kc 2c,0.00001,66.18,234.818,131.416,33.82,15.6952,25.7816,0.00,1.28,63.82,34.91
Ac Kc 2d,0.17461,62.56,195.578,115.79,37.44,46.1311,68.4488,4.85,2.44,58.19,34.53
Ac Kc 3c,0.00001,64.62,241.549,138.446,35.38,12.0533,18.926,0.00,0.00,35.77,64.23
Ac Kc 3d,0.2043,62.41,196.21,116.443,37.59,45.6318,67.4382,4.59,2.30,58.12,34.99
Ac Kc 4c,0.00003,61.03,222.393,134.966,38.97,28.9943,41.3325,0.00,0.67,46.40,52.93
Ac Kc 4d,0.26363,62.63,197.901,117.026,37.37,44.3701,65.9673,4.02,0.69,59.90,35.39
Ac Kc 5c,0.00001,61.76,234.984,140.923,38.24,16.7878,24.3882,0.00,8.36,32.48,59.16
Ac Kc 5d,0.28024,62.66,197.481,116.721,37.34,44.8486,66.7328,3.20,1.78,59.85,35.16
Ac Kc 6c,0.00004,60.32,223.034,136.949,39.68,27.8537,38.9957,0.00,4.88,37.76,57.36
Ac Kc 6d,0.20964,62.40,198.283,117.691,37.60,44.3372,65.5079,2.99,1.45,58.17,37.39
Ac Kc 7c,0.00001,57.47,217.417,140.125,42.53,32.4589,42.3964,0.00,0.00,49.69,50.31
Ac Kc 7d,0.19709,61.86,197.859,118.468,38.14,44.6916,65.0943,2.88,2.82,57.35,36.96
Ac Kc 8c,0.00003,61.24,220.839,133.564,38.76,32.2758,46.2596,0.00,2.46,28.09,69.45
Ac Kc 8d,0.22013,62.26,198.46,118.055,37.74,43.993,64.7639,2.80,1.54,59.33,36.32
Ac Kc 9c,0.00003,63.34,233.061,136.286,36.66,20.3156,30.7839,0.00,5.22,27.04,67.74
Ac Kc 9d,0.30358,62.54,201.003,119.041,37.46,41.3672,61.3462,2.14,0.30,62.58,34.98
Ac Kc Jc,0.02573,59.36,196.414,122.556,40.64,49.3485,67.4558,0.00,21.19,31.73,47.08
Ac Kc Jd,0.1422,60.42,188.175,115.342,39.58,55.2155,77.5097,3.84,8.31,46.67,41.17
Ac Kd Kc,0.22223,62.77,215.465,127.129,37.23,29.9351,44.673,0.00,0.20,57.57,42.23
Ac Kc Qc,0.0107,58.98,197.11,123.787,41.02,48.8059,66.0927,0.00,24.53,27.03,48.45
Ac Kc Qd,0.0153,60.75,187.424,114.26,39.25,55.8676,79.0827,1.42,15.18,41.71,41.69
Ac Kc Tc,0.04352,59.54,195.458,121.589,40.46,50.4454,69.2627,0.00,21.44,30.87,47.69
Ac Kc Td,0.28208,61.34,189.675,114.522,38.66,53.88,77.4311,4.34,3.79,52.30,39.58
Ac Kd 2c,0.20266,62.10,190.229,113.455,37.90,52.9638,77.6361,0.00,14.70,46.28,39.01
Ac Kd 3c,0.23553,62.01,192.531,115.001,37.99,50.4459,73.7633,0.00,12.33,49.65,38.02
Ac Kd 4c,0.29829,62.21,196.434,116.95,37.79,46.399,68.2098,0.00,7.65,55.82,36.53
Ac Kd 5c,0.33012,62.03,195.743,116.883,37.97,46.7753,68.4316,0.00,7.94,56.22,35.84
Ac Kd 6c,0.21892,61.95,199.849,119.484,38.05,42.9248,62.6701,0.00,5.59,57.50,36.90
Ac Kd 7c,0.19015,60.95,199.197,121.052,39.05,43.5941,62.0139,0.00,7.48,55.54,36.98
Ac Kd 8c,0.19476,61.74,201.328,120.783,38.26,41.4008,60.1089,0.00,4.69,59.13,36.18
Ac Kd 9c,0.29307,62.28,202.936,120.678,37.72,39.8266,58.6617,0.00,2.63,61.69,35.68
Ac Kd Jc,0.14075,60.52,189.404,115.91,39.48,54.3462,76.476,0.72,14.19,42.65,42.45
Ac Kd Qc,0.01106,60.59,186.623,114.083,39.41,56.7422,79.9829,2.76,12.45,43.28,41.51
Ac Kd Tc,0.30046,61.20,190.126,115.059,38.80,53.9266,77.2153,0.40,10.94,47.01,41.65
Ac Qc 2c,0.00595,61.44,188.84,113.843,38.56,57.8219,83.2989,0.00,16.43,40.61,42.95
Ac Qc 2d,0.32554,63.05,195.888,115.075,36.95,45.9288,69.0504,4.59,0.75,59.51,35.15
Ac Qc 3c,0.01034,60.91,190.208,115.651,39.09,56.3715,80.124,0.12,17.17,37.95,44.76
Ac Qc 3d,0.35794,62.78,194.846,114.952,37.22,46.9294,70.0456,4.29,1.47,58.54,35.70
Ac Qc 4c,0.00954,60.74,190.59,116.224,39.26,55.8791,79.0635,0.06,21.00,32.79,46.15
Ac Qc 4d,0.44833,62.73,194.369,114.76,37.27,47.6057,70.9615,3.68,0.34,60.35,35.64
Ac Qc 5c,0.01161,60.10,193.727,119.381,39.90,52.8869,73.6426,0.00,21.57,30.11,48.32
Ac Qc 5d,0.46261,62.70,194.77,115.059,37.30,47.3718,70.5482,2.44,2.53,59.27,35.76
Ac Qc 6c,0.00019,57.37,189.348,122.234,42.63,55.3276,72.1079,0.00,19.63,39.33,41.04
Ac Qc 6d,0.37234,62.45,197.293,117.012,37.55,45.318,67.0443,2.28,0.94,59.05,37.73
Ac Qc 7c,0.00002,54.88,192.946,130.226,45.12,50.7669,62.5019,0.00,6.88,64.68,28.44
Ac Qc 7d,0.36431,62.03,197.779,118.097,37.97,44.9152,65.7114,2.45,1.83,58.39,37.33
Ac Qc 8c,0.02519,59.73,193.748,120.139,40.27,52.8822,72.9537,0.00,14.55,39.59,45.87
Ac Qc 8d,0.55702,60.88,197.137,119.921,39.12,44.6903,63.4739,2.61,3.09,58.61,35.68
Ac Qc 9c,0.00956,59.53,193.882,120.616,40.47,52.0612,71.4752,0.00,18.63,35.64,45.73
Ac Qc 9d,0.45673,61.90,197.177,117.976,38.10,44.7288,65.2242,1.76,0.70,63.50,34.05
Ac Qc Jc,0.09418,60.07,197.035,121.492,39.93,48.8152,67.9115,0.00,14.82,39.15,46.03
Ac Qc Jd,0.33058,59.69,190.698,118.32,40.31,52.2256,71.9833,1.51,7.62,52.15,38.72
Ac Qd Qc,0.2743,61.84,211.419,126.631,38.16,34.1067,49.649,0.00,0.00,57.96,42.03
Ac Qc Tc,0.10705,60.34,195.64,120.09,39.66,50.1963,70.3105,0.00,14.11,40.04,45.85
Ac Qc Td,0.45022,60.80,191.627,116.734,39.20,51.6319,73.1726,2.56,3.85,55.33,38.26
Ac Qd 2c,0.36499,62.79,192.548,113.575,37.21,50.6549,75.6295,0.00,9.92,52.08,38.00
Ac Qd 3c,0.39324,62.38,192.151,114.081,37.62,50.6698,74.8328,0.00,9.48,53.12,37.40
Ac Qd 4c,0.44189,62.42,193.357,114.727,37.58,49.1384,72.6439,0.00,6.12,57.76,36.13
Ac Qd 5c,0.5122,62.41,194.321,115.325,37.59,47.9496,70.8605,0.00,5.40,59.25,35.35
Ac Qd 6c,0.27537,62.25,198.525,118.125,37.75,44.0652,64.8425,0.00,2.13,62.12,35.75
Ac Qd 7c,0.35009,61.92,199.735,119.465,38.08,43.1339,62.9336,0.00,3.41,60.45,36.13
Ac Qd 8c,0.55585,61.17,198.715,120.32,38.83,43.6727,62.4824,0.00,7.94,54.98,37.08
Ac Qd 9c,0.44475,62.21,198.932,118.444,37.79,43.4344,63.8454,0.00,4.69,59.80,35.51
Ac Qd Jc,0.32316,59.80,190.735,118.136,40.20,52.3266,72.3099,1.50,7.15,52.83,38.52
Ac Qd Tc,0.45684,60.73,191.773,116.959,39.27,51.7695,73.2352,1.41,5.76,53.82,39.01
Ac Tc 2c,0.11239,61.66,189.654,113.927,38.34,57.4797,83.2797,0.00,14.15,40.86,44.99
Ac Tc 2d,0.6387,63.80,196.432,114.038,36.20,45.9049,70.4436,4.15,1.51,58.18,36.16
Ac Tc 3c,0.09992,61.28,190.417,115.087,38.72,56.6734,81.314,0.00,14.16,40.64,45.20
Ac Tc 3d,0.65694,63.53,195.806,114.16,36.47,46.2796,70.4904,3.74,1.35,58.95,35.95
Ac Tc 4c,0.10385,61.33,190.642,115.123,38.67,56.3161,80.9123,0.00,14.86,39.58,45.56
Ac Tc 4d,0.82764,63.26,194.742,114.015,36.74,47.3269,71.5654,2.84,0.89,61.03,35.24
Ac Tc 5c,0.07729,61.20,191.541,115.912,38.80,55.3514,79.2592,0.00,15.53,38.01,46.45
Ac Tc 5d,0.74666,62.90,194.068,114.272,37.10,47.9387,71.7857,2.01,2.26,61.18,34.56
Ac Tc 6c,0.07618,60.93,191.55,116.436,39.07,55.285,78.6124,0.00,14.17,39.81,46.02
Ac Tc 6d,0.70874,61.82,194.099,116.28,38.18,47.6897,69.4001,2.87,2.82,60.33,33.98
Ac Tc 7c,0.05342,60.77,194.264,118.389,39.23,52.8362,74.8317,0.00,9.42,44.51,46.07
Ac Tc 7d,0.68711,60.43,193.728,118.742,39.57,47.989,67.3685,2.37,6.85,55.79,35.00
Ac Tc 8c,0.07679,60.68,193.354,118.018,39.32,53.3476,75.3745,0.01,10.35,44.52,45.12
Ac Tc 8d,0.69414,60.14,193.068,118.903,39.86,47.8154,66.6413,1.84,3.51,63.97,30.67
Ac Tc 9c,0.09982,60.74,192.648,117.464,39.26,53.6823,75.9694,0.00,13.27,41.79,44.94
Ac Tc 9d,0.66253,60.83,192.202,117.023,39.17,48.8773,69.325,1.51,1.40,68.05,29.05
Ac Td Tc,0.46059,62.73,200.465,118.351,37.27,46.3534,69.1026,0.00,0.01,56.97,43.02
Ac Td 2c,0.71562,63.54,194.733,113.505,36.46,48.091,73.2819,0.10,4.97,59.14,35.80
Ac Td 3c,0.71423,63.12,194.166,113.938,36.88,48.2776,72.717,0.09,4.83,60.15,34.92
Ac Td 4c,0.82148,62.89,194.323,114.443,37.11,47.8722,71.6647,0.17,3.70,61.89,34.24
Ac Td 5c,0.77344,62.66,193.768,114.525,37.34,48.1547,71.6536,0.25,4.23,61.97,33.55
Ac Td 6c,0.68576,61.89,194.372,116.311,38.11,47.6001,69.3974,0.07,4.84,61.90,33.19
Ac Td 7c,0.65192,60.54,194.183,118.797,39.46,47.6687,67.1122,0.23,9.51,55.49,34.77
Ac Td 8c,0.71434,60.26,193.374,118.842,39.74,47.5188,66.4378,0.80,4.04,64.98,30.19
Ac Td 9c,0.67004,60.96,192.201,116.781,39.04,48.9018,69.5824,1.39,1.37,68.20,29.04
Ad 3c 2c,0.34627,62.06,192.681,114.997,37.94,52.3798,76.693,0.11,13.02,40.90,45.97
Ad 4c 2c,0.54492,62.41,191.388,113.571,37.59,54.0248,79.8544,0.02,12.17,41.38,46.42
Ad 4c 3c,0.58041,62.99,188.005,110.54,37.01,56.3659,84.6157,0.01,8.48,49.12,42.39
Ad 5c 2c,0.67952,63.23,190.996,111.885,36.77,54.5994,82.4831,0.00,10.21,43.94,45.85
Ad 5c 3c,0.65311,63.30,190.301,111.342,36.70,54.9559,83.1954,0.00,9.67,45.35,44.97
Ad 5c 4c,0.50335,63.10,185.658,108.966,36.90,58.5212,88.1176,0.00,8.99,49.01,42.00
Ad 6c 2c,0.97893,64.13,198.734,114.77,35.87,47.4877,73.5544,0.00,8.25,44.65,47.10
Ad 6c 3c,0.94791,64.26,195.448,112.652,35.74,50.2433,78.0961,0.00,6.99,47.54,45.47
Ad 6c 4c,0.85798,64.15,192.811,111.325,35.85,52.6343,81.5586,0.01,6.48,49.17,44.33
Ad 6c 5c,0.79833,64.05,194.175,112.29,35.95,51.0769,78.9216,0.00,8.44,48.56,43.00
Ad 7c 2c,0.84579,63.62,197.663,115.074,36.38,48.3793,73.8766,0.00,11.53,41.34,47.13
Ad 7c 3c,0.84529,63.69,194.414,113.053,36.31,50.9282,77.9249,0.00,9.77,45.10,45.13
Ad 7c 4c,0.82157,63.87,191.292,110.927,36.13,53.858,82.8143,0.01,8.17,47.63,44.19
Ad 7c 5c,0.70634,63.40,192.761,112.6,36.60,52.0707,79.0471,0.00,8.92,48.52,42.56
Ad 7c 6c,0.5591,60.87,194.324,118.233,39.13,49.5803,70.3984,0.00,9.92,50.37,39.71
Ad 8c 2c,0.98953,64.43,197.427,113.492,35.57,48.5418,75.8124,0.00,11.31,42.04,46.65
Ad 8c 3c,0.92474,64.32,197.715,113.847,35.68,48.2418,75.1171,0.00,10.45,43.21,46.33
Ad 8c 4c,1.01319,64.85,193.429,110.469,35.15,51.9364,82.0897,0.00,15.79,39.91,44.30
Ad 8c 5c,0.99231,64.31,191.927,110.528,35.69,52.7275,82.0835,0.00,8.34,50.63,41.04
Ad 8c 6c,0.7818,62.92,193.315,113.786,37.08,50.7606,76.0599,0.02,6.27,54.63,39.07
Ad 8c 7c,0.59025,60.28,194.027,119.217,39.72,48.8365,68.3038,0.00,9.58,53.78,36.64
Ad 9c 2c,0.97871,65.69,196.511,110.795,34.31,49.4293,80.038,0.00,9.56,44.75,45.69
Ad 9c 3c,0.96063,65.62,197.216,111.311,34.38,48.615,78.5592,0.00,8.52,46.40,45.08
Ad 9c 4c,0.96848,65.50,196.88,111.318,34.50,48.9724,78.8709,0.00,6.64,49.29,44.08
Ad 9c 5c,1.03408,64.96,192.242,109.606,35.04,52.4323,83.1328,0.00,10.78,49.26,39.96
Ad 9c 6c,0.79065,63.35,192.822,112.731,36.65,51.4469,77.9856,0.01,6.01,55.32,38.66
Ad 9c 7c,0.63142,61.86,193.025,115.571,38.14,49.8418,72.5985,0.00,6.66,57.29,36.05
Ad 9c 8c,0.77499,60.88,193.523,117.734,39.12,48.9068,69.452,0.00,7.67,58.05,34.28
Ah Ad 2c,0.73802,61.49,191.067,115.077,38.51,57.0932,82.3722,0.00,5.26,48.56,46.18
Ah Ad 3c,0.86399,61.29,190.083,114.859,38.71,58.3203,83.7065,0.00,4.86,48.87,46.27
Ah Ad 4c,0.69888,61.63,193.722,116.412,38.37,55.2358,79.9832,0.00,4.46,48.86,46.68
Ah Ad 5c,0.65845,61.45,192.368,115.942,38.55,56.789,81.8423,0.00,5.66,47.37,46.98
Ah Ad 6c,0.00251,62.99,193.286,113.644,37.01,56.5431,84.8831,0.00,7.74,44.87,47.39
Ah Ad 7c,0.00406,63.06,188.818,110.9,36.94,60.7441,91.354,0.00,12.15,39.93,47.92
Ah Ad 8c,0.0091,61.88,187.925,112.482,38.12,62.5246,91.1184,0.00,5.17,45.85,48.98
Ah Ad 9c,0.07271,60.74,191.674,116.873,39.26,59.2171,83.7993,0.01,0.42,50.28,49.29
Ah Ad Jc,0.00065,62.18,177.501,105.732,37.82,72.8845,107.055,0.00,2.05,46.24,51.70
Ah Ad Kc,0.00001,72.56,226.813,115.772,27.44,27.5378,55.7545,0.00,0.33,26.84,72.83
Ah Ad Qc,0.00007,64.30,213.224,122.811,35.70,36.7759,57.2358,0.00,8.61,49.87,41.52
Ah Ad Tc,0.00323,61.35,182.96,110.448,38.65,67.6702,97.2762,0.00,3.33,45.75,50.92
Ad Jc 2c,0.52084,63.12,194.521,114.133,36.88,48.9543,73.7509,0.00,6.10,56.75,37.15
Ad Jc 3c,0.54823,62.71,194.573,114.913,37.29,48.718,72.5843,0.00,6.05,57.16,36.79
Ad Jc 4c,0.62757,62.35,195.333,116.03,37.65,47.8374,70.5891,0.00,4.81,59.02,36.17
Ad Jc 5c,0.67782,62.23,196.026,116.669,37.77,46.9784,69.0988,0.00,4.00,60.68,35.32
Ad Jc 6c,0.34871,61.88,199.004,119.119,38.12,43.9076,63.9824,0.00,0.89,64.40,34.71
Ad Jc 7c,0.60702,60.29,196.748,120.874,39.71,46.178,64.5975,0.00,6.10,57.86,36.04
Ad Jc 8c,0.70928,60.59,196.385,120.046,39.41,45.7104,64.4362,0.00,3.81,62.37,33.82
Ad Jc 9c,0.61563,61.15,195.759,118.557,38.85,46.3475,66.2853,0.02,1.94,65.55,32.48
Ad Jc Tc,0.66944,60.82,191.056,116.343,39.18,52.6223,74.6183,0.00,4.78,57.64,37.57
Ad Kc 2c,0.18782,61.80,191.065,114.504,38.20,52.5388,76.4116,0.00,12.96,47.67,39.36
Ad Kc 3c,0.21541,61.73,192.947,115.757,38.27,50.3199,73.0565,0.00,10.74,51.20,38.06
Ad Kc 4c,0.27398,61.82,196.818,117.917,38.18,46.409,67.5281,0.00,6.78,56.21,37.01
Ad Kc 5c,0.30468,61.41,197.114,118.874,38.59,45.816,65.9655,0.00,6.36,57.65,35.99
Ad Kc 6c,0.18837,61.35,200.475,121.032,38.65,42.3991,60.9406,0.00,2.92,60.92,36.15
Ad Kc 7c,0.1645,60.54,200.497,122.656,39.46,42.573,59.941,0.00,4.54,58.99,36.48
Ad Kc 8c,0.16858,61.30,201.947,122.008,38.70,40.928,58.7595,0.00,2.71,61.80,35.49
Ad Kc 9c,0.26786,61.70,203.382,122.086,38.30,39.3846,57.1283,0.00,0.61,64.28,35.11
Ad Kc Jc,0.11333,60.73,190.698,116.307,39.27,53.6931,75.9523,0.23,11.26,45.49,43.03
Ad Kc Qc,0.00167,62.13,188.235,112.202,37.87,55.7927,81.8586,4.03,12.89,40.59,42.49
Ad Kc Tc,0.2612,60.88,191.67,116.6,39.12,52.9102,75.1441,0.28,8.36,48.82,42.55
Ad Qc 2c,0.34441,62.23,192.036,114.284,37.77,51.4151,75.6354,0.00,8.17,54.02,37.81
Ad Qc 3c,0.36513,62.05,192.995,115.203,37.95,50.176,73.4468,0.00,7.28,55.42,37.31
Ad Qc 4c,0.40166,62.05,195.134,116.482,37.95,47.8546,70.0468,0.00,5.03,58.59,36.38
Ad Qc 5c,0.47185,61.86,196.101,117.41,38.14,46.6715,67.9832,0.00,3.86,60.77,35.37
Ad Qc 6c,0.19734,61.77,199.7,119.745,38.23,43.2249,62.8097,0.00,0.92,63.56,35.51
Ad Qc 7c,0.3247,61.33,201.639,121.777,38.67,41.559,59.7002,0.00,1.72,62.06,36.22
Ad Qc 8c,0.5469,60.52,199.836,122.3,39.48,42.668,60.0381,0.00,4.66,58.98,36.36
Ad Qc 9c,0.42216,61.64,199.369,119.798,38.36,43.0436,62.3344,0.00,2.46,62.42,35.12
Ad Qc Jc,0.31822,59.32,192.288,120.058,40.68,51.2572,70,0.07,6.94,53.38,39.62
Ad Qc Tc,0.42683,60.17,192.951,118.775,39.83,50.9179,71.0154,0.06,5.88,54.17,39.90
Ad Tc 2c,0.69855,62.96,195.557,115.041,37.04,47.8304,71.7383,0.00,5.25,58.13,36.63
Ad Tc 3c,0.68212,62.75,195.924,115.636,37.25,47.1907,70.3858,0.00,5.14,58.80,36.05
Ad Tc 4c,0.76971,62.42,196.363,116.504,37.58,46.6829,69.0206,0.00,4.13,60.33,35.54
Ad Tc 5c,0.74582,62.37,196.37,116.607,37.63,46.6064,68.8104,0.00,4.13,61.01,34.86
Ad Tc 6c,0.67592,61.63,195.928,117.75,38.37,46.8018,67.7587,0.00,3.16,62.98,33.85
Ad Tc 7c,0.698,60.26,195.309,120.042,39.74,47.1997,65.9832,0.00,7.98,56.50,35.52
Ad Tc 8c,0.76996,60.35,194.524,119.384,39.65,47.1154,66.0123,0.00,5.01,62.98,32.01
Ad Tc 9c,0.7601,61.24,193.195,116.837,38.76,48.6418,69.7237,0.02,3.16,65.95,30.87
Ah 2d 2c,0.00371,64.87,203.723,116.309,35.13,42.7974,67.6861,0.00,4.99,48.26,46.75
Ah 3d 3c,0.00028,69.65,221.923,118.013,30.35,23.6463,43.2815,0.05,6.82,45.00,48.12
Ah 3d 2c,0.26112,60.74,192.704,117.5,39.26,53.6116,75.8669,0.00,15.76,35.37,48.88
Ah 4d 4c,0.12384,60.61,198.193,121.116,39.39,49.7638,70.1815,0.00,1.04,51.48,47.49
Ah 4d 2c,0.45702,62.56,187.173,110.819,37.44,58.976,87.5012,0.00,18.74,32.49,48.77
Ah 4d 3c,0.57295,63.36,183.763,107.424,36.64,61.2731,92.8979,0.00,9.80,45.76,44.44
Ah 5d 5c,0.09078,60.42,200.11,122.66,39.58,48.5561,68.1603,0.00,0.23,51.16,48.61
Ah 5d 2c,0.62412,63.63,187.8,109.318,36.37,58.3058,89.056,0.00,16.17,35.89,47.94
Ah 5d 3c,0.59469,63.66,187.727,109.219,36.34,57.8301,88.4085,0.00,13.50,40.05,46.44
Ah 5d 4c,0.4346,64.18,182.583,105.362,35.82,61.595,95.5366,0.00,9.26,49.26,41.49
Ah 6d 6c,0.09754,58.71,200.241,126.331,41.29,48.2393,64.8993,0.00,0.83,50.48,48.68
Ah 6d 2c,1.10438,64.02,198.952,115.099,35.98,47.1881,72.8611,0.00,3.94,50.45,45.61
Ah 6d 3c,0.92526,64.13,195.393,112.852,35.87,50.07,77.5401,0.00,3.68,51.57,44.75
Ah 6d 4c,0.94022,63.97,193.337,111.941,36.03,51.8487,79.9421,0.00,5.47,50.37,44.16
Ah 6d 5c,0.90442,64.30,195.652,112.691,35.70,49.5355,77.0923,0.00,10.03,45.42,44.55
Ah 7d 7c,0.09844,59.65,208.224,129.277,40.34,40.4119,55.6477,0.00,0.31,49.69,50.00
Ah 7d 2c,0.99116,64.40,197.791,113.753,35.60,48.1936,75.2061,0.00,6.11,48.56,45.33
Ah 7d 3c,0.90516,64.25,193.433,111.511,35.75,51.8842,80.6204,0.00,5.23,50.46,44.31
Ah 7d 4c,0.89107,64.33,190.319,109.578,35.67,54.674,85.1473,0.00,6.59,49.26,44.15
Ah 7d 5c,0.80619,64.00,192.513,111.403,36.00,52.3599,80.8086,0.00,11.27,44.65,44.07
Ah 7d 6c,0.80746,62.66,197.037,116.474,37.34,47.8321,71.1569,0.00,13.10,42.69,44.22
